x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,y,x20
0.213,-0.651,0.147,-4.313,-2.666,8.348,-2.04,0.149,0.168,0.483,2.424,1.049,1.472,-2.797,-0.211,0.166,-0.025,-2.027,-0.703,0.0,-0.255
-0.371,-1.074,0.631,-3.865,-3.029,7.917,-1.881,0.078,-0.633,0.985,1.891,0.921,1.119,-1.982,0.996,-0.7,0.906,-2.553,-1.266,0.0,0.947
-0.199,-0.696,0.953,-3.216,-3.744,8.055,-1.505,0.1,-0.211,0.669,1.553,1.0,1.138,-2.124,0.327,-0.251,-0.22,-3.046,-1.197,0.0,0.429
0.153,-0.666,0.468,-4.123,-2.713,8.236,-1.95,0.073,-0.048,0.403,2.22,0.845,1.352,-2.513,0.009,-0.002,-0.233,-2.608,-0.862,0.0,0.415
0.13,-0.566,0.485,-4.055,-3.817,8.932,-1.767,0.172,0.289,0.414,1.949,0.934,1.449,-2.758,-0.313,0.096,-0.767,-2.377,-0.926,0.0,-0.618
-0.148,-0.607,0.776,-4.241,-2.874,8.145,-2.062,-0.049,-0.143,0.542,2.251,0.982,1.3,-2.39,0.507,-0.426,0.859,-2.365,-1.16,0.0,0.503
-0.147,-0.624,0.662,-3.843,-3.505,9.051,-1.868,-0.02,0.053,0.576,2.041,1.11,1.324,-2.516,0.021,-0.272,-0.054,-3.181,-0.974,0.0,0.253
0.115,-0.447,1.241,-3.763,-3.188,8.267,-1.987,0.02,0.036,0.496,1.834,0.979,1.263,-2.657,-0.124,0.094,-0.472,-2.846,-0.685,0.0,0.215
-0.028,-0.853,0.431,-3.631,-3.115,7.945,-1.799,0.136,-0.115,0.66,1.775,0.795,1.157,-2.293,0.197,-0.217,-0.084,-2.845,-1.031,0.0,0.387
0.049,-0.761,1.044,-3.832,-3.035,7.676,-1.723,-0.063,0.185,0.661,2.045,0.835,1.307,-2.492,0.016,-0.325,-0.314,-2.281,-0.975,0.0,-0.093
0.088,-0.289,0.326,-4.042,-2.936,8.142,-1.839,-0.183,0.006,0.412,2.084,0.928,1.284,-2.58,-0.019,0.029,-0.185,-2.535,-0.525,0.0,0.159
-0.15,-0.898,0.597,-3.484,-3.305,8.187,-2.0,0.286,-0.227,0.808,1.92,0.852,1.472,-2.136,0.439,-0.465,0.204,-2.655,-1.548,0.0,0.328
-0.119,-0.48,0.948,-4.243,-2.783,8.545,-2.272,0.284,-0.21,0.308,2.335,1.042,1.284,-2.664,0.037,0.405,0.447,-2.248,-0.877,0.0,0.356
-0.051,-0.493,0.511,-4.302,-2.264,7.513,-2.17,0.231,-0.107,0.468,2.344,0.861,1.322,-2.775,0.179,-0.028,0.309,-1.447,-0.608,0.0,0.151
0.097,-0.495,0.527,-4.128,-2.979,7.585,-1.629,0.033,0.393,0.468,2.22,0.848,1.39,-2.476,-0.091,0.265,-0.08,-1.669,-0.913,0.0,-0.181
-0.113,-0.839,0.177,-3.685,-2.377,7.331,-1.934,-0.017,-0.313,0.968,1.992,1.069,1.169,-2.151,0.613,-0.671,0.536,-2.307,-1.351,0.0,0.629
-0.011,-0.677,0.868,-4.202,-3.274,8.161,-1.854,0.111,0.032,0.657,2.194,0.928,1.47,-2.444,0.249,-0.049,-0.02,-2.248,-1.265,0.0,0.177
0.106,-0.329,0.374,-3.779,-3.724,8.861,-1.731,-0.061,0.27,0.378,1.978,0.785,1.254,-2.679,-0.248,0.072,-0.936,-2.984,-0.583,0.0,-0.166
-0.02,-0.646,0.559,-3.46,-4.217,8.723,-1.484,-0.115,-0.219,0.719,1.83,1.037,1.359,-2.073,0.419,-0.38,-0.164,-3.351,-1.169,0.0,0.372
-0.019,-0.5,0.406,-3.602,-3.415,8.688,-1.818,0.344,0.167,0.35,1.852,0.9,1.269,-2.208,0.143,0.296,-0.633,-2.687,-0.916,0.0,-0.04
0.011,-0.309,1.118,-4.32,-2.964,8.441,-2.336,0.119,0.176,0.373,2.411,1.05,1.333,-2.795,-0.126,0.224,-0.167,-2.048,-0.702,0.0,-0.08
0.027,-0.716,0.518,-4.042,-2.505,8.152,-2.017,0.124,0.138,0.587,2.294,0.775,1.163,-2.506,0.103,0.142,0.005,-1.931,-1.024,0.0,-0.176
0.115,-0.8,0.751,-4.363,-2.23,7.502,-2.179,-0.012,-0.048,0.73,2.48,0.748,1.208,-2.825,0.076,-0.192,0.409,-1.683,-0.864,0.0,0.13
-0.159,-0.747,0.911,-3.899,-2.611,7.253,-1.98,0.102,-0.053,0.641,1.941,0.801,1.395,-2.522,0.23,-0.008,0.126,-1.927,-0.877,0.0,0.221
0.038,-0.388,0.786,-3.639,-3.485,8.014,-1.782,-0.047,0.088,0.363,1.979,1.047,1.518,-2.7,-0.245,0.218,-0.617,-2.404,-0.747,0.0,-0.024
-0.171,-1.046,0.991,-3.663,-4.07,8.986,-1.782,0.091,-0.711,1.003,1.885,1.012,1.427,-1.97,0.746,-0.683,0.462,-3.582,-1.249,0.0,1.022
-0.073,-0.551,1.202,-4.08,-3.353,8.83,-2.034,-0.039,0.063,0.451,2.149,1.048,1.337,-2.761,0.075,0.011,-0.273,-3.197,-0.74,0.0,0.221
-0.167,-1.339,0.246,-3.254,-3.13,7.62,-1.448,-0.033,-0.421,1.163,1.677,0.709,1.108,-1.688,0.702,-0.749,0.329,-2.883,-1.686,0.0,0.706
-0.056,-0.641,0.579,-4.065,-2.942,8.228,-1.898,0.019,0.18,0.561,2.198,0.887,1.247,-2.583,0.1,-0.006,-0.214,-2.026,-0.679,0.0,-0.331
-0.173,-1.083,0.514,-4.086,-2.656,8.186,-2.294,0.369,-0.364,0.775,2.208,1.106,1.473,-2.263,0.454,-0.579,0.78,-2.509,-1.16,0.0,0.65
0.192,-0.545,0.474,-3.946,-2.506,7.334,-1.851,0.169,0.178,0.538,2.256,0.822,1.336,-2.51,-0.083,0.109,-0.095,-1.566,-1.082,0.0,-0.148
0.001,-0.59,0.412,-4.118,-3.048,8.042,-1.889,0.07,-0.094,0.547,2.137,0.902,1.438,-2.483,0.125,0.016,0.145,-1.979,-1.269,0.0,0.102
0.031,-0.356,0.961,-4.378,-2.738,8.415,-2.108,0.299,0.387,0.266,2.316,0.821,1.386,-2.883,-0.308,0.228,-0.319,-2.039,-0.565,0.0,-0.283
0.125,-0.333,0.499,-4.008,-3.068,7.784,-1.565,-0.094,0.279,0.438,1.992,1.004,1.308,-2.58,-0.031,0.271,-0.269,-2.241,-0.623,0.0,-0.044
-0.015,-0.61,0.636,-3.705,-2.689,7.777,-1.894,0.205,-0.196,0.475,2.064,0.932,1.092,-2.56,0.123,-0.045,-0.063,-2.345,-0.987,0.0,0.488
0.005,-1.094,0.703,-3.546,-3.218,7.957,-1.589,0.017,-0.392,1.064,1.938,0.666,1.021,-2.161,0.488,-0.738,0.095,-3.017,-1.22,0.0,0.631
-0.025,-0.349,0.453,-4.028,-2.507,7.958,-2.193,0.21,0.189,0.203,2.024,1.023,1.3,-2.864,-0.217,0.187,-0.432,-2.139,-0.399,0.0,0.102
-0.154,-0.458,0.183,-3.737,-2.967,7.964,-1.605,-0.056,0.027,0.496,1.917,0.994,1.271,-2.219,0.067,-0.213,0.165,-2.192,-1.083,0.0,0.196
-0.074,-0.693,0.857,-3.871,-3.159,8.257,-2.005,0.229,0.241,0.379,2.228,0.814,1.41,-2.483,-0.012,0.038,-0.244,-2.379,-1.186,0.0,-0.092
0.118,-0.518,0.714,-3.966,-2.591,7.724,-1.925,0.018,0.329,0.513,2.086,1.086,1.273,-2.661,-0.228,0.305,-0.272,-1.851,-0.878,0.0,-0.188
0.178,-0.515,0.224,-3.879,-3.092,8.164,-1.475,0.083,0.244,0.576,2.102,0.769,1.34,-2.618,-0.143,0.2,-0.288,-2.248,-0.888,0.0,-0.038
-0.236,-0.775,0.479,-3.571,-2.945,7.98,-1.948,0.052,-0.418,0.69,1.835,0.89,1.065,-2.167,0.481,-0.374,0.201,-2.567,-1.173,0.0,0.354
-0.062,-0.443,0.887,-3.683,-2.631,7.161,-1.77,0.261,0.18,0.409,1.969,0.954,1.333,-2.623,-0.061,0.345,-0.408,-1.534,-0.866,0.0,-0.057
0.011,-1.239,0.528,-3.163,-4.046,8.13,-1.292,0.161,-0.253,0.923,1.408,0.855,1.269,-1.826,0.429,-0.565,-0.27,-3.216,-1.618,0.0,0.594
-0.031,-0.522,0.841,-3.916,-2.871,7.633,-1.91,0.065,0.188,0.357,1.909,0.687,1.381,-2.712,-0.007,0.291,-0.1,-1.948,-0.769,0.0,-0.071
-0.13,-0.677,0.549,-3.426,-3.408,8.081,-1.648,0.195,0.112,0.641,1.587,0.935,1.108,-2.438,-0.032,-0.025,-0.545,-2.274,-1.101,0.0,-0.28
-0.194,-0.948,0.34,-4.162,-2.121,8.052,-2.53,0.359,-0.022,0.659,2.457,0.873,1.149,-2.724,0.217,-0.233,0.422,-1.906,-1.048,0.0,0.415
-0.178,-0.535,0.197,-4.432,-1.66,7.88,-2.502,0.132,-0.085,0.191,2.616,1.02,1.136,-2.873,-0.089,0.157,0.202,-1.403,-0.55,0.0,0.143
-0.194,-0.918,0.332,-3.636,-3.22,8.585,-2.043,0.137,-0.309,0.915,2.001,0.899,1.266,-1.975,0.808,-0.803,0.202,-3.127,-1.478,0.0,0.841
0.03,-0.386,1.054,-4.16,-2.696,8.003,-2.116,0.215,0.198,0.236,2.289,0.968,1.187,-2.735,-0.208,0.397,-0.301,-1.832,-0.823,0.0,-0.232
0.123,-0.329,0.614,-3.37,-4.512,8.987,-1.376,-0.175,0.233,0.378,1.744,0.833,1.347,-2.361,-0.171,0.484,-1.025,-3.521,-0.889,0.0,-0.227
0.056,-0.793,0.454,-3.967,-2.545,7.502,-1.825,0.031,-0.081,0.897,2.173,0.78,1.141,-2.266,0.273,-0.569,0.568,-1.941,-1.147,0.0,0.215
0.131,-0.33,0.767,-4.141,-2.919,7.986,-1.832,-0.034,0.255,0.265,2.211,0.789,1.309,-2.709,-0.321,0.365,-0.258,-2.017,-0.746,0.0,-0.252
-0.103,-1.017,0.821,-3.748,-3.276,7.867,-1.621,0.178,-0.081,0.887,1.962,0.741,1.361,-2.115,0.315,-0.368,0.364,-2.447,-1.394,0.0,0.245
-0.148,-0.479,0.114,-4.127,-2.17,7.203,-1.99,0.095,-0.202,0.635,2.199,1.077,1.512,-2.256,0.433,-0.285,0.71,-1.242,-0.963,0.0,0.429
0.053,-0.75,0.494,-4.321,-3.273,8.468,-1.954,0.216,0.171,0.513,2.332,1.157,1.556,-2.797,0.092,0.147,-0.257,-2.426,-1.069,0.0,0.166
-0.053,-0.629,0.462,-3.984,-3.186,8.172,-1.781,0.073,-0.33,0.548,2.111,1.011,1.384,-2.305,0.326,0.115,0.434,-2.38,-1.01,0.0,0.439
0.028,-0.763,0.865,-3.689,-3.15,7.871,-1.806,0.037,0.176,0.461,1.997,0.895,1.421,-2.539,-0.041,0.133,-0.314,-2.232,-0.983,0.0,-0.281
-0.205,-0.925,0.867,-3.593,-3.597,7.884,-1.539,0.028,-0.142,0.867,1.824,1.016,1.164,-2.045,0.52,-0.562,0.369,-2.84,-1.697,0.0,0.339
-0.024,-0.574,1.234,-4.097,-3.381,8.703,-2.052,0.117,-0.122,0.732,2.101,1.116,1.441,-2.621,0.377,-0.244,-0.014,-2.741,-1.336,0.0,0.378
0.212,-0.677,0.264,-3.799,-3.002,7.646,-1.534,-0.241,0.233,0.827,2.023,0.797,1.262,-2.486,-0.153,-0.13,-0.383,-2.206,-1.239,0.0,-0.126
-0.029,-0.386,-0.035,-3.908,-2.937,7.82,-1.675,-0.109,0.023,0.539,1.964,0.728,1.398,-2.364,0.107,-0.276,0.079,-2.117,-0.791,0.0,0.2
0.084,-0.949,0.76,-4.187,-2.634,7.683,-2.226,0.197,-0.05,0.881,2.488,1.005,1.624,-2.608,0.316,-0.288,0.234,-1.774,-1.241,0.0,0.149
-0.123,-0.702,0.563,-3.269,-3.188,8.519,-1.738,0.31,-0.092,0.478,1.623,0.842,0.925,-2.062,0.221,-0.088,-0.349,-2.952,-0.878,0.0,0.327
0.138,-0.348,0.566,-3.41,-3.749,8.655,-1.585,0.028,0.363,0.315,1.677,0.894,1.088,-2.441,-0.202,0.239,-0.978,-2.94,-0.374,0.0,-0.321
0.145,-0.373,0.445,-4.336,-2.783,7.812,-1.713,-0.097,0.233,0.454,2.093,0.875,1.227,-2.832,-0.118,0.085,-0.055,-2.097,-0.751,0.0,-0.092
-0.21,-0.912,0.92,-4.389,-2.461,7.907,-2.182,0.042,-0.546,0.975,2.498,0.847,1.305,-2.293,0.75,-0.713,1.194,-2.292,-1.172,0.0,0.855
-0.051,-0.918,1.552,-3.972,-2.834,8.125,-2.304,0.419,0.057,0.633,2.276,0.888,1.254,-2.462,-0.082,0.1,-0.048,-2.058,-1.163,0.0,-0.142
-0.131,-0.801,0.954,-4.261,-2.698,7.858,-2.032,0.293,-0.188,0.696,2.301,0.986,1.375,-2.505,0.609,-0.471,0.698,-1.821,-0.997,0.0,0.374
-0.188,-0.83,0.531,-3.659,-2.282,7.11,-1.817,0.167,-0.069,0.633,2.068,0.841,1.21,-2.468,0.059,-0.185,0.317,-1.662,-1.136,0.0,0.253
0.138,-0.98,0.461,-3.723,-3.307,8.259,-1.744,0.152,0.079,0.695,1.981,0.928,1.546,-2.313,0.037,-0.203,-0.236,-2.826,-1.163,0.0,0.131
-0.083,-0.567,0.461,-3.719,-3.362,8.567,-1.733,0.119,-0.109,0.613,1.988,0.99,1.259,-2.309,0.416,-0.333,-0.122,-2.856,-1.009,0.0,0.389
0.202,-0.233,0.716,-3.967,-2.905,8.029,-1.961,0.094,0.199,0.232,2.203,0.704,1.457,-2.843,-0.367,0.54,-0.559,-1.918,-0.591,0.0,-0.249
-0.062,-0.397,0.481,-3.908,-2.769,7.893,-2.071,-0.006,-0.101,0.465,2.171,0.819,1.489,-2.358,0.083,-0.19,0.239,-2.186,-0.844,0.0,0.17
-0.104,-0.587,0.973,-3.915,-3.545,8.375,-1.832,0.128,0.173,0.507,2.116,0.619,1.386,-2.619,0.066,0.198,-0.011,-2.582,-0.768,0.0,-0.085
0.091,-0.845,0.229,-3.895,-3.76,8.983,-1.597,-0.138,-0.212,0.899,2.007,0.757,1.241,-2.368,0.35,-0.499,-0.087,-3.221,-1.146,0.0,0.353
0.01,-0.415,0.528,-3.279,-3.866,8.324,-1.375,0.149,0.281,0.254,1.512,0.902,1.366,-2.289,-0.164,0.29,-0.715,-2.628,-0.772,0.0,-0.231
0.041,-0.719,0.138,-3.696,-2.972,8.246,-1.845,0.197,-0.189,0.575,1.96,0.749,1.151,-2.187,0.316,-0.223,-0.107,-2.52,-0.883,0.0,0.328
0.139,-0.676,0.898,-4.192,-2.615,8.104,-2.225,0.327,0.174,0.39,2.268,0.974,1.5,-2.917,-0.31,0.321,-0.525,-1.911,-0.719,0.0,-0.147
-0.006,-0.365,0.195,-4.074,-2.425,7.517,-1.943,0.1,0.17,0.437,2.16,0.954,1.397,-2.677,-0.105,0.087,0.204,-1.535,-0.676,0.0,0.053
0.013,-0.378,0.091,-3.601,-2.639,7.916,-1.568,-0.039,0.289,0.39,1.916,0.717,0.972,-2.368,-0.108,0.126,-0.507,-2.368,-0.538,0.0,-0.052
0.309,-0.431,1.071,-3.987,-3.538,8.26,-1.546,0.063,0.392,0.273,2.009,0.879,1.327,-2.619,-0.385,0.495,-0.646,-2.212,-1.007,0.0,-0.504
-0.146,-0.695,1.052,-3.873,-3.941,8.949,-1.785,-0.108,-0.089,0.559,1.906,0.857,1.319,-2.403,0.297,-0.139,-0.028,-2.992,-1.281,0.0,0.193
0.102,-0.365,0.742,-4.5,-2.643,8.044,-2.102,0.044,0.187,0.335,2.544,0.818,1.475,-2.858,-0.039,0.387,-0.058,-1.471,-0.946,0.0,-0.209
0.133,-0.576,0.288,-3.681,-1.857,6.537,-1.822,0.221,0.214,0.505,1.948,0.714,0.885,-2.611,-0.245,0.211,-0.176,-0.981,-0.703,0.0,-0.302
0.078,-0.339,0.751,-3.903,-3.059,7.87,-1.724,0.083,0.125,0.167,2.091,0.946,1.372,-2.55,-0.103,0.473,-0.289,-2.118,-0.593,0.0,0.019
-0.198,-0.489,0.598,-4.426,-2.339,8.189,-2.304,0.023,0.1,0.296,2.673,1.017,1.464,-2.801,-0.006,0.171,0.491,-1.899,-0.64,0.0,0.005
-0.028,-0.731,0.036,-3.921,-3.35,8.7,-1.734,-0.037,0.059,0.677,2.221,0.879,1.22,-2.336,0.151,0.122,-0.133,-2.479,-1.169,0.0,-0.119
-0.261,-0.556,0.513,-3.824,-2.756,7.518,-1.662,0.06,-0.002,0.378,2.098,0.858,1.306,-2.483,0.117,0.193,0.445,-1.759,-0.719,0.0,0.15
0.136,-0.473,0.025,-3.678,-3.168,8.103,-1.479,-0.003,0.316,0.36,1.9,1.019,1.213,-2.54,-0.149,0.123,-0.752,-2.172,-1.025,0.0,-0.312
0.002,-0.41,0.776,-3.847,-3.428,8.089,-1.551,0.23,0.327,0.422,1.889,0.851,1.221,-2.417,-0.155,0.164,-0.194,-2.406,-0.971,0.0,-0.2
-0.172,-1.345,0.323,-3.392,-3.291,8.257,-1.544,0.15,-0.414,1.153,1.602,0.915,0.877,-1.868,0.777,-1.047,0.347,-3.479,-1.453,0.0,0.978
0.026,-0.602,0.166,-3.92,-2.745,8.171,-2.046,0.286,0.062,0.435,1.986,0.892,1.174,-2.79,-0.137,0.395,-0.142,-2.035,-0.772,0.0,0.002
-0.08,-0.611,0.142,-4.086,-2.664,8.57,-2.335,0.148,-0.004,0.56,2.225,1.187,1.445,-2.68,0.017,-0.219,-0.345,-2.248,-0.727,0.0,0.23
-0.076,-0.36,0.343,-3.372,-2.653,7.382,-1.513,0.263,0.068,0.329,1.537,0.885,1.059,-2.165,-0.045,0.132,-0.054,-1.964,-0.895,0.0,-0.015
0.266,-0.369,1.19,-4.348,-2.619,7.887,-2.168,0.081,0.59,0.276,2.545,0.972,1.453,-3.176,-0.529,0.78,-0.936,-1.486,-0.827,0.0,-0.863
-0.21,-1.05,-0.046,-3.561,-3.292,8.188,-1.62,0.231,-0.197,0.866,1.753,0.905,1.285,-2.12,0.429,-0.626,0.249,-2.701,-1.314,0.0,0.471
-0.161,-0.775,0.79,-3.556,-3.016,8.522,-1.989,0.195,-0.202,0.665,2.103,0.896,1.076,-2.214,0.291,-0.409,-0.129,-2.949,-1.25,0.0,0.501
0.011,-0.424,0.453,-4.826,-1.553,7.368,-2.57,-0.031,-0.153,0.56,2.686,0.976,1.535,-2.886,0.208,-0.244,1.001,-1.165,-0.488,0.0,0.461
-0.042,-0.509,1.032,-3.636,-3.481,8.137,-1.732,-0.077,0.241,0.435,1.738,0.855,1.174,-2.62,0.085,0.297,-0.368,-2.608,-1.007,0.0,-0.059
-0.24,-0.94,0.594,-4.051,-2.339,7.296,-1.939,0.086,-0.295,0.835,2.171,0.999,1.336,-2.416,0.417,-0.413,0.936,-1.563,-0.862,0.0,0.42
0.105,-0.906,0.278,-3.613,-4.024,9.021,-1.575,0.134,-0.186,0.725,1.778,0.957,1.196,-2.102,0.263,-0.481,-0.318,-3.522,-1.252,0.0,0.344
0.029,-0.302,0.331,-3.776,-2.527,7.803,-1.869,-0.025,-0.101,0.433,2.241,0.89,1.332,-2.617,0.011,-0.021,-0.072,-2.12,-0.831,0.0,0.183
0.293,-0.297,0.461,-4.239,-3.048,8.157,-1.918,-0.081,0.329,0.183,2.205,1.017,1.633,-2.847,-0.507,0.579,-0.441,-2.191,-0.542,0.0,-0.435
-0.003,-0.795,0.74,-3.452,-3.537,8.957,-1.623,-0.154,-0.141,0.747,1.798,0.712,0.929,-2.451,0.043,-0.495,-0.648,-3.852,-1.035,0.0,0.409
0.024,-0.489,0.769,-3.806,-2.889,7.506,-1.827,-0.067,-0.046,0.566,1.77,0.97,1.231,-2.841,0.014,0.045,-0.259,-2.188,-0.852,0.0,0.095
0.17,-0.331,0.462,-3.941,-3.328,8.01,-1.612,-0.054,0.245,0.296,2.04,0.877,1.364,-2.663,-0.165,0.164,-0.549,-2.359,-0.703,0.0,-0.184
-0.097,-0.695,1.039,-3.875,-3.286,7.897,-1.663,0.044,-0.067,0.743,1.963,0.783,1.481,-2.293,0.457,-0.285,0.355,-2.81,-1.128,0.0,0.489
-0.064,-0.523,0.388,-3.752,-3.13,8.114,-1.683,-0.076,0.127,0.435,2.075,0.762,1.309,-2.422,0.069,-0.082,-0.139,-2.583,-0.844,0.0,0.226
-0.065,-0.796,0.899,-3.866,-3.862,9.142,-1.851,0.178,-0.482,0.831,2.044,0.962,1.301,-2.238,0.385,-0.432,0.29,-3.107,-1.412,0.0,0.461
0.064,-0.857,0.197,-3.786,-3.497,8.215,-1.264,-0.129,-0.083,0.672,1.775,0.825,1.198,-1.925,0.31,-0.248,0.104,-3.151,-1.422,0.0,0.414
0.062,-0.304,0.532,-3.838,-3.403,8.401,-1.896,0.015,0.116,0.274,1.969,0.907,1.519,-2.59,-0.169,0.241,-0.4,-2.998,-0.811,0.0,0.248
0.028,-0.631,0.262,-4.399,-2.715,7.969,-2.053,0.044,0.34,0.499,2.359,1.07,1.703,-2.813,-0.137,0.152,-0.15,-1.701,-0.922,0.0,-0.257
0.03,-0.878,0.072,-4.325,-2.875,8.546,-2.1,-0.106,-0.052,0.895,2.332,0.88,1.395,-2.443,0.321,-0.502,0.361,-2.545,-1.218,0.0,0.33
0.158,-0.224,0.574,-3.974,-2.253,7.183,-1.798,-0.162,0.494,0.271,2.136,0.602,1.222,-2.739,-0.296,0.473,-0.435,-1.572,-0.381,0.0,-0.413
0.134,-0.444,0.471,-3.756,-3.457,7.726,-1.564,0.254,0.377,0.353,1.758,1.053,1.392,-2.467,-0.158,0.222,-0.416,-1.737,-1.062,0.0,-0.311
-0.077,-0.73,0.367,-3.271,-2.699,7.054,-1.739,-0.061,-0.422,0.657,1.701,0.757,1.252,-1.914,0.404,-0.486,0.431,-2.483,-1.253,0.0,0.86
