x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,y,x16,x17,x18,x19,x20
0.153,-1.535,0.898,-1.381,-0.511,-0.035,-0.198,0.581,2.491,-2.004,-0.268,1.892,-0.376,-1.279,4.896,0.0,0.702,-0.574,-0.344,-1.176,1.258
-0.103,-1.806,1.209,-1.465,-0.142,-0.58,-0.431,0.499,2.389,-1.181,-0.277,1.671,-0.181,-1.184,4.345,0.0,0.705,-0.633,-0.636,-1.272,1.394
-0.248,-1.504,1.237,-1.171,-0.725,-0.191,-0.038,0.548,2.203,-2.168,-0.555,1.773,-0.123,-1.383,4.609,0.0,0.841,-0.416,-0.447,-1.505,1.257
0.067,-1.484,1.132,-1.544,-0.56,-0.244,-0.064,0.65,2.54,-1.732,-0.374,1.644,-0.052,-1.397,5.33,0.0,0.47,-0.543,-0.316,-1.345,1.221
0.009,-1.426,1.151,-1.429,-0.386,-0.091,-0.206,0.512,2.291,-1.474,-0.427,2.04,-0.09,-1.304,4.656,0.0,0.5,-0.219,-0.338,-1.167,1.199
-0.074,-1.882,1.144,-1.412,-0.51,-0.24,-0.163,0.599,2.402,-1.948,-0.396,1.577,-0.184,-1.244,4.562,0.0,0.817,-0.582,-0.639,-1.279,1.476
0.053,-1.565,1.239,-1.325,-0.712,0.096,0.054,0.345,2.547,-1.729,-0.371,2.042,-0.264,-1.295,4.961,0.0,0.68,-0.532,-0.457,-1.179,1.242
-0.069,-1.483,1.162,-1.359,-0.287,-0.348,-0.24,0.716,2.196,-1.854,-0.339,1.917,-0.068,-1.335,4.177,0.0,0.656,-0.602,-0.431,-1.379,1.176
0.227,-1.469,1.078,-1.353,-0.598,-0.167,-0.131,0.525,2.393,-1.843,-0.347,1.807,-0.072,-1.341,4.541,0.0,0.626,-0.566,-0.43,-1.11,1.273
0.176,-1.586,0.859,-1.73,0.354,-0.376,-0.43,0.589,2.485,-0.857,-0.325,1.86,-0.041,-1.204,4.059,0.0,0.41,-0.511,-0.532,-1.219,1.141
0.145,-1.465,1.128,-1.808,0.407,-0.438,-0.399,0.44,2.579,-0.992,-0.407,1.652,-0.3,-1.203,4.756,0.0,0.669,-0.673,-0.538,-1.069,1.366
0.145,-1.563,1.053,-1.433,-0.508,-0.342,-0.183,0.454,2.551,-1.796,-0.451,1.702,-0.417,-1.135,4.134,0.0,0.49,-0.488,-0.393,-1.378,1.274
0.192,-1.653,1.161,-1.351,-0.777,0.305,-0.129,0.652,2.596,-2.121,-0.462,1.735,-0.088,-1.012,4.507,0.0,0.482,-0.459,-0.522,-1.107,1.188
0.099,-1.555,1.054,-1.351,-0.415,0.04,-0.388,0.787,2.482,-1.822,-0.311,1.868,-0.084,-1.129,4.104,0.0,0.613,-0.507,-0.498,-1.12,1.149
0.101,-1.756,1.032,-1.52,-0.082,-0.404,-0.254,0.704,2.558,-1.587,-0.39,1.934,-0.008,-1.185,4.067,0.0,0.607,-0.621,-0.461,-1.379,1.18
0.087,-1.536,1.032,-1.229,-0.915,0.16,-0.074,0.49,2.438,-1.987,-0.239,1.995,-0.094,-1.318,5.211,0.0,0.572,-0.581,-0.563,-1.222,1.292
0.12,-1.368,1.136,-1.007,-1.032,0.305,-0.096,0.468,2.263,-2.146,-0.373,1.887,-0.401,-1.333,4.867,0.0,0.742,-0.521,-0.378,-1.172,1.078
-0.011,-1.579,1.147,-1.4,-0.364,-0.204,-0.26,0.679,2.527,-1.814,-0.393,1.903,-0.041,-1.548,4.423,0.0,0.53,-0.461,-0.547,-1.42,1.196
0.161,-1.622,1.183,-1.303,-0.35,-0.124,-0.16,0.776,2.498,-1.694,-0.377,1.753,-0.08,-1.366,4.047,0.0,0.792,-0.61,-0.359,-1.226,1.299
0.237,-1.622,1.128,-1.63,-0.343,-0.003,-0.392,0.675,2.545,-1.48,-0.535,1.481,-0.298,-1.322,4.444,0.0,0.569,-0.311,-0.56,-1.285,1.334
0.218,-1.797,0.892,-1.461,-0.29,-0.101,-0.366,0.534,2.398,-1.61,-0.188,1.881,-0.032,-1.397,4.157,0.0,0.674,-0.276,-0.506,-1.22,1.372
0.035,-1.761,1.205,-1.554,-0.131,-0.468,-0.218,0.681,2.505,-1.653,-0.474,1.492,-0.402,-1.206,4.049,0.0,0.837,-0.417,-0.496,-1.022,1.666
0.15,-1.733,1.13,-1.461,-0.488,-0.161,-0.381,0.682,2.331,-2.048,-0.314,1.688,-0.335,-1.279,4.075,0.0,0.828,-0.696,-0.395,-1.221,1.339
-0.015,-1.675,1.015,-1.323,-0.835,0.362,-0.149,0.697,2.711,-2.226,-0.307,1.762,-0.105,-1.231,4.632,0.0,0.382,-0.42,-0.422,-1.147,1.201
0.126,-1.642,1.1,-1.368,-0.644,0.14,-0.072,0.584,2.479,-2.145,-0.289,1.658,-0.333,-1.269,4.939,0.0,0.61,-0.479,-0.379,-1.156,1.16
-0.012,-1.547,1.148,-1.33,-0.387,-0.049,-0.22,0.524,2.332,-1.817,-0.181,1.775,-0.136,-1.227,4.05,0.0,0.692,-0.452,-0.355,-1.046,1.25
0.42,-1.876,1.139,-1.18,-0.677,0.09,0.059,0.54,2.425,-1.912,-0.492,1.806,-0.16,-1.329,4.583,0.0,0.616,-0.533,-0.491,-1.234,1.477
0.206,-1.59,1.016,-1.198,-0.823,0.3,-0.249,0.699,2.565,-2.069,-0.555,1.768,-0.107,-1.341,4.256,0.0,0.753,-0.49,-0.484,-1.096,1.277
0.219,-1.599,0.955,-1.464,-0.18,-0.203,-0.241,0.633,2.439,-1.534,-0.36,1.921,-0.298,-1.262,4.142,0.0,0.667,-0.488,-0.498,-1.342,1.298
-0.037,-1.579,1.116,-1.597,-0.105,-0.454,-0.23,0.688,2.623,-1.401,-0.263,1.866,-0.357,-1.15,4.138,0.0,0.386,-0.322,-0.498,-1.468,1.315
0.017,-1.605,1.161,-1.704,-0.182,-0.258,-0.17,0.582,2.71,-1.528,-0.465,2.115,-0.18,-1.481,5.192,0.0,0.767,-0.404,-0.448,-1.32,1.353
-0.018,-1.735,1.112,-1.165,-0.629,0.206,-0.148,0.739,2.43,-2.064,-0.513,1.915,-0.329,-1.366,4.447,0.0,0.833,-0.349,-0.444,-1.123,1.386
0.026,-1.739,1.064,-1.374,-0.637,-0.095,-0.098,0.868,2.458,-1.911,-0.562,1.599,-0.241,-1.301,4.494,0.0,0.422,-0.538,-0.275,-1.373,1.304
0.139,-1.724,1.223,-1.71,-0.235,-0.308,-0.138,0.697,2.788,-1.767,-0.589,1.906,-0.225,-1.341,4.354,0.0,0.735,-0.51,-0.382,-1.217,1.331
0.129,-1.416,1.059,-1.066,-0.562,-0.005,-0.348,0.634,2.285,-1.951,-0.574,1.676,-0.249,-1.105,4.067,0.0,0.695,-0.358,-0.297,-1.142,1.298
-0.046,-1.707,1.297,-1.402,-0.514,-0.286,-0.073,0.602,2.488,-1.585,-0.439,1.701,-0.212,-1.234,4.129,0.0,0.515,-0.523,-0.338,-1.433,1.238
0.133,-1.693,1.095,-1.689,-0.2,-0.235,-0.246,0.611,2.677,-1.615,-0.245,2.176,-0.23,-1.359,4.516,0.0,0.764,-0.585,-0.439,-1.212,1.498
0.079,-1.814,0.924,-1.531,-0.456,-0.334,-0.265,0.752,2.444,-1.829,-0.512,1.81,-0.359,-1.364,4.75,0.0,0.727,-0.378,-0.463,-1.332,1.495
0.071,-1.69,1.056,-1.389,-0.457,-0.054,-0.179,0.623,2.489,-1.665,-0.341,1.799,-0.001,-1.294,4.535,0.0,0.498,-0.573,-0.524,-1.157,1.241
0.352,-1.539,1.098,-1.72,0.101,-0.481,-0.467,0.569,2.536,-1.404,-0.336,1.691,-0.085,-1.166,4.033,0.0,0.596,-0.45,-0.336,-1.118,1.03
0.099,-1.57,0.957,-1.513,-0.367,-0.167,-0.224,0.595,2.824,-1.972,-0.505,1.594,-0.434,-1.189,4.77,0.0,0.751,-0.292,-0.324,-1.484,1.238
0.177,-1.611,1.197,-1.56,0.085,-0.204,-0.474,0.678,2.314,-1.269,-0.408,1.848,-0.048,-1.526,4.259,0.0,0.707,-0.344,-0.52,-1.325,1.26
0.226,-1.502,1.137,-1.573,-0.255,-0.142,-0.278,0.65,2.406,-1.479,-0.29,1.695,-0.395,-1.332,4.33,0.0,0.644,-0.475,-0.402,-1.344,1.706
0.218,-1.659,1.218,-1.466,-0.242,-0.097,-0.289,0.692,2.56,-1.414,-0.523,1.761,-0.008,-1.323,4.142,0.0,0.519,-0.48,-0.489,-1.132,1.189
-0.08,-1.436,1.264,-1.499,-0.452,-0.039,-0.147,0.503,2.643,-1.631,-0.227,1.579,-0.069,-1.14,4.568,0.0,0.616,-0.412,-0.427,-1.153,1.192
0.133,-1.543,1.172,-1.398,-0.651,-0.004,-0.164,0.75,2.448,-1.931,-0.338,1.591,-0.198,-1.022,4.556,0.0,0.407,-0.379,-0.478,-1.402,1.16
0.04,-1.767,0.966,-1.13,-0.911,-0.076,-0.11,0.789,2.573,-2.18,-0.508,1.826,-0.21,-1.368,4.29,0.0,0.594,-0.57,-0.596,-1.48,1.422
-0.263,-1.739,1.178,-1.144,-0.591,-0.138,-0.253,0.817,2.443,-2.186,-0.494,1.827,-0.262,-1.471,4.851,0.0,0.729,-0.534,-0.516,-1.399,1.275
-0.001,-1.521,0.967,-1.604,-0.245,-0.081,-0.562,0.743,2.539,-1.557,-0.231,1.783,-0.184,-1.362,4.749,0.0,0.683,-0.25,-0.424,-1.228,1.235
-0.047,-1.483,0.904,-1.349,-0.443,0.059,-0.077,0.504,2.625,-1.505,-0.315,1.955,-0.031,-1.356,4.445,0.0,0.425,-0.428,-0.323,-1.238,1.079
0.078,-1.767,0.992,-1.291,-0.679,0.089,-0.021,0.8,2.338,-2.085,-0.466,1.85,-0.157,-1.281,4.366,0.0,0.686,-0.372,-0.499,-1.21,1.452
-0.058,-1.503,1.15,-1.39,-0.74,0.189,-0.173,0.667,2.493,-1.985,-0.225,1.841,-0.314,-1.657,4.186,0.0,0.662,-0.668,-0.42,-1.004,1.354
0.085,-1.528,1.256,-1.323,-0.396,-0.226,-0.083,0.728,2.315,-1.846,-0.089,1.688,0.038,-1.337,4.285,0.0,0.528,-0.401,-0.527,-1.484,1.364
-0.05,-1.772,0.948,-1.24,-0.622,-0.076,-0.284,0.676,2.161,-2.007,-0.388,1.698,-0.18,-1.108,4.105,0.0,0.568,-0.51,-0.561,-1.301,1.444
0.144,-1.58,1.137,-1.235,-0.36,-0.346,-0.024,0.441,2.589,-1.455,-0.192,1.729,-0.232,-1.262,4.523,0.0,0.551,-0.412,-0.638,-1.438,1.196
0.026,-1.914,1.02,-1.473,-0.206,-0.192,-0.151,0.465,2.472,-1.3,-0.466,1.961,-0.057,-1.371,4.413,0.0,0.388,-0.612,-0.554,-1.316,1.2
0.219,-1.451,1.071,-1.34,-0.449,0.008,-0.156,0.714,2.374,-1.764,-0.135,1.879,-0.005,-1.52,4.354,0.0,0.648,-0.593,-0.543,-1.11,1.188
0.078,-1.641,1.203,-1.523,-0.1,-0.263,-0.4,0.743,2.473,-1.694,-0.456,1.928,-0.182,-1.463,4.686,0.0,0.843,-0.42,-0.657,-1.349,1.308
-0.064,-1.548,0.928,-1.371,-0.412,-0.422,-0.022,0.64,2.596,-1.673,-0.412,1.998,-0.281,-1.155,4.258,0.0,0.403,-0.586,-0.275,-1.431,1.337
0.175,-1.291,1.254,-1.829,0.196,-0.379,-0.249,0.551,2.393,-1.098,-0.239,1.713,-0.062,-1.184,4.035,0.0,0.511,-0.462,-0.236,-1.253,1.027
0.137,-1.727,1.086,-1.51,-0.229,-0.137,-0.231,0.66,2.667,-1.351,-0.1,1.915,-0.005,-1.455,4.937,0.0,0.471,-0.522,-0.515,-1.334,1.406
0.135,-1.771,0.967,-1.944,0.367,-0.635,-0.362,0.521,2.614,-0.822,-0.261,1.713,-0.191,-0.888,4.881,0.0,0.444,-0.66,-0.646,-1.104,1.15
0.003,-1.547,1.121,-1.443,-0.53,-0.02,-0.379,0.562,2.517,-1.771,-0.461,1.679,-0.303,-1.228,4.543,0.0,0.658,-0.457,-0.583,-1.332,1.205
-0.139,-1.452,1.131,-1.61,-0.442,-0.174,-0.265,0.715,2.531,-1.737,-0.313,1.8,0.063,-1.4,4.458,0.0,0.587,-0.429,-0.267,-1.247,1.259
0.036,-1.603,1.092,-1.673,-0.11,-0.433,-0.071,0.636,2.638,-1.451,-0.363,1.619,-0.28,-1.177,4.98,0.0,0.568,-0.545,-0.402,-1.317,1.209
-0.17,-1.51,1.272,-1.18,-0.683,-0.073,-0.249,0.741,2.442,-2.019,-0.446,1.746,-0.223,-1.353,5.433,0.0,0.689,-0.336,-0.562,-1.453,1.499
-0.148,-1.503,1.029,-1.443,0.171,-0.323,-0.19,0.641,2.44,-1.187,-0.504,1.613,-0.134,-1.292,4.782,0.0,0.591,-0.287,-0.262,-1.19,1.295
0.076,-1.469,1.033,-1.418,-0.156,-0.158,-0.41,0.465,2.548,-1.638,-0.275,1.772,-0.199,-1.278,4.415,0.0,0.864,-0.392,-0.44,-1.219,1.206
0.144,-1.432,0.991,-1.395,-0.442,0.158,-0.25,0.581,2.409,-1.695,-0.467,1.82,-0.049,-1.262,4.243,0.0,0.521,-0.237,-0.293,-1.245,1.302
-0.062,-1.39,1.146,-1.444,-0.542,0.047,-0.118,0.439,2.556,-1.713,-0.391,1.603,-0.319,-1.115,4.657,0.0,0.615,-0.5,-0.395,-1.301,1.128
-0.001,-1.445,0.937,-1.469,-0.543,-0.044,-0.191,0.526,2.342,-1.994,-0.481,1.922,-0.112,-1.518,4.617,0.0,0.609,-0.378,-0.363,-1.299,1.482
-0.027,-1.458,1.057,-1.4,-0.681,0.133,-0.116,0.633,2.551,-1.907,-0.433,1.7,-0.208,-1.192,4.818,0.0,0.513,-0.578,-0.193,-1.168,1.174
0.179,-1.627,0.994,-1.253,-0.776,0.157,-0.052,0.543,2.451,-2.052,-0.368,1.602,-0.285,-1.281,4.499,0.0,0.514,-0.591,-0.532,-1.244,1.229
0.138,-1.738,1.234,-1.611,-0.104,-0.263,-0.451,0.793,2.713,-1.497,-0.549,1.661,-0.264,-1.221,4.711,0.0,0.725,-0.471,-0.536,-1.269,1.204
-0.024,-1.612,1.122,-1.458,-0.518,0.171,-0.159,0.633,2.635,-1.941,-0.359,1.74,-0.307,-1.265,4.332,0.0,0.646,-0.214,-0.46,-1.231,1.291
0.039,-1.476,0.768,-1.66,-0.1,-0.3,-0.239,0.751,2.559,-1.611,-0.477,2.025,-0.201,-1.466,4.663,0.0,0.642,-0.29,-0.318,-1.407,1.332
0.11,-1.728,0.881,-1.898,0.018,-0.289,-0.264,0.502,2.598,-1.539,-0.436,1.962,-0.238,-1.535,4.095,0.0,0.859,-0.576,-0.474,-1.306,1.391
0.252,-1.471,1.141,-1.487,-0.667,-0.151,-0.02,0.657,2.536,-1.804,-0.316,1.585,-0.264,-1.194,4.904,0.0,0.49,-0.39,-0.383,-1.159,1.19
-0.074,-1.625,1.16,-1.753,-0.047,-0.413,-0.229,0.816,2.575,-1.488,-0.369,1.65,-0.234,-1.203,4.654,0.0,0.563,-0.592,-0.451,-1.189,0.975
0.052,-1.484,1.093,-1.324,-0.661,0.137,-0.129,0.651,2.434,-1.76,-0.229,1.762,-0.035,-1.218,4.285,0.0,0.466,-0.405,-0.527,-1.174,1.051
0.094,-1.848,0.967,-1.773,-0.071,-0.281,-0.514,0.613,2.765,-1.549,-0.294,1.853,-0.04,-1.312,4.38,0.0,0.684,-0.435,-0.509,-1.187,1.049
0.13,-1.629,1.202,-1.828,0.023,-0.405,-0.425,0.717,2.448,-1.37,-0.356,1.908,-0.176,-1.38,4.375,0.0,0.709,-0.532,-0.544,-1.182,1.571
-0.027,-1.684,1.147,-1.497,0.111,-0.482,-0.23,0.581,2.483,-1.291,-0.597,1.564,-0.35,-1.17,4.221,0.0,0.723,-0.598,-0.43,-1.222,1.114
0.389,-1.588,1.042,-1.707,-0.169,-0.334,-0.526,0.664,2.584,-1.639,-0.523,1.872,-0.212,-1.292,4.313,0.0,0.665,-0.348,-0.319,-1.256,1.393
0.218,-1.599,1.088,-1.557,-0.371,-0.398,-0.271,0.585,2.468,-1.6,-0.629,1.749,-0.421,-1.39,4.91,0.0,0.693,-0.528,-0.436,-1.569,1.235
0.177,-1.584,1.079,-1.583,-0.465,-0.255,-0.137,0.808,2.867,-1.861,-0.472,1.632,-0.192,-1.289,4.568,0.0,0.512,-0.383,-0.531,-1.142,1.399
0.318,-1.612,1.098,-1.4,-0.301,-0.028,-0.278,0.62,2.55,-1.457,-0.538,1.997,-0.089,-1.38,4.036,0.0,0.697,-0.541,-0.289,-1.164,1.276
0.328,-1.509,0.9,-1.78,-0.387,-0.0,-0.115,0.426,2.51,-1.694,-0.171,1.908,-0.141,-1.435,4.519,0.0,0.706,-0.518,-0.508,-1.11,1.25
0.081,-1.698,1.168,-1.407,-0.574,0.014,-0.158,0.643,2.527,-1.917,-0.504,1.65,-0.24,-1.164,4.285,0.0,0.586,-0.357,-0.486,-1.318,1.183
0.095,-1.758,1.245,-1.415,-0.056,-0.538,-0.253,0.413,2.723,-1.009,-0.248,1.714,-0.286,-1.479,4.142,0.0,0.547,-0.771,-0.407,-1.386,1.229
0.142,-1.388,1.114,-1.077,-0.936,0.352,-0.048,0.571,2.495,-1.948,-0.351,1.755,-0.03,-1.012,4.329,0.0,0.611,-0.387,-0.468,-1.25,1.303
0.035,-1.51,1.214,-1.367,-0.29,-0.203,0.019,0.595,2.331,-1.722,-0.566,1.92,-0.253,-1.464,4.5,0.0,0.591,-0.447,-0.299,-1.261,1.259
0.164,-1.444,1.103,-1.656,-0.113,-0.151,-0.321,0.537,2.461,-1.342,-0.372,1.626,-0.105,-1.137,4.635,0.0,0.594,-0.529,-0.357,-1.249,1.358
0.183,-1.558,0.982,-1.13,-0.854,0.368,-0.039,0.709,2.457,-2.055,-0.298,1.637,-0.296,-1.144,4.409,0.0,0.404,-0.38,-0.345,-1.141,1.177
-0.058,-1.663,1.186,-1.486,-0.237,-0.495,0.006,0.695,2.553,-1.496,-0.44,1.646,-0.231,-1.077,4.701,0.0,0.375,-0.686,-0.302,-1.252,1.249
0.143,-1.635,0.902,-1.778,0.461,-0.643,-0.59,0.583,2.549,-0.797,-0.405,1.579,-0.217,-1.157,4.595,0.0,0.409,-0.462,-0.348,-1.442,1.312
0.101,-1.323,0.952,-1.416,-0.453,-0.061,-0.129,0.485,2.335,-1.815,-0.47,1.662,-0.259,-1.313,4.611,0.0,0.587,-0.373,-0.362,-1.241,1.211
0.064,-1.708,1.103,-1.535,-0.43,-0.445,-0.189,0.806,2.593,-1.79,-0.513,1.751,-0.226,-1.36,4.608,0.0,0.474,-0.469,-0.313,-1.281,1.499
0.089,-1.716,1.317,-1.412,-0.101,-0.309,-0.168,0.644,2.321,-1.567,-0.46,1.787,-0.209,-1.199,4.583,0.0,0.64,-0.406,-0.735,-1.426,1.453
0.251,-1.737,1.261,-1.357,0.147,-0.376,-0.522,0.88,2.511,-1.242,-0.49,1.641,-0.292,-1.253,4.569,0.0,0.603,-0.502,-0.34,-1.196,1.36
0.256,-1.592,1.037,-1.565,-0.337,0.134,-0.056,0.492,2.587,-1.606,-0.444,2.032,-0.22,-1.504,4.555,0.0,0.653,-0.519,-0.373,-1.011,1.445
-0.146,-1.632,0.901,-1.507,-0.483,-0.191,-0.001,0.607,2.322,-1.583,-0.33,1.521,-0.428,-1.145,4.369,0.0,0.505,-0.537,-0.569,-1.364,1.35
0.013,-1.4,1.092,-1.567,0.363,-0.637,-0.256,0.588,2.572,-1.23,-0.365,1.908,-0.346,-1.508,4.252,0.0,0.807,-0.656,-0.556,-1.341,1.386
0.123,-1.711,1.211,-1.312,-0.725,0.356,-0.178,0.775,2.767,-2.154,-0.469,1.873,-0.201,-1.459,4.748,0.0,0.653,-0.569,-0.419,-1.007,1.396
0.099,-1.353,1.075,-1.498,-0.166,-0.299,-0.564,0.708,2.424,-1.669,-0.402,1.768,-0.129,-1.364,4.304,0.0,0.591,-0.231,-0.343,-1.307,1.172
0.082,-1.534,1.2,-1.535,-0.394,-0.162,-0.323,0.789,2.448,-1.667,-0.46,1.8,-0.191,-1.431,4.47,0.0,0.696,-0.481,-0.393,-1.329,1.277
-0.11,-1.517,1.209,-1.346,-0.092,-0.411,-0.408,0.547,2.569,-1.425,-0.215,1.823,-0.338,-1.46,5.448,0.0,0.799,-0.5,-0.435,-1.367,1.314
0.15,-1.62,1.001,-1.415,-0.388,-0.036,-0.302,0.572,2.574,-1.8,-0.296,1.982,-0.124,-1.348,4.392,0.0,0.78,-0.499,-0.41,-1.121,1.237
0.11,-1.494,1.086,-1.592,-0.474,-0.191,-0.237,0.424,2.499,-1.675,-0.476,1.888,-0.353,-1.495,4.21,0.0,0.575,-0.519,-0.602,-1.287,1.353
0.03,-1.64,0.936,-1.258,-0.81,0.228,-0.161,0.544,2.443,-1.957,-0.53,1.957,-0.292,-1.432,5.683,0.0,0.617,-0.761,-0.326,-1.339,1.346
0.08,-1.433,0.934,-1.734,-0.047,-0.258,-0.275,0.542,2.469,-1.099,-0.358,1.757,-0.191,-1.253,5.285,0.0,0.513,-0.184,-0.326,-1.552,1.429
0.204,-1.383,0.978,-1.543,-0.15,-0.336,-0.353,0.641,2.658,-1.706,-0.69,1.801,-0.274,-1.34,4.096,0.0,0.686,-0.246,-0.191,-1.274,1.168
-0.087,-1.507,1.155,-1.314,-0.535,-0.107,0.049,0.668,2.413,-1.492,-0.412,1.639,-0.1,-1.307,4.711,0.0,0.485,-0.431,-0.502,-1.433,1.498
0.232,-1.836,1.003,-1.081,-0.972,0.373,-0.156,0.555,2.509,-2.253,-0.578,1.763,-0.323,-1.243,4.363,0.0,0.732,-0.565,-0.592,-1.154,1.295
0.257,-1.655,1.169,-1.624,0.163,-0.323,-0.307,0.585,2.581,-1.147,-0.356,1.861,-0.216,-1.452,5.165,0.0,0.619,-0.361,-0.617,-1.3,1.243
-0.084,-1.52,1.151,-1.547,0.013,-0.569,-0.292,0.467,2.463,-1.285,-0.446,1.869,-0.299,-1.241,4.158,0.0,0.481,-0.798,-0.353,-1.222,1.023
0.448,-1.459,0.95,-1.29,-0.541,0.024,-0.128,0.614,2.498,-1.963,-0.373,1.9,-0.078,-1.251,4.133,0.0,0.677,-0.491,-0.426,-1.202,1.34
0.186,-1.832,1.145,-1.805,-0.107,-0.435,-0.44,0.541,2.704,-1.622,-0.423,1.751,-0.546,-1.302,5.345,0.0,0.956,-0.681,-0.624,-1.217,1.269
0.007,-1.606,1.131,-1.529,-0.442,-0.092,-0.236,0.506,2.779,-1.73,-0.378,1.646,-0.335,-1.158,4.853,0.0,0.483,-0.746,-0.627,-1.093,1.118
0.177,-1.526,0.934,-1.646,-0.026,-0.328,0.122,0.572,2.565,-1.444,-0.371,1.634,-0.212,-1.178,4.644,0.0,0.4,-0.557,-0.51,-1.38,1.287
0.363,-1.388,1.102,-1.795,-0.34,-0.028,-0.124,0.766,2.506,-1.954,-0.434,1.926,0.199,-1.29,4.352,0.0,0.64,-0.478,-0.366,-1.061,1.256
-0.101,-1.624,1.05,-1.567,-0.136,-0.053,-0.212,0.777,2.512,-1.48,-0.397,1.839,-0.055,-1.325,4.757,0.0,0.501,-0.454,-0.399,-0.94,1.233
0.034,-1.656,1.136,-1.254,-0.607,0.205,-0.282,0.669,2.52,-2.225,-0.485,1.663,-0.215,-1.098,4.062,0.0,0.741,-0.464,-0.342,-0.975,1.116
-0.045,-1.565,1.192,-1.396,-0.388,-0.273,-0.232,0.598,2.602,-1.74,-0.506,1.7,-0.192,-1.27,4.566,0.0,0.472,-0.611,-0.429,-1.386,1.346
0.017,-1.565,1.104,-1.019,-0.682,0.064,-0.318,0.786,2.301,-2.266,-0.212,1.751,-0.229,-1.301,4.022,0.0,0.899,-0.405,-0.536,-1.272,1.34
-0.114,-1.812,1.158,-1.527,-0.428,-0.192,-0.211,0.568,2.579,-1.85,-0.473,1.839,-0.575,-1.368,5.104,0.0,0.783,-0.497,-0.366,-1.273,1.282
0.037,-1.505,1.156,-1.107,-0.604,-0.054,-0.18,0.448,2.359,-1.754,-0.404,1.766,-0.047,-1.184,4.176,0.0,0.544,-0.572,-0.243,-1.126,1.221
-0.014,-1.57,1.146,-1.808,0.052,-0.467,-0.38,0.367,2.331,-1.296,-0.198,1.733,-0.438,-1.411,4.364,0.0,0.791,-0.815,-0.542,-1.238,1.424
-0.014,-1.79,0.938,-1.407,-0.549,0.05,0.021,0.56,2.518,-1.792,-0.398,1.759,-0.272,-1.162,4.511,0.0,0.612,-0.55,-0.527,-1.118,1.191
0.059,-1.524,1.095,-1.766,-0.182,-0.185,-0.196,0.589,2.538,-1.489,-0.235,1.841,-0.287,-1.2,4.018,0.0,0.791,-0.434,-0.409,-1.349,1.338
