x0,x1,x2,y,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
-0.04,-4.565,4.237,0.0,0.183,-1.544,0.115,0.114,0.877,-2.135,-0.294,3.697,-3.806,0.413,7.905,0.138,-0.962,0.12,1.991,0.718,2.679
-0.046,-4.829,4.258,0.0,-0.223,-1.835,0.319,0.348,0.457,-2.315,0.025,3.868,-3.937,0.097,7.99,-0.225,-1.168,0.541,2.141,0.488,2.342
-0.169,-3.594,4.633,0.0,-0.001,-1.64,-0.024,-0.352,0.45,-2.236,0.036,3.405,-3.905,-0.744,7.237,-0.305,-0.916,0.95,1.559,0.051,2.025
-0.077,-4.243,4.627,0.0,0.159,-1.718,0.098,-0.141,0.4,-2.287,-0.201,4.013,-4.151,0.144,8.341,-0.143,-1.112,0.739,2.118,0.303,2.489
0.209,-4.067,4.156,0.0,-0.235,-1.845,0.429,0.233,0.214,-2.295,-0.023,3.822,-3.922,0.21,7.842,-0.273,-1.106,0.285,1.914,0.522,2.437
-0.149,-3.255,4.076,0.0,0.073,-1.784,-0.111,-0.281,0.986,-2.094,0.047,3.996,-3.42,0.244,8.253,-0.144,-1.161,0.552,1.864,0.401,2.49
0.019,-3.178,4.78,0.0,0.082,-1.493,-0.074,-0.791,0.738,-2.348,0.18,3.941,-4.016,-0.598,8.229,-0.15,-1.122,0.76,2.133,-0.007,2.654
-0.228,-5.056,4.348,0.0,0.07,-1.847,0.045,0.488,0.664,-2.405,-0.046,3.949,-4.089,0.513,8.194,-0.451,-0.865,0.555,1.963,0.29,2.653
-0.085,-3.464,3.686,0.0,0.327,-1.695,-0.101,0.109,0.734,-2.046,-0.106,3.609,-3.254,0.32,8.315,-0.055,-1.049,0.381,2.0,0.613,2.493
0.001,-5.75,4.514,0.0,-0.223,-1.883,0.389,1.041,0.279,-2.462,0.533,3.268,-3.705,-0.848,7.312,-1.089,-0.614,1.416,1.898,-0.572,2.208
0.022,-4.342,5.009,0.0,-0.075,-1.407,0.159,-0.088,0.648,-2.582,0.061,3.475,-3.75,-0.725,8.393,-0.506,-0.497,1.503,2.108,-0.547,2.807
-0.011,-4.116,5.017,0.0,-0.028,-1.419,0.091,-0.08,0.694,-2.315,0.314,3.484,-4.249,-1.263,7.411,-0.481,-0.925,1.134,1.493,-0.1,2.108
0.005,-3.966,5.574,0.0,0.08,-1.373,0.043,-0.554,0.926,-2.626,0.334,3.749,-3.669,-1.35,8.041,-0.533,-0.743,1.66,1.774,-0.752,2.354
0.087,-4.223,4.961,0.0,-0.035,-1.656,0.196,-0.116,0.573,-2.368,0.031,3.82,-4.05,-0.429,7.807,-0.074,-1.01,1.11,1.972,-0.037,2.377
-0.177,-4.198,4.45,0.0,-0.223,-1.647,0.571,0.413,-0.109,-2.245,0.536,3.656,-3.682,-0.782,8.348,-1.239,-0.329,1.969,2.221,-1.139,2.481
0.024,-3.836,3.31,0.0,-0.012,-1.721,0.324,0.384,0.011,-2.101,-0.189,3.872,-3.578,0.847,8.052,-0.21,-1.125,0.219,2.225,0.771,2.364
-0.125,-4.404,5.453,0.0,0.074,-1.394,-0.051,-0.463,1.212,-2.473,0.231,3.776,-3.962,-0.851,8.125,-0.138,-0.899,1.283,2.057,-0.23,2.472
-0.091,-3.125,4.674,0.0,-0.047,-1.434,0.285,-0.624,0.434,-2.253,-0.067,3.761,-4.164,-0.705,8.359,0.098,-1.06,0.928,2.199,0.161,2.627
-0.375,-3.043,4.439,0.0,-0.058,-1.537,0.01,-0.558,0.602,-1.887,-0.058,3.359,-3.998,-0.582,7.262,-0.07,-1.081,0.754,1.782,0.29,2.149
-0.001,-3.943,4.141,0.0,-0.02,-1.769,0.216,0.133,0.651,-1.853,0.146,3.8,-3.888,-0.186,7.686,-0.23,-1.149,0.399,1.811,0.455,2.227
0.039,-4.243,5.329,0.0,0.063,-1.343,0.058,-0.346,0.704,-2.432,0.544,3.302,-3.837,-1.879,7.448,-0.667,-0.748,1.752,1.554,-0.814,2.244
0.109,-3.341,4.429,0.0,-0.137,-1.703,0.201,-0.259,0.444,-2.178,0.203,3.429,-3.577,-0.833,7.992,-0.416,-0.863,1.106,2.004,-0.25,2.624
0.105,-5.195,5.203,0.0,-0.114,-1.59,0.062,0.228,0.939,-2.482,0.273,3.774,-3.668,-0.639,8.19,-0.66,-0.491,1.454,1.855,-0.417,2.591
-0.322,-3.719,3.582,0.0,0.039,-1.72,0.085,0.365,0.46,-2.172,0.071,3.37,-3.28,0.326,8.218,-0.409,-0.752,0.639,2.125,0.197,2.727
-0.035,-3.839,3.8,0.0,-0.266,-1.812,0.246,0.14,0.317,-1.915,-0.094,3.998,-4.176,0.817,7.963,-0.044,-1.157,-0.097,1.884,1.131,2.517
0.106,-2.96,4.474,0.0,-0.206,-1.61,0.22,-0.734,0.654,-2.391,0.602,3.553,-3.052,-1.147,7.491,-0.225,-0.838,1.312,1.689,-0.497,2.299
0.053,-3.322,4.887,0.0,0.155,-1.357,0.075,-0.689,0.922,-2.359,0.024,4.237,-3.806,-0.254,8.885,-0.329,-0.968,0.778,2.363,0.069,2.88
-0.176,-4.116,4.354,0.0,-0.327,-1.702,0.345,0.148,0.308,-2.243,0.093,3.528,-3.855,-0.388,7.788,-0.176,-0.817,0.952,1.963,0.049,2.607
0.112,-3.721,4.145,0.0,-0.191,-1.592,0.455,0.059,0.357,-2.177,0.102,3.908,-3.756,-0.425,7.941,-0.256,-0.887,0.628,2.116,0.269,2.229
0.031,-3.883,4.203,0.0,-0.304,-1.722,0.443,-0.027,0.403,-2.165,0.057,3.593,-3.686,-0.321,7.545,-0.241,-0.81,0.759,1.648,-0.014,2.054
-0.225,-4.451,3.742,0.0,0.044,-1.842,0.079,0.51,0.774,-2.058,-0.321,4.333,-3.802,1.219,8.741,-0.034,-1.389,-0.217,2.05,0.973,2.865
0.002,-3.315,4.947,0.0,0.188,-1.303,-0.027,-0.613,1.255,-2.46,0.052,3.953,-3.734,-0.646,7.993,-0.192,-1.294,0.625,2.008,0.209,2.476
-0.062,-4.13,4.625,0.0,0.093,-1.838,0.183,-0.026,0.261,-2.358,0.115,3.852,-3.925,-0.441,8.861,-0.622,-0.994,1.023,2.282,0.053,2.804
-0.048,-3.421,3.556,0.0,-0.097,-1.627,0.152,0.209,0.581,-2.145,0.111,3.736,-3.408,0.238,7.572,-0.216,-0.898,0.411,1.604,0.292,2.233
0.108,-4.472,3.532,0.0,-0.213,-1.677,-0.079,0.593,0.614,-2.248,-0.081,3.911,-3.158,1.006,8.416,0.003,-1.182,0.01,1.809,1.116,2.709
-0.015,-5.238,3.858,0.0,-0.196,-1.959,0.031,1.078,0.569,-2.184,-0.151,4.158,-3.756,1.066,8.695,-0.284,-0.817,0.08,2.065,0.999,2.766
0.115,-3.294,4.672,0.0,0.21,-1.47,0.043,-0.507,0.588,-2.319,0.095,3.982,-4.152,-0.55,8.228,-0.11,-1.158,0.792,1.91,-0.036,2.529
-0.111,-3.644,4.724,0.0,0.151,-1.389,0.141,-0.465,0.901,-2.443,0.133,3.377,-3.67,-0.667,7.615,-0.111,-0.883,1.189,1.57,-0.071,2.339
-0.003,-4.521,4.692,0.0,-0.036,-1.543,0.2,0.149,0.719,-2.122,-0.032,4.031,-4.287,0.182,8.367,-0.201,-0.846,0.701,1.925,0.347,2.67
-0.119,-3.594,4.311,0.0,-0.298,-1.674,0.343,-0.076,0.309,-2.125,0.224,3.805,-3.733,-0.384,8.285,-0.665,-0.779,1.048,2.142,-0.143,2.542
0.144,-2.732,4.055,0.0,-0.096,-1.543,0.451,-0.465,0.207,-2.215,0.078,3.509,-3.634,-0.512,7.886,-0.026,-0.966,0.85,1.881,0.143,2.364
0.029,-3.612,5.212,0.0,0.032,-1.582,0.105,-0.626,0.72,-2.229,-0.03,4.221,-4.572,-0.437,8.477,-0.06,-1.011,0.663,2.339,0.309,2.869
-0.123,-4.471,4.534,0.0,-0.078,-1.778,0.348,0.327,-0.131,-2.166,0.462,3.527,-3.926,-0.717,8.15,-1.091,-0.478,1.676,2.254,-0.918,2.576
0.254,-3.872,4.305,0.0,0.057,-1.711,-0.109,-0.039,0.935,-2.233,-0.164,3.941,-3.698,0.334,7.969,-0.167,-1.09,0.058,1.831,0.833,2.635
-0.296,-2.931,4.34,0.0,-0.049,-1.695,0.217,-0.421,0.231,-2.015,0.213,3.829,-4.297,-0.588,8.343,-0.187,-0.714,0.824,2.297,0.199,2.627
-0.043,-2.87,4.287,0.0,-0.073,-1.55,0.177,-0.364,0.476,-2.269,0.415,3.291,-3.575,-1.247,7.44,-0.324,-1.038,1.125,1.77,-0.032,2.147
-0.159,-4.286,5.069,0.0,0.167,-1.434,-0.053,-0.251,0.851,-2.658,0.345,3.606,-3.657,-0.907,8.523,-0.573,-0.973,1.415,2.257,-0.481,2.739
-0.203,-4.174,5.203,0.0,0.1,-1.335,-0.043,-0.276,0.731,-2.277,0.46,3.631,-3.937,-1.267,8.443,-0.855,-0.631,1.729,2.046,-0.985,2.854
-0.184,-3.513,5.073,0.0,0.219,-1.327,-0.015,-0.64,0.816,-2.332,0.224,3.722,-4.014,-0.875,7.952,-0.444,-0.879,1.218,1.986,-0.261,2.608
-0.147,-3.759,4.005,0.0,-0.053,-1.818,0.121,0.12,0.483,-2.186,0.229,3.788,-3.734,-0.101,8.047,-0.284,-0.698,0.842,2.113,-0.098,2.446
0.041,-4.427,4.134,0.0,0.063,-1.644,0.051,0.261,0.579,-2.291,0.134,3.519,-3.294,0.07,7.919,-0.162,-0.795,0.963,1.986,-0.142,2.577
-0.161,-4.611,4.269,0.0,0.108,-1.991,-0.075,0.551,0.848,-2.318,-0.066,4.27,-3.626,0.8,8.694,-0.365,-0.901,0.395,2.249,0.597,2.879
-0.142,-4.228,4.822,0.0,-0.086,-1.625,0.08,-0.259,0.713,-2.327,-0.034,3.6,-4.165,-0.267,7.867,-0.164,-1.078,0.757,2.025,0.306,2.494
-0.111,-3.653,3.905,0.0,-0.11,-1.776,0.163,0.414,0.338,-2.273,0.185,3.639,-3.469,-0.21,8.502,-0.543,-0.607,1.056,2.192,-0.118,2.716
-0.063,-4.056,5.094,0.0,-0.05,-1.409,0.213,-0.405,0.446,-2.564,0.596,3.994,-3.859,-1.097,8.618,-0.477,-0.803,1.713,2.246,-0.721,2.65
0.073,-5.158,5.176,0.0,-0.336,-1.681,0.468,0.141,0.351,-2.524,0.528,3.811,-3.914,-0.895,8.359,-0.897,-0.492,1.667,2.198,-0.673,2.608
-0.038,-3.621,4.556,0.0,-0.074,-1.745,0.098,-0.402,0.477,-2.059,0.123,3.983,-4.383,-0.497,7.496,-0.322,-1.051,0.562,1.798,0.33,2.205
-0.024,-3.645,3.563,0.0,-0.368,-1.739,0.438,0.438,0.225,-2.334,0.156,3.872,-3.297,0.395,8.495,-0.468,-0.741,0.666,2.26,0.253,2.614
-0.156,-4.499,3.807,0.0,-0.417,-2.22,0.176,0.761,0.344,-2.267,0.132,4.013,-3.696,0.308,8.331,-0.251,-0.825,0.409,1.99,0.734,2.466
0.098,-4.346,4.335,0.0,0.088,-1.918,0.155,0.25,0.561,-2.311,0.024,3.991,-3.821,0.214,8.647,-0.214,-1.187,0.613,1.96,0.569,2.539
-0.232,-2.775,4.329,0.0,0.3,-1.692,-0.107,-0.798,1.039,-2.033,-0.273,4.237,-3.878,0.413,8.941,-0.152,-1.222,0.49,2.358,0.502,2.85
-0.213,-3.754,4.941,0.0,-0.148,-1.471,0.269,-0.446,0.481,-2.633,0.098,4.136,-4.183,-0.586,9.04,-0.184,-0.805,1.265,2.329,-0.403,2.874
-0.023,-3.9,4.922,0.0,-0.143,-1.639,0.225,-0.309,0.639,-2.053,0.184,4.112,-4.282,-0.538,8.445,-0.136,-1.068,0.945,2.061,0.123,2.462
-0.105,-3.436,4.284,0.0,-0.368,-1.878,0.508,-0.301,0.099,-1.918,0.455,4.047,-4.251,-0.458,8.245,-0.298,-0.838,0.723,2.132,0.037,2.552
-0.149,-4.065,4.204,0.0,0.057,-1.738,0.098,0.175,0.458,-2.109,0.104,4.109,-4.073,0.362,8.353,-0.419,-0.938,0.818,2.099,0.039,2.521
0.085,-4.243,5.46,0.0,0.035,-1.199,-0.181,-0.201,1.034,-2.54,0.449,4.367,-4.01,-0.874,8.706,-0.386,-0.917,1.316,2.054,-0.656,2.635
-0.069,-4.569,4.87,0.0,0.035,-1.654,0.175,0.07,0.319,-2.465,-0.079,4.179,-4.273,0.017,8.348,-0.249,-0.916,0.762,2.001,0.107,2.501
-0.327,-4.949,4.82,0.0,0.087,-1.54,0.178,0.276,0.768,-2.611,-0.203,3.574,-3.964,-0.049,7.418,-0.321,-0.854,0.688,1.812,0.271,2.252
-0.137,-5.223,3.986,0.0,0.135,-1.731,0.074,0.772,1.052,-2.208,-0.547,4.005,-3.892,1.118,7.912,0.131,-1.142,-0.265,1.706,1.351,2.503
-0.1,-3.549,3.47,0.0,-0.234,-1.918,0.381,0.286,0.435,-2.002,-0.385,4.14,-3.561,1.174,9.025,0.065,-1.13,-0.042,2.243,1.036,2.931
0.031,-4.214,4.666,0.0,0.162,-1.437,-0.235,-0.001,1.155,-2.261,-0.09,3.606,-3.407,-0.189,7.899,0.061,-0.885,0.774,1.816,0.127,2.445
0.189,-3.502,4.635,0.0,-0.283,-1.664,0.273,-0.364,0.316,-2.049,0.166,3.53,-4.067,-0.906,7.263,-0.29,-0.954,1.11,1.573,-0.25,2.087
0.027,-4.536,4.556,0.0,-0.428,-1.867,0.356,0.295,0.278,-2.351,0.535,3.589,-3.816,-0.78,7.658,-0.759,-0.54,1.298,1.917,-0.3,2.286
-0.158,-3.351,4.668,0.0,0.204,-1.093,0.075,-0.377,0.672,-2.424,0.2,3.755,-3.516,-0.616,8.301,-0.565,-0.906,1.523,2.053,-0.655,2.513
0.145,-4.806,4.875,0.0,0.151,-1.389,-0.256,-0.024,0.892,-2.422,0.364,3.678,-3.502,-0.579,7.803,-0.638,-0.726,1.219,1.834,-0.433,2.264
-0.079,-4.246,4.214,0.0,-0.133,-1.679,0.188,0.096,0.309,-2.212,0.263,3.399,-3.974,-0.449,7.478,-0.253,-1.03,0.699,1.893,0.167,2.163
-0.136,-4.433,4.367,0.0,0.385,-1.757,0.052,0.327,0.598,-2.415,-0.049,3.645,-3.589,-0.091,7.901,-0.406,-0.945,0.796,1.792,0.183,2.567
-0.037,-4.372,4.438,0.0,0.011,-1.626,0.049,0.21,0.617,-2.382,0.247,3.529,-3.704,-0.513,7.744,-0.199,-0.869,0.73,2.1,0.28,2.483
0.03,-3.578,4.625,0.0,-0.171,-1.518,0.286,-0.267,0.509,-2.528,0.223,3.697,-3.568,-0.706,8.084,-0.402,-0.808,1.215,2.112,-0.251,2.542
-0.066,-4.661,4.901,0.0,0.121,-1.65,0.042,0.136,0.629,-2.422,0.237,3.405,-3.853,-0.824,7.487,-0.562,-0.922,1.222,1.946,-0.35,2.299
-0.091,-4.052,4.027,0.0,0.081,-2.066,0.019,0.23,0.823,-2.272,-0.338,3.957,-3.896,0.7,7.775,0.144,-1.205,-0.039,1.852,1.087,2.466
-0.019,-4.304,4.85,0.0,-0.13,-1.438,0.179,-0.113,0.538,-2.278,0.048,3.558,-4.192,-0.693,7.56,-0.191,-0.994,0.796,1.808,0.055,2.34
-0.16,-3.487,4.028,0.0,0.052,-1.902,0.242,-0.021,0.488,-1.972,-0.198,3.861,-3.991,0.163,7.839,-0.018,-0.88,0.355,2.104,0.467,2.594
-0.135,-3.952,4.336,0.0,-0.081,-1.623,0.199,-0.03,0.429,-2.335,0.149,3.584,-3.801,-0.245,7.737,-0.248,-0.899,1.051,2.08,-0.036,2.342
0.033,-2.627,4.194,0.0,0.155,-1.505,-0.003,-0.708,0.597,-2.282,-0.17,3.994,-3.774,0.205,7.68,-0.057,-1.32,0.385,1.738,0.433,2.205
-0.055,-3.653,4.041,0.0,-0.057,-1.868,0.338,0.001,0.281,-2.155,0.2,3.628,-3.81,-0.219,8.304,-0.203,-0.82,0.794,2.375,0.088,2.735
-0.097,-3.438,4.734,0.0,-0.135,-1.504,0.176,-0.415,0.727,-2.055,0.088,3.754,-3.704,-0.558,7.875,-0.265,-0.814,1.098,1.766,-0.062,2.231
-0.034,-3.742,5.031,0.0,0.424,-1.169,-0.233,-0.538,0.897,-2.464,0.074,3.396,-3.771,-1.067,7.72,-0.422,-0.957,1.45,1.783,-0.556,2.298
0.056,-4.411,4.898,0.0,0.038,-1.503,0.016,-0.089,0.756,-2.428,0.115,4.13,-3.844,-0.217,8.635,-0.236,-0.966,1.177,2.043,0.01,2.787
-0.12,-4.484,4.402,0.0,-0.054,-1.858,0.213,0.253,0.555,-2.304,-0.039,4.042,-3.759,0.235,8.364,-0.221,-0.949,0.745,2.0,0.11,2.617
0.034,-5.306,4.693,0.0,0.251,-1.826,0.011,0.484,0.535,-2.252,0.115,3.598,-4.204,-0.068,7.955,-0.424,-0.771,1.002,1.885,0.036,2.601
-0.011,-3.129,3.75,0.0,-0.474,-1.558,0.489,-0.109,0.014,-2.018,0.145,3.436,-3.36,-0.318,8.303,-0.272,-0.62,1.16,2.32,-0.205,2.713
-0.082,-4.516,5.616,0.0,0.388,-1.378,-0.178,-0.351,0.998,-2.349,0.136,4.144,-4.216,-0.62,8.564,-0.358,-1.09,1.209,2.02,-0.196,2.68
0.175,-5.299,4.758,0.0,0.329,-1.693,-0.208,0.456,0.75,-2.406,-0.205,3.845,-3.968,0.179,8.279,-0.296,-0.813,0.715,1.87,0.248,2.542
0.069,-4.119,3.796,0.0,0.034,-1.572,0.049,0.311,0.788,-2.031,-0.523,4.267,-3.545,1.294,8.648,-0.036,-1.061,0.047,2.181,0.963,2.59
-0.285,-4.853,4.935,0.0,0.125,-1.707,0.125,0.097,0.583,-2.502,0.2,4.099,-4.019,-0.287,8.63,-0.628,-0.984,1.188,2.182,-0.303,2.814
0.139,-4.03,4.48,0.0,0.04,-1.593,0.166,-0.085,0.743,-2.218,-0.065,3.801,-3.745,-0.212,7.86,-0.072,-0.962,0.459,1.928,0.423,2.464
-0.26,-4.877,4.343,0.0,-0.123,-1.849,0.369,0.63,0.345,-2.236,-0.02,3.777,-4.391,0.186,8.292,-0.331,-0.71,0.479,2.208,0.47,2.863
0.018,-4.158,5.154,0.0,-0.101,-1.287,0.169,-0.616,0.804,-2.418,0.276,4.086,-3.698,-0.676,8.233,-0.362,-0.772,1.336,2.073,-0.481,2.487
-0.108,-3.622,3.819,0.0,0.002,-1.802,0.199,0.234,0.118,-2.189,0.006,3.451,-3.746,-0.206,8.036,-0.342,-0.781,0.657,2.1,0.405,2.473
0.089,-4.563,3.946,0.0,-0.329,-2.067,0.609,0.702,0.044,-2.364,0.059,3.533,-3.445,0.214,8.0,-0.42,-0.986,0.852,2.025,0.245,2.437
-0.027,-4.364,4.444,0.0,-0.115,-1.706,0.23,0.437,0.702,-2.24,0.448,3.893,-3.856,-0.473,7.782,-0.48,-0.872,0.895,1.918,-0.29,2.317
-0.173,-4.767,4.027,0.0,0.155,-1.968,0.009,0.66,0.566,-2.217,-0.181,4.212,-3.655,0.933,9.174,-0.117,-0.717,0.6,2.19,0.223,2.975
0.045,-3.545,5.078,0.0,0.027,-1.409,-0.018,-0.46,0.865,-2.084,0.306,4.063,-3.938,-0.933,7.732,-0.58,-1.112,1.196,1.762,-0.568,2.266
-0.186,-4.368,4.625,0.0,0.056,-1.784,0.112,0.041,0.201,-2.587,-0.078,3.32,-4.104,-0.265,7.589,-0.373,-0.75,1.004,2.027,-0.081,2.496
-0.04,-3.462,5.148,0.0,-0.213,-1.14,0.228,-0.772,0.668,-2.335,0.518,3.474,-3.745,-1.431,7.451,-0.486,-0.673,1.73,1.938,-0.962,2.326
0.06,-4.861,4.467,0.0,0.004,-1.779,-0.004,0.362,0.582,-2.51,-0.09,4.332,-3.997,0.331,8.848,-0.285,-0.922,0.513,2.202,0.33,2.667
