Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,y,x20
887,0.048,-0.431,1.218,0.247,-1.574,0.14,3.793,-1.519,1.091,-0.074,0.395,-0.074,0.959,0.398,1.408,0.54,0.054,0.654,-0.604,0.0,1.007
888,-0.48,-0.064,1.253,0.41,-1.823,0.208,3.146,-1.859,0.742,0.004,0.462,-0.129,0.847,0.653,1.663,0.445,-0.176,0.551,-0.604,0.0,0.554
889,-0.771,-0.073,1.392,0.671,-2.227,-0.271,3.433,-2.398,0.944,-0.049,0.145,-0.09,0.503,0.581,1.595,0.335,-0.674,0.798,-0.453,0.0,0.345
890,-0.756,-0.103,1.542,0.74,-2.235,0.048,3.677,-2.43,1.1,0.166,0.095,-0.01,0.565,0.593,1.894,0.463,-0.507,0.922,-0.545,0.0,0.311
891,-0.231,-0.392,1.025,0.368,-1.629,0.02,3.226,-1.605,0.984,-0.031,0.29,-0.203,0.692,0.434,1.185,0.702,-0.233,0.728,-0.501,0.0,0.761
892,-0.853,-0.207,1.231,0.514,-2.0,-0.193,3.265,-1.945,1.105,0.295,0.316,-0.159,0.502,0.476,1.587,0.512,-0.213,0.917,-0.558,0.0,0.143
893,-0.684,-0.277,1.519,0.826,-2.408,-0.086,3.731,-2.505,0.834,0.34,0.292,-0.274,0.709,0.713,2.172,0.519,-0.619,1.498,-0.529,0.0,0.431
894,-0.595,-0.405,1.518,0.814,-2.262,-0.133,3.506,-2.439,1.065,-0.157,0.367,0.068,0.744,0.478,1.9,0.607,-0.725,0.687,-0.611,0.0,0.601
895,-0.718,-0.24,1.052,0.167,-1.335,0.11,3.311,-1.525,0.893,0.064,0.382,-0.084,0.806,0.419,1.242,0.56,0.093,0.721,-0.705,0.0,0.453
896,-0.263,-0.723,0.463,-0.346,0.055,0.092,3.029,-0.812,1.053,-0.465,0.594,-0.028,0.91,0.465,0.358,0.452,0.902,0.098,-0.824,0.0,0.527
897,-0.476,-0.355,0.535,-0.261,-0.366,0.161,3.096,-0.891,0.836,-0.044,0.443,-0.109,0.955,0.416,0.542,0.604,0.614,0.24,-0.703,0.0,0.522
898,0.188,-0.169,1.567,0.943,-2.389,-0.306,3.939,-2.372,0.908,0.066,0.096,-0.106,0.541,0.53,2.105,0.575,-0.868,1.243,-0.378,0.0,1.053
899,-0.502,-0.359,1.141,0.352,-1.638,-0.072,3.184,-1.678,0.767,-0.092,0.491,-0.158,0.694,0.636,1.554,0.495,0.04,0.626,-0.726,0.0,0.559
900,-0.598,-0.359,0.659,-0.09,-0.843,0.158,3.254,-1.452,1.066,-0.02,0.502,-0.222,0.93,0.61,0.824,0.429,0.404,0.499,-0.881,0.0,0.514
901,-0.462,-0.148,1.166,0.575,-1.893,0.091,3.54,-2.207,0.706,-0.099,0.159,-0.326,0.918,0.693,1.534,0.375,-0.439,0.646,-0.459,0.0,0.752
902,-0.546,-0.423,1.359,0.648,-2.047,-0.158,3.543,-2.187,0.969,0.077,0.253,-0.217,0.489,0.183,1.648,0.652,-0.495,0.835,-0.588,0.0,0.408
903,-0.559,-0.267,1.138,0.41,-2.041,-0.137,3.21,-2.053,0.79,-0.081,0.198,-0.335,0.433,0.675,1.524,0.327,-0.167,0.294,-0.747,0.0,0.27
904,-0.633,-0.317,1.206,0.606,-2.103,-0.097,3.576,-2.237,0.849,-0.305,0.216,-0.175,0.516,0.542,1.558,0.236,-0.327,0.395,-0.725,0.0,0.438
905,-0.66,-0.171,1.537,0.821,-2.488,-0.238,3.668,-2.723,1.128,0.103,0.109,-0.226,0.394,0.704,2.052,0.368,-0.694,1.01,-0.453,0.0,0.326
906,-0.504,-0.323,1.159,0.289,-1.496,0.001,3.514,-1.935,0.836,0.034,0.329,-0.26,0.835,0.523,1.312,0.441,-0.274,0.894,-0.623,0.0,0.769
907,-1.041,-0.548,0.399,-0.459,-0.032,0.241,3.512,-1.387,1.171,-0.206,0.593,-0.284,0.85,0.467,0.222,0.544,1.045,0.517,-0.807,0.0,-0.014
908,-0.219,-0.312,0.873,0.042,-1.138,0.272,3.009,-1.246,0.918,0.073,0.451,-0.29,0.893,0.313,1.04,0.621,0.301,0.522,-0.723,0.0,0.511
909,0.115,-0.347,1.096,0.23,-1.194,-0.026,3.214,-1.309,0.911,-0.16,0.212,0.12,0.962,0.239,1.321,0.598,0.206,0.39,-0.618,0.0,1.055
910,-0.004,-0.317,0.964,0.235,-1.334,0.178,3.301,-1.241,0.893,-0.024,0.544,-0.376,0.9,0.498,1.025,0.454,0.184,0.677,-0.637,0.0,1.084
911,-0.694,-0.513,0.842,0.151,-1.026,0.043,3.482,-1.585,1.234,-0.432,0.605,-0.028,0.887,0.523,0.933,0.396,0.178,0.377,-0.724,0.0,0.551
912,-0.422,-0.374,1.079,0.256,-1.572,0.079,3.176,-1.889,0.89,0.03,0.099,-0.156,0.538,0.335,1.302,0.479,0.099,0.815,-0.609,0.0,0.295
913,-0.6,-0.476,0.781,0.0,-0.717,0.018,2.901,-1.305,1.073,-0.362,0.506,0.005,0.701,0.431,0.816,0.488,0.413,0.092,-0.639,0.0,0.307
914,-0.376,-0.206,1.21,0.587,-1.782,-0.191,3.244,-1.946,0.712,0.178,0.111,-0.144,0.66,0.272,1.427,0.491,-0.309,0.753,-0.672,0.0,0.405
915,-0.2,-0.186,1.203,0.582,-1.872,-0.061,3.291,-1.671,0.589,-0.166,0.276,-0.051,0.854,0.611,1.662,0.156,-0.313,0.604,-0.495,0.0,0.871
916,-0.227,-0.245,1.133,0.278,-1.373,-0.013,3.367,-1.688,0.882,0.051,0.137,-0.045,0.782,0.26,1.255,0.583,-0.033,0.872,-0.634,0.0,0.508
917,-0.506,-0.39,1.248,0.411,-2.031,-0.123,3.39,-1.989,0.696,0.263,0.079,-0.433,0.6,0.112,1.334,0.675,-0.28,0.997,-0.562,0.0,0.204
918,-0.591,-0.628,0.578,-0.107,-0.468,0.156,3.361,-1.29,1.26,-0.163,0.462,0.023,0.848,0.166,0.646,0.701,0.712,0.596,-0.905,0.0,0.193
919,-0.341,-0.408,0.931,0.096,-1.099,0.029,3.186,-1.398,0.919,-0.562,0.304,0.007,0.646,0.645,0.983,0.347,0.208,-0.017,-0.705,0.0,0.834
920,-0.246,-0.085,1.516,0.612,-2.119,-0.074,4.262,-2.285,0.829,0.155,0.208,-0.376,0.73,0.472,1.862,0.524,-0.582,1.283,-0.443,0.0,0.792
921,-0.777,-0.063,1.884,0.903,-2.615,-0.246,4.446,-3.255,1.047,0.222,-0.122,-0.321,0.516,0.312,2.368,0.555,-0.878,1.361,-0.619,0.0,0.283
922,0.157,-0.463,1.569,0.705,-1.935,-0.073,3.568,-2.345,0.501,0.181,-0.104,-0.298,0.551,0.38,1.974,0.5,-0.629,0.776,-0.393,0.0,0.984
923,-0.55,-0.243,1.265,0.55,-2.036,0.157,3.346,-1.901,1.032,0.047,0.353,-0.187,0.792,0.62,1.424,0.449,-0.471,0.793,-0.688,0.0,0.456
924,-0.399,-0.224,1.122,0.56,-1.976,-0.091,3.558,-1.841,0.841,-0.007,0.438,-0.029,0.897,0.647,1.563,0.332,-0.289,0.761,-0.829,0.0,1.053
925,-0.24,-0.391,1.037,0.582,-1.564,-0.1,3.264,-1.941,1.053,-0.32,0.207,0.041,0.489,0.657,1.45,0.317,-0.179,0.417,-0.812,0.0,0.525
926,-0.311,-0.418,1.0,0.297,-1.298,-0.088,3.355,-1.549,1.09,0.201,0.368,-0.05,0.743,0.412,1.172,0.676,0.08,0.632,-0.671,0.0,0.777
927,0.166,-0.248,1.379,0.527,-1.676,-0.077,3.35,-1.593,0.864,-0.038,0.021,-0.222,0.531,0.542,1.641,0.465,-0.284,0.642,-0.281,0.0,0.78
928,-0.716,-0.211,1.324,0.782,-2.05,-0.277,3.608,-2.791,1.287,-0.148,0.179,-0.02,0.326,0.267,1.696,0.546,-0.494,0.741,-0.72,0.0,0.117
929,-0.727,-0.201,1.368,0.486,-1.741,0.015,3.514,-2.07,0.977,0.148,0.301,-0.359,0.791,0.477,1.487,0.499,-0.294,0.875,-0.769,0.0,0.595
930,-0.041,-0.098,1.131,0.531,-1.916,0.093,3.667,-1.903,0.876,-0.07,0.036,-0.226,0.804,0.285,1.596,0.413,-0.224,0.89,-0.554,0.0,0.697
931,-0.524,-0.219,1.451,0.848,-2.539,-0.314,3.478,-2.353,0.771,0.3,0.222,-0.363,0.516,0.674,2.052,0.384,-0.832,1.063,-0.613,0.0,0.468
932,-0.66,-0.246,1.124,0.53,-1.981,-0.045,3.408,-2.086,0.954,-0.029,0.462,-0.368,0.581,0.449,1.576,0.438,-0.352,0.567,-0.574,0.0,0.288
933,-0.854,-0.342,1.147,0.184,-1.432,0.013,3.458,-1.909,1.425,-0.296,0.51,-0.012,0.777,0.459,1.201,0.441,0.084,0.475,-0.58,0.0,0.183
934,-0.501,-0.538,0.66,-0.056,-0.463,-0.084,2.708,-1.28,1.144,-0.197,0.225,-0.105,0.563,0.096,0.649,0.676,0.622,0.306,-0.919,0.0,0.225
935,-0.537,-0.359,0.742,0.147,-1.057,0.145,4.174,-2.025,1.065,-0.146,0.567,0.043,0.938,0.796,0.973,0.265,0.309,0.827,-0.554,0.0,0.748
936,-0.779,-0.515,1.013,0.416,-1.918,-0.077,3.253,-1.934,0.695,0.104,0.283,-0.309,0.562,0.487,1.355,0.457,-0.276,0.833,-0.772,0.0,-0.007
937,-0.308,-0.346,0.486,-0.107,-0.674,0.058,2.932,-1.083,0.696,0.046,0.484,-0.194,0.789,0.631,0.691,0.483,0.446,0.597,-0.835,0.0,0.825
938,-0.486,-0.101,1.125,0.435,-1.679,0.015,3.381,-1.696,0.498,0.232,0.605,-0.302,0.952,0.877,1.394,0.496,-0.266,0.953,-0.666,0.0,1.021
939,-0.838,-0.2,1.485,0.633,-2.382,0.019,3.188,-2.116,0.758,0.093,0.282,-0.344,0.736,0.717,1.65,0.493,-0.35,0.82,-0.738,0.0,0.38
940,-0.023,-0.061,1.549,0.939,-2.011,-0.158,3.512,-2.099,0.415,0.295,0.12,-0.358,0.531,0.487,2.037,0.461,-0.649,1.083,-0.279,0.0,0.902
941,-0.528,-0.471,0.987,0.002,-1.246,0.074,3.687,-1.753,1.322,-0.108,0.42,-0.074,0.728,0.545,1.068,0.507,0.412,0.618,-0.431,0.0,0.411
942,-0.353,-0.089,0.926,0.226,-1.542,0.033,4.26,-2.283,0.799,-0.146,0.473,-0.19,0.656,0.763,1.23,0.401,-0.066,1.14,-0.868,0.0,0.751
943,-0.24,-0.469,1.062,0.16,-1.453,0.255,3.142,-1.372,0.659,0.082,0.303,-0.391,0.95,0.354,1.318,0.575,0.074,0.614,-0.352,0.0,0.617
944,-0.471,-0.444,1.046,0.03,-1.113,-0.037,2.828,-1.165,0.579,-0.147,0.387,-0.249,0.848,0.576,0.915,0.33,0.359,0.202,-0.745,0.0,0.652
945,-1.038,-0.331,1.06,0.56,-1.824,0.071,3.265,-1.797,1.305,-0.152,0.136,0.055,0.843,0.477,1.297,0.555,-0.226,0.447,-0.76,0.0,0.004
946,-0.485,-0.313,1.282,0.263,-1.466,0.145,3.024,-1.797,0.559,-0.1,0.273,-0.181,0.728,0.685,1.468,0.47,0.053,0.466,-0.644,0.0,0.567
947,-0.652,-0.392,0.998,0.047,-1.131,0.04,2.84,-1.433,0.678,-0.2,0.317,-0.127,0.823,0.462,1.154,0.513,0.488,0.227,-0.841,0.0,0.459
948,-0.796,-0.11,1.038,0.332,-1.683,-0.16,2.996,-1.967,1.194,-0.217,0.437,-0.005,0.349,0.586,1.367,0.236,-0.032,0.32,-0.763,0.0,0.106
949,-0.477,-0.136,1.334,0.518,-1.841,0.067,3.42,-1.977,0.821,-0.024,0.206,-0.163,0.799,0.686,1.614,0.473,-0.109,0.573,-0.748,0.0,0.575
950,-0.9,-0.267,1.311,0.461,-1.897,-0.248,3.377,-2.222,1.028,-0.168,0.226,-0.061,0.402,0.263,1.797,0.399,-0.175,0.743,-0.792,0.0,-0.046
951,0.111,-0.308,1.2,0.544,-1.558,-0.232,3.366,-1.839,0.98,-0.001,-0.005,-0.103,0.608,0.321,1.427,0.564,-0.184,0.828,-0.553,0.0,0.649
952,-0.34,-0.358,1.071,0.173,-1.372,-0.054,3.107,-1.618,0.843,-0.052,0.293,-0.266,0.588,0.565,1.098,0.474,0.237,0.685,-0.843,0.0,0.609
953,-0.138,-0.383,1.41,0.85,-2.341,-0.069,3.95,-2.371,0.855,0.116,0.108,-0.197,0.699,0.57,1.808,0.465,-0.612,1.1,-0.722,0.0,0.816
954,-0.076,-0.472,0.774,0.087,-0.881,0.167,2.933,-1.049,0.864,-0.147,0.096,-0.176,0.623,0.357,0.884,0.57,0.25,0.263,-0.84,0.0,0.643
955,-0.599,-0.124,1.195,0.27,-1.768,0.119,3.38,-1.778,0.706,0.056,0.033,-0.328,0.883,0.234,1.405,0.725,-0.139,0.862,-0.647,0.0,0.383
956,-0.837,-0.419,0.951,0.242,-1.284,-0.13,3.094,-1.738,1.212,-0.082,0.526,0.041,0.597,0.318,1.281,0.664,0.114,0.307,-0.918,0.0,0.142
957,-0.771,-0.307,1.483,0.714,-2.277,-0.038,4.116,-2.616,1.261,0.424,0.09,-0.303,0.803,0.105,2.016,0.531,-0.502,1.154,-0.562,0.0,0.006
958,-0.36,-0.207,0.945,0.141,-1.127,0.036,2.928,-1.166,0.725,-0.345,0.626,-0.036,0.901,0.677,0.783,0.281,0.162,0.32,-0.708,0.0,0.591
959,-0.102,-0.105,1.316,0.529,-1.996,-0.049,3.453,-1.902,0.625,0.198,0.259,-0.38,0.688,0.765,1.753,0.316,-0.316,0.692,-0.641,0.0,0.954
960,-0.397,-0.114,1.476,0.776,-2.377,-0.115,3.657,-2.476,0.73,0.208,0.097,-0.338,0.597,0.518,2.108,0.351,-0.558,1.009,-0.488,0.0,0.618
961,0.274,-0.297,1.395,0.833,-2.01,-0.175,3.733,-2.188,0.878,0.204,0.064,-0.18,0.616,0.502,1.875,0.502,-0.51,0.893,-0.611,0.0,1.114
962,-0.577,-0.37,1.028,0.272,-1.684,0.048,3.145,-1.613,0.912,0.049,0.169,-0.275,0.584,0.424,1.167,0.563,0.127,0.747,-0.619,0.0,0.098
963,0.038,-0.081,1.381,0.501,-1.853,-0.088,3.32,-1.963,0.619,0.122,-0.066,-0.282,0.471,0.343,1.623,0.545,-0.235,0.983,-0.584,0.0,0.717
964,-0.179,-0.216,1.361,0.599,-1.856,-0.134,3.365,-2.061,0.49,-0.215,0.121,0.024,0.636,0.699,1.644,0.278,-0.41,0.663,-0.471,0.0,1.037
965,-0.546,-0.616,0.618,-0.132,-0.518,0.141,3.307,-1.378,1.003,-0.152,0.222,-0.181,0.688,0.403,0.764,0.569,0.59,0.4,-0.689,0.0,0.361
966,-0.636,-0.085,1.578,0.746,-2.494,-0.169,3.393,-2.463,0.604,0.126,0.291,-0.169,0.562,0.68,2.128,0.318,-0.678,1.182,-0.658,0.0,0.418
967,-0.45,-0.141,1.35,0.436,-1.886,-0.337,3.582,-2.416,0.97,-0.114,0.003,-0.118,0.162,0.54,1.419,0.269,-0.388,0.703,-0.437,0.0,0.445
968,-0.937,-0.333,1.452,0.62,-2.259,-0.206,3.268,-2.718,1.401,0.056,0.17,-0.213,0.41,0.199,1.852,0.601,-0.518,0.77,-0.673,0.0,-0.304
969,-0.442,-0.235,1.247,0.421,-1.925,-0.072,3.414,-1.81,0.729,-0.187,0.088,-0.137,0.577,0.622,1.463,0.328,-0.369,0.443,-0.671,0.0,0.534
970,0.387,-0.161,1.044,0.45,-1.219,0.106,3.267,-1.284,0.225,0.132,0.09,-0.324,0.933,0.58,1.326,0.428,-0.025,0.712,-0.585,0.0,1.255
971,0.161,-0.214,1.444,0.612,-1.945,-0.062,3.868,-2.066,0.802,-0.013,-0.256,-0.316,0.567,0.652,1.557,0.321,-0.504,0.978,-0.452,0.0,0.868
972,-0.592,-0.268,1.114,0.3,-1.474,0.059,3.16,-1.55,0.895,-0.088,0.47,-0.211,0.801,0.654,1.085,0.369,-0.125,0.46,-0.873,0.0,0.689
973,-0.337,-0.301,1.122,0.485,-1.816,-0.191,3.542,-1.96,0.907,0.033,0.389,-0.177,0.682,0.492,1.481,0.317,-0.231,0.89,-0.419,0.0,0.641
974,-0.389,-0.506,0.504,-0.204,-0.27,0.27,4.171,-1.406,0.992,-0.47,0.792,-0.085,1.076,0.741,0.425,0.418,0.64,0.434,-0.708,0.0,1.144
975,-0.581,-0.253,1.171,0.395,-1.894,0.192,3.385,-1.916,1.02,-0.209,0.354,-0.289,0.797,0.544,1.36,0.362,-0.175,0.646,-0.84,0.0,0.456
976,-0.182,-0.213,1.37,0.731,-2.225,-0.047,3.282,-2.078,0.518,-0.031,0.246,-0.303,0.626,0.495,1.919,0.377,-0.457,0.696,-0.534,0.0,0.733
977,-0.543,-0.206,1.386,0.585,-2.007,-0.211,3.552,-2.274,0.986,0.243,0.265,-0.313,0.544,0.419,1.765,0.561,-0.447,1.223,-0.492,0.0,0.438
978,-0.667,-0.157,1.39,0.546,-2.165,-0.069,3.796,-2.263,0.976,0.229,0.211,-0.182,0.654,0.387,1.857,0.406,-0.315,1.035,-0.397,0.0,0.294
979,-0.78,-0.221,1.0,0.292,-1.625,-0.183,3.325,-2.112,0.873,-0.122,0.461,-0.057,0.507,0.681,1.21,0.318,-0.02,0.445,-0.857,0.0,0.356
980,-1.157,-0.575,0.563,-0.139,-0.742,0.093,2.967,-1.467,1.103,-0.372,0.727,-0.111,0.791,0.448,0.561,0.434,0.482,0.003,-0.693,0.0,-0.224
981,-0.392,-0.319,1.169,0.448,-1.789,-0.136,3.199,-1.985,0.754,0.096,0.288,-0.227,0.356,0.451,1.498,0.624,-0.19,0.893,-0.337,0.0,0.543
982,-0.291,-0.23,0.836,-0.034,-0.893,0.171,2.832,-1.081,0.718,-0.195,0.362,-0.179,0.822,0.592,0.783,0.579,0.398,0.248,-0.761,0.0,0.779
983,-0.84,-0.108,1.528,0.812,-2.53,0.141,3.512,-2.361,1.003,0.471,0.43,-0.215,0.811,0.454,2.09,0.431,-0.756,1.05,-0.644,0.0,0.163
984,-1.312,-0.313,0.973,0.428,-1.977,0.062,3.094,-2.08,1.002,0.007,0.583,-0.141,0.718,0.418,1.434,0.501,-0.327,0.642,-0.877,0.0,-0.157
985,-0.248,-0.133,1.08,0.487,-1.877,0.093,3.445,-1.82,0.87,-0.197,0.433,-0.181,0.845,0.4,1.466,0.434,-0.231,0.601,-0.445,0.0,0.606
986,0.162,-0.574,0.416,-0.321,-0.291,0.033,3.409,-1.068,0.814,-0.348,0.545,-0.219,0.653,0.806,0.4,0.289,0.764,0.47,-0.727,0.0,1.284
987,-0.717,-0.188,1.305,0.491,-2.242,-0.032,4.38,-2.659,0.95,0.28,0.664,-0.483,0.734,0.757,1.651,0.29,-0.363,1.422,-0.582,0.0,0.704
988,-0.335,-0.228,1.212,0.426,-1.687,-0.11,3.546,-2.056,0.798,-0.158,0.103,-0.043,0.431,0.692,1.623,0.33,-0.145,0.571,-0.565,0.0,0.772
989,-0.329,-0.088,1.36,0.482,-1.792,0.114,3.23,-1.937,0.8,-0.249,0.348,-0.179,0.845,0.639,1.6,0.413,-0.204,0.675,-0.672,0.0,0.688
990,-0.412,-0.116,1.428,0.633,-2.056,-0.236,3.957,-2.441,1.117,-0.111,0.273,-0.155,0.597,0.446,1.713,0.311,-0.558,0.931,-0.431,0.0,0.47
991,-0.174,-0.392,0.739,-0.082,-0.521,0.157,2.859,-0.92,0.971,-0.114,0.381,-0.192,0.782,0.503,0.512,0.561,0.481,0.516,-0.854,0.0,0.679
992,-0.036,-0.202,1.103,0.343,-1.776,0.104,3.178,-1.576,0.671,-0.247,0.264,-0.204,0.776,0.495,1.37,0.419,-0.142,0.415,-0.522,0.0,0.806
993,-0.921,-0.366,1.17,0.419,-1.7,0.142,3.451,-1.999,1.225,-0.187,0.179,-0.176,0.789,0.255,1.409,0.468,-0.201,0.69,-0.735,0.0,-0.192
994,-0.121,-0.231,1.123,0.353,-1.806,-0.057,3.416,-1.738,0.911,0.043,-0.013,-0.347,0.804,0.15,1.241,0.525,-0.115,0.649,-0.604,0.0,0.586
995,-0.25,-0.447,0.662,-0.018,-0.805,0.241,3.071,-1.052,0.921,0.133,0.53,-0.347,1.064,0.099,0.784,0.612,0.371,0.406,-0.883,0.0,0.298
996,-0.44,-0.233,1.055,0.461,-2.0,-0.009,3.524,-1.965,1.066,0.072,0.38,-0.301,0.609,0.523,1.486,0.363,-0.508,0.86,-0.731,0.0,0.57
997,-0.25,-0.034,1.447,0.851,-2.361,-0.373,3.738,-2.465,1.036,0.281,-0.002,-0.264,0.349,0.376,1.894,0.53,-0.746,1.085,-0.494,0.0,0.515
998,-0.083,-0.506,1.036,0.313,-1.39,0.109,3.866,-1.735,1.015,0.01,0.266,-0.079,0.818,0.462,1.25,0.449,-0.066,0.583,-0.663,0.0,0.839
999,-0.447,-0.138,1.436,0.51,-2.184,-0.032,3.864,-2.311,0.672,0.099,0.243,-0.34,0.649,0.817,1.571,0.285,-0.195,0.619,-0.671,0.0,0.589
