x0,x1,x2,x3,x4,x5,x6,x7,y,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
-5.646,-3.635,-0.259,3.256,-0.758,2.242,0.782,3.677,0.0,-0.658,-1.862,0.078,1.763,1.266,-0.008,-0.072,1.06,0.477,0.845,0.373,2.119
-8.874,-4.958,0.255,4.673,-0.729,2.493,0.58,4.841,0.0,-1.141,-2.702,-0.301,1.166,1.42,-0.514,0.295,1.146,0.195,1.384,0.54,2.945
-8.333,-3.843,0.07,4.596,-0.825,2.57,0.305,4.291,0.0,-1.053,-2.643,-0.292,1.131,1.512,-0.636,0.087,1.117,0.203,1.143,0.504,2.914
-4.695,-3.999,-0.077,2.594,-0.734,1.758,-0.066,4.078,0.0,-1.248,-1.575,-1.037,1.189,1.906,-0.43,0.524,0.982,0.428,0.935,0.604,1.787
-7.717,-3.937,-0.087,4.612,-0.792,2.652,0.482,4.526,0.0,-0.812,-2.838,-0.451,1.542,1.555,-0.268,0.215,0.717,0.114,1.214,0.748,2.633
-7.78,-3.544,-0.123,4.882,-0.966,2.517,0.08,3.874,0.0,-1.274,-3.064,-0.422,1.408,1.685,-0.561,0.386,1.412,0.392,1.19,0.828,2.782
-7.1,-2.943,0.042,4.358,-0.704,2.526,0.391,3.455,0.0,-1.081,-2.496,-0.118,1.259,1.387,-0.465,0.309,1.133,0.158,1.226,0.584,2.544
-6.247,-3.079,0.143,3.758,-0.876,2.417,0.131,3.817,0.0,-0.977,-2.082,-0.555,0.977,1.559,-0.646,0.346,1.027,0.258,1.367,0.401,2.314
-6.524,-3.305,-0.079,4.001,-0.77,2.448,0.284,3.792,0.0,-1.045,-2.425,-0.413,1.347,1.573,-0.471,0.314,1.114,0.247,1.157,0.608,2.252
-5.852,-3.742,-0.372,3.217,-1.109,2.216,0.066,4.376,0.0,-0.976,-2.092,-0.298,1.802,1.53,-0.289,0.144,1.092,0.412,1.048,0.716,2.04
-7.62,-4.195,0.012,4.052,-0.913,2.559,0.142,4.34,0.0,-0.952,-2.105,-0.282,1.501,1.642,-0.527,0.132,0.879,0.064,1.153,0.325,2.763
-7.087,-4.779,-0.02,4.107,-0.734,2.529,0.698,4.54,0.0,-0.919,-2.395,-0.531,1.621,1.747,-0.329,0.203,1.071,0.375,0.985,0.539,2.399
-7.225,-3.97,0.116,3.772,-0.765,2.372,0.539,4.095,0.0,-0.809,-1.9,-0.075,1.505,1.261,-0.277,0.176,1.031,0.228,1.278,0.512,2.702
-7.9,-5.193,0.129,4.26,-0.701,2.516,0.161,5.072,0.0,-1.073,-2.394,-0.82,1.039,1.928,-0.851,0.327,0.955,0.259,1.237,0.64,2.711
-7.829,-3.479,0.093,4.714,-0.893,2.803,0.043,3.87,0.0,-1.157,-3.084,-0.248,1.35,1.522,-0.314,0.293,1.201,0.306,1.249,0.61,2.884
-7.674,-3.942,-0.011,4.508,-0.762,2.465,0.366,4.249,0.0,-1.268,-2.598,-0.269,1.536,1.535,-0.437,0.226,1.227,0.211,1.236,0.507,2.726
-7.888,-3.414,-0.064,4.901,-0.813,2.661,0.229,3.778,0.0,-0.982,-3.008,-0.084,1.624,1.277,-0.315,0.288,1.221,0.294,1.066,0.772,2.64
-7.79,-3.337,-0.048,4.65,-0.797,2.465,0.56,3.846,0.0,-0.95,-2.651,0.2,1.698,1.092,-0.055,0.009,1.268,0.182,1.17,0.513,2.812
-5.855,-2.708,0.014,3.757,-0.711,2.127,0.048,3.416,0.0,-0.976,-1.934,-0.456,1.387,1.482,-0.476,0.205,1.002,0.359,0.888,0.744,2.1
-6.756,-4.696,-0.018,3.65,-0.821,2.253,0.506,5.136,0.0,-0.976,-2.274,-0.576,1.557,1.566,-0.32,0.355,0.907,0.201,1.188,0.474,2.281
-5.348,-4.044,-0.041,2.822,-0.83,1.803,-0.043,4.252,0.0,-1.438,-1.333,-0.644,1.311,1.859,-0.638,0.111,0.81,0.181,0.852,-0.066,2.004
-7.698,-3.828,-0.292,4.499,-0.995,2.629,0.057,4.226,0.0,-1.288,-2.743,-0.329,1.627,1.707,-0.655,0.357,1.297,0.452,1.309,0.909,2.504
-7.778,-3.799,0.192,4.545,-0.764,2.701,0.273,4.166,0.0,-0.936,-2.308,-0.46,1.251,1.599,-0.688,0.278,1.019,-0.082,1.292,0.583,2.806
-7.973,-3.468,0.493,4.515,-0.793,2.685,0.251,3.939,0.0,-1.033,-2.092,-0.568,0.867,1.487,-0.846,0.214,1.034,0.381,1.205,0.658,2.97
-7.36,-3.783,-0.229,4.147,-0.932,2.518,0.334,4.268,0.0,-0.901,-2.295,-0.316,1.559,1.514,-0.355,0.174,0.841,0.1,1.415,0.434,2.541
-7.837,-4.347,0.011,4.502,-0.735,2.522,0.383,4.456,0.0,-0.944,-2.765,-0.554,1.455,1.674,-0.47,0.259,0.994,0.202,1.047,0.718,2.91
-6.918,-4.04,0.3,3.968,-0.724,2.351,0.154,4.245,0.0,-1.097,-1.901,-1.008,0.951,1.607,-0.569,0.044,1.076,0.11,1.079,0.145,2.503
-6.355,-3.794,-0.03,3.695,-0.718,2.313,0.176,4.093,0.0,-0.967,-2.025,-0.657,1.202,1.518,-0.407,0.214,0.819,0.221,1.26,0.827,2.413
-7.616,-3.12,0.059,4.516,-0.811,2.602,0.702,3.696,0.0,-0.921,-2.749,-0.205,1.389,1.3,-0.202,0.344,1.192,0.34,1.007,0.989,2.736
-6.752,-2.984,-0.291,4.335,-1.04,2.48,-0.101,3.622,0.0,-1.285,-2.645,-0.475,1.614,1.778,-0.588,0.228,1.145,0.074,1.06,0.65,2.394
-7.718,-4.104,0.306,4.368,-0.736,2.624,0.543,4.371,0.0,-1.125,-2.347,-0.476,1.082,1.605,-0.599,0.426,0.857,0.127,1.148,0.634,2.78
-8.01,-4.745,-0.013,4.663,-0.859,2.803,0.097,4.923,0.0,-1.15,-2.735,-0.607,1.373,1.941,-0.836,0.19,1.156,0.173,1.372,0.648,2.611
-7.155,-4.078,-0.421,4.235,-1.033,2.686,-0.035,4.48,0.0,-1.275,-2.742,-0.351,1.675,1.705,-0.478,0.152,1.376,0.366,1.207,0.638,2.5
-7.533,-5.326,-0.234,4.196,-0.846,2.609,-0.077,5.348,0.0,-0.953,-2.649,-0.48,1.582,1.934,-0.674,0.331,0.909,0.35,1.245,0.76,2.41
-7.094,-4.601,0.225,3.869,-0.764,2.332,0.551,4.682,0.0,-0.867,-2.091,-0.679,1.086,1.595,-0.589,0.134,1.164,0.402,1.178,0.565,2.558
-7.607,-5.17,0.072,4.217,-0.879,2.314,-0.08,5.324,0.0,-1.128,-2.341,-0.666,1.287,1.919,-0.679,0.168,1.34,0.381,1.388,0.627,2.504
-7.605,-3.492,0.036,4.465,-0.72,2.59,0.557,3.965,0.0,-0.981,-2.67,-0.263,1.516,1.302,-0.473,0.25,1.012,0.113,1.411,0.623,2.684
-6.655,-3.571,-0.189,3.892,-0.934,2.39,0.018,3.92,0.0,-1.013,-2.152,-0.254,1.498,1.487,-0.209,0.126,1.252,0.507,1.038,0.735,2.331
-7.017,-3.908,-0.106,4.181,-1.008,2.709,-0.107,4.245,0.0,-1.17,-2.466,-0.654,1.259,1.586,-0.502,0.283,1.17,0.363,1.129,0.767,2.47
-7.002,-2.607,0.071,4.147,-0.864,2.394,0.332,3.444,0.0,-0.889,-2.285,-0.004,1.505,1.238,-0.169,0.086,0.982,0.16,1.2,0.521,2.585
-6.744,-4.133,0.034,3.832,-0.71,2.317,0.222,4.425,0.0,-0.906,-2.2,-0.679,1.18,1.774,-0.656,0.381,0.979,0.266,1.37,0.74,2.416
-7.166,-3.295,-0.011,4.314,-0.72,2.625,0.322,3.722,0.0,-1.113,-2.419,-0.506,1.545,1.511,-0.344,0.215,1.289,0.257,1.315,0.784,2.794
-7.67,-4.584,-0.016,4.4,-0.795,2.482,0.214,4.792,0.0,-0.905,-2.545,-0.534,1.176,1.5,-0.638,0.179,0.6,0.121,1.192,0.726,2.601
-5.534,-3.0,-0.047,3.35,-0.715,2.093,0.636,3.506,0.0,-0.63,-1.955,-0.143,1.636,1.131,0.125,0.355,0.897,0.342,1.267,0.511,2.043
-6.703,-4.663,-0.106,3.64,-0.935,2.356,0.021,4.818,0.0,-1.2,-2.223,-0.65,1.297,1.804,-0.573,0.272,1.112,0.345,1.011,0.776,2.334
-8.119,-5.094,-0.035,4.491,-0.75,2.467,0.413,5.006,0.0,-1.017,-2.702,-0.547,1.325,1.725,-0.469,0.209,1.213,0.333,1.231,0.618,2.771
-7.637,-4.72,0.091,4.2,-0.874,2.481,0.433,4.848,0.0,-0.878,-2.342,-0.577,1.43,1.551,-0.373,0.2,1.132,0.122,1.268,0.538,2.716
-7.467,-3.266,-0.052,4.383,-0.818,2.46,0.646,3.83,0.0,-0.945,-2.538,0.065,1.523,1.146,-0.184,0.174,1.279,0.339,1.35,0.698,2.6
-6.249,-4.773,-0.076,3.289,-0.806,2.322,0.028,4.818,0.0,-1.295,-2.068,-0.601,1.45,2.005,-0.83,0.417,1.311,0.339,0.996,0.475,2.028
-7.23,-4.561,0.264,3.817,-0.726,2.227,0.432,4.873,0.0,-0.84,-1.996,-0.818,1.041,1.616,-0.634,0.207,1.123,0.225,1.217,0.471,2.707
-8.162,-3.399,0.05,4.815,-0.842,2.77,0.174,3.764,0.0,-0.959,-2.949,-0.315,1.155,1.545,-0.826,0.492,1.122,0.28,1.137,0.784,2.927
-6.617,-3.177,-0.012,3.934,-0.781,2.31,0.404,3.805,0.0,-1.129,-2.527,-0.472,1.473,1.64,-0.467,0.451,1.1,0.294,1.189,0.605,2.495
-6.227,-4.13,-0.391,3.553,-1.23,2.379,-0.004,4.55,0.0,-1.111,-1.882,-0.349,1.813,1.68,-0.359,0.034,1.019,0.255,1.045,0.531,2.127
-7.546,-3.937,0.014,4.106,-0.789,2.71,0.454,4.157,0.0,-1.068,-2.577,-0.243,1.421,1.398,-0.51,0.27,0.986,0.179,1.121,0.805,2.684
-7.612,-3.409,0.052,4.616,-0.716,2.503,0.46,3.952,0.0,-1.094,-2.891,-0.11,1.389,1.365,-0.472,0.385,1.233,0.283,1.311,0.754,2.625
-6.244,-3.692,-0.263,3.832,-0.996,2.505,-0.143,4.268,0.0,-1.098,-2.416,-0.495,1.599,1.844,-0.41,0.328,0.919,0.256,1.043,0.752,2.168
-8.064,-4.394,0.093,4.457,-0.699,2.372,0.458,4.452,0.0,-0.837,-2.755,-0.109,1.506,1.633,-0.35,0.502,0.977,0.08,1.076,0.827,2.994
-6.35,-3.705,0.013,3.424,-0.716,2.224,0.642,4.149,0.0,-0.83,-1.803,-0.479,1.282,1.328,-0.401,0.131,0.84,0.216,1.125,0.551,2.439
-8.644,-5.328,-0.086,4.896,-1.052,2.706,-0.286,5.426,0.0,-1.23,-3.128,-0.884,1.33,2.139,-0.826,0.448,1.052,0.283,1.067,0.853,3.08
-7.181,-4.968,0.066,3.569,-0.78,2.444,0.466,5.054,0.0,-0.967,-2.025,-0.497,1.251,1.611,-0.459,0.364,0.995,0.231,1.296,0.53,2.493
-6.498,-4.374,-0.046,3.691,-0.938,2.284,0.122,4.576,0.0,-1.088,-2.473,-0.6,1.475,1.665,-0.336,0.401,1.248,0.396,0.981,0.636,2.412
-7.029,-5.535,0.096,3.699,-0.699,2.418,0.443,5.296,0.0,-1.051,-1.902,-0.705,1.277,1.681,-0.53,0.292,0.932,0.245,0.922,0.515,2.48
-6.382,-4.484,-0.147,3.622,-0.833,2.266,0.185,4.629,0.0,-0.981,-2.225,-0.44,1.557,1.735,-0.349,0.386,1.008,0.26,1.065,0.559,2.159
-6.802,-3.173,0.297,4.108,-0.705,2.455,0.2,3.578,0.0,-0.778,-2.256,-0.878,0.917,1.601,-0.771,0.446,1.224,0.107,1.292,0.497,2.571
-6.34,-3.717,-0.147,3.486,-0.771,2.559,0.607,4.232,0.0,-0.776,-1.82,-0.207,1.55,1.376,-0.229,0.12,0.977,0.381,1.399,0.446,2.22
-6.739,-3.54,-0.046,3.843,-0.838,2.3,0.326,4.024,0.0,-0.836,-2.331,-0.552,1.244,1.574,-0.575,0.224,0.878,0.15,1.314,0.528,2.521
-6.563,-4.58,-0.047,3.266,-0.977,2.104,-0.066,4.956,0.0,-1.054,-1.656,-0.251,1.5,1.568,-0.4,-0.004,0.952,0.432,1.078,0.511,2.168
-7.171,-4.612,-0.114,4.082,-0.935,2.406,0.262,4.946,0.0,-1.149,-2.268,-0.553,1.683,1.747,-0.312,0.134,1.18,0.377,1.053,0.362,2.384
-6.991,-4.602,0.04,3.738,-0.816,2.447,0.492,5.007,0.0,-0.868,-2.461,-0.738,1.406,1.583,-0.367,0.51,1.074,0.538,0.893,0.82,2.429
-7.274,-4.274,-0.007,4.076,-0.781,2.562,0.551,4.538,0.0,-0.982,-2.551,-0.441,1.282,1.573,-0.716,0.257,1.183,0.321,1.09,0.647,2.474
-5.458,-4.309,-0.033,2.91,-0.813,2.005,0.706,4.691,0.0,-0.851,-1.716,-0.4,1.699,1.502,-0.183,0.145,0.875,0.241,0.932,0.54,1.982
-7.075,-4.175,-0.128,4.023,-0.815,2.437,-0.041,4.558,0.0,-0.97,-2.263,-0.567,1.485,1.955,-0.594,0.195,0.941,0.379,1.01,0.752,2.486
-7.531,-4.71,-0.001,4.122,-0.77,2.249,0.478,4.825,0.0,-1.059,-2.351,-0.479,1.42,1.668,-0.551,0.301,1.215,0.373,1.243,0.641,2.63
-7.18,-3.863,-0.0,4.071,-0.78,2.414,0.282,4.338,0.0,-0.984,-2.386,-0.342,1.222,1.454,-0.547,0.083,1.124,0.338,1.068,0.795,2.437
-7.54,-4.184,0.125,4.227,-0.744,2.506,0.064,4.487,0.0,-0.979,-2.46,-0.854,0.96,1.792,-0.857,0.175,1.138,0.472,1.272,0.69,2.634
-7.691,-4.332,-0.087,4.345,-0.916,2.721,0.231,4.522,0.0,-1.038,-2.57,-0.317,1.336,1.529,-0.494,0.202,0.957,0.232,1.193,0.734,2.542
-8.22,-4.654,0.102,4.69,-0.928,2.763,0.151,5.0,0.0,-1.126,-2.775,-0.614,1.218,1.618,-0.522,0.202,1.29,0.222,1.159,0.753,2.897
-6.616,-4.165,-0.099,3.754,-0.824,2.236,0.031,4.412,0.0,-1.301,-2.344,-0.767,1.213,1.785,-0.83,0.356,0.874,0.118,1.116,0.739,2.356
-8.224,-5.202,0.098,4.49,-0.709,2.598,0.088,5.156,0.0,-1.22,-2.6,-0.726,1.146,1.955,-0.86,0.406,0.946,0.202,1.355,0.8,2.699
-5.978,-4.8,0.002,3.415,-0.723,1.959,0.756,4.849,0.0,-0.805,-2.072,-0.562,1.333,1.504,-0.234,0.323,0.548,-0.003,1.068,0.592,2.021
-8.088,-4.532,0.001,4.533,-0.752,2.705,0.604,4.506,0.0,-0.812,-2.933,-0.12,1.458,1.276,-0.303,0.285,1.21,0.147,1.241,0.628,2.779
-6.58,-4.831,0.125,3.472,-0.722,2.169,0.938,4.941,0.0,-0.646,-2.116,-0.204,1.501,1.355,-0.314,0.332,0.931,0.238,1.225,0.604,2.167
-5.142,-4.051,-0.108,3.046,-0.815,2.033,0.496,4.42,0.0,-0.992,-1.57,-0.417,1.688,1.497,-0.119,0.102,0.877,0.176,1.219,0.264,1.563
-7.53,-3.983,-0.128,4.376,-0.859,2.684,0.082,4.304,0.0,-1.111,-2.514,-0.26,1.385,1.75,-0.597,0.248,1.164,0.287,1.329,0.738,2.423
-6.45,-4.144,0.147,3.267,-0.725,1.954,0.695,4.53,0.0,-0.728,-1.594,-0.203,1.478,1.453,-0.238,0.153,0.902,0.23,1.109,0.329,2.121
-6.52,-4.149,0.048,3.692,-0.715,2.442,0.337,4.462,0.0,-1.125,-2.053,-0.648,1.215,1.589,-0.461,0.187,0.894,0.081,1.25,0.574,2.257
-7.588,-3.28,-0.299,4.394,-1.202,2.634,-0.637,4.105,0.0,-1.055,-2.592,-0.372,1.265,1.852,-0.729,0.114,0.961,0.112,1.237,0.734,2.607
-7.812,-4.638,-0.149,4.544,-0.906,2.566,0.328,4.806,0.0,-1.029,-2.537,-0.457,1.64,1.775,-0.447,0.129,1.021,0.135,1.209,0.625,2.645
