x0,x1,x2,x3,x4,x5,x6,y,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
-0.126,-0.143,0.243,-2.47,-0.22,7.746,2.845,0.0,-0.717,-4.732,1.71,0.402,3.989,2.337,0.558,8.047,-0.056,0.177,-0.211,-1.212,1.258
0.361,0.085,0.58,-2.879,-0.484,7.931,3.452,0.0,-0.722,-3.365,1.638,0.923,4.349,2.706,0.762,7.488,-0.022,0.321,0.757,-0.62,1.014
-0.019,-0.259,0.242,-2.268,-0.296,7.131,2.669,0.0,-0.527,-4.112,1.291,0.014,3.499,2.097,0.308,8.039,-0.175,0.242,0.103,-0.78,1.152
0.171,-0.123,0.3,-2.494,-0.479,7.694,3.009,0.0,-0.82,-3.993,1.618,0.814,3.918,2.311,0.988,7.775,-0.015,0.088,0.393,-0.665,1.433
-0.061,-0.255,0.662,-2.639,-0.206,7.465,3.433,0.0,-0.523,-3.727,1.641,0.56,4.067,2.504,0.522,8.177,0.158,0.31,0.239,-0.96,0.975
-0.312,-0.465,0.473,-3.252,-0.219,8.434,3.776,0.0,-0.514,-4.817,1.827,0.354,4.659,3.282,0.667,8.409,-0.188,-0.069,-0.368,-1.386,1.463
0.021,0.132,0.263,-2.465,0.11,7.93,3.266,0.0,-0.567,-4.505,1.506,0.116,4.151,2.509,0.258,8.633,-0.069,0.218,0.174,-0.677,1.002
0.203,-0.154,0.214,-1.972,-0.081,7.246,2.862,0.0,-0.391,-4.591,1.17,0.22,3.418,1.992,0.196,7.922,-0.232,0.077,0.203,-0.596,0.849
0.029,-0.255,0.274,-2.049,-0.071,6.851,2.593,0.0,-0.444,-4.34,1.138,0.059,3.325,1.814,0.176,8.263,-0.061,-0.002,-0.286,-0.914,1.194
0.514,-0.275,-0.005,-2.545,-0.974,7.957,2.883,0.0,-0.662,-4.825,1.321,1.131,4.034,2.274,1.229,8.29,-0.084,0.453,0.312,-1.2,1.422
0.329,-0.283,0.487,-2.595,-0.559,7.365,2.924,0.0,-0.86,-3.868,1.579,0.73,4.011,2.428,1.02,7.98,0.265,0.311,0.176,-0.831,1.528
0.454,-0.221,-0.01,-2.157,-0.131,7.309,2.481,0.0,-0.525,-4.827,1.209,0.534,3.492,1.85,0.464,7.327,-0.117,0.336,0.308,-0.779,1.039
-0.004,-0.188,0.291,-3.221,-0.516,8.219,3.58,0.0,-0.765,-4.538,1.921,0.795,4.701,2.979,0.855,7.895,-0.01,0.158,0.063,-1.149,1.454
0.313,-0.139,0.258,-2.656,-0.481,7.408,3.188,0.0,-0.594,-4.165,1.587,0.763,3.927,2.479,0.742,7.45,0.262,0.292,-0.007,-1.002,1.45
0.182,-0.327,0.109,-2.469,-0.361,7.718,3.112,0.0,-0.546,-4.288,1.325,0.539,3.958,2.189,0.771,7.511,0.101,0.381,0.622,-0.812,0.764
0.07,-0.161,-0.002,-2.561,-0.364,8.003,3.458,0.0,-0.498,-5.174,1.699,0.369,4.101,2.685,0.643,8.434,0.014,0.242,-0.297,-1.291,1.433
0.248,-0.286,-0.061,-1.527,-0.493,6.566,2.157,0.0,-0.376,-4.382,1.154,0.274,2.723,1.497,0.458,8.111,-0.164,0.138,-0.159,-0.75,1.16
0.338,-0.101,0.557,-2.101,-0.217,7.333,2.452,0.0,-0.449,-3.607,1.161,0.317,3.833,1.904,0.461,8.682,0.233,0.108,0.658,-0.385,0.571
-0.038,-0.35,0.085,-2.123,-0.231,6.924,2.699,0.0,-0.369,-4.623,1.432,0.078,3.28,2.088,0.411,7.889,0.183,0.04,-0.587,-1.067,1.728
0.428,-0.247,0.306,-3.007,-0.823,8.178,3.116,0.0,-0.684,-4.611,1.622,1.031,4.375,2.555,1.104,8.266,-0.093,0.474,0.108,-1.28,1.33
0.37,-0.235,0.398,-2.287,-0.629,7.453,2.611,0.0,-0.489,-4.051,1.279,0.623,3.775,1.915,0.836,8.723,0.302,0.415,0.256,-0.935,1.006
0.445,-0.007,0.021,-1.94,-0.562,7.366,2.553,0.0,-0.745,-4.816,0.954,0.756,3.149,1.635,0.597,8.453,-0.032,0.294,0.582,-0.636,0.852
0.169,-0.254,0.136,-2.828,-0.522,7.94,3.417,0.0,-0.449,-4.309,1.693,0.756,4.267,2.643,0.846,8.249,-0.07,0.408,0.504,-0.811,1.292
0.485,-0.307,0.218,-2.327,-0.297,7.749,3.072,0.0,-0.727,-4.098,1.322,0.707,3.99,2.393,0.858,8.363,0.14,0.447,0.589,-0.776,1.169
0.163,-0.11,0.786,-3.63,0.133,9.47,4.289,0.0,-0.717,-3.691,2.192,0.401,5.674,3.761,0.414,8.413,0.074,0.303,1.455,-0.83,0.724
0.192,-0.391,0.183,-2.05,-0.542,7.134,2.412,0.0,-0.433,-3.896,1.18,0.34,3.554,1.828,0.63,7.91,0.17,0.303,0.376,-0.723,0.94
0.437,-0.331,0.044,-2.225,-0.808,6.563,2.607,0.0,-0.432,-4.113,0.839,0.898,3.411,1.821,1.117,7.555,-0.019,0.394,-0.037,-0.868,1.517
-0.054,-0.081,0.509,-2.728,-0.16,7.426,3.44,0.0,-0.543,-4.104,1.587,0.074,3.989,2.79,0.421,7.662,0.066,0.17,0.196,-0.794,0.994
0.219,-0.362,0.084,-2.411,-0.797,7.717,3.081,0.0,-0.46,-4.759,1.523,0.912,3.883,2.279,0.965,8.489,-0.106,0.128,0.031,-0.922,1.374
0.072,-0.182,0.192,-2.582,-0.7,8.013,3.097,0.0,-0.437,-4.143,1.536,0.772,4.25,2.352,0.803,7.916,-0.217,0.189,0.633,-0.649,0.953
0.441,-0.514,-0.022,-2.459,-0.834,7.543,2.721,0.0,-0.505,-4.571,1.335,0.901,3.668,2.205,1.181,7.817,-0.012,0.469,-0.106,-1.23,1.354
-0.053,-0.34,0.021,-1.8,-0.014,6.779,2.75,0.0,0.017,-4.773,1.237,-0.084,3.031,2.082,0.186,7.496,-0.072,0.17,-0.353,-0.647,1.48
0.217,-0.184,0.06,-2.442,-0.477,7.809,2.695,0.0,-0.542,-3.888,1.538,0.609,4.092,2.295,0.811,7.557,-0.017,0.327,0.853,-0.491,0.819
0.2,-0.089,0.066,-2.341,-0.512,7.245,2.747,0.0,-0.669,-4.244,1.397,0.702,3.819,2.079,0.752,7.707,-0.063,0.344,0.274,-0.809,1.19
0.172,-0.259,0.317,-2.888,-0.284,8.023,3.112,0.0,-0.558,-4.647,1.586,0.588,4.266,2.435,0.726,8.185,0.013,0.365,-0.018,-1.286,1.156
-0.02,-0.203,0.075,-2.722,-0.334,8.371,3.427,0.0,-0.502,-4.821,1.675,0.36,4.204,2.89,0.658,7.766,-0.01,0.277,0.576,-0.723,0.78
0.278,-0.141,0.241,-2.692,-0.484,8.199,3.045,0.0,-0.682,-4.425,1.662,0.651,4.095,2.552,0.793,8.092,0.026,0.497,0.53,-1.051,1.001
0.127,-0.427,0.432,-2.587,-0.095,7.763,3.021,0.0,-0.526,-4.612,1.639,0.026,4.011,2.587,0.397,8.025,-0.016,0.26,0.045,-1.14,1.216
-0.092,-0.314,0.673,-2.148,-0.004,7.302,3.037,0.0,-0.488,-3.411,1.36,0.138,3.764,2.289,0.346,8.413,0.035,0.286,0.527,-0.68,0.763
0.541,-0.167,0.368,-2.548,-0.769,8.533,2.724,0.0,-0.789,-3.951,1.472,1.102,4.418,1.975,0.963,8.646,0.102,0.601,1.037,-0.722,0.877
0.185,-0.299,0.318,-2.696,-0.739,8.106,3.19,0.0,-0.6,-4.499,1.632,0.644,4.266,2.516,0.955,8.422,-0.191,0.109,0.355,-0.849,1.339
0.316,-0.464,0.226,-2.625,-0.216,7.804,3.163,0.0,-0.32,-4.906,1.44,0.355,3.957,2.424,0.651,8.433,-0.055,0.147,0.006,-1.02,1.221
0.223,-0.41,-0.21,-2.43,-0.839,7.783,2.82,0.0,-0.68,-4.571,1.495,0.696,4.149,2.119,1.126,7.472,0.124,0.457,0.412,-0.853,0.97
0.162,-0.24,0.197,-2.838,-0.213,8.319,3.556,0.0,-0.525,-5.09,1.69,0.541,4.379,2.932,0.64,7.737,-0.048,0.32,0.169,-1.129,1.309
0.292,0.065,0.084,-1.915,-0.278,6.791,2.773,0.0,-0.617,-4.004,1.037,0.53,3.283,1.771,0.464,7.723,0.178,0.224,0.079,-0.789,1.188
0.283,-0.053,0.078,-2.008,-0.695,6.749,2.385,0.0,-0.808,-4.182,0.977,0.903,3.334,1.538,0.844,8.14,-0.072,0.197,0.1,-0.634,1.113
0.111,-0.196,0.137,-2.607,-0.414,7.582,3.008,0.0,-0.484,-4.62,1.461,0.265,3.771,2.403,0.703,8.089,0.013,0.268,0.114,-0.981,1.187
0.161,-0.12,0.742,-2.917,-0.323,7.945,3.55,0.0,-0.567,-3.09,1.536,0.442,4.398,2.899,0.613,7.372,0.146,0.175,1.001,-0.55,0.941
0.157,-0.283,0.205,-2.781,-0.268,7.838,3.473,0.0,-0.611,-5.077,1.662,0.56,4.093,2.758,0.781,8.465,0.152,0.264,-0.347,-1.357,1.637
0.74,-0.35,0.119,-2.622,-0.674,7.971,2.785,0.0,-0.729,-4.224,1.294,1.226,4.122,2.237,1.164,7.105,0.139,0.779,0.672,-1.031,1.01
0.747,-0.134,0.031,-1.417,-0.839,6.063,1.488,0.0,-0.582,-3.176,0.814,0.887,2.824,0.718,0.913,8.175,0.048,0.349,0.279,-0.564,0.839
0.101,-0.315,0.381,-2.143,-0.066,6.941,3.021,0.0,-0.324,-3.724,1.454,0.256,3.57,2.497,0.304,8.149,0.016,0.2,-0.083,-0.803,1.15
0.065,0.059,0.298,-2.729,-0.477,8.692,3.325,0.0,-0.779,-4.248,1.705,0.654,4.598,2.651,0.589,7.439,0.051,0.088,1.512,-0.238,0.548
0.714,-0.205,-0.063,-1.385,-0.497,5.783,1.791,0.0,-0.229,-3.735,0.86,0.762,2.407,1.168,0.815,8.058,0.017,0.371,-0.26,-0.755,1.378
0.292,-0.129,0.116,-2.278,-0.324,7.642,2.54,0.0,-0.665,-4.415,1.311,0.938,3.787,1.908,0.557,8.187,-0.056,0.129,0.365,-0.861,0.825
0.208,-0.163,0.709,-3.315,-0.555,9.119,3.394,0.0,-0.919,-3.652,1.801,1.21,5.226,2.947,1.26,8.415,-0.146,0.567,1.401,-0.82,0.702
0.366,-0.355,0.458,-3.116,-0.498,9.058,3.45,0.0,-0.542,-4.422,1.842,0.918,4.979,2.786,1.079,8.833,0.057,0.463,0.577,-1.276,1.342
0.354,-0.291,-0.092,-2.554,-0.323,8.158,2.855,0.0,-0.426,-5.062,1.383,0.466,3.819,2.257,0.808,8.195,0.135,0.441,0.256,-0.979,1.288
0.19,-0.072,0.254,-1.989,-0.364,6.817,2.408,0.0,-1.081,-4.02,1.069,0.665,3.258,1.705,0.664,9.01,0.241,0.236,-0.13,-0.842,1.512
0.195,0.04,0.057,-2.173,-0.792,7.954,2.254,0.0,-0.854,-4.69,1.118,0.926,3.93,1.678,0.98,7.676,0.013,0.169,0.653,-0.418,0.868
0.314,-0.235,0.501,-2.164,-0.303,7.358,2.492,0.0,-0.761,-3.608,1.161,0.564,3.924,1.825,0.731,7.802,0.089,0.26,0.706,-0.425,0.737
0.363,0.329,-0.053,-1.356,-0.417,7.884,1.971,0.0,-0.873,-4.481,0.885,0.368,3.128,1.212,0.442,8.968,-0.21,0.319,1.266,-0.042,0.089
0.204,0.061,0.089,-2.917,-0.722,8.624,3.245,0.0,-0.925,-4.545,1.637,1.151,4.637,2.626,1.129,8.882,-0.056,0.193,0.396,-0.944,1.222
0.274,-0.27,0.22,-2.402,-0.795,7.305,2.774,0.0,-0.298,-3.956,1.228,0.806,4.008,2.142,0.909,8.096,0.024,0.205,0.157,-0.989,1.302
0.147,0.053,0.14,-2.343,-0.594,7.549,2.918,0.0,-0.752,-3.716,1.188,0.631,3.737,2.237,0.81,7.814,-0.144,0.391,1.037,-0.304,0.644
0.365,-0.283,0.414,-2.591,-0.685,7.742,2.935,0.0,-0.74,-3.942,1.389,0.82,4.127,2.267,0.979,8.616,0.011,0.414,0.249,-1.007,1.157
-0.001,0.139,0.106,-1.889,-0.387,6.932,2.538,0.0,-0.514,-3.909,1.169,0.212,3.103,1.804,0.42,7.807,-0.121,-0.176,0.435,-0.15,0.759
0.59,-0.029,0.046,-1.714,-0.73,6.66,2.203,0.0,-0.893,-4.07,0.925,1.117,3.168,1.398,1.048,7.117,-0.12,0.344,0.504,-0.715,1.199
0.187,0.066,-0.106,-1.563,-0.531,6.864,2.206,0.0,-0.551,-4.681,1.039,0.379,2.936,1.503,0.599,7.467,-0.087,0.105,0.291,-0.477,0.916
-0.191,-0.172,0.924,-3.263,0.125,8.571,3.789,0.0,-0.587,-3.678,2.031,0.132,4.941,3.369,0.106,8.196,0.088,0.119,0.881,-0.797,0.82
0.296,-0.324,0.323,-2.08,-0.526,7.848,2.77,0.0,-0.617,-4.336,1.587,0.575,3.541,2.174,0.935,8.825,0.12,0.424,0.442,-0.892,1.159
0.312,-0.2,0.421,-2.655,-0.276,7.957,2.909,0.0,-0.762,-3.957,1.607,0.737,4.331,2.389,0.644,7.724,-0.028,0.333,0.605,-0.82,1.071
0.028,-0.232,0.764,-3.161,-0.265,8.373,3.532,0.0,-0.866,-3.681,1.662,0.838,4.648,2.738,0.894,9.175,0.075,0.21,0.65,-0.906,1.097
0.162,-0.152,0.496,-2.77,-0.352,7.481,3.189,0.0,-0.557,-4.115,1.328,0.404,4.091,2.55,0.453,7.874,0.167,0.315,0.215,-0.88,1.041
0.231,-0.298,0.403,-3.093,-0.256,8.337,3.371,0.0,-0.446,-4.219,1.553,0.516,4.678,2.93,0.45,7.105,-0.037,0.258,0.909,-0.795,0.767
0.065,0.002,-0.124,-2.202,-0.301,7.649,2.729,0.0,-0.51,-5.089,1.392,0.371,3.769,2.076,0.518,7.648,-0.084,0.099,0.328,-0.474,0.968
-0.11,-0.168,0.249,-2.336,0.267,7.669,3.159,0.0,-0.491,-4.951,1.757,-0.258,3.764,2.529,-0.1,8.023,-0.106,0.072,-0.161,-0.835,0.947
0.287,-0.185,0.254,-2.031,-0.383,6.985,2.658,0.0,-0.521,-3.686,1.156,0.371,3.467,1.86,0.56,7.871,0.099,0.464,0.452,-0.857,0.775
0.201,-0.069,0.533,-2.395,-0.435,7.483,2.724,0.0,-0.801,-4.356,1.154,0.633,3.789,2.204,0.718,8.929,0.091,0.162,-0.004,-0.881,1.221
0.297,-0.036,0.495,-2.099,-0.227,6.722,2.744,0.0,-0.628,-3.388,1.233,0.621,3.504,2.023,0.477,8.086,0.202,0.22,0.226,-0.392,1.031
0.236,-0.46,-0.008,-2.605,-1.05,7.494,3.068,0.0,-0.474,-4.62,1.577,0.836,3.694,2.427,1.225,7.872,-0.007,0.178,-0.26,-1.066,1.833
0.147,-0.224,0.634,-2.944,-0.559,8.003,3.098,0.0,-0.84,-3.861,1.558,0.914,4.593,2.603,0.993,8.031,0.052,0.403,0.414,-1.039,1.077
0.314,-0.362,0.096,-2.631,-0.453,8.025,2.717,0.0,-0.426,-4.899,1.535,0.64,4.153,2.389,0.757,8.501,-0.11,0.349,0.176,-0.982,1.303
0.064,-0.366,0.244,-2.638,-0.191,8.307,3.097,0.0,-0.546,-4.592,1.574,0.271,4.175,2.441,0.65,8.689,0.173,0.395,0.148,-1.365,1.19
0.352,-0.138,0.03,-1.981,-0.606,6.828,2.611,0.0,-0.813,-3.928,1.242,0.773,3.468,1.915,0.861,7.077,0.035,0.126,0.246,-0.738,1.15
0.343,-0.175,-0.033,-2.026,-0.339,6.985,2.65,0.0,-0.462,-4.437,1.412,0.28,3.164,1.865,0.429,7.582,0.074,0.174,-0.322,-1.061,1.288
0.009,-0.113,1.035,-2.526,0.323,7.388,3.269,0.0,-0.337,-3.429,1.586,-0.409,3.973,2.648,-0.128,8.382,0.154,0.081,0.27,-0.729,0.822
0.207,-0.08,0.198,-2.16,-0.542,7.575,2.551,0.0,-0.785,-4.132,1.063,0.785,3.712,1.825,0.826,9.381,-0.254,0.237,0.449,-0.687,1.028
0.005,-0.425,0.347,-2.457,-0.294,7.026,3.092,0.0,-0.395,-4.125,1.488,0.278,3.64,2.475,0.51,7.39,0.072,0.181,-0.029,-1.19,1.258
0.584,-0.306,0.404,-1.756,-0.609,7.046,2.029,0.0,-0.837,-3.304,1.169,0.937,3.334,1.405,0.953,8.322,-0.038,0.339,0.689,-0.358,0.633
