Unnamed: 0,x0,x1,x2,x3,x4,y,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
876,-0.229,6.907,-0.208,0.011,3.0,0.0,0.809,-0.526,-0.866,8.299,6.442,-0.535,0.631,0.705,-0.166,0.173,-6.564,-0.411,1.127,-6.202,-0.482
877,-0.226,6.819,0.701,0.196,3.57,0.0,0.703,-0.602,-0.854,7.966,7.284,-0.548,0.54,1.166,0.125,0.22,-6.366,-0.194,1.04,-6.59,-0.124
878,-0.37,7.005,1.048,-0.378,2.472,0.0,0.696,-0.582,-0.742,8.418,5.591,-0.653,0.183,0.554,-0.395,0.309,-6.666,0.034,1.208,-5.967,-0.333
879,-0.257,6.636,0.081,-0.129,2.582,0.0,0.782,-0.536,-1.034,7.626,5.615,-0.581,0.267,0.752,-0.01,0.157,-6.176,-0.111,1.039,-5.76,-0.256
880,-0.797,6.494,0.854,-0.218,3.01,0.0,0.872,-0.364,-1.206,8.003,6.378,-0.556,0.289,0.951,-0.267,0.414,-6.285,-0.107,0.966,-6.32,-0.184
881,-0.047,6.785,0.653,-0.394,2.615,0.0,0.702,-0.58,-0.772,8.074,6.106,-0.551,0.214,0.826,0.126,0.295,-6.295,0.131,1.054,-5.851,-0.473
882,-0.512,6.684,0.933,-0.147,3.12,0.0,0.794,-0.581,-1.121,8.119,6.806,-0.518,0.211,1.143,-0.327,0.454,-6.433,0.038,0.802,-6.785,-0.282
883,0.032,6.38,0.615,-0.561,2.659,0.0,1.141,-0.517,-0.71,7.636,6.067,-0.334,0.174,0.604,0.19,0.113,-6.25,0.339,0.923,-5.839,-0.407
884,-0.552,6.515,0.688,-0.07,3.212,0.0,0.857,-0.372,-1.028,7.771,6.58,-0.581,0.242,0.827,-0.106,0.371,-6.032,-0.148,1.106,-6.074,-0.464
885,-0.097,6.733,0.533,-0.102,2.957,0.0,0.639,-0.592,-0.738,7.89,6.583,-0.733,0.283,0.796,0.205,0.024,-6.297,0.03,0.962,-6.093,-0.409
886,-0.263,6.557,0.026,-0.023,3.044,0.0,0.675,-0.471,-0.921,7.594,6.595,-0.474,0.439,1.024,0.093,0.173,-6.173,-0.298,1.316,-6.041,-0.295
887,-1.216,6.655,0.694,-0.175,3.379,0.0,0.75,-0.547,-1.569,8.213,6.145,-0.478,0.649,0.956,-0.943,0.73,-6.259,-0.466,1.009,-6.585,-0.122
888,-0.051,6.803,0.244,-0.1,3.441,0.0,0.774,-0.49,-0.8,7.82,7.357,-0.62,0.415,0.805,0.081,0.122,-6.323,-0.214,1.061,-6.804,-0.303
889,-0.395,7.135,0.663,-0.318,2.439,0.0,0.719,-0.371,-0.679,8.409,6.019,-0.638,0.151,0.859,0.222,0.426,-6.717,-0.009,1.211,-5.77,-0.283
890,-0.21,6.695,0.504,-0.213,2.415,0.0,0.736,-0.381,-0.803,7.862,5.773,-0.425,0.271,0.706,-0.034,0.354,-6.299,0.006,1.275,-5.774,-0.217
891,-0.742,6.42,0.591,0.228,3.019,0.0,0.791,-0.277,-1.049,7.674,6.579,-0.556,0.274,0.973,-0.052,0.427,-6.152,-0.443,0.824,-6.179,-0.095
892,0.216,6.379,0.653,-0.114,3.12,0.0,0.778,-0.582,-0.409,7.328,6.859,-0.567,0.558,0.848,0.348,0.083,-5.908,0.121,0.923,-6.045,-0.391
893,0.062,6.83,0.846,-0.137,3.022,0.0,0.637,-0.576,-0.615,7.926,6.458,-0.686,0.248,0.616,0.001,0.068,-6.341,0.139,1.149,-6.179,-0.363
894,-0.614,6.414,1.001,0.165,3.139,0.0,0.612,-0.397,-0.87,7.886,6.609,-0.519,0.4,1.154,0.052,0.401,-6.301,-0.368,1.235,-6.088,-0.1
895,-0.205,6.481,0.448,-0.327,2.429,0.0,0.659,-0.605,-0.781,7.694,5.347,-0.563,0.523,0.502,-0.315,0.11,-6.157,-0.107,1.222,-5.608,-0.186
896,-0.05,7.356,0.467,0.006,3.496,0.0,0.754,-0.526,-0.657,8.661,7.464,-0.785,0.587,0.908,0.082,0.186,-6.804,-0.312,0.923,-6.979,-0.239
897,-0.354,6.365,0.971,-0.14,2.407,0.0,0.688,-0.165,-0.702,7.689,5.824,-0.628,0.266,0.951,0.37,0.39,-5.965,0.206,0.974,-5.26,-0.451
898,-0.557,6.756,0.354,-0.014,2.928,0.0,0.562,-0.445,-1.009,8.274,6.551,-0.717,0.228,1.005,-0.155,0.486,-6.471,-0.113,1.059,-6.366,-0.087
899,-0.162,7.447,0.645,0.323,3.294,0.0,0.546,-0.591,-0.845,8.615,7.342,-0.668,0.524,0.949,-0.007,0.11,-6.916,-0.242,0.983,-7.072,-0.181
900,-0.598,6.573,1.02,-0.097,2.975,0.0,0.586,-0.492,-0.909,7.301,6.128,-0.782,0.393,0.925,-0.122,0.279,-5.963,-0.07,1.269,-5.468,-0.118
901,-0.387,7.116,0.612,-0.002,2.773,0.0,0.706,-0.467,-0.962,8.004,6.437,-0.801,0.241,0.829,0.086,0.233,-6.39,-0.332,1.041,-6.255,-0.459
902,0.017,6.63,-0.124,-0.344,2.548,0.0,0.743,-0.652,-0.637,8.033,5.796,-0.481,0.384,0.556,-0.016,0.009,-6.412,-0.131,1.168,-5.92,-0.385
903,-0.467,6.401,0.391,-0.302,2.643,0.0,0.779,-0.394,-0.754,8.031,5.506,-0.451,0.238,0.635,-0.347,0.524,-6.2,0.122,1.102,-5.79,-0.189
904,0.286,6.058,1.456,-0.669,2.228,0.0,0.659,-0.679,-0.524,7.487,5.121,-0.486,0.297,0.582,-0.198,-0.023,-5.722,0.504,1.007,-5.214,-0.352
905,-0.413,6.847,0.087,0.17,3.147,0.0,0.761,-0.553,-1.006,7.908,6.262,-0.814,0.305,0.938,-0.016,0.299,-6.0,-0.379,1.365,-5.651,-0.244
906,-0.311,6.763,0.848,-0.415,2.511,0.0,0.788,-0.428,-0.997,7.63,6.176,-0.729,0.394,0.908,0.291,0.556,-6.203,-0.18,0.849,-5.857,-0.317
907,-0.256,6.508,0.478,-0.107,2.828,0.0,0.654,-0.548,-0.846,7.799,6.022,-0.485,0.525,0.915,-0.227,0.196,-6.147,-0.048,1.221,-5.803,-0.131
908,-0.474,6.804,0.62,0.061,2.831,0.0,0.509,-0.299,-0.92,8.258,6.415,-0.268,0.354,0.869,-0.166,0.522,-6.734,-0.285,1.225,-6.411,-0.263
909,-0.745,6.632,1.494,0.129,2.641,0.0,0.641,-0.281,-1.257,8.101,5.962,-0.465,0.243,0.947,-0.247,0.388,-6.262,0.063,0.972,-5.891,-0.007
910,-0.775,6.803,0.956,0.044,3.046,0.0,0.842,-0.555,-1.16,8.195,6.345,-0.561,0.385,0.948,-0.307,0.435,-6.442,-0.151,1.071,-6.21,-0.126
911,-0.214,6.795,0.488,-0.158,2.31,0.0,0.73,-0.445,-0.891,8.234,5.899,-0.49,0.187,0.672,0.108,-0.025,-6.606,0.025,1.021,-6.047,-0.389
912,-0.262,7.048,0.419,-0.599,2.621,0.0,0.815,-0.55,-0.868,8.618,6.062,-0.521,0.131,0.658,-0.186,-0.047,-6.917,0.111,1.234,-6.236,-0.409
913,-0.205,6.681,0.834,-0.235,2.484,0.0,0.638,-0.58,-0.695,8.136,5.999,-0.597,0.162,0.658,-0.36,0.331,-6.496,0.159,0.886,-6.224,-0.155
914,-0.5,7.399,0.725,0.429,3.738,0.0,0.688,-0.382,-0.91,8.347,7.684,-0.665,0.466,1.131,-0.013,0.393,-6.802,-0.295,1.023,-7.022,-0.225
915,-0.692,6.215,0.358,-0.209,2.812,0.0,0.878,-0.468,-1.093,6.989,5.868,-0.481,0.526,0.873,-0.323,0.278,-5.68,-0.324,1.042,-5.759,-0.026
916,0.188,6.843,-0.304,-0.222,2.773,0.0,0.667,-0.458,-0.421,8.192,6.572,-0.428,0.565,0.893,0.429,0.194,-6.343,-0.289,0.841,-6.2,-0.113
917,-0.347,7.573,0.432,0.048,3.201,0.0,0.627,-0.612,-0.849,8.822,7.018,-0.604,0.279,0.666,-0.314,0.132,-7.221,-0.181,1.002,-7.09,-0.487
918,-0.524,6.231,0.531,-0.558,2.518,0.0,0.755,-0.736,-1.002,7.589,5.584,-0.642,0.275,0.682,-0.364,0.391,-6.037,-0.033,1.016,-5.711,-0.121
919,-0.65,6.31,0.563,-0.339,2.7,0.0,0.699,-0.535,-1.123,7.774,5.402,-0.446,0.303,0.801,-0.481,0.325,-6.012,-0.201,1.07,-5.664,-0.112
920,-0.498,6.663,0.927,-0.185,2.416,0.0,0.929,-0.225,-0.977,7.99,5.486,-0.478,0.283,0.752,-0.098,0.411,-6.259,-0.272,1.153,-5.591,-0.224
921,-0.569,6.909,0.298,-0.174,2.788,0.0,0.745,-0.261,-1.212,7.939,6.012,-0.57,0.424,0.775,0.047,0.423,-6.373,-0.338,1.07,-5.92,-0.255
922,-0.483,7.011,0.529,-0.293,2.816,0.0,0.907,-0.513,-0.845,8.217,5.918,-0.602,0.419,0.839,-0.026,0.35,-6.493,-0.227,1.218,-5.961,-0.295
923,-0.137,7.515,1.113,-0.257,2.625,0.0,0.893,-0.363,-0.562,8.652,6.507,-0.667,0.281,0.699,0.395,0.053,-6.911,0.085,1.254,-5.967,-0.464
924,-0.949,6.853,0.512,-0.156,3.175,0.0,0.764,-0.297,-1.236,8.439,6.153,-0.561,0.69,1.048,-0.477,0.686,-6.44,-0.465,1.272,-6.187,-0.065
925,-0.148,6.519,0.327,-0.534,2.217,0.0,0.789,-0.629,-0.57,7.608,4.895,-0.708,0.15,0.471,-0.385,0.116,-6.24,0.008,1.087,-5.352,-0.402
926,-0.475,6.312,0.277,-0.27,2.338,0.0,0.833,-0.322,-0.783,7.708,5.491,-0.46,0.263,0.873,0.114,0.466,-6.064,-0.249,1.005,-5.378,0.054
927,-0.288,6.44,1.01,-0.486,2.742,0.0,0.891,-0.531,-0.755,7.396,5.757,-0.426,0.489,0.843,-0.214,0.252,-5.915,-0.06,1.063,-5.589,-0.176
928,-0.193,6.532,1.545,0.312,3.011,0.0,0.496,-0.273,-0.883,8.07,7.299,-0.448,0.38,1.236,0.653,0.47,-6.192,0.185,1.253,-6.27,-0.056
929,-0.137,7.083,0.553,-0.132,2.8,0.0,0.659,-0.585,-0.822,8.086,6.071,-0.797,0.48,0.715,0.082,0.163,-6.289,-0.081,0.941,-5.988,-0.15
930,-0.58,6.26,0.328,0.073,3.079,0.0,0.747,-0.317,-1.138,7.453,6.142,-0.431,0.465,0.963,-0.059,0.345,-5.953,-0.271,0.935,-6.022,-0.111
931,-0.401,6.781,0.313,0.08,3.487,0.0,0.686,-0.447,-0.929,7.849,7.472,-0.588,0.476,1.193,0.195,0.134,-6.439,-0.257,0.871,-6.965,-0.309
932,-0.366,6.678,0.6,-0.531,2.804,0.0,0.996,-0.319,-0.883,7.796,6.494,-0.617,0.493,1.1,0.371,0.158,-6.204,-0.011,1.009,-5.961,-0.244
933,-0.255,7.057,0.346,-0.02,3.172,0.0,0.675,-0.568,-0.933,8.58,7.052,-0.436,0.387,0.932,-0.027,0.215,-6.826,-0.221,0.969,-6.924,-0.13
934,-0.406,7.292,0.666,0.536,4.191,0.0,0.651,-0.535,-0.876,8.191,7.904,-0.826,0.622,1.158,0.16,0.129,-6.679,-0.507,1.276,-6.876,-0.22
935,-0.675,6.961,0.268,-0.402,2.755,0.0,0.8,-0.549,-1.068,8.096,5.844,-0.671,0.433,0.759,-0.377,0.479,-6.587,-0.183,1.237,-5.985,-0.513
936,0.035,7.171,1.647,-0.08,3.316,0.0,0.896,-0.49,-0.661,7.925,7.263,-0.511,0.542,1.17,0.609,0.119,-6.589,0.035,1.086,-6.616,-0.553
937,-0.755,6.601,0.558,-0.118,3.191,0.0,0.825,-0.459,-1.41,7.94,6.324,-0.579,0.351,0.902,-0.493,0.428,-6.229,-0.401,1.014,-6.465,-0.233
938,-1.067,7.087,0.863,0.136,3.031,0.0,0.684,-0.495,-1.161,8.522,6.001,-0.523,0.349,0.798,-0.894,0.572,-6.561,-0.459,0.916,-6.627,0.068
939,-0.582,7.163,0.345,0.105,2.922,0.0,0.866,-0.293,-1.127,8.923,6.78,-0.494,0.307,1.025,-0.019,0.651,-6.863,-0.642,1.139,-6.808,-0.443
940,-0.614,6.148,0.731,-0.142,2.397,0.0,0.62,-0.293,-1.132,7.551,5.379,-0.49,0.132,0.772,-0.428,0.461,-5.974,-0.336,1.106,-5.418,-0.04
941,0.253,6.605,0.734,-0.363,2.484,0.0,0.848,-0.669,-0.125,8.237,5.687,-0.457,0.293,0.678,0.023,0.151,-6.481,0.23,1.298,-5.711,-0.257
942,0.05,7.619,0.689,-0.274,2.529,0.0,0.719,-0.686,-0.617,8.747,6.324,-0.641,0.234,0.546,0.007,-0.058,-6.978,0.083,1.119,-6.34,-0.541
943,-0.392,6.231,0.558,-0.234,2.874,0.0,0.833,-0.532,-0.876,7.555,5.854,-0.604,0.441,0.685,-0.379,0.282,-5.919,-0.278,0.899,-5.85,-0.367
944,-0.464,7.359,0.346,-0.11,2.644,0.0,0.72,-0.446,-0.907,8.586,6.186,-0.556,0.179,0.592,-0.295,0.329,-6.851,-0.183,0.976,-6.555,0.027
945,0.539,6.706,-0.17,-0.518,2.166,0.0,0.758,-0.705,-0.345,8.074,5.706,-0.527,0.253,0.371,0.385,-0.197,-6.303,-0.0,1.126,-5.414,-0.391
946,-0.37,6.686,1.289,0.211,3.818,0.0,0.89,-0.346,-0.954,8.029,7.521,-0.486,0.365,0.946,-0.159,0.258,-6.485,0.141,1.031,-7.01,-0.61
947,-0.03,7.299,0.563,-0.164,2.483,0.0,0.583,-0.373,-0.719,8.663,6.092,-0.596,0.49,0.526,0.102,0.325,-6.679,0.012,1.199,-5.943,-0.237
948,-0.695,6.802,0.203,-0.198,3.257,0.0,0.826,-0.563,-0.973,7.575,5.867,-0.767,0.504,0.697,-0.575,0.407,-5.982,-0.355,0.875,-6.068,-0.324
949,-0.041,6.909,-0.035,-0.025,2.911,0.0,0.759,-0.415,-0.708,7.827,6.108,-0.688,0.353,0.944,0.197,0.094,-6.242,-0.242,1.119,-5.785,-0.156
950,-0.352,6.93,0.582,-0.023,2.604,0.0,0.6,-0.341,-0.791,8.595,6.459,-0.41,0.223,0.876,0.101,0.389,-6.725,-0.299,1.15,-6.319,-0.058
951,-0.418,6.242,1.541,-0.059,2.959,0.0,0.825,-0.541,-0.793,7.394,5.783,-0.611,0.434,0.525,-0.461,0.401,-5.74,0.178,0.923,-5.863,-0.232
952,-0.593,6.844,0.864,-0.084,3.142,0.0,0.759,-0.386,-1.095,8.285,6.468,-0.601,0.459,1.219,-0.058,0.474,-6.563,-0.332,1.097,-6.37,-0.185
953,-1.049,6.397,1.097,-0.006,3.257,0.0,0.725,-0.306,-1.219,7.793,6.407,-0.348,0.48,1.019,-0.528,0.617,-6.13,-0.444,1.061,-6.127,-0.016
954,-0.397,7.243,0.735,-0.157,2.784,0.0,0.964,-0.28,-0.91,8.663,6.615,-0.438,0.398,0.764,0.036,0.407,-6.796,-0.144,1.157,-6.546,-0.096
955,0.285,7.318,0.023,0.168,3.358,0.0,0.62,-0.689,-0.628,8.577,7.284,-0.474,0.372,0.649,0.04,-0.14,-7.001,0.093,0.985,-7.032,-0.125
956,-0.4,6.776,0.595,-0.148,2.603,0.0,0.653,-0.528,-0.869,8.595,5.772,-0.532,0.246,0.863,-0.463,0.141,-6.685,-0.121,0.926,-6.085,-0.176
957,-0.101,7.036,0.883,-0.032,3.326,0.0,0.633,-0.722,-0.531,8.112,6.874,-0.576,0.353,0.981,-0.034,0.04,-6.542,-0.008,1.186,-6.553,-0.493
958,-0.137,7.412,1.153,-0.357,2.692,0.0,0.631,-0.637,-0.977,8.648,6.078,-0.659,0.32,0.589,-0.306,0.041,-6.939,0.06,1.133,-6.362,-0.2
959,-0.537,6.295,1.149,-0.461,2.725,0.0,0.786,-0.621,-1.034,7.618,5.565,-0.394,0.221,0.588,-0.779,0.405,-6.116,0.159,0.972,-5.979,-0.265
960,-0.651,5.956,0.387,-0.359,2.314,0.0,0.707,-0.459,-1.055,7.389,4.871,-0.429,0.241,0.627,-0.509,0.403,-5.739,-0.256,1.107,-5.222,-0.118
961,-0.568,7.053,0.358,-0.03,3.295,0.0,0.894,-0.42,-1.079,7.995,7.048,-0.749,0.314,1.073,0.071,0.283,-6.328,-0.316,0.733,-6.656,-0.321
962,-0.679,7.447,0.72,0.212,3.939,0.0,0.629,-0.611,-1.189,8.708,8.005,-0.489,0.576,1.115,-0.142,0.368,-6.956,-0.554,1.057,-7.602,-0.101
963,-0.252,7.017,0.921,-0.257,2.984,0.0,0.729,-0.57,-0.953,8.173,6.509,-0.596,0.402,0.838,-0.237,0.184,-6.489,0.186,1.003,-6.202,-0.239
964,-0.452,6.226,0.435,-0.069,3.148,0.0,0.781,-0.52,-0.968,7.492,6.288,-0.397,0.611,0.943,-0.14,0.113,-5.805,-0.179,0.979,-5.989,-0.314
965,-0.467,6.655,-0.082,-0.213,2.471,0.0,0.617,-0.594,-0.86,8.247,5.592,-0.542,0.369,0.648,-0.424,0.321,-6.425,-0.367,1.284,-5.839,-0.148
966,-0.6,6.799,1.199,-0.51,2.548,0.0,0.714,-0.466,-1.102,8.251,5.979,-0.489,0.308,0.959,-0.223,0.461,-6.539,0.113,1.163,-5.939,-0.164
967,-0.273,6.977,1.033,0.021,2.963,0.0,0.815,-0.5,-0.806,8.226,6.547,-0.609,0.519,0.818,-0.073,0.371,-6.619,-0.307,1.208,-6.22,-0.269
968,-0.764,6.493,0.796,-0.067,2.802,0.0,0.774,-0.415,-1.149,8.126,5.988,-0.294,0.331,0.726,-0.562,0.462,-6.546,-0.217,1.058,-6.464,-0.136
969,-0.742,6.284,0.831,0.187,3.329,0.0,0.682,-0.528,-1.036,7.742,6.043,-0.504,0.382,1.015,-0.374,0.468,-5.898,-0.533,1.079,-5.897,-0.049
970,-0.946,6.355,0.98,-0.048,2.978,0.0,0.7,-0.434,-1.306,7.891,5.914,-0.373,0.513,0.968,-0.668,0.522,-5.993,-0.351,1.146,-5.909,-0.113
971,-0.88,6.558,0.318,-0.334,2.773,0.0,0.96,-0.504,-1.029,8.135,5.513,-0.404,0.248,0.718,-0.524,0.574,-6.284,0.003,1.117,-5.848,-0.099
972,0.101,6.814,0.533,-0.049,2.764,0.0,0.661,-0.458,-0.424,7.857,6.278,-0.711,0.53,0.492,0.281,0.032,-6.167,0.14,1.186,-5.693,-0.5
973,-0.43,6.702,0.598,-0.171,2.844,0.0,0.734,-0.514,-0.971,8.068,6.655,-0.428,0.319,0.876,0.077,0.095,-6.436,-0.214,0.987,-6.323,-0.285
974,0.174,7.562,0.505,0.18,3.174,0.0,0.533,-0.613,-0.809,8.788,7.238,-0.764,0.557,0.723,0.342,-0.102,-6.93,-0.133,1.123,-6.732,-0.263
975,-0.502,6.81,0.849,-0.34,2.543,0.0,0.791,-0.48,-0.894,8.381,5.815,-0.566,0.25,0.93,-0.14,0.306,-6.746,0.063,1.059,-6.126,-0.069
976,-0.03,6.948,0.388,0.204,3.305,0.0,0.745,-0.554,-0.451,8.418,7.083,-0.671,0.571,0.96,0.391,0.326,-6.389,-0.302,1.192,-6.209,-0.418
977,-0.422,6.569,0.777,-0.419,2.675,0.0,0.803,-0.59,-0.887,7.491,6.17,-0.566,0.092,0.75,-0.184,0.213,-6.15,-0.061,0.865,-5.853,-0.383
978,-0.133,6.9,0.912,0.533,4.162,0.0,0.712,-0.492,-0.768,7.819,7.793,-0.486,0.8,0.908,0.103,0.142,-6.314,-0.235,1.164,-6.937,-0.367
979,-0.436,6.774,0.844,-0.134,2.72,0.0,0.931,-0.438,-0.932,8.251,5.91,-0.689,0.18,0.508,-0.401,0.19,-6.462,-0.048,1.124,-6.043,-0.114
980,-0.504,6.785,0.829,-0.013,2.541,0.0,0.674,-0.194,-1.002,8.416,6.09,-0.642,0.278,0.929,0.143,0.72,-6.466,-0.232,1.111,-5.875,-0.069
981,-0.424,7.374,0.612,0.452,4.086,0.0,0.816,-0.504,-0.998,8.372,8.079,-0.594,0.697,1.107,0.039,0.158,-6.784,-0.239,1.117,-7.393,-0.173
982,-0.388,7.208,0.364,0.212,3.482,0.0,0.763,-0.417,-0.981,8.234,7.307,-0.816,0.615,1.181,0.336,0.354,-6.553,-0.453,1.031,-6.687,-0.206
983,-0.096,6.501,0.68,-0.269,2.765,0.0,0.731,-0.541,-0.851,7.666,6.223,-0.683,0.268,0.8,0.191,0.092,-6.117,0.165,0.935,-5.767,-0.178
984,-0.63,6.853,0.187,-0.02,2.994,0.0,0.711,-0.428,-1.157,7.864,6.264,-0.599,0.363,0.719,-0.411,0.386,-6.287,-0.447,1.002,-6.237,0.011
985,-0.645,7.169,0.32,0.275,3.671,0.0,0.833,-0.353,-1.282,7.991,7.302,-0.784,0.698,0.965,0.125,0.232,-6.106,-0.544,0.916,-6.64,-0.151
986,-0.399,7.305,0.092,0.154,3.502,0.0,0.816,-0.486,-1.035,8.362,7.24,-0.602,0.586,0.915,-0.08,0.136,-6.704,-0.352,1.194,-7.01,-0.192
987,-0.123,6.424,0.382,-0.131,2.2,0.0,0.735,-0.336,-0.757,7.345,4.975,-0.665,0.415,0.408,-0.107,0.333,-5.775,-0.165,1.291,-5.051,-0.566
988,-0.541,6.557,0.626,-0.271,2.411,0.0,0.739,-0.46,-1.011,7.975,5.799,-0.528,0.34,0.764,-0.229,0.358,-6.175,-0.358,0.869,-5.863,-0.097
989,0.007,6.575,0.39,-0.381,2.249,0.0,0.934,-0.495,-0.621,7.758,5.342,-0.651,0.167,0.478,0.094,0.222,-6.095,-0.151,1.153,-5.212,-0.211
990,-0.286,6.792,0.029,-0.294,2.511,0.0,0.804,-0.385,-0.612,8.125,5.594,-0.533,0.452,0.643,-0.146,0.121,-6.482,-0.013,1.037,-5.728,-0.393
991,0.231,7.518,1.117,-0.298,2.301,0.0,0.71,-0.653,-0.746,8.513,6.239,-0.652,0.116,0.564,0.161,-0.152,-7.035,0.07,0.938,-6.154,-0.345
992,-1.115,6.501,0.218,0.154,3.976,0.0,0.834,-0.382,-1.388,7.306,6.794,-0.552,0.704,1.003,-0.527,0.546,-5.798,-0.684,1.064,-6.509,-0.1
993,-0.991,6.664,0.628,0.324,3.573,0.0,0.723,-0.395,-1.303,8.216,6.53,-0.514,0.614,0.991,-0.491,0.598,-6.219,-0.679,1.257,-6.323,-0.07
994,-0.432,7.559,0.982,0.121,3.438,0.0,0.756,-0.427,-0.921,8.681,7.481,-0.49,0.66,1.149,-0.05,0.208,-7.038,-0.167,0.987,-7.179,-0.135
995,-0.064,6.367,1.116,-0.406,2.452,0.0,0.787,-0.609,-0.693,7.81,5.814,-0.63,0.259,0.689,0.084,0.176,-6.151,0.037,0.947,-5.565,-0.54
996,-0.663,6.697,1.084,-0.035,3.063,0.0,0.943,-0.324,-1.034,7.977,6.182,-0.417,0.366,0.983,-0.247,0.283,-6.395,0.069,1.089,-6.355,-0.256
997,-0.539,6.452,0.929,-0.296,2.448,0.0,0.87,-0.382,-1.118,8.023,5.63,-0.425,0.094,0.693,-0.204,0.464,-6.307,-0.014,1.191,-5.843,-0.122
998,0.093,6.863,0.865,-0.404,2.44,0.0,0.86,-0.557,-0.468,8.036,6.398,-0.466,0.45,0.779,0.269,-0.113,-6.526,0.322,0.86,-6.089,-0.515
999,-0.106,6.537,0.603,-0.492,2.329,0.0,0.84,-0.397,-0.637,7.662,5.573,-0.478,0.236,0.567,0.012,0.28,-5.934,0.082,1.014,-5.524,-0.207
