x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y,x15,x16,x17,x18,x19,x20
-0.264,-3.761,0.019,0.665,-0.476,-0.044,0.301,2.041,0.67,-0.471,1.341,0.545,-3.875,1.104,0.0,0.286,-0.332,0.321,-0.198,0.261,2.132
-0.287,-2.977,0.136,0.256,-0.158,0.32,0.222,1.284,0.195,-0.41,0.312,0.692,-3.676,0.762,0.0,0.186,-0.918,0.115,-0.566,-0.031,2.184
-0.183,-4.303,0.127,0.801,-0.591,0.074,0.335,2.217,0.686,-0.589,0.881,0.799,-3.668,1.039,0.0,0.151,0.09,0.112,-0.236,-0.024,2.188
-0.634,-4.494,-0.074,0.252,-0.025,0.786,0.022,0.933,-0.209,-0.231,-0.076,1.065,-3.669,0.784,0.0,0.062,-1.748,-0.091,-0.815,-0.229,2.489
-0.44,-3.248,-0.051,0.37,-0.246,0.242,0.14,1.635,0.369,-0.371,1.085,0.681,-3.896,1.262,0.0,-0.159,-0.489,0.353,-0.305,0.021,2.438
-0.707,-4.494,-0.154,0.302,-0.216,0.57,0.088,1.184,0.336,-0.194,0.438,0.708,-4.121,1.123,0.0,0.015,-1.071,0.283,-0.393,-0.107,2.348
-0.312,-4.8,0.287,0.349,-0.152,0.468,0.271,1.227,0.28,-0.248,0.215,0.847,-3.685,1.031,0.0,0.203,-1.05,0.058,-0.447,-0.208,2.337
-0.095,-4.755,0.126,0.02,-0.018,0.63,0.252,1.236,0.306,-0.15,0.294,0.662,-3.647,0.799,0.0,0.038,-1.312,0.371,-0.139,-0.094,2.406
-0.111,-3.781,0.062,0.693,-0.513,0.196,0.383,1.81,0.356,-0.256,1.034,0.81,-3.141,0.985,0.0,-0.03,-0.46,0.292,-0.17,0.106,2.17
-0.597,-3.621,0.137,0.219,-0.095,0.504,0.227,1.271,0.186,-0.373,0.293,0.698,-4.101,0.905,0.0,0.13,-1.165,0.144,-0.619,-0.228,2.424
-0.419,-3.396,0.133,-0.055,0.018,0.634,0.123,1.081,0.28,-0.348,0.098,0.639,-4.093,0.73,0.0,0.218,-1.327,-0.001,-0.715,-0.092,2.233
-0.559,-4.619,0.097,0.324,-0.218,0.618,0.13,1.451,0.392,-0.348,0.803,0.614,-3.734,0.982,0.0,0.136,-1.036,0.273,-0.331,-0.241,2.302
-0.686,-4.941,0.111,-0.168,0.126,0.852,-0.01,1.126,0.121,-0.459,0.266,0.743,-3.64,0.872,0.0,0.127,-1.764,0.056,-0.483,-0.037,2.366
-0.028,-2.707,0.031,0.806,-0.564,-0.344,0.296,1.974,0.52,-0.321,1.014,0.647,-3.518,1.115,0.0,0.083,0.405,0.147,-0.331,0.169,2.224
-0.42,-3.434,0.331,0.503,-0.288,0.093,0.315,1.322,0.562,-0.394,0.618,0.493,-3.907,0.755,0.0,0.13,-0.356,0.004,-0.591,-0.069,2.128
-0.279,-4.396,0.154,0.472,-0.469,0.111,0.15,1.688,0.398,-0.28,0.821,0.609,-4.002,1.187,0.0,-0.012,-0.54,-0.031,-0.463,-0.121,2.428
-0.483,-3.988,0.009,0.241,-0.252,0.4,0.24,1.522,0.247,-0.468,0.636,0.725,-3.859,1.056,0.0,0.245,-1.075,0.487,-0.227,0.148,2.197
-0.232,-3.13,-0.058,0.602,-0.367,-0.012,0.344,1.599,0.377,-0.237,0.526,0.798,-3.768,1.073,0.0,0.008,-0.544,0.23,-0.084,-0.071,2.529
-0.296,-4.952,0.208,0.29,-0.198,0.442,0.376,1.286,0.265,-0.239,0.465,0.577,-3.993,0.862,0.0,0.322,-1.148,-0.048,-0.887,-0.323,2.048
-0.58,-3.858,-0.04,0.491,-0.161,0.311,0.2,1.246,0.479,-0.144,0.549,0.39,-4.057,1.031,0.0,0.02,-0.67,0.173,-0.669,-0.024,2.206
-0.539,-3.213,0.169,0.615,-0.319,0.153,0.148,1.598,0.456,-0.646,0.705,0.718,-3.781,1.006,0.0,0.279,-0.601,0.012,-0.59,0.016,2.197
-0.599,-3.453,0.145,0.289,0.033,0.672,0.075,1.181,0.07,-0.29,-0.033,0.765,-3.718,0.851,0.0,0.031,-1.486,-0.245,-0.735,-0.053,2.425
-0.492,-4.323,-0.091,0.395,-0.217,0.411,0.325,1.413,0.293,-0.37,0.739,0.866,-4.152,1.153,0.0,0.218,-0.933,0.182,-0.694,-0.131,2.281
-0.438,-4.808,0.199,0.222,-0.37,0.438,0.323,1.314,0.271,-0.309,0.525,0.542,-3.65,0.936,0.0,0.13,-1.057,0.031,-0.496,-0.436,2.03
-0.703,-3.42,0.102,0.148,-0.135,0.49,-0.06,1.397,0.159,-0.391,0.406,0.666,-3.813,0.953,0.0,0.273,-1.232,-0.137,-0.682,-0.12,2.213
-0.361,-4.678,0.119,0.715,-0.475,0.374,0.295,1.794,0.345,-0.48,0.951,0.677,-3.661,0.99,0.0,0.205,-0.782,0.214,-0.475,-0.148,2.138
-0.32,-3.955,0.124,0.111,-0.041,0.848,0.234,1.067,0.072,-0.073,0.271,0.794,-3.697,0.701,0.0,0.029,-1.544,0.124,-0.442,-0.151,2.436
-0.257,-3.844,0.171,0.201,-0.209,0.526,0.274,1.146,0.423,-0.098,0.43,0.705,-3.823,0.713,0.0,0.076,-0.95,0.278,-0.302,-0.037,2.355
-0.661,-4.695,0.096,0.724,-0.583,0.215,0.256,1.676,0.611,-0.419,0.974,0.682,-4.439,1.125,0.0,0.165,-0.274,-0.075,-0.709,-0.071,2.415
-0.319,-3.949,0.201,0.284,-0.246,0.332,0.33,1.605,0.4,-0.385,0.611,0.581,-3.965,0.877,0.0,0.103,-0.665,0.045,-0.421,-0.158,2.308
-0.401,-4.569,0.096,0.69,-0.431,0.37,0.351,1.829,0.436,-0.227,0.847,0.683,-3.977,1.038,0.0,0.047,-0.706,0.038,-0.549,-0.105,2.375
-0.671,-3.857,0.077,0.569,-0.249,0.516,0.145,1.166,0.47,-0.393,0.187,0.81,-3.877,1.08,0.0,-0.011,-0.739,-0.006,-0.579,-0.162,2.186
-0.498,-3.707,0.172,0.253,-0.148,0.476,0.228,1.23,0.275,-0.435,0.402,0.606,-3.572,0.94,0.0,0.061,-0.898,0.109,-0.65,-0.013,1.933
-0.274,-3.568,-0.056,0.71,-0.561,-0.093,0.342,1.888,0.557,-0.344,1.151,0.766,-3.901,0.781,0.0,0.178,-0.147,0.228,-0.22,0.056,2.391
-0.217,-4.424,-0.072,0.63,-0.262,0.295,0.434,1.646,0.43,-0.341,0.624,0.648,-3.203,1.044,0.0,0.01,-0.836,0.286,0.033,0.073,2.289
-0.712,-4.769,0.069,-0.088,0.029,0.675,0.096,1.213,-0.033,-0.418,0.292,0.727,-3.728,0.767,0.0,0.152,-1.623,0.195,-0.952,-0.313,2.032
-0.43,-3.138,0.066,0.414,-0.321,0.166,0.304,1.528,0.24,-0.402,0.426,0.687,-3.475,1.027,0.0,0.123,-0.667,0.121,-0.404,-0.126,2.267
-0.544,-3.03,0.152,0.35,-0.237,0.336,0.06,1.51,0.482,-0.393,0.671,0.616,-3.763,0.823,0.0,0.105,-0.68,-0.117,-0.481,0.205,2.286
-0.564,-4.836,-0.09,0.115,0.024,0.979,0.117,1.053,0.075,-0.308,0.195,0.692,-3.943,0.75,0.0,0.21,-1.812,0.403,-0.36,-0.153,2.23
-0.547,-5.119,0.17,-0.073,0.162,0.939,0.163,0.899,-0.001,-0.271,0.032,0.556,-4.392,0.686,0.0,-0.01,-1.926,0.115,-0.785,-0.388,2.35
-0.359,-3.886,0.008,0.432,-0.327,0.431,0.225,1.603,0.482,-0.233,0.201,0.814,-3.85,1.359,0.0,-0.098,-0.577,-0.022,-0.213,-0.028,2.51
-0.3,-4.096,0.164,0.45,-0.242,0.309,0.302,1.504,0.38,-0.396,0.614,0.698,-3.31,1.081,0.0,0.141,-0.753,0.165,-0.408,-0.106,1.968
-0.319,-3.88,-0.013,0.455,-0.399,0.197,0.227,1.836,0.432,-0.373,0.892,0.726,-3.868,1.144,0.0,0.025,-0.463,0.347,-0.372,-0.063,2.317
-0.711,-3.972,0.088,0.307,-0.115,0.799,0.025,1.176,0.326,-0.444,0.186,0.679,-3.97,0.951,0.0,0.207,-1.358,-0.06,-0.744,-0.368,2.044
-0.634,-2.998,0.187,0.104,-0.01,0.419,0.081,1.032,-0.033,-0.356,0.271,0.475,-3.807,0.657,0.0,0.266,-1.232,0.094,-0.816,-0.055,1.888
-0.424,-3.509,0.121,0.007,0.066,0.749,0.201,0.997,-0.089,-0.283,0.243,0.694,-4.048,0.625,0.0,0.093,-1.654,0.131,-0.808,-0.102,2.428
-0.667,-4.086,-0.065,0.523,-0.396,0.186,0.333,1.606,0.197,-0.48,0.823,0.774,-4.242,1.115,0.0,0.172,-0.756,0.195,-0.583,-0.081,2.356
-0.291,-3.759,0.254,0.295,-0.187,0.523,0.385,1.208,0.191,-0.316,0.496,0.616,-3.676,0.688,0.0,0.012,-1.207,0.015,-0.543,-0.06,2.024
-0.345,-2.702,0.371,0.327,-0.252,0.215,0.253,1.393,0.355,-0.333,0.528,0.556,-3.728,0.724,0.0,0.309,-0.872,-0.142,-0.721,0.214,1.855
-0.376,-3.386,0.152,0.25,-0.195,0.293,0.135,1.513,0.083,-0.434,0.572,0.737,-3.523,0.999,0.0,0.178,-0.948,-0.014,-0.802,-0.022,2.251
-0.68,-4.479,0.164,0.009,0.072,0.974,0.061,1.084,-0.064,-0.317,0.195,0.889,-3.991,0.819,0.0,0.009,-1.907,-0.033,-0.908,-0.137,2.322
-0.324,-3.89,0.137,0.548,-0.502,0.052,0.449,1.915,0.463,-0.52,0.919,0.577,-3.544,0.94,0.0,0.241,-0.367,0.288,-0.184,0.02,2.096
-0.542,-5.482,0.155,0.186,-0.114,0.582,0.106,1.301,0.295,-0.428,0.401,0.576,-3.691,0.706,0.0,0.283,-1.053,-0.099,-0.515,-0.465,2.105
-0.229,-4.302,0.04,0.429,-0.269,0.204,0.157,1.501,0.312,-0.273,0.607,0.749,-4.056,1.02,0.0,0.062,-0.812,0.217,-0.43,-0.164,2.504
-0.348,-3.528,0.054,-0.014,0.087,0.846,0.225,1.126,0.101,-0.343,0.392,0.694,-4.073,0.615,0.0,0.326,-1.847,0.05,-0.91,-0.129,2.178
-0.435,-3.813,0.161,0.532,-0.21,0.426,0.104,1.285,0.434,-0.382,0.624,0.479,-3.618,1.184,0.0,-0.023,-0.79,0.001,-0.75,-0.191,1.867
-0.674,-3.813,0.14,0.289,-0.232,0.55,0.237,1.423,0.224,-0.484,0.485,0.589,-4.235,1.021,0.0,0.144,-1.061,0.204,-0.469,-0.037,2.303
0.013,-3.994,0.063,0.742,-0.601,0.15,0.627,2.074,0.379,-0.19,0.978,0.822,-3.724,0.685,0.0,0.209,-0.475,0.234,-0.348,0.1,2.137
-0.465,-3.862,0.239,0.013,-0.049,0.496,0.179,1.27,0.16,-0.194,0.22,0.776,-3.964,1.071,0.0,-0.132,-0.946,-0.217,-0.738,-0.196,2.413
-0.514,-4.494,0.011,0.39,-0.082,0.536,0.018,1.158,0.06,-0.368,0.377,0.731,-3.917,0.611,0.0,0.155,-1.511,0.193,-0.481,-0.16,2.224
-0.223,-4.249,0.134,0.356,-0.189,0.508,0.455,1.463,0.229,-0.352,0.472,0.682,-4.192,1.152,0.0,-0.065,-1.005,0.209,-0.659,-0.159,2.308
-0.654,-4.344,0.078,-0.242,0.306,1.081,-0.046,0.853,-0.129,-0.503,0.028,0.618,-3.989,0.596,0.0,-0.029,-2.304,-0.03,-0.672,-0.355,2.391
-0.497,-4.454,0.137,0.582,-0.208,0.608,0.26,1.323,0.358,-0.437,0.448,0.641,-3.636,0.892,0.0,0.236,-1.152,0.169,-0.501,-0.251,2.003
-0.414,-5.017,0.132,0.093,-0.003,1.029,0.351,1.166,-0.002,-0.41,0.371,0.796,-4.195,0.727,0.0,0.218,-2.055,0.229,-0.729,-0.16,2.261
-0.69,-4.964,-0.063,0.507,-0.388,0.076,0.187,1.643,0.226,-0.54,0.658,0.818,-4.177,1.204,0.0,-0.033,-0.606,0.245,-0.522,-0.377,2.505
-0.307,-4.316,0.181,0.489,-0.388,0.375,0.302,1.573,0.38,-0.378,0.77,0.501,-3.618,1.042,0.0,0.147,-0.786,0.149,-0.402,-0.009,2.177
-0.32,-4.747,0.216,0.593,-0.341,0.353,0.235,1.757,0.164,-0.463,0.875,0.811,-3.903,1.095,0.0,0.022,-0.835,0.112,-0.55,-0.35,2.461
-0.781,-4.204,0.013,0.126,-0.092,0.532,0.064,1.338,0.002,-0.453,0.439,0.584,-4.096,0.93,0.0,0.188,-1.515,0.296,-0.698,-0.35,2.172
-0.525,-4.52,0.171,0.069,0.125,0.754,0.017,0.96,0.05,-0.15,0.086,0.811,-4.021,0.821,0.0,0.183,-1.541,-0.085,-0.755,-0.307,2.369
-0.704,-3.701,0.189,0.634,-0.275,0.344,0.165,1.495,0.416,-0.399,0.749,0.763,-4.078,1.138,0.0,0.206,-0.753,0.062,-0.408,-0.059,2.408
-0.146,-3.827,0.12,0.48,-0.389,0.361,0.351,1.78,0.518,-0.234,0.863,0.794,-3.987,1.222,0.0,-0.064,-0.383,0.095,-0.437,0.079,2.466
-0.49,-4.291,0.118,0.182,-0.165,0.195,0.134,1.453,0.251,-0.479,0.608,0.622,-3.471,0.908,0.0,0.254,-0.847,-0.095,-0.709,-0.202,2.018
-0.503,-4.343,0.262,0.034,-0.103,0.603,0.243,1.251,0.233,-0.369,0.236,0.737,-4.068,1.028,0.0,0.082,-1.209,0.154,-0.581,-0.243,2.589
-0.031,-3.999,0.159,1.003,-0.645,-0.04,0.393,2.226,0.604,-0.662,1.386,0.522,-3.476,1.098,0.0,-0.007,0.329,0.172,-0.548,-0.165,1.94
-0.535,-4.452,0.171,0.383,-0.357,0.4,0.158,1.473,0.514,-0.46,0.501,0.564,-4.173,1.021,0.0,0.184,-0.532,-0.067,-0.502,-0.185,2.216
-0.458,-4.016,0.001,0.488,-0.284,0.642,0.128,1.32,0.283,-0.344,0.286,0.653,-3.694,1.064,0.0,0.188,-0.999,0.003,-0.402,-0.086,2.062
-0.711,-3.081,-0.012,0.104,-0.015,0.433,0.134,1.259,-0.038,-0.386,0.581,0.757,-3.81,0.86,0.0,0.047,-1.441,0.155,-0.705,0.069,2.341
-0.63,-4.646,0.191,0.209,-0.178,0.479,0.149,1.731,0.075,-0.546,0.685,0.74,-3.821,1.153,0.0,0.194,-1.182,0.056,-0.973,-0.048,2.188
-0.311,-4.191,0.142,0.719,-0.465,0.234,0.11,1.912,0.428,-0.41,0.857,0.79,-3.969,1.128,0.0,0.293,-0.63,-0.03,-0.507,-0.324,2.383
-0.259,-3.103,0.225,0.568,-0.394,0.093,0.288,1.675,0.373,-0.419,0.753,0.599,-3.632,0.963,0.0,0.039,-0.358,0.092,-0.481,-0.027,2.214
-0.162,-4.363,0.057,0.719,-0.442,0.041,0.43,2.032,0.406,-0.587,1.159,0.7,-3.341,1.215,0.0,0.072,-0.358,0.354,-0.23,-0.115,2.044
-0.531,-3.313,0.12,0.265,0.013,0.688,0.068,1.037,0.089,-0.335,-0.055,0.664,-3.763,0.971,0.0,0.014,-1.337,0.055,-0.632,-0.171,2.304
-0.153,-4.215,0.078,0.792,-0.539,0.154,0.473,1.986,0.754,-0.55,0.99,0.822,-3.533,1.028,0.0,0.052,-0.266,0.263,-0.203,0.078,2.085
-0.73,-4.317,0.028,0.136,0.064,0.871,0.019,1.22,-0.08,-0.373,0.357,0.813,-3.825,0.935,0.0,-0.063,-1.692,0.16,-0.459,-0.326,2.428
-0.687,-3.506,0.202,-0.236,0.224,1.131,-0.187,0.704,-0.253,-0.004,0.151,0.629,-4.135,0.577,0.0,0.214,-2.153,-0.184,-1.224,-0.344,2.16
-0.878,-3.836,0.075,0.485,-0.288,0.284,-0.004,1.47,0.168,-0.65,0.915,0.746,-3.983,1.123,0.0,0.048,-0.801,0.251,-0.749,-0.232,2.196
-0.471,-3.868,0.302,0.305,-0.245,0.407,0.151,1.621,0.457,-0.457,0.747,0.781,-3.898,0.993,0.0,0.17,-0.961,-0.175,-0.285,-0.269,2.335
-0.7,-3.829,0.059,0.258,-0.093,0.561,0.224,1.371,0.183,-0.529,0.479,0.841,-4.008,1.031,0.0,0.036,-1.295,0.181,-0.406,-0.229,2.546
-0.173,-4.477,0.224,0.53,-0.417,0.442,0.488,1.596,0.339,-0.401,0.881,0.597,-4.413,0.973,0.0,-0.174,-0.722,0.265,-0.331,0.055,2.59
-0.274,-4.38,0.117,0.682,-0.65,-0.013,0.487,2.13,0.65,-0.45,1.411,0.54,-3.957,0.992,0.0,-0.012,0.073,0.183,-0.541,0.026,2.314
-0.59,-3.491,0.157,0.253,-0.206,0.203,0.082,1.638,0.356,-0.46,0.471,0.84,-3.639,1.145,0.0,0.081,-0.855,-0.198,-0.358,-0.069,2.319
-0.777,-3.633,0.048,-0.056,0.259,1.142,-0.059,1.07,-0.23,-0.544,-0.299,0.571,-3.704,0.849,0.0,-0.079,-2.376,0.112,-0.527,-0.274,2.4
-0.578,-4.485,-0.055,0.331,-0.273,0.239,0.118,1.603,0.41,-0.503,0.94,0.828,-4.004,1.262,0.0,0.136,-0.905,0.432,-0.378,-0.135,2.253
-0.176,-4.568,0.218,0.495,-0.308,0.388,0.38,1.505,0.252,-0.466,0.463,0.595,-3.529,0.947,0.0,0.071,-0.91,0.274,-0.544,-0.171,2.059
-0.034,-2.61,0.109,0.681,-0.453,-0.143,0.459,1.788,0.511,-0.471,0.951,0.86,-3.445,1.103,0.0,0.198,-0.026,-0.018,-0.233,0.189,2.476
-0.234,-4.299,-0.043,0.761,-0.661,0.065,0.484,1.805,0.777,-0.553,0.892,0.708,-4.034,1.088,0.0,0.355,-0.043,0.14,-0.111,-0.125,2.298
-0.235,-3.697,0.034,0.404,-0.244,0.285,0.371,1.613,0.315,-0.331,0.618,0.936,-3.39,0.98,0.0,0.137,-0.925,0.108,-0.482,-0.107,2.186
0.023,-3.809,0.138,1.046,-0.696,-0.219,0.598,2.061,0.432,-0.496,1.255,0.724,-3.612,1.218,0.0,-0.07,0.09,0.378,0.016,0.11,2.311
-0.684,-4.438,0.083,0.457,-0.387,0.227,0.281,1.579,0.488,-0.48,0.8,0.601,-4.362,1.281,0.0,0.029,-0.604,0.086,-0.797,-0.04,2.146
-0.622,-4.148,0.209,0.446,-0.129,0.61,0.16,1.517,0.119,-0.362,0.685,0.336,-4.161,0.832,0.0,0.082,-1.263,-0.101,-0.889,-0.279,2.147
-0.515,-5.238,0.128,-0.043,0.112,0.997,0.011,0.936,-0.135,-0.187,0.34,0.584,-3.749,0.455,0.0,0.251,-2.064,-0.135,-0.834,-0.343,2.061
