x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,y,x14,x15,x16,x17,x18,x19,x20
-3.408,-0.339,-0.496,5.426,1.037,4.159,0.148,0.848,-0.844,-0.966,2.877,1.735,0.707,0.0,2.672,-1.841,-0.788,0.669,-0.689,-0.194,-0.259
-3.209,0.485,-0.164,4.661,1.477,4.042,0.787,1.149,-0.342,-0.299,2.387,1.587,0.85,0.0,3.196,-1.673,-0.73,1.238,-0.397,-0.027,0.023
-1.681,0.359,-0.468,4.017,1.403,2.351,0.566,0.861,-0.181,0.253,3.292,1.261,0.196,0.0,3.022,-0.706,-0.407,0.905,-0.197,-0.393,-0.003
-3.184,0.039,-0.181,3.905,1.419,4.088,0.715,0.638,-0.788,-0.711,1.314,1.576,1.459,0.0,2.128,-1.771,-1.238,1.027,-0.628,0.359,-0.455
-3.156,0.508,-0.167,3.275,1.623,3.981,1.161,0.975,-0.42,-0.237,1.207,1.436,1.309,0.0,2.351,-1.566,-1.118,1.039,-0.457,0.023,-0.143
-3.176,0.097,-0.267,4.053,1.046,3.664,-0.593,0.614,0.25,-0.369,2.796,1.542,0.708,0.0,3.624,-1.647,-0.526,0.719,-0.086,-0.905,0.004
-3.049,0.232,-0.286,4.59,1.314,3.79,0.601,1.061,-0.444,-0.284,2.673,1.571,0.754,0.0,2.969,-1.513,-0.522,1.002,-0.358,-0.082,-0.165
-3.333,-0.052,0.12,3.847,1.592,3.872,-0.063,0.918,-0.546,-0.212,1.658,1.713,1.195,0.0,2.886,-1.763,-0.945,1.006,-0.379,-0.267,-0.31
-2.308,0.861,-0.444,3.267,1.633,2.78,1.045,1.03,-0.092,0.435,2.486,1.113,0.418,0.0,3.002,-1.179,-0.454,1.221,0.164,-0.359,0.259
-3.206,0.394,-0.329,4.327,1.465,3.838,0.708,0.829,-0.609,-0.425,2.355,1.541,1.189,0.0,2.831,-1.797,-0.963,1.069,-0.471,0.012,-0.404
-3.249,-0.491,-0.368,4.869,1.289,4.236,0.066,0.65,-1.073,-0.689,2.187,1.579,1.191,0.0,2.19,-1.666,-1.146,0.788,-0.921,0.574,-0.337
-3.228,0.419,-0.181,4.941,1.345,4.201,0.979,0.701,-0.159,-0.422,2.294,1.567,1.075,0.0,2.728,-1.763,-0.944,0.895,-0.486,0.182,-0.109
-3.391,0.168,-0.381,3.995,1.62,4.172,0.914,0.743,-0.383,-0.497,1.594,1.693,1.322,0.0,2.573,-1.773,-1.155,1.059,-0.577,0.238,-0.387
-1.94,0.82,-0.322,3.767,1.311,2.245,1.017,0.962,0.223,0.442,3.433,1.331,0.169,0.0,3.706,-0.904,-0.268,0.898,0.259,-0.928,0.126
-3.201,-0.582,-0.285,4.196,1.137,4.233,0.1,0.676,-1.377,-1.123,1.702,1.456,1.208,0.0,1.743,-1.65,-1.568,0.901,-1.102,0.684,-0.309
-2.996,0.121,-0.007,3.35,1.431,3.905,0.516,0.67,-0.617,-0.574,0.918,1.694,1.462,0.0,2.438,-1.746,-0.925,0.714,-0.569,-0.213,-0.337
-3.092,0.533,-0.214,3.739,1.521,3.987,0.909,0.947,-0.607,-0.451,1.45,1.624,1.087,0.0,2.363,-1.408,-0.969,1.047,-0.507,0.172,-0.11
-3.416,0.272,-0.135,3.576,1.401,4.361,0.753,0.621,-0.807,-0.619,0.72,1.6,1.717,0.0,1.869,-1.869,-1.473,0.883,-0.626,0.634,-0.376
-3.36,0.424,-0.159,4.241,1.512,4.256,1.018,0.591,-0.579,-0.821,1.867,1.432,1.359,0.0,2.552,-1.918,-1.198,0.917,-0.581,0.363,-0.301
-3.269,0.52,-0.379,4.335,1.61,4.128,1.297,0.882,-0.433,-0.456,2.254,1.402,0.835,0.0,2.867,-1.661,-1.004,1.101,-0.604,0.101,-0.284
-3.221,-0.216,-0.251,3.717,1.423,4.265,0.392,0.473,-0.612,-0.755,1.275,1.596,1.38,0.0,2.167,-1.811,-1.244,0.922,-0.664,0.273,-0.341
-3.037,0.409,-0.392,3.989,1.336,3.689,0.636,0.772,-0.262,-0.543,2.368,1.603,1.029,0.0,2.901,-1.837,-0.726,0.832,-0.372,-0.247,-0.26
-3.054,0.186,-0.361,3.924,1.578,3.976,0.754,0.783,-0.731,-0.447,1.501,1.618,1.151,0.0,2.2,-1.45,-1.046,0.992,-0.591,0.355,-0.234
-3.338,0.121,-0.062,3.587,1.324,4.053,0.269,0.868,-0.061,-0.378,1.729,1.529,1.134,0.0,3.107,-1.84,-0.762,1.023,-0.284,-0.441,-0.025
-3.222,0.109,-0.258,3.812,1.142,4.057,0.108,0.899,0.087,-0.608,1.784,1.699,0.973,0.0,3.276,-1.69,-0.421,0.861,-0.201,-0.797,0.034
-3.385,-0.367,0.121,3.599,1.209,4.306,-0.184,0.826,-0.643,-0.883,1.465,1.517,1.264,0.0,2.681,-1.949,-0.925,0.723,-0.583,-0.197,-0.253
-2.952,0.015,-0.361,4.134,1.218,3.936,0.209,0.619,-0.966,-0.758,1.906,1.402,1.104,0.0,2.428,-1.615,-0.967,0.779,-0.629,0.163,-0.38
-3.129,-0.09,-0.272,3.996,1.486,3.886,0.422,0.601,-0.416,-0.631,1.657,1.579,1.292,0.0,2.163,-1.596,-1.14,0.848,-0.628,0.221,-0.34
-2.988,0.681,-0.477,4.153,1.493,3.552,1.132,0.674,0.525,-0.042,2.721,1.619,0.929,0.0,3.602,-1.661,-0.523,1.0,-0.105,-0.675,0.076
-3.194,-0.262,-0.396,4.554,1.345,4.058,0.391,0.654,-0.382,-0.709,2.363,1.681,1.015,0.0,2.776,-1.794,-0.897,0.781,-0.626,-0.03,-0.413
-2.94,0.364,-0.181,2.674,1.463,3.735,0.798,0.888,-0.125,-0.097,0.988,1.632,1.321,0.0,2.574,-1.315,-0.922,0.999,-0.295,-0.308,-0.109
-3.312,0.659,-0.194,3.765,1.787,4.193,1.474,0.764,0.023,-0.196,1.366,1.667,1.597,0.0,2.578,-1.833,-1.263,1.034,-0.362,0.127,-0.157
-3.244,0.1,-0.266,3.808,1.427,4.195,0.686,1.019,-0.678,-0.7,1.704,1.477,1.085,0.0,2.603,-1.735,-0.928,1.164,-0.65,0.244,-0.288
-3.382,0.022,-0.077,3.923,1.462,4.172,0.353,1.035,-0.561,-0.727,1.684,1.529,0.753,0.0,2.767,-1.922,-0.758,1.156,-0.489,-0.109,-0.203
-3.18,0.672,-0.507,3.835,1.548,3.742,1.166,0.994,0.48,0.295,2.246,1.749,0.956,0.0,3.348,-1.549,-0.78,1.141,-0.02,-0.098,0.263
-2.74,0.275,-0.145,3.578,1.566,3.42,0.661,1.025,-0.57,-0.108,2.054,1.535,0.565,0.0,2.57,-1.205,-0.699,0.986,-0.497,-0.194,-0.442
-3.093,0.058,-0.2,4.248,1.396,4.092,0.559,0.74,-0.595,-0.681,1.985,1.889,1.412,0.0,2.498,-1.632,-1.091,1.04,-0.621,0.307,-0.431
-2.301,0.352,-0.397,3.748,1.653,3.176,0.713,1.03,-0.338,0.215,2.204,1.418,0.562,0.0,2.702,-0.932,-0.822,0.965,-0.374,-0.152,-0.115
-2.86,0.286,-0.334,4.468,1.409,3.533,0.26,0.956,-0.413,-0.217,2.375,1.619,0.596,0.0,2.769,-1.454,-0.798,1.083,-0.167,0.007,-0.04
-2.625,0.674,-0.37,4.662,1.326,3.389,1.232,1.22,-0.455,-0.284,3.038,1.405,0.284,0.0,3.141,-1.409,-0.443,0.82,-0.334,-0.105,-0.228
-3.122,0.284,-0.155,3.508,1.359,4.0,0.32,0.678,-0.586,-0.459,1.256,1.531,1.379,0.0,2.28,-1.633,-1.254,1.005,-0.447,0.306,-0.099
-3.385,0.41,-0.459,4.045,1.495,4.274,1.21,0.517,-0.977,-0.948,0.798,1.533,1.542,0.0,1.282,-1.803,-1.7,1.031,-0.903,1.154,-0.266
-3.296,0.328,-0.172,3.571,1.609,4.236,0.798,1.025,0.208,-0.295,1.686,1.817,1.328,0.0,3.251,-1.955,-0.746,1.073,-0.475,-0.535,-0.219
-3.266,0.055,-0.413,3.83,1.504,4.301,0.962,0.674,-1.207,-0.704,0.758,1.565,1.505,0.0,1.61,-1.756,-1.564,0.993,-0.813,0.598,-0.408
-3.052,0.12,-0.464,3.658,1.518,4.222,0.665,0.644,-0.763,-0.555,1.039,1.467,1.682,0.0,2.04,-1.638,-1.339,1.014,-0.657,0.592,-0.449
-3.129,0.084,-0.085,3.496,1.469,3.744,0.321,0.674,-0.35,-0.411,1.583,1.506,1.475,0.0,2.597,-1.775,-1.017,0.952,-0.422,0.106,0.032
-3.22,0.554,-0.28,4.916,1.402,3.745,0.726,0.882,-0.155,-0.26,3.03,1.74,0.569,0.0,2.886,-1.602,-0.925,0.905,-0.337,-0.323,0.016
-3.23,0.177,-0.224,4.018,1.37,3.888,0.269,0.935,-0.42,-0.735,1.913,1.491,1.121,0.0,2.81,-1.915,-0.727,0.985,-0.321,-0.211,-0.238
-2.975,-0.067,-0.203,4.521,1.582,3.847,0.491,0.814,-1.089,-0.251,2.309,1.185,1.05,0.0,2.079,-1.513,-0.843,1.161,-0.702,0.888,-0.522
-3.328,0.469,-0.272,3.467,1.506,3.958,0.849,1.094,-0.178,-0.296,1.759,1.711,0.971,0.0,3.141,-1.682,-0.787,0.995,-0.248,-0.518,-0.159
-2.868,0.351,-0.521,4.359,1.507,3.867,0.977,0.817,-0.577,-0.448,2.141,1.444,1.051,0.0,2.35,-1.539,-0.96,1.017,-0.654,0.407,-0.413
-2.993,0.384,-0.146,5.67,1.399,3.915,1.01,0.958,-0.587,-0.361,3.474,1.749,0.295,0.0,3.05,-1.57,-0.642,0.93,-0.65,0.072,-0.236
-3.271,0.583,-0.028,3.746,1.507,3.773,0.613,0.997,0.486,-0.111,2.137,1.733,1.118,0.0,3.72,-2.082,-0.624,0.774,0.165,-1.086,0.108
-3.369,0.268,-0.024,3.888,1.406,4.166,0.516,0.774,-0.109,-0.505,1.76,1.659,1.144,0.0,2.783,-1.892,-0.985,0.881,-0.411,-0.376,-0.214
-3.293,0.473,-0.347,4.259,1.503,4.164,0.956,1.009,-0.297,-0.328,2.071,1.634,0.983,0.0,2.697,-1.601,-0.93,1.191,-0.389,0.207,-0.322
-2.944,0.637,-0.196,3.692,1.561,3.5,0.526,0.827,0.351,0.179,2.298,1.571,0.689,0.0,3.653,-1.415,-0.591,1.085,0.037,-0.958,0.03
-3.026,0.562,-0.246,3.424,1.314,3.539,0.501,0.627,0.47,-0.231,2.085,1.714,0.876,0.0,3.201,-1.474,-0.751,0.826,-0.069,-0.787,0.045
-3.162,0.235,-0.004,3.697,1.493,3.883,0.518,0.814,-0.709,-0.56,1.684,1.723,1.279,0.0,2.609,-1.634,-1.153,1.054,-0.556,0.09,-0.492
-3.291,0.154,-0.303,4.715,1.413,4.197,0.941,0.731,-1.346,-0.73,1.751,1.403,1.298,0.0,1.457,-1.71,-1.502,1.026,-0.892,1.101,-0.389
-3.158,0.123,-0.208,3.513,1.488,3.955,0.722,0.513,-0.82,-0.582,0.876,1.481,1.559,0.0,1.765,-1.557,-1.364,0.848,-0.758,0.367,-0.128
-2.747,0.209,-0.406,3.843,1.45,3.613,0.679,1.007,-0.192,0.194,2.288,1.344,0.772,0.0,3.169,-1.346,-0.653,1.036,-0.386,-0.431,-0.14
-3.228,0.497,-0.386,4.572,1.529,3.995,1.064,0.864,-0.624,-0.261,2.337,1.528,0.944,0.0,2.715,-1.447,-0.924,1.049,-0.578,-0.015,-0.196
-3.137,0.222,-0.373,5.314,1.383,4.08,0.764,0.953,-1.003,-0.625,2.57,1.591,0.742,0.0,2.334,-1.7,-0.885,1.032,-0.828,0.624,-0.398
-3.094,0.44,-0.322,3.901,1.493,4.003,1.057,0.763,-0.699,-0.715,1.167,1.408,1.378,0.0,1.841,-1.829,-1.233,0.996,-0.674,0.532,-0.191
-3.165,0.015,-0.292,4.003,1.356,3.973,0.224,0.769,-0.752,-0.8,1.753,1.496,1.33,0.0,2.449,-1.756,-1.07,1.017,-0.708,0.29,-0.228
-2.93,-0.38,-0.265,4.055,1.238,3.956,-0.058,0.838,-1.022,-0.895,1.497,1.567,1.137,0.0,2.053,-1.72,-1.075,0.874,-0.744,0.335,-0.251
-3.317,0.197,-0.171,3.255,1.749,4.111,0.681,0.907,-0.382,-0.082,1.129,1.439,1.415,0.0,2.637,-1.555,-1.124,1.13,-0.567,-0.183,-0.142
-3.274,0.24,-0.472,4.174,1.386,4.264,0.64,0.712,-0.583,-0.751,1.531,1.522,1.378,0.0,2.371,-1.808,-1.199,1.13,-0.71,0.481,-0.355
-3.11,0.124,-0.471,5.163,1.173,3.95,0.526,0.913,-0.067,-0.624,3.1,1.595,0.379,0.0,3.247,-1.461,-0.607,0.748,-0.468,-0.854,-0.196
-2.837,-0.418,-0.212,4.461,1.11,3.89,0.222,0.793,-0.618,-0.837,2.307,1.496,0.666,0.0,2.54,-1.393,-0.519,0.674,-0.815,-0.194,-0.125
-2.921,0.118,-0.589,4.409,1.216,4.0,0.592,0.884,-1.173,-0.767,1.902,1.546,1.068,0.0,2.171,-1.272,-1.044,1.24,-0.892,0.756,-0.456
-2.891,-0.299,-0.421,4.402,1.313,3.955,0.341,0.777,-0.926,-0.773,2.02,1.474,0.889,0.0,2.422,-1.568,-0.945,1.065,-0.795,0.426,-0.385
-3.111,-0.123,-0.197,3.395,1.457,3.839,0.545,0.653,-1.242,-0.592,0.745,1.359,1.541,0.0,1.218,-1.5,-1.601,1.005,-0.814,0.957,-0.511
-2.913,0.008,-0.406,4.963,1.271,3.866,0.12,0.636,-0.028,-0.125,3.081,1.603,0.343,0.0,3.388,-1.35,-0.586,0.929,-0.311,-0.593,0.037
-2.665,0.386,-0.217,5.143,1.297,3.521,0.554,0.949,-0.186,0.069,3.246,1.485,0.403,0.0,3.298,-1.299,-0.431,0.91,-0.284,-0.234,0.189
-3.361,0.03,-0.06,3.45,1.651,4.158,0.341,0.724,-0.628,-0.58,1.302,1.628,1.3,0.0,2.43,-1.857,-1.312,1.14,-0.598,0.083,-0.166
-2.943,0.189,-0.377,4.231,1.194,3.792,0.486,0.867,-0.32,-0.218,2.38,1.346,0.638,0.0,3.029,-1.456,-0.711,1.022,-0.318,-0.422,-0.132
-2.847,0.152,-0.323,4.115,1.353,3.827,0.744,0.738,-0.462,-0.343,1.69,1.626,1.182,0.0,2.248,-1.362,-1.036,0.828,-0.637,0.264,-0.181
-3.406,0.334,0.086,3.126,1.497,4.238,1.003,0.765,-0.892,-0.508,0.453,1.41,1.481,0.0,1.637,-1.663,-1.461,1.164,-0.81,0.769,-0.417
-2.983,0.623,-0.444,4.276,1.649,3.92,1.073,0.676,-0.549,-0.25,2.088,1.599,0.884,0.0,2.567,-1.418,-1.011,1.191,-0.523,0.382,-0.114
-2.946,0.019,-0.342,4.813,1.549,3.693,0.533,0.883,-1.256,-0.89,2.508,1.429,0.766,0.0,2.198,-1.602,-1.107,1.063,-0.811,0.684,-0.348
-2.498,-0.064,-0.125,3.434,1.317,3.251,0.065,0.647,0.054,0.15,2.108,1.466,0.775,0.0,2.938,-1.256,-0.401,0.676,-0.216,-0.497,-0.138
-3.377,0.22,-0.143,3.307,1.334,4.135,0.543,0.923,0.019,-0.582,1.353,1.381,1.484,0.0,3.242,-1.867,-0.715,0.956,-0.212,-0.688,-0.078
-2.797,0.155,-0.276,3.322,1.26,3.269,0.122,0.771,0.291,-0.01,1.815,1.576,0.978,0.0,3.012,-1.516,-0.487,0.768,-0.085,-0.493,-0.079
-2.751,0.771,-0.294,2.876,1.52,3.407,0.726,0.927,0.017,0.231,1.526,1.427,1.009,0.0,2.982,-1.289,-0.729,1.016,0.029,-0.666,0.041
-2.985,0.526,-0.319,3.632,1.666,3.805,1.078,0.791,-0.566,0.008,1.557,1.439,1.421,0.0,2.049,-1.521,-1.258,1.027,-0.586,0.49,-0.369
-2.667,0.321,-0.375,3.94,1.455,3.517,0.302,1.174,-0.181,0.043,2.296,1.529,0.65,0.0,2.868,-1.405,-0.599,1.044,-0.244,-0.183,-0.084
-3.119,0.442,-0.199,5.069,1.377,3.887,0.719,0.882,-0.306,-0.055,2.89,1.715,0.508,0.0,2.969,-1.46,-0.589,1.137,-0.335,0.048,0.013
-3.317,0.412,-0.23,4.321,1.521,4.018,0.815,0.616,-0.174,-0.477,1.945,1.598,1.237,0.0,2.436,-1.852,-1.21,0.762,-0.466,0.082,-0.051
-2.85,0.568,-0.293,3.5,1.543,3.68,1.208,0.786,-0.148,-0.237,1.451,1.616,1.095,0.0,2.569,-1.368,-0.795,1.022,-0.297,-0.188,-0.211
-2.969,-0.251,-0.226,4.0,1.317,3.502,0.037,0.782,-0.718,-0.21,2.376,1.547,0.838,0.0,2.739,-1.39,-0.774,1.021,-0.326,0.139,-0.161
-3.214,0.811,-0.425,3.629,1.619,3.557,0.99,1.213,0.169,0.045,2.539,1.472,0.445,0.0,3.485,-1.59,-0.437,1.261,0.03,-0.615,0.178
-3.055,0.263,-0.449,3.938,1.506,3.973,1.102,0.487,-1.001,-0.769,1.103,1.421,1.416,0.0,1.473,-1.562,-1.5,1.094,-0.9,0.979,-0.536
-3.196,0.482,-0.431,4.128,1.612,4.146,1.021,0.89,-0.163,-0.243,1.927,1.681,0.886,0.0,3.036,-1.683,-0.696,1.174,-0.344,-0.159,-0.084
-3.209,0.199,-0.346,4.395,1.354,3.949,0.591,0.788,-0.24,-0.556,2.177,1.682,0.93,0.0,2.553,-1.446,-0.887,0.875,-0.573,0.081,-0.24
-3.252,0.31,0.064,3.33,1.568,4.057,0.78,0.709,-0.638,-0.834,1.114,1.79,1.398,0.0,2.277,-1.936,-1.393,1.097,-0.693,0.315,-0.172
