Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y,x12,x13,x14,x15,x16,x17,x18,x19,x20
912,1.011,0.447,0.295,1.793,-3.717,1.263,1.651,-0.997,4.596,-0.327,0.853,0.0,-0.47,2.042,1.752,1.498,-0.543,2.536,-0.803,0.181,0.789
913,1.129,0.942,-0.196,1.782,-3.404,0.719,0.977,-1.308,4.066,1.234,1.422,0.0,-0.147,2.159,0.539,2.993,-0.647,1.758,-0.016,0.572,0.945
914,1.145,0.77,-0.276,1.683,-3.813,1.086,1.208,-1.123,4.461,0.553,1.364,0.0,-0.472,2.037,1.201,2.82,-0.548,1.92,-0.483,0.486,0.781
915,1.335,0.748,-1.099,1.699,-3.561,1.388,1.005,-1.093,3.818,0.586,1.172,0.0,0.719,2.154,0.985,2.634,-2.183,1.869,-0.37,1.323,0.783
916,1.184,0.691,0.329,1.779,-3.752,1.289,1.294,-1.234,4.746,0.191,1.201,0.0,-0.37,2.265,1.471,2.108,-0.611,2.053,-0.665,0.629,0.933
917,1.152,0.984,-0.292,1.75,-4.15,1.365,1.43,-0.826,4.435,0.882,1.301,0.0,-0.023,1.949,1.088,2.567,-0.957,2.271,-0.695,0.835,0.89
918,1.095,0.788,-0.582,1.647,-4.296,1.425,0.97,-1.073,4.455,0.285,1.183,0.0,-0.12,2.022,1.754,2.897,-0.728,2.03,-0.954,0.71,0.773
919,1.296,0.933,-0.756,1.935,-3.947,1.551,1.019,-1.201,4.14,-0.029,1.067,0.0,-0.166,1.915,1.724,2.467,-1.04,1.836,-0.935,0.732,0.735
920,1.022,0.748,0.55,1.979,-3.078,0.83,1.177,-0.932,5.17,0.444,1.056,0.0,-0.003,2.184,0.89,2.216,-0.468,2.009,-0.23,0.578,0.953
921,1.232,0.863,0.499,1.612,-2.605,0.568,0.93,-0.91,3.234,0.191,0.905,0.0,0.136,1.882,0.802,2.294,-0.496,1.734,-0.097,0.251,0.879
922,1.146,0.874,-0.01,1.721,-4.331,1.573,1.338,-1.119,4.0,0.323,0.735,0.0,0.348,1.846,1.839,1.473,-1.388,2.325,-0.802,0.777,0.815
923,1.154,0.865,-0.949,1.617,-3.938,1.571,0.897,-0.973,3.567,0.468,1.065,0.0,0.213,1.809,1.591,2.66,-1.289,1.544,-0.783,0.922,0.968
924,1.156,0.86,-0.962,1.979,-5.343,1.911,1.067,-1.277,5.025,0.037,1.239,0.0,-0.284,1.879,2.586,3.199,-0.738,2.017,-1.388,0.589,0.904
925,1.347,0.913,-0.783,1.583,-3.461,1.129,0.848,-1.083,3.581,0.851,1.235,0.0,0.534,1.859,1.162,2.58,-1.574,1.702,-0.134,1.252,0.64
926,1.302,0.937,-1.344,1.682,-4.39,1.366,0.934,-1.235,4.401,0.9,1.282,0.0,0.314,1.924,1.253,3.419,-1.395,1.543,-0.521,0.786,0.95
927,0.921,0.74,-0.883,1.464,-4.814,1.758,1.318,-1.313,3.766,0.503,0.964,0.0,0.16,1.763,1.83,2.134,-1.422,1.939,-1.018,1.133,0.675
928,1.246,0.964,-1.906,1.723,-5.271,1.996,1.108,-1.306,3.975,0.275,1.179,0.0,0.545,1.632,2.277,3.019,-1.895,1.85,-1.202,1.22,0.823
929,1.125,0.811,-1.0,1.59,-3.829,1.363,0.932,-1.392,4.534,0.545,1.313,0.0,0.099,2.136,1.272,3.291,-0.891,1.804,-0.718,0.651,0.838
930,1.421,1.141,-2.29,1.476,-3.08,1.441,0.491,-0.958,3.87,0.773,1.552,0.0,0.394,1.961,0.55,4.237,-1.766,1.101,-0.335,1.29,0.778
931,1.281,0.708,-0.166,1.61,-2.996,0.531,1.164,-0.982,4.065,1.279,1.29,0.0,0.312,2.208,0.27,2.75,-1.133,1.904,0.306,0.619,0.94
932,1.277,0.602,-0.038,1.939,-4.44,1.36,1.615,-1.244,4.927,0.553,0.812,0.0,0.416,2.253,1.715,1.531,-1.901,2.414,-0.696,0.904,0.843
933,1.152,1.024,-0.159,1.866,-3.93,1.127,1.189,-1.349,4.126,0.941,1.184,0.0,0.313,2.113,1.01,2.65,-1.142,1.838,-0.39,1.176,0.934
934,1.338,0.802,-0.816,1.749,-3.894,1.539,1.198,-1.058,4.073,0.7,0.972,0.0,0.436,2.044,1.142,2.385,-1.635,1.968,-0.62,1.041,0.847
935,1.319,0.742,-0.506,1.598,-3.221,0.772,1.017,-0.969,3.367,0.694,1.233,0.0,0.557,1.6,0.974,2.182,-1.758,1.796,-0.052,1.071,0.781
936,1.543,0.578,-1.046,1.887,-4.084,1.558,1.631,-1.045,4.428,-0.011,1.063,0.0,0.054,2.179,1.573,2.053,-1.923,2.309,-0.611,0.978,0.927
937,1.663,0.986,-2.383,1.443,-4.342,1.797,0.578,-1.113,2.954,0.186,1.121,0.0,0.652,1.396,2.02,2.858,-2.429,1.135,-0.952,1.121,0.859
938,0.982,0.783,0.309,1.704,-4.085,1.143,1.19,-1.04,3.493,0.453,0.706,0.0,0.282,2.003,1.696,1.509,-1.298,2.13,-0.608,0.817,0.699
939,1.147,0.913,-0.03,1.839,-3.046,0.983,1.183,-0.779,4.08,0.247,1.116,0.0,0.214,1.986,1.022,2.438,-1.231,1.75,-0.111,1.052,0.863
940,1.385,0.823,-0.497,1.925,-3.715,1.314,0.945,-1.132,4.346,0.274,1.405,0.0,-0.242,1.909,1.446,3.043,-0.468,1.787,-0.599,0.586,0.816
941,1.383,0.962,-0.392,1.886,-3.734,1.208,1.092,-1.192,4.587,0.704,1.422,0.0,0.152,2.253,1.083,3.179,-0.979,1.702,-0.377,1.004,0.971
942,0.97,0.938,-0.943,1.644,-5.64,2.081,1.287,-1.435,3.636,0.424,1.034,0.0,0.603,1.851,2.528,1.979,-2.214,1.971,-1.302,1.28,0.622
943,1.547,0.903,-1.356,1.581,-3.881,1.359,0.998,-0.964,4.136,0.393,1.507,0.0,0.168,1.928,1.313,3.126,-1.427,1.751,-0.583,0.976,0.781
944,1.029,0.784,-0.18,1.841,-3.822,1.213,1.517,-1.128,4.382,0.359,0.974,0.0,-0.006,2.004,1.306,2.167,-1.303,2.138,-0.506,0.675,0.93
945,1.333,0.913,-0.718,1.884,-3.295,1.167,0.875,-1.07,4.432,0.382,1.392,0.0,-0.218,1.901,1.195,2.937,-0.809,1.668,-0.481,0.629,0.847
946,1.251,0.849,-0.965,1.736,-4.924,1.607,1.09,-1.367,3.881,0.504,1.15,0.0,0.33,1.915,1.912,2.892,-1.303,1.651,-0.834,1.201,0.881
947,1.241,1.073,-1.73,1.669,-3.863,1.302,0.667,-0.937,3.573,0.737,1.419,0.0,0.392,1.741,1.083,3.837,-1.838,1.25,-0.391,1.125,0.9
948,1.11,0.765,0.784,1.659,-3.434,0.526,1.145,-0.999,4.14,0.916,1.148,0.0,0.023,2.141,1.016,1.933,-0.667,2.075,-0.031,0.625,0.748
949,1.163,0.824,-0.633,1.758,-4.596,1.459,1.193,-1.153,4.244,0.264,1.122,0.0,-0.336,1.774,1.819,2.867,-0.316,1.581,-0.957,0.407,0.838
950,1.297,0.752,-0.349,1.909,-4.196,1.51,0.992,-1.298,4.834,0.645,1.328,0.0,-0.098,2.108,1.568,2.428,-0.922,1.968,-0.833,0.688,0.836
951,1.501,0.843,-0.339,1.757,-3.67,0.943,1.147,-0.999,4.423,1.064,1.243,0.0,0.447,2.233,0.938,2.447,-1.686,2.009,-0.149,1.106,0.847
952,1.156,0.731,-0.516,1.627,-3.601,0.854,1.19,-1.172,4.344,1.083,1.372,0.0,0.298,2.101,0.604,3.071,-1.099,1.837,0.117,0.894,0.991
953,1.318,0.697,0.251,1.685,-4.397,1.315,1.317,-1.266,4.064,0.515,0.814,0.0,0.182,2.012,2.155,1.39,-1.846,2.279,-0.591,1.005,0.692
954,1.247,0.831,-0.57,1.936,-4.567,1.444,1.17,-1.073,4.623,0.305,0.969,0.0,-0.136,1.822,1.851,2.502,-0.958,2.096,-0.961,0.759,0.803
955,1.686,0.661,-0.31,2.022,-3.117,1.009,1.203,-1.103,4.767,0.466,1.247,0.0,0.136,2.352,0.873,2.502,-1.266,1.966,-0.295,0.765,0.939
956,1.39,0.856,-0.866,1.58,-3.376,1.717,0.975,-1.014,3.711,0.433,1.071,0.0,0.461,1.962,1.26,2.052,-1.931,1.765,-0.634,0.977,0.909
957,1.198,0.749,-0.186,1.816,-4.685,1.238,1.308,-1.233,4.732,0.389,0.978,0.0,-0.101,1.998,2.002,2.133,-0.801,2.132,-0.808,0.48,0.817
958,1.152,1.083,-1.052,1.764,-4.291,1.946,1.163,-1.099,3.985,0.348,0.887,0.0,0.472,1.681,1.844,2.525,-1.752,1.893,-0.943,1.088,0.967
959,1.49,1.054,-2.245,1.544,-3.483,1.764,0.915,-1.0,3.347,0.56,1.072,0.0,0.823,1.758,0.929,3.13,-2.285,1.547,-0.505,1.289,0.829
960,1.11,0.809,0.03,1.85,-3.431,1.158,1.008,-0.966,4.145,0.206,1.05,0.0,0.269,2.129,1.274,2.497,-0.801,2.022,-0.505,0.627,0.813
961,1.254,1.134,-1.69,1.837,-4.043,1.914,1.078,-1.183,4.415,0.595,1.228,0.0,0.508,1.977,1.481,3.053,-2.161,1.848,-0.741,1.406,0.79
962,1.315,1.064,-0.994,1.755,-4.421,1.881,0.874,-1.169,3.86,0.865,1.196,0.0,-0.019,1.84,1.664,2.353,-1.447,1.924,-0.775,0.989,0.912
963,1.029,0.809,-0.611,1.429,-3.868,1.399,0.834,-0.991,3.795,0.636,1.142,0.0,0.152,1.806,1.533,2.534,-0.939,1.672,-0.67,0.936,0.723
964,1.365,0.881,-0.444,2.024,-3.447,1.092,1.621,-0.96,4.655,0.272,1.196,0.0,0.441,2.137,0.9,2.581,-1.654,2.325,-0.367,0.955,0.762
965,1.283,0.841,-0.607,1.625,-4.258,1.367,1.112,-1.287,3.102,0.632,0.97,0.0,0.47,1.479,1.706,1.662,-1.831,2.013,-0.747,1.201,0.688
966,0.994,0.833,0.29,1.619,-4.443,1.29,1.231,-1.1,4.457,0.733,1.208,0.0,-0.132,2.051,1.501,2.036,-0.573,2.105,-0.658,0.625,0.925
967,1.271,0.733,-0.581,1.818,-4.41,1.714,1.093,-1.038,4.547,0.011,1.123,0.0,-0.118,1.839,1.955,2.607,-0.769,1.871,-1.085,0.615,0.81
968,1.367,0.739,-0.872,1.549,-3.475,1.473,1.112,-0.945,3.883,0.571,1.236,0.0,0.163,1.956,1.178,2.604,-1.273,1.935,-0.545,0.98,0.768
969,1.127,1.213,-1.476,1.428,-3.893,1.547,-0.042,-1.019,2.962,-0.27,1.322,0.0,0.099,1.417,2.211,3.865,-0.297,0.767,-1.087,0.453,0.812
970,1.199,0.855,-1.331,1.642,-4.224,1.44,1.029,-1.05,3.907,0.656,1.351,0.0,0.075,2.087,1.234,3.23,-1.374,1.587,-0.492,0.988,0.885
971,1.538,0.627,-0.879,2.002,-3.871,1.393,1.172,-0.973,4.892,0.232,1.351,0.0,0.116,2.168,1.497,2.982,-1.069,2.104,-0.663,0.754,0.909
972,1.08,0.921,-0.473,1.701,-3.575,1.215,0.723,-0.999,3.409,0.344,1.321,0.0,-0.222,1.746,1.243,2.792,-0.388,1.437,-0.699,0.629,0.73
973,1.314,0.872,-1.11,1.583,-3.531,1.355,0.746,-1.139,3.431,0.528,1.407,0.0,0.147,1.737,1.087,3.136,-1.118,1.279,-0.363,1.0,0.846
974,1.153,0.815,-1.084,2.048,-4.925,1.087,0.876,-1.277,4.248,0.584,1.463,0.0,0.16,1.831,1.919,3.557,-0.892,1.715,-0.695,1.037,0.44
975,1.369,0.774,-0.68,1.744,-3.818,1.312,1.242,-1.242,3.981,0.602,1.102,0.0,0.068,1.935,1.351,1.827,-1.925,2.088,-0.635,1.12,0.682
976,1.244,0.874,-0.823,1.807,-4.279,1.558,0.995,-1.108,3.946,0.364,1.189,0.0,-0.001,1.666,2.101,2.388,-1.096,1.833,-0.89,0.888,0.752
977,1.223,1.024,-0.371,1.682,-3.093,1.199,0.945,-0.746,3.538,0.471,1.157,0.0,0.142,1.827,0.842,2.494,-0.984,1.868,-0.272,0.893,0.759
978,0.959,0.885,0.501,1.558,-3.659,0.758,0.836,-1.159,3.627,1.044,1.235,0.0,-0.116,1.984,0.979,2.453,-0.415,1.784,-0.253,0.781,0.655
979,0.997,0.923,-0.289,1.577,-3.63,1.032,0.826,-0.973,3.665,0.693,1.152,0.0,0.152,1.849,1.198,2.503,-0.978,1.62,-0.364,0.978,0.801
980,1.159,0.82,-0.948,1.846,-4.868,1.473,0.872,-1.202,4.448,1.002,1.533,0.0,-0.346,2.026,1.498,3.441,-0.395,1.816,-0.811,0.615,0.817
981,1.007,0.674,-0.394,1.809,-4.605,1.689,1.02,-1.084,4.958,0.087,0.986,0.0,-0.134,2.081,2.481,2.462,-0.668,1.926,-1.242,0.674,0.774
982,1.253,0.939,-0.027,1.968,-4.096,1.118,1.377,-1.364,4.577,1.076,1.232,0.0,0.266,2.105,0.952,2.304,-1.208,2.268,-0.248,1.152,0.719
983,1.264,0.752,-0.913,1.703,-5.007,1.846,1.081,-1.181,4.343,0.309,1.379,0.0,-0.189,1.769,2.323,2.413,-1.022,1.921,-1.193,1.008,0.671
984,1.078,0.437,0.63,1.88,-4.208,1.258,1.569,-1.145,3.968,0.412,0.755,0.0,-0.342,1.815,1.577,0.783,-0.974,2.699,-0.905,0.406,0.737
985,1.378,0.731,-0.719,1.826,-3.691,1.247,1.444,-1.012,4.309,0.692,1.294,0.0,0.049,1.994,0.968,2.57,-1.323,2.006,-0.448,0.886,0.939
986,1.133,0.852,-0.309,1.918,-4.503,1.532,0.706,-1.153,4.363,0.303,1.008,0.0,-0.42,1.832,2.336,2.592,-0.404,1.731,-1.166,0.445,0.85
987,1.336,0.854,-0.255,1.716,-2.281,0.574,1.296,-0.837,4.269,0.824,1.127,0.0,0.519,2.291,0.094,2.507,-2.002,2.085,0.389,1.15,0.98
988,1.163,0.75,-0.574,1.679,-3.79,1.418,1.264,-1.087,3.441,0.459,0.931,0.0,0.171,1.566,1.61,1.754,-1.494,2.117,-0.727,0.927,0.807
989,1.224,0.746,-0.342,1.642,-3.89,1.304,1.017,-0.952,3.406,0.821,1.198,0.0,-0.182,1.964,1.17,2.483,-0.976,1.852,-0.417,0.786,1.137
990,1.513,1.034,-2.297,1.821,-4.073,1.485,0.663,-0.992,4.323,0.382,1.454,0.0,0.455,1.855,1.507,4.473,-1.951,1.154,-0.713,0.994,0.956
991,1.372,1.09,-1.322,1.689,-4.223,1.523,0.358,-1.188,3.902,0.493,1.327,0.0,-0.025,1.693,1.887,3.643,-0.448,1.289,-0.829,0.791,0.754
992,1.013,1.011,-0.053,1.615,-4.534,1.092,0.844,-1.2,3.948,0.64,1.273,0.0,-0.634,1.902,1.846,2.681,-0.284,1.831,-0.633,0.52,0.823
993,1.435,0.936,-0.102,2.066,-3.269,0.614,0.99,-0.952,5.094,0.733,1.222,0.0,0.081,2.173,0.657,3.164,-0.676,1.825,-0.181,0.561,0.88
994,1.271,0.975,-1.013,1.661,-4.037,1.324,1.015,-1.053,3.767,0.787,1.369,0.0,0.085,2.071,1.22,3.319,-1.243,1.517,-0.603,0.757,1.017
995,1.086,0.751,-0.103,1.769,-3.183,1.286,1.169,-1.072,4.433,0.278,1.127,0.0,0.099,2.073,1.187,2.141,-0.855,1.919,-0.472,0.82,0.986
996,1.531,1.001,-1.788,1.573,-4.008,1.204,0.63,-1.15,4.038,0.873,1.574,0.0,0.258,1.826,1.32,3.792,-1.23,1.402,-0.512,0.995,0.52
997,1.418,0.904,-0.61,1.656,-2.778,1.313,1.291,-0.934,3.872,0.391,0.986,0.0,0.364,2.2,0.804,2.213,-1.757,1.942,-0.213,1.176,0.835
998,1.376,0.834,-1.465,1.735,-4.554,1.846,1.015,-1.282,4.519,0.282,1.495,0.0,-0.347,1.972,1.718,3.595,-0.49,1.697,-1.192,0.675,0.808
999,1.568,0.83,-0.865,1.919,-2.749,1.053,1.25,-1.242,4.852,0.753,1.328,0.0,0.375,2.437,0.21,2.896,-2.001,2.156,0.047,1.273,1.05
