Unnamed: 0,x0,x1,x2,x3,x4,x5,y,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
845,0.127,-1.383,0.118,-1.396,-0.913,-0.107,0.0,1.366,-4.441,-2.129,-1.544,0.441,0.645,-1.711,-0.559,7.059,-0.591,-4.46,0.261,-3.719,1.17
846,-0.013,-1.232,0.193,-1.356,-0.382,-0.096,0.0,1.882,-3.286,-2.2,-2.316,1.181,1.282,-1.036,-0.293,6.21,-0.356,-4.082,0.264,-4.093,1.05
847,0.269,-1.414,0.081,-1.538,-0.604,-0.277,0.0,1.836,-3.697,-2.348,-1.584,0.394,0.932,-1.373,-0.313,6.111,-0.514,-4.051,0.372,-4.187,0.962
848,0.022,-1.067,0.053,-1.186,-0.729,-0.06,0.0,1.447,-3.41,-2.408,-1.627,0.49,0.856,-1.337,-0.335,5.743,-0.252,-3.888,0.234,-3.927,0.962
849,0.336,-1.425,0.117,-1.472,-0.92,0.108,0.0,1.431,-4.354,-2.095,-1.479,0.318,0.437,-1.567,-0.351,6.836,-0.774,-4.484,0.228,-3.667,1.23
850,0.123,-1.316,0.124,-1.433,-0.662,0.07,0.0,2.067,-3.773,-2.317,-2.052,0.897,1.031,-1.484,-0.488,6.599,-0.222,-4.457,0.107,-3.931,1.093
851,-0.059,-1.149,0.393,-1.452,-0.664,-0.085,0.0,1.44,-4.298,-2.132,-1.577,0.841,0.947,-1.718,-0.405,7.198,-0.627,-4.36,0.199,-3.66,1.187
852,0.185,-1.238,0.347,-1.403,-0.735,0.093,0.0,1.743,-3.927,-1.532,-1.811,1.011,1.013,-1.572,-0.505,6.498,-0.736,-4.145,0.192,-3.124,1.317
853,0.127,-0.964,0.264,-1.268,-0.523,-0.136,0.0,0.973,-3.122,-1.818,-1.48,0.67,0.934,-1.245,-0.273,4.963,-0.803,-2.955,0.177,-2.774,0.952
854,0.03,-1.114,0.251,-1.112,-0.419,-0.354,0.0,1.604,-2.876,-2.462,-1.074,0.278,1.336,-1.057,-0.059,5.071,-0.538,-3.185,0.324,-3.812,0.763
855,-0.074,-1.132,0.302,-1.366,-0.582,0.098,0.0,1.64,-4.011,-1.854,-1.646,0.718,0.954,-1.661,-0.498,6.387,-0.722,-3.973,0.124,-3.241,1.205
856,-0.109,-1.114,0.168,-1.408,-0.454,-0.221,0.0,1.599,-3.501,-2.609,-1.97,0.943,1.357,-1.321,-0.298,6.452,-0.413,-3.919,0.274,-4.314,0.927
857,-0.06,-1.337,0.226,-1.259,-0.474,-0.133,0.0,1.857,-3.994,-2.553,-2.034,0.961,1.284,-1.554,-0.468,6.742,-0.472,-4.16,-0.056,-3.776,0.985
858,0.092,-1.364,0.174,-1.287,-0.377,-0.341,0.0,1.897,-3.858,-2.508,-2.407,1.196,1.76,-1.573,-0.303,6.565,-0.562,-3.632,0.346,-3.914,0.799
859,-0.123,-1.285,0.187,-1.645,-0.939,0.201,0.0,1.586,-4.117,-2.344,-1.778,0.74,0.546,-1.56,-0.276,6.935,-0.45,-4.887,0.152,-4.5,1.375
860,-0.183,-1.238,0.039,-1.68,-0.868,0.071,0.0,1.741,-4.147,-2.411,-1.567,0.59,0.873,-1.493,-0.394,7.402,-0.455,-5.083,0.172,-4.515,1.329
861,0.031,-1.273,0.48,-1.212,-0.585,-0.21,0.0,2.041,-3.851,-2.467,-1.826,0.79,1.172,-1.522,-0.382,6.752,-0.43,-4.224,0.157,-4.188,1.105
862,-0.091,-1.362,0.348,-1.509,-0.637,-0.154,0.0,1.771,-4.142,-2.018,-1.976,0.811,1.006,-1.654,-0.329,6.775,-0.804,-4.258,0.221,-3.768,1.181
863,-0.029,-1.392,0.074,-0.985,-0.449,-0.08,0.0,1.493,-3.145,-2.179,-1.319,0.232,0.954,-0.997,-0.415,5.64,-0.288,-3.915,0.357,-3.923,0.652
864,-0.057,-1.226,0.243,-1.331,-0.61,0.071,0.0,1.599,-3.22,-1.888,-1.511,0.667,0.927,-1.156,-0.389,5.501,-0.512,-3.767,0.269,-3.625,1.039
865,0.24,-1.361,0.235,-0.876,-0.405,-0.606,0.0,1.594,-2.543,-2.45,-1.364,0.55,1.424,-0.965,-0.47,4.691,-0.355,-2.899,0.537,-3.984,0.458
866,-0.28,-1.238,0.254,-1.323,-0.721,-0.224,0.0,1.483,-2.882,-2.516,-0.962,0.218,0.873,-0.772,-0.22,5.166,-0.396,-3.651,0.401,-4.248,0.696
867,0.066,-1.352,0.223,-1.369,-0.471,-0.331,0.0,1.284,-3.399,-2.378,-1.261,0.395,0.895,-1.049,-0.095,5.867,-0.802,-3.643,0.019,-3.962,0.954
868,0.274,-1.215,0.11,-1.063,-0.412,-0.528,0.0,1.895,-2.277,-2.391,-1.768,0.982,1.807,-0.724,-0.321,4.052,-0.457,-2.377,0.404,-3.576,0.373
869,-0.026,-1.176,0.399,-1.085,-0.782,0.027,0.0,0.834,-3.096,-2.584,-1.324,0.331,0.495,-1.416,-0.138,5.154,-0.741,-3.411,0.262,-3.926,0.868
870,-0.169,-1.469,0.15,-1.293,-0.63,-0.28,0.0,1.421,-3.369,-2.626,-1.644,0.523,1.08,-1.336,-0.312,5.824,-0.589,-3.693,0.347,-4.176,0.829
871,-0.09,-1.383,0.169,-1.475,-0.632,-0.001,0.0,1.547,-3.572,-2.196,-1.022,0.19,0.699,-1.192,-0.235,6.474,-0.724,-4.428,0.171,-4.13,1.116
872,0.173,-1.128,0.405,-1.255,-0.429,-0.393,0.0,1.095,-2.924,-2.37,-1.482,0.583,1.145,-1.09,-0.089,5.215,-0.806,-3.014,0.315,-3.658,0.696
873,0.238,-1.044,0.18,-1.079,-0.152,-0.502,0.0,1.168,-2.493,-2.495,-1.307,0.447,1.339,-0.831,-0.328,4.181,-0.438,-2.221,0.175,-3.439,0.355
874,0.253,-1.142,0.062,-1.083,-0.456,-0.443,0.0,1.381,-2.964,-2.209,-0.956,0.054,1.162,-1.001,-0.318,5.155,-0.577,-3.047,0.147,-3.463,0.752
875,-0.081,-1.236,0.281,-1.224,-0.522,-0.251,0.0,1.71,-3.453,-2.324,-1.408,0.485,1.003,-0.886,-0.272,6.21,-0.54,-4.167,0.215,-4.117,0.966
876,-0.12,-1.172,0.249,-1.171,-0.529,-0.259,0.0,1.651,-3.488,-2.297,-2.144,0.903,1.381,-1.185,-0.438,5.902,-0.323,-3.606,0.201,-3.8,0.812
877,-0.237,-1.376,0.262,-1.191,-0.524,-0.216,0.0,1.406,-3.985,-2.22,-1.535,0.27,0.796,-1.562,-0.445,6.489,-0.318,-4.247,0.224,-3.806,0.899
878,-0.069,-1.373,0.591,-1.468,-0.457,-0.112,0.0,1.726,-3.83,-2.683,-2.014,1.206,1.288,-1.486,-0.591,6.56,-0.123,-4.1,0.127,-4.248,1.136
879,-0.07,-1.237,0.268,-1.123,-0.522,0.038,0.0,1.406,-3.608,-1.978,-1.328,0.398,0.67,-1.196,-0.365,6.184,-0.372,-4.191,0.346,-3.597,0.883
880,-0.178,-1.372,0.119,-1.373,-0.599,-0.216,0.0,1.617,-3.204,-2.121,-1.398,0.398,1.047,-1.129,-0.25,5.723,-0.502,-3.866,0.417,-3.958,0.88
881,0.027,-1.304,0.465,-1.175,-0.567,-0.211,0.0,1.511,-3.884,-2.087,-1.386,0.492,0.911,-1.506,-0.339,6.133,-0.626,-3.902,0.332,-3.893,1.022
882,0.013,-1.326,0.235,-1.444,-0.518,-0.499,0.0,1.454,-3.261,-2.395,-1.458,0.439,1.17,-1.205,-0.191,5.343,-0.582,-3.358,0.392,-3.88,0.764
883,-0.155,-1.375,0.116,-1.408,-0.655,-0.329,0.0,1.21,-3.169,-2.457,-1.505,0.295,0.776,-1.302,-0.333,5.361,-0.467,-3.464,0.16,-3.856,0.932
884,-0.21,-1.138,0.271,-1.515,-0.565,-0.041,0.0,1.953,-3.717,-1.991,-1.552,0.643,1.089,-1.36,-0.382,6.409,-0.492,-4.143,0.142,-3.564,1.122
885,0.232,-1.378,0.109,-1.429,-0.687,-0.13,0.0,1.499,-4.066,-1.91,-1.753,0.603,1.006,-1.506,-0.466,6.429,-0.678,-3.947,0.245,-3.408,1.048
886,-0.02,-1.36,0.266,-1.273,-0.468,-0.081,0.0,1.038,-3.484,-2.287,-1.112,0.185,0.558,-1.16,-0.564,5.855,-0.405,-3.882,0.103,-3.983,0.775
887,0.116,-1.343,0.131,-1.322,-0.529,-0.33,0.0,1.66,-3.327,-2.734,-1.726,0.616,1.045,-1.309,-0.454,5.838,-0.13,-3.884,0.417,-4.536,0.825
888,-0.245,-1.193,-0.099,-1.405,-0.981,0.097,0.0,1.471,-4.375,-1.862,-1.549,0.337,0.604,-1.58,-0.395,7.077,-0.574,-4.69,0.162,-3.795,1.281
889,0.215,-1.365,0.354,-1.427,-0.53,-0.371,0.0,1.545,-3.433,-2.335,-1.849,0.677,1.154,-1.282,-0.428,5.775,-0.446,-3.622,0.375,-4.007,0.809
890,-0.017,-1.393,0.302,-1.292,-0.423,-0.618,0.0,1.42,-2.329,-2.73,-1.276,0.414,1.283,-0.852,-0.172,4.412,-0.754,-2.694,0.282,-3.914,0.559
891,-0.005,-1.312,0.367,-1.293,-0.545,-0.341,0.0,2.091,-3.789,-2.652,-1.793,1.074,1.467,-1.369,-0.445,6.489,-0.649,-3.927,0.175,-4.031,0.905
892,0.017,-1.311,0.165,-1.479,-0.705,-0.192,0.0,1.985,-3.559,-2.394,-1.561,0.621,1.11,-1.263,-0.223,5.832,-0.401,-4.024,0.195,-4.137,0.93
893,-0.024,-1.305,0.029,-1.39,-0.763,-0.205,0.0,1.768,-4.092,-1.841,-1.65,0.463,0.981,-1.455,-0.257,6.823,-0.65,-4.209,0.306,-3.437,1.121
894,0.157,-1.394,0.082,-1.332,-0.53,-0.219,0.0,1.701,-3.823,-2.544,-1.424,0.555,1.049,-1.296,-0.433,6.301,-0.734,-4.012,0.214,-3.966,1.123
895,-0.198,-1.202,0.386,-1.298,-0.412,-0.072,0.0,1.53,-3.399,-2.174,-1.81,0.948,1.115,-1.268,-0.502,5.947,-0.364,-3.821,0.305,-3.856,1.006
896,0.014,-1.147,0.332,-1.44,-0.469,-0.269,0.0,1.91,-3.087,-2.554,-2.037,0.97,1.444,-1.222,-0.46,5.922,-0.314,-3.613,0.238,-4.026,0.87
897,0.307,-1.466,0.312,-1.566,-0.657,-0.412,0.0,2.132,-3.112,-2.523,-1.794,0.998,1.565,-1.149,-0.3,5.501,-0.572,-3.49,0.388,-3.961,0.685
898,-0.181,-1.149,0.331,-1.067,-0.281,-0.432,0.0,2.013,-2.801,-2.47,-1.882,1.256,1.613,-0.784,-0.22,5.188,-0.346,-3.298,0.188,-3.909,0.528
899,-0.081,-1.14,0.269,-1.246,-0.677,-0.197,0.0,2.295,-4.184,-2.39,-2.107,1.209,1.49,-1.554,-0.546,7.405,-0.324,-4.539,0.259,-3.801,1.208
900,-0.145,-1.314,0.303,-1.318,-0.432,-0.358,0.0,1.339,-3.747,-2.517,-1.742,0.53,1.125,-1.47,-0.332,6.206,-0.618,-3.65,0.249,-3.977,1.005
901,0.072,-1.22,0.123,-1.427,-0.434,-0.284,0.0,1.583,-3.628,-2.568,-1.642,0.61,1.285,-1.3,-0.376,5.981,-0.332,-3.653,0.271,-4.0,0.941
902,-0.009,-1.541,0.253,-1.459,-0.645,-0.099,0.0,1.686,-3.773,-2.258,-1.58,0.502,0.768,-1.467,-0.478,6.564,-0.561,-4.204,0.31,-4.119,0.9
903,-0.224,-1.115,0.569,-1.754,-0.541,0.125,0.0,2.238,-4.421,-2.286,-2.215,1.343,1.347,-1.711,-0.526,7.543,-0.179,-4.83,0.123,-3.882,1.343
904,0.124,-1.21,0.222,-1.099,-0.271,-0.408,0.0,2.187,-3.118,-2.528,-1.97,0.997,1.632,-1.081,-0.422,5.547,-0.367,-3.578,0.381,-4.067,0.576
905,0.009,-1.326,0.237,-1.515,-0.558,-0.031,0.0,1.238,-3.393,-1.933,-1.173,0.195,0.493,-1.202,-0.452,5.607,-0.487,-3.858,0.336,-3.734,0.948
906,0.039,-1.249,0.248,-1.255,-0.847,0.019,0.0,1.097,-4.478,-2.625,-1.25,0.142,0.295,-1.734,-0.452,7.184,-0.279,-4.705,-0.043,-4.11,1.219
907,0.146,-1.251,0.327,-1.238,-0.412,-0.017,0.0,1.686,-3.752,-2.042,-1.944,0.964,1.153,-1.407,-0.44,6.211,-0.53,-3.831,0.183,-3.516,0.964
908,0.096,-1.487,0.385,-1.333,-0.643,-0.324,0.0,1.457,-3.448,-2.731,-1.3,0.443,0.982,-1.174,-0.474,5.998,-0.172,-3.915,0.092,-4.163,0.804
909,-0.045,-1.189,0.162,-1.276,-0.802,-0.149,0.0,1.054,-3.451,-2.241,-1.362,0.374,0.923,-1.371,-0.256,5.816,-0.476,-3.544,0.202,-3.785,1.002
910,0.092,-1.339,0.294,-1.529,-0.478,-0.21,0.0,1.601,-3.237,-2.336,-1.94,0.746,1.34,-1.382,-0.504,5.152,-0.457,-3.359,0.344,-3.762,0.788
911,0.082,-1.296,-0.059,-1.535,-0.511,-0.048,0.0,1.81,-4.024,-2.208,-1.947,0.594,1.116,-1.587,-0.327,6.59,-0.697,-4.274,0.243,-3.928,1.033
912,-0.239,-1.035,0.185,-1.141,-0.229,-0.29,0.0,1.83,-3.023,-2.111,-1.886,1.126,1.474,-1.211,-0.454,5.137,-0.521,-3.133,0.273,-3.422,0.819
913,0.034,-1.264,0.048,-1.57,-0.552,-0.047,0.0,2.006,-3.36,-2.368,-1.543,0.446,1.109,-1.132,-0.406,6.124,-0.192,-4.194,0.317,-4.373,0.978
914,-0.048,-1.349,0.191,-1.591,-0.694,-0.044,0.0,1.692,-3.97,-2.274,-1.798,0.545,0.941,-1.408,-0.378,6.458,-0.46,-4.344,0.275,-4.05,1.172
915,-0.225,-1.161,0.249,-1.218,-0.642,0.022,0.0,1.581,-4.007,-2.322,-1.872,0.714,0.894,-1.406,-0.121,6.714,-0.549,-4.508,0.078,-3.939,1.152
916,-0.163,-1.215,0.227,-1.228,-0.443,-0.305,0.0,1.94,-3.88,-2.643,-1.843,0.886,1.406,-1.544,-0.422,6.766,-0.492,-4.06,0.323,-4.105,0.822
917,0.169,-1.459,0.304,-1.456,-0.686,-0.07,0.0,1.575,-3.576,-2.175,-1.676,0.63,1.014,-1.232,-0.194,6.027,-0.917,-3.908,0.161,-3.782,1.021
918,-0.156,-1.276,0.264,-1.341,-0.421,-0.265,0.0,1.761,-2.954,-2.277,-1.829,0.801,1.09,-0.999,-0.461,5.276,-0.208,-3.634,0.356,-3.959,0.727
919,-0.001,-1.153,0.266,-1.295,-0.7,0.062,0.0,1.215,-4.309,-1.895,-1.244,0.453,0.574,-1.631,-0.507,6.974,-0.605,-4.408,0.056,-3.448,1.255
920,-0.038,-1.416,0.169,-1.259,-0.56,-0.231,0.0,1.844,-3.405,-2.921,-2.099,1.04,1.378,-1.207,-0.419,5.803,-0.33,-3.944,0.044,-4.403,0.807
921,0.101,-1.295,0.248,-1.408,-0.753,0.004,0.0,1.332,-4.377,-2.186,-1.157,0.093,0.248,-1.335,-0.383,6.946,-0.524,-4.885,0.091,-3.691,1.272
922,0.033,-1.125,0.021,-1.468,-0.71,-0.078,0.0,1.741,-4.248,-1.73,-1.719,0.684,1.022,-1.366,-0.415,6.964,-0.494,-4.327,0.095,-3.106,1.098
923,0.205,-1.37,0.338,-1.364,-0.453,-0.026,0.0,1.635,-3.828,-2.564,-1.487,0.516,0.948,-1.526,-0.48,6.404,-0.298,-4.208,0.21,-4.058,0.94
924,0.15,-1.5,0.065,-1.205,-0.579,-0.49,0.0,1.182,-3.097,-2.639,-1.126,0.161,0.954,-1.025,-0.248,5.177,-0.532,-3.415,0.295,-4.067,0.782
925,0.157,-1.274,0.121,-1.273,-0.447,-0.365,0.0,1.391,-2.683,-2.168,-1.547,0.571,1.287,-0.85,-0.039,4.52,-0.834,-2.808,0.332,-3.52,0.705
926,0.178,-1.343,0.45,-1.401,-0.454,-0.502,0.0,1.414,-3.41,-2.616,-1.798,0.961,1.341,-1.176,-0.319,5.709,-0.525,-3.51,0.318,-4.342,0.844
927,-0.172,-1.271,0.301,-1.523,-0.533,-0.287,0.0,1.341,-3.286,-2.152,-1.683,0.582,1.295,-1.243,-0.302,5.508,-0.715,-3.132,0.21,-3.232,0.886
928,-0.071,-1.317,0.313,-1.597,-0.641,0.101,0.0,1.298,-4.171,-2.162,-1.652,0.387,0.439,-1.668,-0.432,6.922,-0.712,-4.474,0.037,-3.807,1.294
929,0.108,-1.134,0.129,-1.116,-0.756,-0.193,0.0,1.422,-3.534,-2.449,-1.664,0.566,1.061,-1.525,-0.473,5.848,-0.465,-3.631,0.259,-3.906,1.033
930,0.181,-1.362,-0.003,-1.309,-0.67,-0.04,0.0,1.43,-3.941,-1.9,-1.298,0.215,0.523,-1.39,-0.41,6.326,-0.693,-4.267,0.082,-3.288,1.106
931,-0.118,-0.967,0.094,-1.112,-0.524,-0.323,0.0,1.841,-3.188,-2.248,-1.609,0.704,1.373,-1.047,-0.446,5.735,-0.238,-3.545,0.199,-3.764,0.713
932,0.324,-1.299,0.293,-1.361,-0.202,-0.6,0.0,1.689,-2.375,-2.259,-1.984,0.973,1.977,-0.928,-0.282,3.868,-0.712,-2.045,0.282,-3.275,0.398
933,0.311,-1.266,0.059,-0.954,-0.24,-0.524,0.0,1.297,-2.716,-2.195,-1.132,0.059,1.203,-1.015,-0.177,4.696,-0.829,-2.741,0.182,-3.312,0.478
934,0.002,-1.168,0.215,-1.277,-0.24,-0.233,0.0,1.612,-3.437,-2.155,-1.694,0.568,1.045,-1.314,-0.445,5.609,-0.206,-3.623,0.326,-3.749,0.685
935,0.12,-1.413,0.213,-1.495,-0.605,-0.351,0.0,2.146,-3.358,-2.791,-1.874,0.761,1.408,-1.229,-0.256,6.314,-0.348,-4.054,0.103,-4.517,0.818
936,-0.05,-1.335,0.172,-1.19,-0.498,-0.53,0.0,0.853,-2.665,-2.704,-1.223,0.062,0.692,-1.19,-0.421,4.478,-0.391,-2.884,0.465,-4.033,0.63
937,0.088,-1.302,0.02,-1.655,-0.565,-0.15,0.0,1.514,-4.352,-2.3,-1.357,0.177,0.626,-1.523,-0.274,6.911,-0.644,-4.428,0.123,-3.657,1.174
938,0.061,-1.357,0.369,-1.15,-0.775,-0.225,0.0,1.111,-3.64,-2.027,-1.423,0.613,0.951,-1.377,-0.407,5.877,-0.535,-3.643,0.113,-3.32,0.871
939,-0.013,-1.365,0.188,-1.445,-0.591,-0.076,0.0,1.578,-3.66,-2.368,-1.693,0.645,0.943,-1.425,-0.341,6.277,-0.541,-4.119,0.279,-4.046,1.175
940,-0.05,-1.401,0.269,-1.591,-0.685,0.075,0.0,1.607,-3.913,-2.248,-1.652,0.678,0.71,-1.413,-0.22,6.63,-0.86,-4.699,0.048,-4.098,1.288
941,0.202,-1.291,0.304,-1.452,-0.69,-0.44,0.0,1.324,-3.482,-2.41,-1.523,0.37,1.098,-1.43,-0.237,5.576,-0.826,-3.301,0.132,-3.698,0.884
942,-0.07,-1.057,0.082,-1.572,-0.722,0.038,0.0,1.09,-3.719,-2.2,-1.462,0.39,0.527,-1.431,-0.268,6.18,-0.477,-4.146,0.136,-3.824,1.156
943,0.071,-1.406,0.177,-1.478,-0.793,-0.07,0.0,1.819,-4.267,-2.205,-1.702,0.624,0.911,-1.313,-0.454,7.34,-0.554,-4.772,0.243,-4.059,1.285
944,0.191,-1.27,0.134,-1.103,-0.33,-0.211,0.0,1.53,-2.83,-2.11,-1.219,0.391,0.86,-0.907,-0.407,4.903,-0.328,-3.443,0.398,-3.572,0.671
945,-0.104,-1.2,0.351,-1.496,-0.998,0.044,0.0,1.649,-4.674,-1.997,-1.883,0.691,0.736,-1.658,-0.341,7.607,-0.588,-4.796,0.148,-3.572,1.29
946,0.052,-1.066,0.482,-1.179,-0.853,-0.076,0.0,1.687,-3.495,-2.225,-1.528,0.717,1.014,-1.367,-0.373,5.895,-0.433,-3.639,0.28,-3.62,0.965
947,-0.025,-1.192,0.331,-1.489,-0.42,-0.175,0.0,1.924,-3.919,-1.926,-1.345,0.484,1.073,-1.293,-0.294,6.371,-0.696,-4.191,0.18,-3.568,1.08
948,-0.046,-1.314,0.132,-1.46,-0.427,-0.315,0.0,2.19,-3.373,-2.208,-1.527,0.559,1.339,-1.029,-0.209,6.165,-0.625,-4.08,0.169,-4.022,0.808
949,-0.087,-1.463,0.209,-1.218,-0.483,-0.263,0.0,1.91,-3.029,-2.068,-1.451,0.538,1.193,-0.884,-0.2,5.375,-0.539,-3.644,0.34,-3.869,0.608
950,0.08,-1.161,0.095,-1.417,-0.49,-0.091,0.0,1.291,-3.895,-2.418,-1.23,-0.138,0.456,-1.623,-0.439,5.973,-0.32,-4.143,0.25,-3.727,1.05
951,0.283,-1.37,0.278,-1.254,-0.494,-0.245,0.0,1.841,-3.27,-2.141,-1.869,0.855,1.129,-1.093,-0.297,5.319,-0.554,-3.697,0.358,-3.85,0.693
952,-0.154,-1.087,0.361,-1.383,-0.592,-0.033,0.0,1.945,-3.694,-1.614,-1.797,0.95,1.367,-1.287,-0.418,6.187,-0.388,-3.788,0.293,-3.06,1.006
953,-0.081,-1.198,0.444,-1.434,-0.398,-0.165,0.0,1.935,-3.181,-2.712,-1.492,0.851,1.378,-1.029,-0.262,5.529,-0.371,-3.709,0.356,-4.21,0.801
954,0.066,-1.226,0.211,-1.399,-0.622,-0.127,0.0,1.675,-3.721,-2.507,-1.753,0.643,1.25,-1.509,-0.519,6.305,-0.434,-3.795,0.144,-3.686,0.947
955,-0.002,-1.195,0.156,-1.138,-0.679,-0.148,0.0,2.025,-3.767,-2.262,-1.953,0.881,1.27,-1.314,-0.224,6.474,-0.664,-4.222,0.292,-3.872,0.819
956,0.099,-1.222,-0.037,-1.408,-0.387,-0.332,0.0,1.508,-2.81,-3.018,-1.658,0.433,1.294,-1.086,-0.39,5.13,-0.315,-3.279,0.267,-4.309,0.539
957,-0.016,-1.275,-0.106,-1.63,-0.66,0.117,0.0,1.398,-3.611,-2.257,-1.488,0.318,0.543,-1.257,-0.492,5.947,-0.252,-4.344,0.176,-4.169,1.138
958,-0.065,-1.165,0.168,-1.455,-0.372,-0.199,0.0,1.86,-2.892,-2.371,-1.519,0.445,1.102,-0.999,-0.333,5.247,-0.172,-3.627,0.351,-3.934,0.902
959,-0.167,-1.219,0.223,-1.627,-0.79,0.02,0.0,1.248,-4.313,-2.128,-1.672,0.473,0.49,-1.697,-0.424,6.812,-0.635,-4.445,-0.04,-3.578,1.261
960,0.073,-1.158,0.231,-1.294,-0.461,-0.372,0.0,1.723,-3.563,-2.476,-1.049,0.171,1.112,-1.167,-0.318,6.326,-0.368,-3.981,0.208,-4.152,0.844
961,-0.058,-1.333,0.153,-1.147,-0.336,-0.268,0.0,1.573,-3.177,-2.367,-1.873,0.69,1.288,-1.309,-0.232,5.163,-0.621,-3.212,0.44,-3.547,0.564
962,0.265,-1.208,0.237,-1.09,-0.246,-0.577,0.0,1.54,-2.481,-2.308,-1.453,0.687,1.611,-0.903,-0.423,4.443,-0.276,-2.635,0.293,-3.602,0.452
963,-0.041,-1.178,0.063,-1.169,-0.42,-0.313,0.0,1.514,-3.328,-2.336,-1.704,0.548,1.155,-1.172,-0.32,5.456,-0.472,-3.355,0.199,-3.664,0.791
964,-0.02,-1.16,0.204,-1.295,-0.569,-0.081,0.0,1.235,-3.317,-2.758,-1.15,0.088,0.359,-1.353,-0.41,5.666,-0.165,-4.157,0.226,-4.443,0.909
965,-0.052,-1.282,0.143,-1.529,-0.425,-0.33,0.0,0.928,-3.606,-2.528,-0.936,-0.055,0.495,-1.333,-0.496,5.706,-0.286,-3.881,0.132,-3.993,0.974
966,-0.095,-1.175,0.466,-1.207,-0.584,-0.301,0.0,2.112,-2.916,-2.584,-1.828,1.274,1.693,-1.066,-0.435,5.228,-0.292,-3.364,0.224,-3.921,0.686
967,0.267,-1.465,0.25,-1.285,-0.561,-0.277,0.0,1.434,-3.554,-2.865,-1.089,0.047,0.673,-1.094,-0.313,5.897,-0.469,-3.977,0.268,-4.612,0.975
968,0.072,-1.335,0.313,-1.189,-0.289,-0.344,0.0,1.796,-2.879,-2.271,-2.286,1.253,1.688,-1.133,-0.31,5.177,-0.636,-2.902,0.105,-3.459,0.717
969,0.124,-1.4,0.116,-1.252,-0.457,-0.206,0.0,1.372,-3.708,-2.209,-1.627,0.376,0.923,-1.249,-0.458,5.988,-0.444,-3.845,0.165,-3.74,0.777
970,-0.118,-1.115,0.501,-1.375,-0.617,-0.115,0.0,1.401,-3.419,-2.331,-0.934,0.212,0.712,-1.183,-0.315,5.808,-0.595,-3.946,0.165,-3.69,0.952
971,-0.039,-1.217,0.249,-1.531,-0.945,0.002,0.0,1.438,-4.829,-2.39,-1.288,0.318,0.553,-1.723,-0.428,7.827,-0.582,-5.006,0.131,-4.045,1.336
972,-0.0,-1.022,0.199,-1.339,-0.455,-0.282,0.0,1.617,-3.614,-2.669,-1.503,0.539,1.201,-1.389,-0.555,6.307,-0.148,-3.87,0.24,-4.265,1.072
973,0.104,-1.13,0.119,-1.273,-0.386,-0.27,0.0,1.062,-2.508,-2.303,-0.988,0.398,1.005,-0.815,-0.179,4.344,-0.433,-2.91,0.242,-3.597,0.649
974,-0.018,-1.364,0.289,-1.364,-0.482,-0.304,0.0,1.739,-3.071,-2.234,-1.518,0.681,1.142,-1.12,-0.403,5.204,-0.436,-3.308,0.1,-3.601,0.698
975,0.034,-1.261,0.356,-1.173,-0.435,-0.121,0.0,1.352,-3.522,-2.136,-1.379,0.341,0.866,-1.351,-0.335,5.711,-0.66,-3.633,0.17,-3.704,0.898
976,0.007,-1.153,0.171,-1.048,-0.583,-0.296,0.0,1.607,-3.27,-2.097,-1.407,0.25,1.098,-1.179,-0.204,5.675,-0.515,-3.687,0.312,-3.737,0.824
977,0.038,-1.222,0.139,-1.55,-0.763,0.115,0.0,1.372,-4.474,-2.091,-1.293,0.18,0.457,-1.623,-0.401,7.201,-0.488,-4.773,0.14,-3.805,1.333
978,-0.073,-1.236,0.459,-1.449,-0.553,-0.107,0.0,1.376,-3.643,-2.505,-1.472,0.497,0.921,-1.313,-0.473,6.356,-0.333,-4.122,0.06,-4.192,1.008
979,-0.016,-1.341,0.137,-1.615,-0.453,0.145,0.0,1.776,-3.751,-2.123,-1.694,0.688,0.75,-1.357,-0.595,6.451,-0.251,-4.521,0.256,-3.803,1.063
980,-0.114,-1.114,0.41,-1.146,-0.603,-0.269,0.0,1.501,-3.386,-2.593,-1.816,0.897,1.243,-1.266,-0.326,5.89,-0.401,-3.682,0.285,-4.316,1.064
981,-0.009,-1.154,0.333,-1.245,-0.507,-0.039,0.0,1.735,-3.763,-2.389,-1.447,0.6,1.003,-1.472,-0.507,6.386,-0.268,-4.135,0.249,-3.906,0.927
982,0.01,-0.984,0.326,-1.116,-0.551,-0.481,0.0,1.637,-3.02,-2.424,-1.667,0.932,1.693,-1.161,-0.21,5.045,-0.521,-2.794,0.284,-3.583,0.703
983,-0.167,-1.282,0.297,-1.262,-0.623,-0.305,0.0,1.168,-3.606,-2.419,-1.594,0.534,0.959,-1.341,-0.233,6.026,-0.79,-3.536,0.199,-3.578,0.807
984,0.171,-1.452,0.32,-1.277,-0.107,-0.459,0.0,1.731,-2.891,-2.913,-2.061,0.998,1.494,-1.161,-0.466,5.171,-0.164,-3.213,0.335,-4.16,0.558
985,0.188,-1.583,0.187,-1.227,-0.573,-0.175,0.0,1.759,-2.952,-2.701,-1.804,0.68,1.112,-1.091,-0.269,5.562,-0.218,-3.774,0.442,-4.69,0.601
