Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,y,x13,x14,x15,x16,x17,x18,x19,x20
865,-0.019,1.345,-0.807,0.097,0.296,-1.098,-1.102,-1.163,0.598,-0.056,-1.161,0.482,0.0,-1.375,2.466,-0.164,-2.507,-0.673,0.829,-3.525,0.724
866,0.037,1.858,-0.154,0.271,0.085,-0.623,-1.709,-0.993,0.747,-0.646,-1.277,-0.477,0.0,-2.019,1.927,-0.092,-3.271,-0.597,1.709,-3.911,0.779
867,1.055,0.438,-0.476,0.226,0.047,-1.23,-0.441,-0.916,0.475,0.175,-0.996,0.63,0.0,-1.114,2.805,0.354,-2.751,-0.469,0.182,-3.87,-0.073
868,0.511,0.504,-0.191,0.221,0.189,-1.174,-0.494,-0.919,0.451,-0.193,-0.907,0.517,0.0,-1.011,2.858,0.009,-2.899,-0.314,0.474,-4.106,0.16
869,0.255,0.345,0.214,0.242,0.168,-0.639,-0.052,-0.756,0.533,-0.08,-1.209,0.01,0.0,-0.829,2.088,0.361,-2.087,-0.574,1.021,-3.272,0.402
870,0.746,0.843,-0.72,0.205,0.262,-0.999,-0.524,-1.327,0.452,-0.318,-1.035,0.533,0.0,-1.206,3.062,0.191,-2.384,-0.438,0.812,-3.429,0.375
871,0.161,0.874,-0.422,0.271,0.373,-1.151,-0.149,-0.938,0.588,-0.348,-1.217,0.383,0.0,-0.987,2.843,0.455,-2.055,-0.361,0.659,-3.471,0.517
872,0.915,0.569,-0.554,0.225,0.031,-1.131,-0.988,-0.992,0.629,0.035,-1.172,0.351,0.0,-1.51,2.836,-0.096,-3.1,-0.732,0.54,-3.916,-0.148
873,0.237,0.855,-0.143,0.222,0.312,-0.851,-0.228,-1.187,0.548,-0.599,-0.805,0.251,0.0,-0.911,2.438,0.129,-2.235,-0.234,0.876,-3.42,0.611
874,0.201,1.27,-0.222,0.157,0.238,-0.869,-0.734,-1.035,0.557,-0.219,-1.036,0.079,0.0,-1.464,2.56,-0.11,-2.643,-0.366,1.067,-3.852,0.695
875,0.524,0.583,-0.179,0.459,0.304,-0.862,-0.391,-1.26,0.598,-0.516,-1.054,0.272,0.0,-1.216,2.825,0.381,-2.432,-0.539,0.927,-3.773,0.377
876,-0.164,1.051,-0.34,0.057,0.303,-1.322,-0.564,-1.103,0.503,-0.162,-1.182,0.218,0.0,-1.234,2.936,0.18,-2.4,-0.397,0.788,-3.849,0.742
877,0.682,1.097,-0.686,0.387,0.2,-1.016,-0.847,-0.864,0.565,-0.557,-1.011,0.334,0.0,-1.541,3.085,0.006,-3.02,-0.276,0.729,-4.167,0.193
878,0.299,1.797,-0.956,0.302,0.283,-1.075,-1.817,-0.544,0.641,-0.069,-1.079,0.056,0.0,-2.31,2.804,-0.374,-3.707,-0.391,0.649,-4.392,0.216
879,0.336,0.602,-0.068,0.261,0.257,-0.992,0.069,-0.849,0.377,-0.408,-1.099,0.228,0.0,-0.947,2.807,0.228,-2.419,-0.039,0.716,-3.995,0.422
880,0.453,1.001,-0.562,0.108,0.267,-1.048,-0.801,-1.219,0.511,-0.185,-1.073,0.591,0.0,-1.323,2.966,0.084,-2.706,-0.573,0.631,-3.959,0.351
881,0.466,0.53,-0.226,0.208,0.326,-0.674,-0.313,-1.153,0.398,-0.128,-0.862,0.384,0.0,-1.086,2.605,0.137,-2.312,-0.52,0.715,-3.631,0.258
882,0.617,1.358,-1.15,0.054,0.322,-1.108,-1.558,-1.065,0.474,-0.127,-1.084,0.582,0.0,-2.097,2.946,-0.241,-3.452,-0.572,0.549,-4.414,0.176
883,0.736,0.756,-0.745,0.135,0.329,-1.09,-0.823,-1.192,0.717,-0.053,-1.258,0.654,0.0,-1.304,2.92,0.074,-2.576,-0.71,0.515,-3.566,0.081
884,0.349,0.679,-0.003,0.309,0.06,-0.66,-0.431,-0.782,0.37,-0.479,-0.819,0.252,0.0,-1.15,2.8,0.168,-2.866,-0.438,0.818,-4.176,0.277
885,0.02,1.274,-0.444,0.242,0.239,-0.809,-1.007,-0.678,0.893,0.055,-1.191,-0.05,0.0,-1.439,2.21,0.222,-2.569,-0.581,0.836,-3.449,0.705
886,0.204,1.288,0.031,0.091,0.136,-0.65,-1.041,-0.926,0.757,-0.176,-1.124,-0.052,0.0,-1.389,2.355,0.101,-2.906,-0.496,1.089,-3.853,0.547
887,0.615,0.606,-0.313,0.368,0.114,-0.986,-0.532,-0.947,0.396,-0.314,-0.794,0.367,0.0,-0.981,2.486,0.179,-2.68,-0.414,0.655,-3.796,0.196
888,-0.326,1.996,-0.557,0.214,0.318,-0.735,-1.935,-0.568,0.524,0.077,-0.984,-0.279,0.0,-2.194,1.923,-0.184,-3.184,-0.748,1.084,-3.908,0.789
889,0.164,1.044,-0.337,0.137,0.32,-0.881,-0.62,-0.971,0.54,-0.324,-1.028,0.313,0.0,-1.125,2.495,-0.013,-2.377,-0.414,0.849,-3.679,0.551
890,0.231,1.061,-0.487,0.241,0.385,-0.962,-0.876,-0.886,0.728,-0.552,-1.363,0.205,0.0,-1.278,2.486,0.129,-2.744,-0.336,0.908,-3.734,0.545
891,0.359,1.362,-0.744,0.239,0.163,-1.095,-1.254,-0.955,0.574,-0.193,-1.023,0.29,0.0,-1.634,2.477,-0.001,-3.075,-0.465,0.759,-3.788,0.515
892,0.206,1.499,-0.18,0.189,0.295,-0.805,-0.902,-0.896,0.536,-0.463,-0.901,-0.188,0.0,-1.517,2.403,-0.116,-2.878,-0.458,1.304,-3.804,0.895
893,0.439,0.582,0.057,0.056,0.114,-0.979,-0.139,-0.94,0.333,-0.439,-0.969,0.396,0.0,-0.721,2.649,-0.009,-2.595,-0.199,0.671,-3.963,0.374
894,-0.318,1.884,-0.785,0.14,0.329,-0.897,-1.616,-0.71,0.714,0.147,-1.024,-0.172,0.0,-2.007,2.116,-0.218,-2.932,-0.514,1.048,-3.601,0.747
895,0.495,0.449,-0.635,0.216,0.128,-1.148,-0.255,-0.915,0.603,-0.446,-1.156,0.445,0.0,-0.991,2.865,0.309,-2.391,-0.263,0.622,-3.561,0.19
896,0.067,1.115,-0.2,0.074,0.019,-0.855,-0.49,-0.807,0.446,-0.418,-0.799,0.207,0.0,-1.209,2.336,-0.123,-2.779,-0.283,0.733,-3.858,0.625
897,0.554,0.788,-0.5,0.165,0.318,-0.727,-0.54,-0.805,0.497,-0.264,-1.183,0.524,0.0,-1.337,2.989,0.164,-2.78,-0.424,0.612,-4.184,0.135
898,0.54,0.604,-0.984,0.377,0.224,-1.151,-0.704,-0.971,0.581,-0.096,-1.017,0.576,0.0,-1.355,3.403,0.189,-2.778,-0.528,0.399,-4.081,0.026
899,0.217,1.295,-0.414,0.26,0.264,-0.969,-1.099,-0.988,0.54,-0.401,-1.017,0.129,0.0,-1.806,2.921,0.19,-3.086,-0.454,0.975,-4.371,0.428
900,0.332,1.238,-0.473,0.137,0.241,-1.119,-1.045,-0.909,0.647,-0.426,-1.125,0.144,0.0,-1.557,2.368,-0.141,-2.903,-0.33,0.875,-3.706,0.51
901,0.805,0.479,-0.32,0.284,0.232,-1.085,-0.669,-0.84,0.667,-0.081,-1.02,0.595,0.0,-1.217,2.927,0.087,-2.788,-0.56,0.34,-4.274,0.001
902,-0.106,1.436,-0.68,0.002,0.367,-1.151,-1.13,-0.719,0.625,-0.114,-1.024,0.088,0.0,-1.549,2.198,-0.033,-2.568,-0.488,0.891,-3.705,0.61
903,0.74,0.82,-0.776,0.15,0.223,-1.192,-1.029,-1.155,0.715,-0.017,-1.148,0.664,0.0,-1.428,2.788,0.03,-2.705,-0.608,0.412,-3.694,0.117
904,0.643,0.851,-0.84,0.355,0.256,-0.922,-1.017,-0.948,0.467,-0.118,-0.879,0.37,0.0,-1.641,2.867,0.149,-2.787,-0.576,0.588,-3.802,0.038
905,0.561,1.02,-0.612,0.302,0.222,-0.96,-0.853,-1.037,0.567,-0.582,-0.853,0.642,0.0,-1.476,3.2,0.329,-3.012,-0.324,0.521,-4.147,0.29
906,0.583,1.225,-0.932,0.353,0.209,-1.005,-1.314,-0.851,0.614,-0.35,-1.187,0.295,0.0,-1.768,2.505,-0.201,-2.801,-0.498,0.848,-3.789,0.048
907,0.404,1.298,-0.294,0.048,0.217,-0.833,-1.325,-1.045,0.487,-0.367,-0.952,0.289,0.0,-1.584,2.685,-0.204,-3.322,-0.478,0.917,-4.311,0.51
908,0.354,1.489,-0.757,0.192,0.262,-0.925,-1.376,-1.026,0.482,-0.158,-1.012,0.414,0.0,-1.672,2.539,0.057,-2.679,-0.582,0.738,-3.68,0.356
909,0.421,0.55,-0.392,0.11,0.012,-1.202,-0.482,-0.78,0.493,0.084,-1.015,0.655,0.0,-0.87,2.562,0.017,-2.832,-0.48,0.34,-3.93,0.251
910,0.124,1.229,-0.491,0.115,0.143,-0.804,-0.801,-1.04,0.504,0.174,-1.122,0.333,0.0,-1.309,2.734,-0.115,-2.82,-0.508,0.727,-4.073,0.601
911,0.47,1.059,-0.455,0.19,0.309,-1.032,-1.105,-1.152,0.454,-0.211,-1.085,0.515,0.0,-1.476,2.72,0.106,-2.991,-0.527,0.648,-4.135,0.264
912,0.067,1.391,-0.174,0.116,0.297,-0.979,-0.698,-0.964,0.458,-0.409,-0.978,0.224,0.0,-1.131,2.464,-0.076,-2.637,-0.447,1.009,-3.955,0.717
913,0.216,1.739,-0.843,0.538,0.085,-0.84,-1.743,-0.92,0.678,-0.26,-1.111,-0.042,0.0,-2.259,2.598,0.001,-3.393,-0.584,0.99,-4.115,0.515
914,0.44,0.963,-0.345,0.324,0.134,-0.945,-0.979,-1.115,0.711,-0.087,-1.303,0.314,0.0,-1.455,2.596,-0.043,-3.162,-0.676,0.808,-4.048,0.387
915,0.515,1.043,-0.189,0.173,0.22,-0.652,-0.937,-1.249,0.424,-0.312,-1.069,0.347,0.0,-1.386,3.019,0.069,-3.137,-0.722,0.935,-4.318,0.347
916,0.215,1.154,-0.403,0.02,0.341,-1.076,-0.778,-1.018,0.594,-0.101,-1.131,0.119,0.0,-1.224,2.551,-0.001,-2.392,-0.358,0.939,-3.555,0.573
917,0.386,1.374,-0.8,0.174,0.26,-1.074,-1.405,-0.943,0.691,0.046,-1.081,0.215,0.0,-1.76,2.866,-0.03,-3.23,-0.674,0.682,-4.246,0.44
918,0.681,0.415,-0.486,0.163,0.329,-1.081,-0.615,-1.21,0.512,-0.094,-1.052,0.723,0.0,-0.984,2.847,0.062,-2.324,-0.524,0.437,-3.683,0.095
919,0.001,1.596,-0.159,0.285,0.295,-0.801,-1.199,-1.101,0.523,-0.778,-1.052,-0.473,0.0,-1.718,2.485,0.214,-3.01,-0.56,1.692,-3.963,0.924
920,0.275,1.725,-0.587,0.111,0.078,-0.854,-1.276,-0.955,0.587,-0.307,-1.041,-0.08,0.0,-1.904,2.537,-0.13,-3.147,-0.402,1.13,-4.005,0.545
921,0.376,1.443,-0.56,0.165,0.202,-0.965,-1.199,-1.001,0.659,-0.207,-1.192,0.157,0.0,-1.756,2.628,-0.148,-3.089,-0.54,0.774,-3.974,0.431
922,0.321,0.696,-0.708,0.0,0.098,-1.076,-0.142,-1.034,0.631,-0.401,-1.043,0.623,0.0,-0.666,2.714,0.033,-1.71,-0.199,0.636,-2.854,0.408
923,0.203,1.387,-0.281,0.166,0.382,-1.089,-0.916,-1.273,0.624,-0.301,-1.134,0.123,0.0,-1.468,2.77,-0.004,-2.862,-0.351,0.987,-4.061,0.583
924,0.214,1.449,-0.698,0.289,0.242,-0.826,-1.505,-0.635,0.519,-0.185,-0.956,0.192,0.0,-1.937,2.805,-0.058,-3.456,-0.594,0.783,-4.382,0.375
925,0.518,1.107,-0.267,0.128,0.257,-0.925,-0.847,-0.902,0.614,-0.186,-0.922,0.431,0.0,-1.304,2.886,0.058,-2.918,-0.412,0.605,-4.181,0.317
926,0.614,0.541,-0.899,0.13,0.226,-1.441,-0.9,-0.95,0.781,0.227,-1.36,1.039,0.0,-1.311,2.982,0.073,-2.984,-0.588,-0.017,-4.106,-0.178
927,0.257,0.652,-0.403,0.199,0.127,-1.027,-0.567,-0.86,0.55,-0.18,-1.303,0.602,0.0,-1.17,2.593,0.126,-2.58,-0.446,0.366,-3.643,0.195
928,0.329,0.706,-0.254,-0.129,0.124,-1.033,-0.632,-0.846,0.435,0.133,-0.957,0.519,0.0,-0.982,2.597,-0.111,-2.712,-0.295,0.481,-3.889,0.337
929,-0.276,1.919,-0.198,0.249,0.141,-0.664,-1.402,-1.083,0.535,-0.32,-1.084,-0.36,0.0,-1.956,2.526,-0.187,-3.512,-0.621,1.486,-4.428,0.906
930,0.726,0.862,-0.764,0.045,0.193,-1.074,-0.665,-1.168,0.31,-0.223,-0.755,0.566,0.0,-1.261,3.088,0.085,-2.723,-0.329,0.533,-3.883,0.316
931,0.143,0.76,0.144,0.078,0.019,-0.772,-0.317,-0.899,0.427,-0.446,-0.72,0.03,0.0,-1.056,2.53,0.02,-2.631,-0.266,1.055,-3.901,0.513
932,0.394,0.865,-0.511,0.097,0.078,-1.067,-0.816,-1.073,0.647,-0.264,-1.108,0.554,0.0,-1.161,2.891,-0.142,-3.188,-0.525,0.567,-4.109,0.332
933,0.432,0.496,-0.439,0.231,0.093,-1.344,-0.157,-0.852,0.464,-0.251,-0.883,0.561,0.0,-0.976,2.777,0.215,-2.5,-0.307,0.399,-3.79,0.203
934,0.661,1.336,-0.839,0.316,0.626,-1.027,-1.444,-0.969,0.702,-0.455,-1.134,0.322,0.0,-1.664,2.986,-0.037,-2.59,-0.453,0.751,-4.02,0.36
935,-0.094,1.776,-0.651,-0.084,0.286,-0.709,-1.477,-0.872,0.61,0.079,-1.08,-0.302,0.0,-1.728,2.211,-0.071,-2.959,-0.712,1.284,-3.624,0.877
936,0.486,1.426,-1.355,0.171,0.231,-0.968,-1.308,-0.921,0.721,-0.036,-1.27,0.447,0.0,-1.804,2.863,-0.133,-2.967,-0.439,0.647,-3.591,0.232
937,0.293,0.96,-0.33,0.191,0.159,-1.119,-0.577,-1.074,0.645,-0.279,-1.055,0.499,0.0,-1.222,2.758,0.232,-3.029,-0.376,0.667,-3.962,0.441
938,0.253,1.175,-0.437,0.203,0.138,-1.015,-0.844,-1.02,0.546,-0.14,-1.197,0.389,0.0,-1.472,2.705,0.005,-2.937,-0.475,0.759,-3.905,0.512
939,0.705,0.693,-1.051,0.146,0.335,-1.362,-0.926,-0.806,0.6,0.024,-1.02,0.901,0.0,-1.415,3.039,0.057,-2.96,-0.511,0.106,-4.052,-0.033
940,0.873,0.297,-0.74,0.152,0.105,-1.218,-0.824,-0.656,0.602,0.248,-1.179,0.836,0.0,-1.084,2.935,-0.202,-2.984,-0.594,-0.044,-4.142,-0.272
941,0.305,0.622,-0.46,0.249,0.332,-1.118,-0.425,-0.782,0.493,-0.227,-0.862,0.508,0.0,-1.036,2.383,-0.089,-2.142,-0.412,0.552,-3.409,0.257
942,0.453,1.197,-1.053,0.222,0.189,-1.464,-1.242,-0.739,0.494,-0.261,-1.061,0.424,0.0,-1.783,2.767,-0.122,-3.183,-0.512,0.445,-4.094,0.264
943,0.299,0.969,-0.264,0.14,0.231,-0.969,-0.312,-0.822,0.504,-0.457,-0.845,0.244,0.0,-1.079,2.531,0.124,-2.123,-0.272,0.743,-3.407,0.474
944,0.608,0.22,-0.022,0.403,0.152,-0.751,-0.205,-1.021,0.451,-0.564,-0.914,0.234,0.0,-0.949,2.683,0.198,-2.486,-0.293,0.951,-3.743,0.267
945,0.01,1.433,0.027,0.17,0.274,-0.851,-0.972,-0.741,0.468,-0.247,-1.063,0.06,0.0,-1.322,2.139,-0.131,-2.649,-0.27,0.9,-3.885,0.618
946,0.726,0.551,0.009,0.22,0.151,-1.05,-0.394,-1.063,0.562,-0.267,-1.239,0.289,0.0,-1.033,2.531,-0.103,-2.436,-0.452,0.661,-3.726,0.275
947,0.302,1.977,-1.058,0.179,0.248,-0.861,-2.021,-1.046,0.645,0.042,-1.087,-0.137,0.0,-2.24,2.258,-0.246,-3.27,-0.689,1.138,-3.813,0.655
948,0.751,0.647,-0.502,0.14,0.268,-1.048,-0.82,-0.98,0.642,-0.182,-0.978,0.833,0.0,-1.207,2.712,-0.074,-2.725,-0.601,0.328,-4.13,-0.002
949,0.974,0.862,-0.795,0.144,0.128,-1.163,-0.911,-0.98,0.667,-0.204,-1.167,0.693,0.0,-1.367,2.932,-0.169,-2.846,-0.528,0.406,-3.921,0.052
950,0.354,0.56,0.052,0.399,0.005,-1.113,-0.458,-0.865,0.606,-0.535,-1.202,0.363,0.0,-1.065,2.968,0.018,-3.164,-0.439,0.684,-4.292,0.289
951,0.48,0.974,-1.13,0.262,0.187,-1.118,-0.826,-1.246,0.675,-0.307,-1.025,0.663,0.0,-1.474,3.311,0.172,-2.703,-0.502,0.539,-3.655,0.431
952,0.698,0.994,-0.487,0.257,0.459,-0.958,-1.255,-1.119,0.522,-0.104,-1.026,0.459,0.0,-1.544,2.709,-0.108,-3.028,-0.662,0.644,-4.169,0.137
953,0.013,1.512,-0.862,0.188,0.35,-0.83,-0.938,-0.69,0.421,-0.599,-0.786,0.114,0.0,-1.805,2.881,0.028,-2.724,-0.41,1.009,-3.772,0.548
954,0.402,1.159,-0.051,0.263,0.308,-0.879,-0.839,-1.119,0.44,-0.216,-1.074,0.435,0.0,-1.314,2.885,0.049,-2.744,-0.629,0.713,-4.334,0.41
955,0.612,1.068,-0.513,0.27,0.394,-0.927,-1.121,-1.131,0.626,-0.317,-1.159,0.253,0.0,-1.345,2.498,-0.042,-2.512,-0.624,0.803,-3.632,0.249
956,0.336,1.431,-0.575,0.326,0.163,-0.846,-1.209,-0.922,0.648,-0.301,-1.065,0.066,0.0,-1.702,2.679,0.169,-3.187,-0.426,0.93,-3.952,0.513
957,0.78,0.812,-0.848,0.184,0.127,-1.346,-0.79,-0.872,0.6,0.312,-1.043,0.947,0.0,-1.178,3.387,0.084,-3.308,-0.472,-0.096,-4.274,-0.027
958,-0.039,1.396,-0.948,0.149,0.19,-0.62,-1.243,-0.896,0.431,-0.05,-0.839,0.163,0.0,-1.62,2.427,0.054,-2.611,-0.573,0.96,-3.253,0.586
959,0.346,1.003,-0.741,0.391,0.116,-1.197,-0.993,-0.925,0.745,-0.36,-1.258,0.199,0.0,-1.506,2.816,0.31,-2.742,-0.451,0.697,-3.671,0.359
960,0.611,0.987,-0.539,0.134,0.277,-0.985,-0.781,-1.146,0.421,-0.294,-1.034,0.505,0.0,-1.421,3.24,-0.028,-3.054,-0.646,0.751,-4.317,0.231
961,0.329,1.408,-0.285,0.06,0.188,-1.083,-0.857,-1.032,0.707,-0.356,-1.195,0.266,0.0,-1.352,2.58,-0.174,-3.06,-0.311,0.899,-4.117,0.6
962,0.71,0.449,-0.138,0.542,0.153,-1.002,-0.504,-0.728,0.517,-0.538,-1.107,0.3,0.0,-1.367,3.015,0.18,-2.827,-0.451,0.614,-4.133,0.133
963,0.26,1.165,-0.373,0.215,0.075,-0.996,-0.914,-0.952,0.642,-0.414,-1.166,-0.221,0.0,-1.477,2.329,0.07,-2.623,-0.471,1.275,-3.623,0.667
964,0.366,1.191,-0.154,0.256,0.266,-0.532,-0.872,-1.095,0.67,-0.111,-1.323,-0.42,0.0,-1.354,2.154,0.046,-2.338,-0.608,1.399,-3.291,0.61
965,0.738,0.652,-0.028,0.181,0.075,-1.034,-0.571,-1.037,0.631,-0.404,-0.959,0.404,0.0,-1.15,2.651,-0.0,-3.011,-0.349,0.723,-4.024,0.161
966,0.168,0.406,0.008,0.079,0.143,-1.017,0.107,-0.651,0.503,-0.201,-0.91,0.166,0.0,-0.896,2.777,0.461,-2.513,-0.076,0.616,-3.983,0.406
967,0.315,0.665,0.062,0.115,0.345,-1.18,-0.417,-1.168,0.476,-0.436,-1.062,0.542,0.0,-0.808,2.732,0.145,-2.34,-0.385,0.724,-3.999,0.384
968,0.441,1.26,-0.949,0.193,0.471,-0.982,-1.488,-0.847,0.58,0.141,-1.08,0.589,0.0,-1.915,2.876,-0.174,-3.372,-0.719,0.313,-4.366,0.154
969,0.329,0.604,0.064,0.256,0.266,-0.76,-0.237,-0.766,0.388,-0.23,-0.877,0.357,0.0,-0.866,2.239,0.273,-2.318,-0.463,0.544,-3.628,0.321
970,0.417,0.877,-0.281,0.151,0.387,-0.904,-0.91,-0.887,0.742,0.07,-1.086,0.159,0.0,-1.4,2.204,-0.315,-2.327,-0.464,0.772,-3.735,0.296
971,-0.104,1.636,-0.714,-0.009,0.267,-0.832,-1.629,-0.693,0.727,-0.108,-1.175,-0.099,0.0,-1.87,1.993,-0.312,-3.09,-0.365,0.982,-3.555,0.587
972,0.206,1.147,-0.361,-0.125,0.049,-0.943,-0.97,-0.644,0.474,0.038,-0.993,0.134,0.0,-1.335,2.449,-0.058,-3.026,-0.46,0.897,-3.968,0.425
973,0.306,1.082,-0.509,0.117,0.419,-0.893,-1.092,-0.949,0.617,0.342,-1.053,0.302,0.0,-1.534,2.989,-0.013,-2.97,-0.578,0.691,-4.241,0.362
974,0.197,1.916,-0.766,0.14,0.182,-0.813,-1.814,-0.907,0.608,0.168,-1.17,0.058,0.0,-1.99,2.393,-0.292,-3.325,-0.624,0.994,-3.919,0.766
975,0.413,1.051,-0.815,0.053,0.219,-1.201,-1.148,-1.118,0.615,-0.254,-1.085,0.544,0.0,-1.212,2.636,0.037,-2.807,-0.433,0.654,-3.58,0.341
976,0.355,0.707,-0.531,0.171,0.122,-1.218,-0.721,-0.89,0.616,-0.039,-1.012,0.67,0.0,-1.117,3.094,0.232,-2.805,-0.463,0.356,-4.215,0.248
977,0.405,1.058,-0.336,-0.027,-0.012,-1.36,-0.686,-1.019,0.495,-0.28,-1.142,0.4,0.0,-1.017,2.527,-0.105,-2.554,-0.363,0.762,-3.501,0.629
978,0.114,1.775,-0.297,0.059,0.218,-0.959,-1.622,-0.903,0.733,0.093,-1.186,0.075,0.0,-1.878,2.365,-0.271,-3.3,-0.552,0.859,-4.345,0.499
979,0.579,0.954,-0.697,0.183,0.278,-1.203,-0.873,-0.993,0.46,-0.156,-0.931,0.48,0.0,-1.442,2.741,0.012,-2.499,-0.465,0.552,-3.646,0.264
980,0.45,0.593,0.073,0.354,0.296,-0.91,-0.022,-0.94,0.412,-0.319,-0.888,0.458,0.0,-0.83,2.873,0.204,-2.415,-0.442,0.714,-3.84,0.378
981,0.543,1.083,-0.176,0.219,0.245,-1.066,-0.835,-0.76,0.608,-0.183,-1.063,0.119,0.0,-1.297,2.464,0.093,-2.769,-0.43,0.874,-4.034,0.253
982,0.788,0.805,-1.054,0.226,0.085,-1.136,-1.291,-1.105,0.513,0.316,-1.068,0.691,0.0,-1.753,3.261,0.076,-3.442,-0.739,0.405,-4.337,-0.015
983,0.457,1.178,-0.615,0.091,0.026,-1.188,-1.088,-0.903,0.507,-0.131,-0.942,0.547,0.0,-1.54,2.753,-0.196,-3.306,-0.448,0.608,-4.296,0.245
984,-0.173,1.436,-0.604,0.216,0.071,-0.735,-1.004,-1.002,0.68,-0.433,-0.946,-0.007,0.0,-1.493,2.415,-0.095,-3.127,-0.36,1.16,-3.618,0.728
985,0.456,1.158,-0.506,0.285,0.373,-1.038,-1.23,-0.977,0.463,-0.105,-1.045,0.382,0.0,-1.684,2.674,0.272,-3.312,-0.572,0.669,-4.137,0.303
986,0.446,0.45,-0.468,0.229,0.151,-1.228,-0.321,-1.167,0.514,-0.717,-0.946,0.694,0.0,-0.841,2.659,0.135,-2.27,-0.309,0.611,-3.548,0.277
987,0.333,1.012,-0.159,0.228,0.321,-0.915,-0.731,-1.157,0.377,-0.32,-0.844,0.037,0.0,-1.376,2.925,0.077,-2.746,-0.429,1.224,-4.055,0.563
988,0.353,1.047,-0.523,0.106,0.297,-1.094,-0.96,-1.201,0.628,-0.074,-1.087,0.52,0.0,-1.362,2.797,0.001,-3.031,-0.678,0.66,-4.186,0.42
989,0.395,0.809,-0.409,0.219,0.173,-1.306,-0.636,-1.055,0.812,-0.319,-1.288,0.51,0.0,-1.326,2.997,0.198,-2.877,-0.528,0.526,-4.241,0.226
990,0.345,0.961,-0.266,0.276,0.212,-1.283,-0.861,-0.945,0.772,-0.355,-1.072,0.148,0.0,-1.499,2.509,0.101,-2.951,-0.301,0.722,-3.969,0.25
991,0.452,0.829,-0.651,0.31,0.125,-0.83,-0.638,-0.978,0.563,-0.361,-0.915,0.298,0.0,-1.251,2.618,0.123,-2.534,-0.549,0.719,-3.376,0.249
992,0.34,1.133,-1.05,0.339,0.296,-1.152,-1.233,-1.245,0.637,-0.468,-1.162,0.549,0.0,-1.778,3.277,0.105,-3.067,-0.557,0.68,-4.241,0.258
993,0.524,0.729,-0.425,0.411,0.285,-1.121,-0.573,-1.056,0.585,-0.286,-1.209,0.487,0.0,-1.225,3.022,0.249,-2.719,-0.536,0.512,-4.124,0.206
994,0.428,1.011,-1.041,0.133,0.142,-1.337,-0.66,-0.778,0.633,-0.315,-1.069,0.557,0.0,-1.469,3.026,-0.001,-3.0,-0.253,0.355,-3.78,0.36
995,0.413,0.96,-0.406,0.232,0.306,-1.142,-0.53,-0.799,0.607,-0.482,-0.844,0.272,0.0,-1.269,2.414,0.143,-2.347,-0.217,0.779,-3.661,0.412
996,0.943,0.636,-1.276,0.36,0.19,-1.2,-1.211,-1.086,0.646,-0.274,-1.139,1.098,0.0,-1.666,3.365,-0.058,-3.22,-0.614,0.151,-4.063,-0.227
997,0.229,0.574,0.102,0.22,0.266,-0.8,-0.356,-0.945,0.525,-0.231,-0.933,0.341,0.0,-0.875,2.747,0.166,-2.473,-0.399,0.572,-3.933,0.299
998,0.819,0.501,-0.474,0.327,0.226,-1.155,-0.428,-1.032,0.472,-0.535,-0.905,0.675,0.0,-1.146,2.801,0.184,-2.68,-0.349,0.589,-3.639,0.085
999,0.656,0.517,-0.312,0.182,0.371,-1.046,-0.448,-1.053,0.636,-0.087,-1.219,0.591,0.0,-1.166,3.169,-0.049,-2.937,-0.563,0.525,-4.477,0.285
