x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y,x12,x13,x14,x15,x16,x17,x18,x19,x20
-0.961,1.29,1.436,3.673,0.385,-0.387,-0.551,0.725,-0.67,-1.301,-0.593,0.0,2.299,0.862,2.635,0.606,-1.558,1.486,1.848,-1.235,-0.281
-0.486,1.287,1.067,3.923,0.492,-0.305,-0.612,0.851,-0.528,-1.239,-0.19,0.0,1.982,0.928,2.582,0.699,-1.243,1.311,1.941,-0.951,-0.187
-0.354,1.351,0.841,4.066,0.636,-0.332,-0.711,0.579,-0.648,-1.339,-0.048,0.0,1.872,0.932,2.761,0.41,-1.576,1.383,2.271,-1.069,0.212
-0.731,1.266,1.269,4.133,0.567,-0.245,-0.861,1.034,-0.574,-1.426,-0.33,0.0,2.195,1.027,2.62,0.832,-1.546,1.501,2.297,-1.254,0.046
0.076,1.578,1.232,3.662,0.74,-0.006,-0.673,0.43,-0.707,-1.238,0.506,0.0,1.994,0.921,3.203,0.68,-1.194,0.867,2.326,-0.923,-0.038
-0.358,1.352,0.874,3.916,0.556,0.17,-0.029,0.806,-0.78,-1.404,-0.162,0.0,2.05,0.848,2.558,1.435,-0.489,0.711,2.595,-0.506,-0.043
0.456,1.43,1.215,3.742,0.682,-0.003,-0.812,0.899,-0.823,-1.132,0.798,0.0,2.163,1.054,3.249,0.815,-1.086,0.641,2.38,-1.16,0.028
-1.121,1.31,1.226,3.265,0.37,-0.481,-0.589,1.182,-0.584,-1.364,-0.695,0.0,1.864,0.869,2.373,0.581,-1.278,1.287,1.568,-1.135,-0.453
-0.775,1.34,0.954,3.336,0.489,-0.293,-0.45,0.863,-0.573,-1.408,-0.41,0.0,1.868,0.947,2.526,1.051,-0.817,0.907,1.924,-0.831,-0.222
0.142,1.233,0.563,4.625,0.623,-0.349,-0.494,0.734,-0.266,-1.225,0.551,0.0,1.705,0.965,2.764,0.64,-0.873,0.563,2.901,-0.862,0.212
-0.183,1.244,0.805,4.176,0.739,-0.117,-1.114,0.291,-0.491,-1.129,0.096,0.0,2.007,0.842,2.836,-0.228,-2.228,1.531,2.227,-1.076,-0.108
-0.443,1.033,0.985,3.252,0.634,-0.481,-0.777,0.754,-0.32,-1.259,-0.099,0.0,1.788,0.903,2.287,0.587,-1.291,1.076,1.888,-0.883,-0.175
-0.722,1.276,1.202,3.49,0.562,-0.26,-0.81,0.341,-0.485,-1.498,-0.382,0.0,2.038,0.88,2.482,0.908,-1.049,1.029,2.067,-0.579,-0.231
-0.026,1.203,0.67,4.209,0.743,-0.094,-0.239,0.555,-0.534,-1.239,0.261,0.0,1.678,0.863,2.519,0.681,-0.641,0.445,2.982,-0.753,0.216
-0.401,1.206,0.817,3.901,0.621,-0.277,-0.299,0.775,-0.463,-1.42,0.076,0.0,1.917,0.929,2.664,1.354,-0.443,0.554,2.634,-0.76,-0.033
-0.274,1.521,0.898,4.509,0.605,-0.058,-0.266,0.859,-0.643,-1.232,0.192,0.0,2.054,0.96,3.02,1.345,-0.393,0.443,2.758,-0.86,-0.043
-0.23,1.594,0.973,4.668,0.551,0.195,-0.193,0.481,-0.974,-1.29,-0.179,0.0,2.169,0.945,2.867,1.529,-0.273,0.228,3.023,-0.317,0.03
-0.462,1.264,0.615,4.102,0.385,0.032,0.19,0.484,-0.75,-1.04,-0.302,0.0,1.532,0.935,2.352,1.262,-0.054,0.505,2.629,-0.176,0.078
0.139,1.456,1.007,3.951,0.687,0.253,-0.114,0.328,-0.645,-1.173,0.753,0.0,2.297,0.92,3.592,1.505,-0.422,0.256,2.876,-0.452,0.201
-0.31,1.418,1.462,3.029,0.551,-0.555,-0.828,0.893,-0.42,-1.336,0.256,0.0,2.159,0.787,2.942,0.672,-1.537,1.361,1.476,-1.463,0.108
-0.257,1.482,1.268,4.402,0.681,-0.025,-0.436,0.864,-0.453,-1.194,0.278,0.0,2.087,0.891,3.177,1.193,-0.82,0.845,2.65,-0.749,0.265
-0.621,1.032,1.143,3.359,0.421,-0.472,-0.804,1.116,-0.244,-1.128,-0.248,0.0,1.62,0.635,2.284,0.413,-1.116,1.181,1.594,-1.074,-0.058
-0.705,1.178,1.224,3.06,0.424,-0.408,-0.461,0.352,-0.43,-1.157,-0.239,0.0,1.755,0.907,2.467,0.694,-0.884,1.196,1.707,-0.709,-0.181
-0.378,1.336,1.213,3.502,0.307,0.118,-0.695,0.021,-0.804,-1.321,0.055,0.0,2.091,1.075,2.655,0.761,-1.232,1.407,1.956,-0.739,0.042
-1.1,1.258,1.103,3.85,0.697,-0.296,-0.473,0.638,-0.36,-1.282,-0.616,0.0,2.256,0.992,2.295,1.263,-0.98,1.05,2.521,-0.653,0.02
-0.39,1.325,0.804,4.657,0.626,0.24,-0.303,0.098,-0.618,-1.341,-0.045,0.0,2.265,0.725,2.757,1.048,-0.839,0.853,2.869,-0.352,0.082
0.029,1.502,1.061,3.596,0.444,0.135,-0.189,0.358,-0.647,-1.358,0.162,0.0,2.015,0.939,2.737,1.434,-0.505,0.418,2.379,-0.275,0.064
-0.444,1.446,1.167,4.133,0.742,0.009,-0.191,0.621,-0.766,-1.226,-0.139,0.0,2.274,1.058,2.842,1.477,-0.458,0.589,2.923,-0.583,0.033
0.336,1.263,1.256,3.721,0.733,-0.006,-0.655,0.927,-0.654,-1.407,0.491,0.0,2.021,0.869,2.895,0.807,-1.044,0.755,2.194,-0.973,0.066
-0.696,1.218,1.115,4.226,0.468,-0.44,-0.688,0.976,-0.563,-1.173,-0.234,0.0,1.689,0.745,2.437,0.757,-0.922,0.838,2.477,-0.986,-0.006
-0.068,1.168,0.874,4.416,0.549,-0.134,-0.58,0.828,-0.379,-1.261,0.16,0.0,1.849,1.108,2.397,0.542,-0.936,0.833,2.511,-0.905,0.144
-0.657,1.009,0.413,4.365,0.347,-0.167,0.214,0.836,-0.373,-1.139,-0.573,0.0,1.397,0.888,1.886,1.206,0.178,0.272,3.068,-0.108,-0.158
-0.693,1.277,1.088,4.092,0.719,-0.187,-0.812,0.719,-0.394,-1.321,-0.236,0.0,1.97,1.065,2.509,0.572,-1.321,1.215,2.183,-1.013,-0.198
-0.71,1.495,0.936,4.159,0.566,0.048,0.109,0.916,-0.792,-1.147,-0.544,0.0,2.184,0.853,2.547,1.913,0.103,0.402,2.918,-0.292,-0.3
-0.193,1.578,1.491,3.722,0.786,-0.037,-0.364,0.576,-0.853,-1.274,0.178,0.0,2.351,0.844,3.233,0.996,-0.98,0.67,2.308,-0.93,-0.124
-0.301,1.21,0.894,4.469,0.775,-0.326,-0.909,0.379,-0.486,-1.214,0.035,0.0,2.165,0.89,2.783,-0.259,-2.581,1.753,2.261,-1.218,0.225
-0.25,1.225,0.662,3.492,0.807,0.129,-0.011,0.559,-0.594,-1.242,-0.125,0.0,1.612,0.776,2.165,1.052,-0.24,0.456,2.714,-0.255,0.084
-0.618,1.193,1.041,4.018,0.525,-0.198,-0.266,0.492,-0.342,-1.086,-0.36,0.0,1.826,1.073,2.639,0.967,-0.688,0.834,2.375,-0.639,-0.359
-0.473,1.336,1.066,3.629,0.772,-0.113,-0.484,0.779,-0.655,-1.456,0.056,0.0,1.874,0.813,2.981,0.967,-0.847,0.845,2.377,-0.924,-0.163
-0.505,1.378,0.572,4.664,0.832,-0.359,-0.684,0.6,-0.63,-1.331,-0.044,0.0,1.86,1.058,2.53,0.784,-1.094,0.928,2.661,-0.985,0.035
-1.046,1.39,1.257,3.633,0.565,-0.186,0.0,1.083,-0.617,-1.283,-0.908,0.0,2.125,0.954,2.43,1.899,0.177,0.318,2.366,-0.494,-0.476
-0.259,1.069,1.066,2.803,0.704,-0.38,-1.04,0.919,-0.512,-1.238,0.311,0.0,1.339,0.868,2.438,-0.428,-1.918,1.454,1.512,-1.394,-0.421
0.319,1.485,0.727,5.182,0.72,0.084,-0.437,0.49,-0.484,-1.301,0.822,0.0,2.101,0.965,3.485,1.173,-0.838,0.682,3.152,-0.625,0.357
-0.501,1.302,0.883,4.004,0.488,0.093,-0.075,1.183,-0.638,-1.174,-0.533,0.0,2.08,1.054,2.547,1.581,-0.068,0.346,2.693,-0.484,-0.22
-0.479,1.07,0.906,3.506,0.605,-0.064,-0.452,0.411,-0.34,-1.091,-0.029,0.0,1.433,1.087,2.305,0.607,-0.873,0.814,2.571,-0.681,-0.097
-0.597,1.414,1.311,4.238,0.612,-0.251,-0.514,0.668,-0.428,-1.167,-0.193,0.0,2.259,0.887,2.816,1.422,-0.791,1.094,2.504,-0.98,-0.098
-0.411,1.396,1.174,4.581,0.622,-0.428,-0.868,0.716,-0.424,-1.309,0.237,0.0,2.276,0.997,3.242,0.735,-1.35,1.259,2.366,-1.203,0.067
-0.116,1.367,1.061,4.185,0.655,-0.117,-0.192,1.286,-0.636,-1.205,0.033,0.0,2.356,1.012,3.003,1.69,-0.422,0.536,2.807,-0.764,-0.349
-0.209,1.21,1.376,3.659,0.903,-0.502,-0.745,0.867,-0.553,-1.357,0.342,0.0,2.153,0.895,2.812,0.465,-1.698,1.35,1.962,-1.282,0.183
-0.743,1.202,1.037,3.723,0.442,-0.105,-0.002,0.77,-0.505,-1.251,-0.481,0.0,2.043,0.932,2.423,1.578,-0.115,0.597,2.357,-0.62,-0.32
-0.865,1.306,0.909,3.813,0.636,-0.18,-0.599,0.857,-0.774,-1.226,-0.444,0.0,1.836,0.921,2.283,0.55,-1.089,0.986,2.042,-0.997,-0.12
0.028,1.296,1.242,4.314,0.787,-0.094,-0.595,0.381,-0.495,-1.249,0.635,0.0,2.191,0.892,2.989,0.811,-1.126,0.882,2.503,-1.024,0.272
-0.393,1.086,1.003,3.97,0.344,-0.202,-0.545,0.291,-0.629,-1.188,0.236,0.0,2.165,0.795,2.688,1.044,-1.19,1.339,2.001,-0.829,0.218
-0.664,1.429,0.641,4.956,0.252,0.065,0.036,0.305,-0.698,-1.247,-0.606,0.0,2.151,0.864,2.337,1.951,0.106,0.505,3.082,-0.244,-0.164
0.153,1.402,0.995,4.274,0.666,-0.027,-0.229,1.071,-0.615,-1.127,0.371,0.0,2.016,1.017,2.895,1.587,-0.223,0.184,2.931,-0.759,-0.164
-0.83,1.381,1.052,3.399,0.459,0.154,0.313,0.363,-0.657,-1.367,-0.717,0.0,2.368,0.842,2.345,2.082,0.13,0.446,2.418,-0.038,-0.253
-0.454,1.466,0.983,4.092,0.736,0.207,-0.388,0.03,-0.684,-1.302,-0.481,0.0,2.367,1.042,2.621,1.7,-0.404,0.629,2.837,-0.021,-0.155
-0.598,1.423,1.006,3.981,0.918,-0.117,-0.922,0.409,-0.899,-1.597,-0.173,0.0,2.191,1.029,2.879,0.286,-1.8,1.451,2.167,-0.954,-0.008
-0.402,1.29,1.215,3.742,0.47,-0.365,-0.446,0.731,-0.562,-1.126,0.184,0.0,2.304,0.928,3.143,1.021,-1.082,0.836,2.316,-1.015,0.087
-0.215,1.239,1.186,3.872,0.656,-0.425,-0.168,1.11,-0.647,-1.277,-0.051,0.0,2.299,0.988,2.709,2.046,-0.108,0.253,2.735,-0.801,-0.442
-0.669,1.114,0.485,3.212,0.629,-0.207,-0.254,0.709,-0.357,-1.062,-0.498,0.0,1.576,0.86,2.056,0.681,-0.61,0.683,2.187,-0.461,-0.133
0.141,1.336,1.024,3.79,0.852,-0.036,-0.415,0.394,-0.716,-0.969,0.595,0.0,1.843,0.873,2.883,0.492,-0.96,0.72,2.449,-0.807,0.275
-0.343,1.242,0.809,4.038,0.66,0.055,-0.554,0.27,-0.631,-1.306,0.136,0.0,1.995,0.895,2.726,0.698,-1.261,1.131,2.395,-0.687,-0.004
-0.206,1.297,1.149,4.041,0.448,-0.39,-0.604,1.056,-0.622,-1.249,0.104,0.0,2.339,1.019,2.87,1.011,-1.206,1.152,2.28,-1.106,-0.094
-0.566,0.889,0.328,4.143,0.49,-0.597,-0.392,1.054,-0.259,-1.009,-0.197,0.0,1.207,0.546,1.926,-0.108,-1.319,1.323,2.071,-1.241,0.154
-1.271,1.458,1.014,4.24,0.435,-0.382,-0.464,0.599,-0.642,-1.166,-0.736,0.0,2.274,1.05,2.446,1.296,-0.897,1.245,2.345,-0.787,-0.305
-0.332,1.501,0.939,4.112,0.523,-0.057,-0.38,1.078,-0.674,-1.394,-0.103,0.0,2.077,0.987,2.957,1.322,-0.787,0.738,2.264,-0.899,-0.48
-0.884,1.412,1.163,3.865,0.45,-0.459,-0.623,0.919,-0.566,-1.297,-0.314,0.0,2.206,0.694,2.742,0.873,-1.34,1.386,1.934,-1.219,-0.285
-0.413,1.266,0.926,3.753,0.707,-0.069,-0.396,0.559,-0.385,-1.164,-0.097,0.0,1.809,0.878,2.486,1.218,-0.593,0.447,2.628,-0.654,-0.08
-1.112,1.244,1.014,4.194,0.391,-0.323,-0.493,0.377,-0.314,-1.281,-0.635,0.0,2.07,0.914,2.59,0.903,-1.186,1.354,2.204,-0.773,-0.154
-0.257,0.923,0.32,3.734,0.627,0.164,0.2,0.579,-0.242,-0.966,-0.268,0.0,1.486,0.998,1.94,1.345,0.217,0.046,2.728,-0.09,-0.135
-0.481,1.299,0.872,4.981,0.53,-0.24,-0.475,0.577,-0.753,-1.382,-0.014,0.0,2.213,0.812,2.753,1.217,-0.813,0.995,2.71,-0.861,0.027
-0.23,1.059,1.028,4.053,0.531,-0.59,-0.992,0.811,-0.398,-1.275,0.301,0.0,2.062,1.023,2.597,0.181,-1.936,1.481,1.731,-1.452,-0.02
-0.52,1.037,0.484,4.225,0.512,-0.153,-0.002,0.644,-0.465,-1.347,-0.489,0.0,1.692,0.882,2.123,1.434,-0.07,0.308,2.821,-0.229,-0.07
-0.428,1.382,1.091,3.607,0.745,-0.184,-0.77,0.523,-0.586,-1.424,0.079,0.0,2.186,0.979,3.036,0.51,-1.707,1.355,2.052,-1.081,0.07
0.256,1.283,1.069,3.938,0.642,0.226,0.385,0.543,-0.597,-1.183,0.172,0.0,2.307,0.966,2.744,2.004,0.317,-0.202,2.99,0.164,0.237
-0.394,1.405,0.987,4.406,0.389,-0.304,-0.306,1.072,-0.628,-1.208,0.012,0.0,2.127,1.048,2.824,1.281,-0.561,0.729,2.59,-0.701,-0.095
-0.657,1.232,0.713,3.845,0.756,-0.198,-0.517,0.388,-0.376,-1.316,-0.403,0.0,1.633,1.197,2.423,0.695,-0.793,0.779,2.368,-0.698,-0.054
-0.703,1.52,1.413,3.739,0.68,-0.361,-0.628,0.815,-0.776,-1.495,-0.068,0.0,2.269,1.107,3.11,0.999,-0.973,0.739,2.588,-1.078,-0.048
-0.267,1.272,0.973,4.223,0.443,0.102,-0.392,0.74,-0.628,-1.211,0.133,0.0,1.867,0.828,2.7,0.758,-1.071,0.905,2.456,-0.892,-0.085
-0.935,1.123,1.165,2.82,0.56,-0.423,-0.585,0.349,-0.585,-1.226,-0.471,0.0,1.86,0.85,2.494,0.655,-1.311,1.292,1.79,-0.889,-0.332
-0.322,1.207,0.527,3.833,0.709,-0.361,-0.654,0.738,-0.303,-1.05,0.039,0.0,1.056,1.045,2.108,-0.231,-1.529,1.204,2.209,-1.116,0.07
-0.711,1.07,1.01,3.176,0.439,-0.042,-0.08,0.428,-0.243,-1.208,-0.579,0.0,1.787,0.81,1.83,1.357,-0.303,0.624,2.349,-0.39,-0.393
-0.106,1.291,1.111,3.989,0.461,0.057,-0.395,-0.23,-0.611,-1.487,0.441,0.0,2.127,0.958,3.02,0.926,-1.121,0.972,2.584,-0.422,0.223
-0.411,1.063,0.36,4.156,0.709,0.215,-0.058,0.058,-0.368,-1.328,-0.305,0.0,1.431,1.056,2.112,0.998,-0.239,0.438,2.818,0.118,0.061
-0.024,1.109,0.679,3.709,0.757,-0.397,-0.575,0.34,-0.254,-1.102,0.602,0.0,1.288,0.863,2.749,0.13,-1.261,1.003,2.234,-1.005,0.149
-0.746,1.286,0.598,4.412,0.489,0.044,-0.22,-0.06,-0.718,-1.383,-0.225,0.0,2.044,0.963,2.697,1.248,-0.576,0.767,2.729,-0.24,-0.046
-0.129,1.247,1.014,3.794,0.717,-0.296,-0.816,0.434,-0.473,-1.456,0.021,0.0,1.804,1.124,2.504,0.139,-1.778,1.509,2.005,-0.926,0.107
-0.445,1.438,0.871,4.714,0.678,-0.375,-0.465,0.632,-0.693,-1.312,0.17,0.0,1.993,1.0,3.107,0.783,-0.988,0.773,2.702,-1.121,0.006
-0.648,1.44,1.248,4.258,0.709,0.088,-0.264,0.452,-0.88,-1.26,-0.268,0.0,2.365,0.991,2.978,1.316,-0.846,0.726,2.772,-0.737,-0.201
