Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,y,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
845,-0.368,0.471,-0.046,-4.179,1.504,-2.745,-2.226,-1.241,0.0,1.365,0.051,-0.676,-0.499,-4.562,8.389,-0.734,-0.359,0.422,0.472,-0.518,-2.032
846,-0.982,-0.116,0.963,-4.744,1.773,-2.693,-1.833,-0.547,0.0,1.226,-0.031,-0.304,-0.525,-3.46,7.58,-0.28,-0.238,0.128,0.485,-0.399,-2.031
847,-0.54,0.395,-0.008,-3.545,1.346,-2.166,-2.339,-1.035,0.0,1.286,0.294,-0.442,-0.416,-4.644,7.876,-0.654,-0.369,0.196,0.426,-0.266,-1.826
848,-0.438,-0.004,0.04,-4.28,1.626,-2.509,-1.99,-0.836,0.0,1.382,0.13,-0.265,-0.287,-4.518,8.08,-0.517,-0.23,0.02,0.045,-0.211,-1.827
849,-0.127,0.003,0.179,-3.162,1.281,-2.0,-1.771,-0.597,0.0,1.029,0.104,-0.358,-0.346,-5.123,8.2,-0.572,-0.173,-0.012,0.1,-0.102,-1.47
850,-0.41,0.029,0.03,-3.796,1.745,-2.238,-2.267,-0.786,0.0,1.126,0.315,-0.127,-0.362,-4.91,8.469,-0.473,-0.391,0.023,0.501,-0.314,-1.865
851,-0.208,0.259,-0.087,-3.279,1.512,-2.041,-2.1,-0.965,0.0,0.969,0.374,-0.372,-0.253,-5.003,8.318,-0.57,-0.215,0.14,0.185,-0.286,-1.849
852,-0.182,0.066,0.13,-3.563,1.47,-2.171,-1.804,-0.768,0.0,0.877,0.291,-0.265,-0.331,-4.464,8.216,-0.313,-0.175,0.038,0.162,-0.231,-1.68
853,0.232,0.096,-0.041,-4.34,1.545,-2.979,-1.956,-0.948,0.0,1.575,0.503,-0.448,-0.458,-4.825,8.72,-0.797,-0.016,0.138,0.302,-0.387,-1.98
854,-0.136,-0.16,0.048,-3.715,1.729,-2.318,-1.721,-0.422,0.0,1.245,0.247,-0.06,-0.305,-4.271,7.688,-0.518,-0.073,0.085,0.152,-0.055,-1.697
855,-0.394,0.134,0.276,-4.373,1.698,-2.809,-2.134,-0.81,0.0,1.367,0.233,-0.535,-0.405,-3.959,7.749,-0.67,-0.464,0.274,0.3,-0.446,-2.109
856,-0.793,0.184,0.687,-3.44,1.374,-1.986,-1.923,-0.882,0.0,1.21,-0.115,-0.447,-0.289,-4.67,8.37,-0.422,-0.397,0.216,0.351,-0.264,-1.903
857,-0.008,-0.067,0.054,-3.901,1.762,-2.625,-1.816,-0.511,0.0,1.259,0.466,-0.321,-0.212,-4.233,8.207,-0.54,-0.365,0.028,0.055,0.079,-1.994
858,-0.827,0.297,0.373,-4.11,1.761,-2.553,-2.288,-0.931,0.0,1.064,0.214,-0.594,-0.087,-4.373,8.34,-0.671,-0.457,0.391,0.161,-0.3,-2.141
859,-0.44,0.051,0.304,-3.765,1.542,-2.472,-1.941,-0.726,0.0,1.141,0.227,-0.227,-0.31,-3.663,7.591,-0.482,-0.224,-0.048,0.427,-0.295,-1.949
860,-0.72,0.277,0.442,-3.659,1.53,-2.182,-2.074,-0.83,0.0,1.201,0.16,-0.497,-0.357,-4.299,7.583,-0.472,-0.469,0.361,0.192,-0.181,-1.751
861,0.161,0.232,-0.182,-3.243,1.357,-2.169,-1.784,-0.745,0.0,1.308,0.493,-0.427,-0.361,-4.66,7.294,-0.968,-0.132,0.161,0.155,-0.147,-1.581
862,-0.094,-0.147,-0.08,-3.888,1.752,-2.494,-1.788,-0.491,0.0,1.327,0.354,-0.316,-0.42,-5.146,8.55,-0.741,-0.283,-0.013,0.111,-0.288,-1.752
863,-0.63,-0.019,0.278,-3.441,1.303,-1.898,-1.68,-0.678,0.0,0.914,0.13,-0.113,-0.302,-3.702,6.461,-0.39,-0.354,-0.104,0.314,0.028,-1.518
864,-1.017,0.243,0.465,-3.77,1.555,-2.176,-2.147,-0.798,0.0,1.181,0.032,-0.448,-0.162,-4.642,8.201,-0.693,-0.411,0.337,0.221,-0.402,-2.004
865,0.083,0.042,-0.061,-3.733,1.627,-2.624,-1.725,-0.652,0.0,1.301,0.263,-0.374,-0.322,-4.139,7.902,-0.448,-0.234,0.179,0.094,-0.118,-1.739
866,-0.867,0.174,0.359,-3.319,1.541,-1.616,-2.152,-0.871,0.0,0.873,0.103,-0.532,-0.293,-5.074,7.88,-0.646,-0.383,0.164,0.39,-0.402,-1.713
867,-0.495,0.089,0.352,-4.068,1.453,-2.617,-1.971,-0.755,0.0,1.264,0.203,-0.526,-0.286,-4.544,8.189,-0.513,-0.311,0.295,0.369,-0.377,-1.725
868,-0.667,-0.105,0.439,-3.914,1.602,-2.404,-1.736,-0.611,0.0,0.976,0.208,-0.278,-0.133,-4.127,7.365,-0.459,-0.303,-0.037,0.302,-0.07,-1.648
869,-0.577,-0.12,0.45,-3.799,1.704,-2.123,-1.674,-0.47,0.0,1.045,0.357,-0.362,-0.23,-4.731,7.923,-0.484,-0.101,0.215,0.401,-0.579,-1.717
870,-0.867,-0.029,0.629,-3.667,1.35,-1.891,-1.824,-0.666,0.0,0.984,0.06,-0.117,-0.475,-5.421,8.479,-0.563,-0.384,-0.091,0.148,-0.232,-1.763
871,-0.14,0.144,-0.285,-3.638,1.653,-2.239,-2.207,-0.823,0.0,1.145,0.358,-0.658,-0.433,-5.241,8.837,-0.562,-0.439,0.322,0.246,-0.359,-1.859
872,-0.388,0.238,0.088,-3.715,1.642,-2.448,-2.026,-0.833,0.0,1.094,0.344,-0.384,-0.336,-4.158,7.702,-0.693,-0.515,0.212,0.364,-0.178,-1.854
873,0.477,-0.096,-0.33,-4.069,1.553,-2.729,-1.81,-0.508,0.0,1.225,0.678,-0.272,-0.375,-3.866,7.884,-0.473,-0.059,0.13,0.39,-0.383,-1.952
874,-0.491,0.04,0.458,-3.546,1.414,-2.151,-1.637,-0.516,0.0,1.223,0.307,-0.492,-0.249,-5.611,8.894,-0.645,-0.241,0.193,0.062,-0.153,-1.669
875,-0.646,0.207,0.215,-4.332,1.828,-2.643,-2.496,-1.051,0.0,1.28,0.183,-0.402,-0.378,-3.936,7.75,-0.661,-0.687,0.2,-0.024,-0.382,-2.112
876,-0.541,0.379,0.263,-3.877,1.7,-2.722,-2.269,-1.006,0.0,1.139,0.273,-0.641,-0.183,-4.805,8.45,-0.781,-0.464,0.462,0.185,-0.415,-1.977
877,-0.41,0.3,0.303,-3.946,1.398,-2.381,-2.044,-1.025,0.0,1.218,0.302,-0.703,-0.378,-5.529,9.419,-0.703,-0.274,0.276,0.538,-0.273,-1.813
878,-0.471,0.111,0.254,-3.816,1.664,-2.342,-1.992,-0.699,0.0,1.133,-0.02,-0.369,-0.474,-4.461,7.914,-0.415,-0.21,0.235,0.385,-0.496,-1.897
879,-0.667,0.07,-0.051,-3.932,1.564,-2.14,-2.174,-0.881,0.0,0.951,0.098,-0.365,-0.34,-4.726,7.668,-0.356,-0.27,0.072,0.363,-0.356,-1.56
880,-0.174,0.254,0.464,-3.855,1.351,-2.439,-1.925,-0.784,0.0,1.019,0.543,-0.345,-0.348,-3.695,7.76,-0.428,-0.327,0.052,0.153,-0.407,-2.165
881,-0.459,-0.182,0.412,-3.742,1.561,-2.052,-1.68,-0.59,0.0,1.087,0.018,-0.403,-0.56,-5.42,8.825,-0.466,0.05,0.076,0.054,-0.092,-1.449
882,-0.928,-0.02,0.408,-3.713,1.741,-1.889,-1.973,-0.646,0.0,1.16,0.092,-0.41,-0.529,-5.928,9.365,-0.501,-0.132,0.228,0.507,-0.496,-1.64
883,-0.359,0.3,0.032,-3.808,1.37,-2.306,-2.153,-1.07,0.0,1.082,0.303,-0.506,-0.296,-4.658,8.379,-0.561,-0.334,0.306,0.326,-0.344,-1.809
884,-0.122,-0.197,0.016,-3.937,1.581,-2.6,-1.602,-0.509,0.0,1.189,0.319,-0.298,-0.255,-4.449,8.062,-0.68,-0.038,-0.069,0.177,-0.045,-1.453
885,-0.468,-0.109,0.349,-3.46,1.615,-1.897,-1.771,-0.62,0.0,1.129,0.218,-0.039,-0.406,-5.461,8.545,-0.44,-0.183,-0.012,0.133,-0.15,-1.46
886,-0.049,-0.589,-0.068,-4.208,2.114,-2.14,-1.706,-0.146,0.0,1.011,0.549,0.095,-0.656,-5.646,8.813,-0.266,-0.041,-0.161,0.346,-0.3,-1.371
887,-0.36,-0.145,0.218,-3.94,1.657,-2.359,-1.99,-0.533,0.0,1.247,0.19,-0.413,-0.422,-4.829,8.102,-0.403,-0.307,0.069,0.229,-0.373,-1.694
888,-0.579,0.219,0.313,-4.003,1.764,-2.427,-2.145,-0.989,0.0,1.218,0.26,-0.495,-0.369,-4.407,7.692,-0.585,-0.367,0.362,0.378,-0.434,-1.942
889,-0.294,0.284,0.247,-3.558,1.555,-2.496,-1.962,-0.824,0.0,1.257,0.373,-0.571,-0.182,-5.238,9.167,-0.702,-0.405,0.331,0.119,-0.274,-2.078
890,-0.059,0.249,-0.168,-3.395,1.62,-2.341,-2.115,-0.987,0.0,0.805,0.435,-0.578,-0.277,-4.576,8.251,-0.498,-0.221,0.323,0.32,-0.28,-1.677
891,-0.221,0.341,0.104,-3.18,1.434,-2.207,-2.106,-0.882,0.0,1.119,0.423,-0.434,-0.174,-5.42,8.71,-0.554,-0.191,0.313,0.306,-0.367,-1.788
892,-0.47,0.191,0.171,-4.077,1.577,-2.518,-2.32,-0.912,0.0,1.115,0.223,-0.251,-0.343,-3.604,7.6,-0.521,-0.493,-0.094,0.226,0.101,-2.125
893,-0.93,0.139,0.83,-3.854,1.318,-2.177,-1.862,-0.802,0.0,0.992,0.234,-0.271,-0.338,-4.636,7.843,-0.531,-0.184,0.021,0.334,-0.335,-1.641
894,-0.354,-0.107,0.228,-3.858,1.932,-2.398,-1.854,-0.415,0.0,1.025,0.26,-0.097,-0.267,-3.776,7.421,-0.628,-0.376,0.049,-0.135,0.047,-1.713
895,0.288,-0.154,0.14,-4.059,1.496,-2.664,-1.721,-0.638,0.0,1.418,0.237,-0.278,-0.49,-4.467,8.161,-0.502,0.067,-0.105,0.294,-0.284,-1.775
896,-0.307,0.114,0.285,-3.756,1.239,-2.483,-1.895,-0.846,0.0,1.377,0.35,-0.312,-0.277,-4.298,7.827,-0.623,-0.556,0.162,-0.155,-0.044,-1.816
897,-0.507,0.036,0.274,-3.318,1.249,-2.101,-1.792,-0.566,0.0,0.808,0.243,-0.178,-0.299,-4.789,7.874,-0.609,-0.233,-0.161,0.23,-0.16,-1.49
898,-0.35,-0.164,0.194,-3.609,1.827,-1.948,-1.991,-0.443,0.0,0.871,0.16,-0.121,-0.414,-4.448,7.993,-0.14,-0.456,0.073,-0.119,-0.147,-1.744
899,-0.671,0.521,0.172,-3.435,1.172,-1.947,-2.041,-1.074,0.0,0.897,0.214,-0.61,-0.264,-4.34,7.751,-0.662,-0.415,0.325,0.048,-0.183,-1.919
900,-1.043,-0.357,0.77,-3.871,1.785,-1.725,-1.652,-0.298,0.0,1.172,-0.122,-0.104,-0.392,-5.53,8.803,-0.278,-0.351,-0.009,0.011,-0.119,-1.68
901,-0.466,0.146,0.251,-3.605,1.609,-2.016,-1.876,-0.734,0.0,1.355,0.135,-0.406,-0.277,-4.614,7.984,-0.559,-0.26,0.174,0.311,-0.122,-1.939
902,-1.163,0.116,0.439,-2.992,1.498,-1.215,-2.023,-0.694,0.0,0.927,-0.131,-0.49,-0.251,-6.073,8.927,-0.334,-0.441,0.281,0.31,-0.156,-1.546
903,-0.162,0.314,0.007,-3.361,1.443,-2.216,-2.165,-1.145,0.0,1.156,0.449,-0.612,-0.427,-5.447,8.581,-0.845,-0.162,0.296,0.417,-0.569,-1.769
904,-0.171,0.363,-0.07,-3.72,1.562,-3.013,-2.019,-0.767,0.0,1.063,0.372,-0.725,-0.073,-3.854,8.08,-0.648,-0.15,0.565,0.343,-0.252,-1.954
905,-0.51,0.141,0.104,-3.842,1.543,-2.358,-2.178,-0.799,0.0,1.239,0.156,-0.371,-0.241,-5.205,8.6,-0.547,-0.275,0.261,0.275,-0.232,-1.803
906,-0.041,0.151,0.094,-3.819,1.684,-2.345,-2.031,-0.81,0.0,1.353,0.527,-0.462,-0.392,-4.699,8.242,-0.648,-0.201,0.218,0.402,-0.257,-1.853
907,-0.646,0.368,0.463,-3.672,1.293,-2.264,-2.053,-1.052,0.0,1.173,0.282,-0.444,-0.292,-4.367,8.413,-0.538,-0.427,0.108,0.22,-0.288,-2.107
908,0.579,0.097,-0.605,-3.302,1.435,-2.448,-1.926,-0.659,0.0,1.086,0.781,-0.32,-0.265,-4.897,8.235,-0.711,0.067,0.05,0.286,-0.373,-1.486
909,-0.251,-0.038,0.153,-3.389,1.479,-2.077,-1.695,-0.696,0.0,1.071,0.192,-0.349,-0.257,-5.085,8.352,-0.697,-0.114,-0.013,0.351,-0.097,-1.558
910,-0.082,0.288,-0.152,-4.005,1.615,-2.812,-2.206,-1.09,0.0,1.278,0.355,-0.556,-0.118,-3.289,7.608,-0.696,-0.555,0.165,0.024,0.02,-2.245
911,-0.203,0.271,-0.101,-3.524,1.372,-2.195,-2.269,-1.132,0.0,1.127,0.367,-0.448,-0.35,-5.121,8.201,-0.713,-0.309,0.334,0.348,-0.501,-1.898
912,-0.454,-0.3,0.349,-3.947,1.758,-2.427,-1.775,-0.371,0.0,1.101,0.194,-0.144,-0.317,-4.274,7.799,-0.448,-0.253,-0.215,0.216,-0.109,-1.695
913,-0.032,0.058,-0.175,-3.99,1.774,-2.567,-1.925,-0.723,0.0,1.298,0.253,-0.232,-0.248,-3.979,7.802,-0.623,-0.364,0.004,0.161,-0.032,-2.014
914,-0.348,0.352,-0.105,-3.034,1.237,-1.631,-2.125,-1.208,0.0,0.855,0.032,-0.552,-0.21,-5.074,8.022,-0.522,-0.038,0.521,0.147,-0.127,-1.595
915,-0.262,-0.021,0.024,-3.458,1.442,-2.191,-1.922,-0.69,0.0,1.063,0.428,-0.21,-0.203,-4.439,7.932,-0.48,-0.122,0.175,0.11,-0.107,-1.739
916,0.052,0.066,-0.066,-2.916,1.238,-1.729,-1.748,-0.66,0.0,0.868,0.407,-0.163,-0.412,-4.516,7.514,-0.265,0.056,0.125,0.261,-0.261,-1.368
917,-0.672,0.12,0.599,-3.754,1.353,-2.352,-1.706,-0.843,0.0,1.022,0.331,-0.25,-0.279,-4.724,8.336,-0.515,-0.234,-0.016,0.1,0.1,-1.621
918,0.223,-0.104,-0.123,-4.048,1.701,-2.953,-1.933,-0.509,0.0,1.381,0.446,-0.438,-0.409,-4.329,8.193,-0.558,-0.159,0.271,0.002,-0.188,-1.666
919,0.263,0.289,-0.201,-4.189,1.38,-3.174,-2.077,-1.114,0.0,1.157,0.462,-0.364,-0.15,-3.406,8.165,-0.617,-0.236,0.079,0.021,-0.235,-2.203
920,-1.091,-0.128,0.57,-4.124,2.058,-2.181,-1.936,-0.496,0.0,1.107,0.024,-0.381,-0.415,-4.614,8.372,-0.491,-0.213,0.182,0.116,-0.425,-1.897
921,-0.154,-0.014,0.058,-4.417,1.757,-2.623,-1.942,-0.78,0.0,1.177,0.494,-0.481,-0.548,-4.86,8.517,-0.804,-0.221,0.059,0.507,-0.574,-1.918
922,-0.789,0.058,0.49,-3.758,1.501,-2.217,-1.846,-0.542,0.0,1.324,0.043,-0.336,0.0,-4.489,7.858,-0.544,-0.199,0.169,0.02,0.073,-1.86
923,0.134,0.137,-0.248,-3.866,1.493,-2.896,-1.712,-0.615,0.0,1.198,0.496,-0.294,0.01,-4.145,8.268,-0.625,-0.189,0.191,0.216,0.138,-1.765
924,-0.251,0.073,-0.086,-3.879,1.512,-2.413,-1.943,-0.736,0.0,1.323,0.339,-0.51,-0.315,-4.414,7.999,-0.554,-0.162,0.171,0.244,-0.191,-1.768
925,-0.474,-0.099,0.184,-3.603,1.51,-2.172,-1.986,-0.67,0.0,0.934,0.073,-0.187,-0.223,-4.488,7.889,-0.342,-0.4,0.03,0.124,0.017,-1.502
926,-0.624,-0.003,0.38,-3.973,1.576,-2.07,-1.765,-0.573,0.0,1.124,0.081,-0.462,-0.451,-4.171,7.24,-0.65,0.089,-0.038,0.273,-0.178,-1.693
927,-0.59,-0.245,0.713,-3.713,1.565,-1.923,-1.435,-0.229,0.0,1.11,0.111,-0.278,-0.535,-5.179,8.326,-0.377,-0.171,0.002,0.289,-0.285,-1.659
928,-0.963,0.28,0.712,-3.876,1.488,-1.803,-2.238,-1.09,0.0,0.963,0.208,-0.582,-0.493,-5.158,8.425,-0.602,-0.341,0.408,0.424,-0.556,-1.941
929,-0.47,0.189,0.43,-3.935,1.316,-2.614,-1.731,-0.67,0.0,1.2,0.16,-0.401,-0.239,-4.575,8.481,-0.563,-0.124,0.171,0.151,-0.275,-1.755
930,-0.463,0.379,0.31,-3.651,1.216,-2.25,-2.125,-1.145,0.0,1.064,0.299,-0.468,-0.389,-5.343,8.968,-0.66,-0.297,0.226,0.471,-0.388,-2.049
931,-0.484,0.346,0.096,-3.336,1.436,-1.939,-1.928,-1.011,0.0,1.074,0.468,-0.52,-0.396,-4.447,7.433,-0.631,-0.142,0.215,0.126,-0.21,-1.735
932,-0.287,0.152,0.007,-3.504,1.495,-2.25,-2.147,-0.805,0.0,1.093,0.132,-0.358,-0.323,-4.313,7.311,-0.63,-0.319,0.208,0.459,-0.315,-1.583
933,-0.319,-0.251,0.184,-4.351,1.89,-2.612,-1.89,-0.342,0.0,1.155,0.379,-0.237,-0.301,-3.872,8.122,-0.342,-0.395,-0.075,0.175,-0.045,-1.969
934,0.127,0.049,0.045,-3.609,1.378,-2.346,-1.946,-0.826,0.0,1.159,0.457,-0.362,-0.348,-4.916,8.479,-0.527,-0.061,-0.023,0.279,-0.193,-1.775
935,0.006,-0.113,0.002,-3.409,1.647,-1.982,-1.987,-0.578,0.0,1.173,0.451,-0.343,-0.237,-4.798,7.516,-0.487,-0.286,-0.05,0.082,-0.206,-1.538
936,-0.06,-0.216,0.133,-4.308,1.75,-2.498,-1.671,-0.68,0.0,1.181,0.318,-0.167,-0.402,-4.392,7.985,-0.683,-0.101,0.057,0.274,-0.172,-1.629
937,-0.444,0.364,0.069,-3.543,1.27,-2.268,-2.282,-1.054,0.0,1.173,0.036,-0.445,-0.189,-5.147,8.838,-0.607,-0.368,0.217,0.118,-0.24,-1.967
938,-0.436,-0.021,0.22,-3.54,1.431,-2.093,-1.799,-0.484,0.0,1.049,0.284,-0.256,-0.213,-4.44,7.847,-0.437,-0.265,-0.004,0.177,-0.168,-1.755
939,-0.762,-0.098,0.336,-3.757,1.693,-1.929,-1.934,-0.533,0.0,0.961,-0.031,-0.206,-0.212,-4.684,8.14,-0.313,-0.452,-0.077,-0.015,-0.177,-1.773
940,-0.321,0.132,0.291,-3.887,1.655,-2.501,-1.896,-0.638,0.0,1.108,0.345,-0.385,-0.405,-5.097,9.318,-0.518,-0.226,0.219,0.204,-0.211,-2.121
941,-0.213,0.106,0.289,-3.951,1.616,-2.722,-1.881,-0.764,0.0,1.251,0.248,-0.327,-0.179,-4.585,8.887,-0.697,-0.412,0.148,0.064,-0.15,-2.044
942,-0.918,0.184,0.835,-4.068,1.57,-2.342,-1.765,-0.823,0.0,1.149,0.067,-0.331,-0.442,-4.24,7.812,-0.598,-0.164,0.153,0.188,-0.438,-1.848
943,-0.004,0.031,-0.318,-3.689,1.609,-2.514,-1.986,-0.627,0.0,1.322,0.273,-0.245,-0.35,-4.191,7.502,-0.41,-0.406,0.254,0.375,-0.302,-1.564
944,-0.736,0.329,0.394,-3.666,1.471,-2.17,-2.123,-0.989,0.0,1.042,0.337,-0.602,-0.207,-4.329,7.83,-0.563,-0.328,0.533,0.275,-0.195,-1.943
945,-0.293,0.22,-0.057,-3.749,1.499,-2.65,-2.239,-0.895,0.0,1.111,0.41,-0.317,-0.356,-3.173,6.88,-0.679,-0.513,-0.03,0.154,-0.334,-1.911
946,-0.641,-0.034,0.011,-3.966,1.823,-2.183,-2.37,-0.808,0.0,1.136,0.087,-0.16,-0.276,-4.125,7.621,-0.458,-0.364,-0.067,0.123,-0.036,-1.827
947,-0.352,0.335,-0.031,-3.723,1.423,-2.408,-2.08,-1.037,0.0,1.204,0.258,-0.52,-0.428,-4.085,7.194,-0.822,-0.38,0.145,0.233,-0.287,-1.849
948,-0.602,0.304,0.288,-3.529,1.434,-2.392,-2.119,-0.93,0.0,1.193,0.116,-0.423,-0.127,-3.667,7.36,-0.426,-0.514,0.212,0.174,-0.248,-2.146
949,-0.685,-0.226,0.346,-4.04,1.695,-2.402,-1.485,-0.223,0.0,1.273,0.017,-0.378,-0.489,-5.084,8.479,-0.315,-0.052,-0.037,0.384,-0.4,-1.48
950,-0.084,-0.195,0.127,-4.256,1.689,-2.893,-1.738,-0.459,0.0,1.408,0.422,-0.339,-0.358,-4.565,7.864,-0.751,-0.215,0.059,0.295,-0.336,-1.592
951,0.081,-0.024,-0.225,-3.87,1.522,-2.771,-1.879,-0.637,0.0,1.352,0.199,-0.24,-0.178,-4.122,7.851,-0.523,-0.237,0.025,0.19,-0.446,-1.802
952,-0.737,-0.09,0.176,-3.931,1.567,-2.132,-1.829,-0.433,0.0,1.021,0.016,-0.324,-0.305,-5.512,9.011,-0.442,-0.397,0.126,0.323,-0.203,-1.632
953,0.044,0.038,-0.145,-3.819,1.55,-2.621,-1.921,-0.869,0.0,1.329,0.312,-0.278,-0.17,-4.207,7.961,-0.514,-0.035,0.1,-0.063,-0.001,-1.794
954,0.02,0.004,-0.042,-4.026,1.81,-2.958,-2.111,-0.682,0.0,1.134,0.284,-0.196,-0.241,-4.151,8.308,-0.554,-0.079,-0.055,0.172,-0.138,-1.786
955,-0.353,-0.074,-0.171,-3.658,1.721,-1.986,-2.273,-0.682,0.0,1.158,0.259,-0.099,-0.499,-5.398,8.74,-0.486,-0.393,0.059,0.309,-0.306,-1.697
956,-0.81,0.235,0.222,-3.753,1.357,-2.253,-1.934,-0.913,0.0,1.284,0.235,-0.624,-0.373,-4.707,8.058,-0.661,-0.586,0.298,0.228,-0.318,-1.97
957,-0.345,-0.086,0.153,-3.514,1.715,-1.8,-1.748,-0.529,0.0,1.095,0.121,-0.369,-0.394,-5.187,8.078,-0.507,-0.257,0.34,0.305,-0.37,-1.732
958,-0.694,0.13,0.745,-3.739,1.464,-2.041,-1.894,-0.856,0.0,1.104,-0.093,-0.396,-0.191,-4.913,8.445,-0.435,-0.431,0.045,0.151,0.008,-1.969
959,-0.571,-0.142,0.23,-4.297,1.895,-2.445,-2.045,-0.615,0.0,1.159,0.057,-0.351,-0.399,-4.761,8.344,-0.503,-0.459,-0.196,-0.133,0.0,-1.689
960,-0.122,0.187,-0.096,-3.598,1.215,-2.378,-2.095,-0.821,0.0,1.071,0.325,-0.379,-0.354,-4.007,7.629,-0.371,-0.224,0.246,0.297,-0.287,-1.767
961,-0.325,0.263,-0.006,-4.119,1.384,-2.664,-2.106,-1.062,0.0,1.063,0.22,-0.527,-0.421,-4.394,8.01,-0.718,-0.154,0.341,0.129,-0.321,-1.702
962,-0.31,0.075,0.121,-3.597,1.494,-2.074,-1.957,-0.716,0.0,1.289,0.367,-0.362,-0.328,-4.954,7.895,-0.648,-0.125,0.089,0.377,-0.306,-1.709
963,-0.611,-0.017,0.381,-4.032,1.453,-2.25,-1.708,-0.577,0.0,1.162,0.112,-0.418,-0.43,-4.346,8.019,-0.544,-0.295,0.236,0.089,-0.144,-1.841
964,-0.816,0.058,0.363,-4.05,1.71,-2.141,-2.122,-0.839,0.0,1.236,0.011,-0.253,-0.423,-4.858,7.996,-0.524,-0.419,0.121,0.016,-0.353,-1.713
965,-0.32,0.249,-0.005,-3.618,1.447,-2.178,-2.227,-1.069,0.0,1.226,0.26,-0.415,-0.264,-5.213,8.566,-0.69,-0.233,0.153,0.265,-0.261,-1.772
966,-0.681,0.097,0.352,-4.149,1.504,-2.782,-2.036,-0.611,0.0,1.218,0.126,-0.354,-0.044,-3.68,7.846,-0.711,-0.526,0.17,-0.112,0.203,-2.032
967,-1.088,0.226,0.613,-3.64,1.516,-1.743,-2.001,-0.809,0.0,0.961,0.169,-0.366,-0.405,-5.565,8.964,-0.612,-0.399,0.185,0.316,-0.234,-1.89
968,-0.525,0.036,0.192,-4.031,1.493,-2.576,-2.21,-0.908,0.0,1.247,0.118,-0.652,-0.125,-4.32,8.296,-0.637,-0.498,0.07,0.262,0.009,-1.941
969,0.206,-0.22,-0.249,-4.373,1.809,-2.838,-1.75,-0.47,0.0,1.178,0.623,-0.248,-0.617,-4.034,8.105,-0.547,-0.141,0.024,0.353,-0.481,-1.767
970,-0.807,0.354,0.45,-3.57,1.401,-2.088,-2.071,-1.16,0.0,1.034,0.003,-0.482,-0.166,-4.734,8.261,-0.529,-0.536,0.291,-0.041,-0.123,-1.969
971,0.334,0.067,-0.148,-3.614,1.76,-2.396,-1.95,-0.871,0.0,1.038,0.668,-0.534,-0.63,-4.644,8.114,-0.462,-0.245,0.172,0.467,-0.446,-1.887
972,0.223,-0.016,-0.104,-3.588,1.323,-2.353,-1.915,-0.813,0.0,1.215,0.192,-0.188,-0.305,-4.41,7.828,-0.691,-0.266,-0.003,0.118,-0.105,-1.797
973,-0.106,0.206,0.088,-3.861,1.366,-2.609,-1.873,-0.777,0.0,1.23,0.298,-0.403,-0.226,-4.477,8.194,-0.529,-0.303,0.277,0.149,-0.223,-1.841
974,-1.016,0.218,0.84,-3.825,1.593,-2.142,-2.15,-0.844,0.0,1.124,0.004,-0.443,-0.201,-4.065,7.598,-0.608,-0.678,0.178,0.291,-0.264,-1.987
975,0.314,0.329,-0.271,-3.801,1.596,-2.859,-2.127,-0.909,0.0,1.314,0.311,-0.554,-0.299,-4.077,7.895,-0.744,-0.321,0.384,0.361,-0.387,-1.927
976,0.334,-0.149,-0.451,-4.202,1.72,-3.14,-1.894,-0.422,0.0,1.418,0.407,-0.194,-0.17,-3.677,7.695,-0.552,-0.043,0.069,-0.045,0.077,-1.79
977,-0.162,-0.061,-0.069,-4.736,1.717,-2.844,-2.086,-0.569,0.0,1.345,0.425,-0.314,-0.689,-4.594,8.356,-0.376,-0.078,0.113,0.499,-0.738,-1.766
978,0.201,0.197,-0.304,-3.534,1.283,-2.712,-1.823,-0.676,0.0,1.408,0.553,-0.255,-0.203,-3.992,7.703,-0.414,0.042,0.093,0.29,-0.164,-1.619
979,0.318,0.187,-0.028,-3.601,1.561,-2.464,-1.929,-0.686,0.0,1.036,0.697,-0.388,-0.29,-3.771,7.58,-0.36,-0.259,0.182,0.095,-0.069,-1.97
980,-1.009,0.053,0.75,-3.478,1.44,-1.596,-1.809,-0.689,0.0,0.596,-0.065,-0.4,-0.4,-4.948,8.117,-0.361,-0.463,0.189,0.166,-0.301,-1.684
981,-0.89,0.273,0.709,-3.812,1.358,-2.15,-1.847,-0.954,0.0,1.23,0.008,-0.462,-0.087,-3.498,6.853,-0.509,-0.588,0.319,0.065,-0.059,-2.021
982,-1.19,0.567,0.682,-4.262,1.051,-2.905,-2.029,-1.054,0.0,1.18,0.014,-0.669,0.004,-3.733,8.158,-0.765,-0.767,0.279,0.027,-0.081,-2.184
983,-0.464,-0.125,0.349,-3.73,1.543,-2.065,-1.924,-0.656,0.0,0.982,0.171,-0.128,-0.354,-4.687,8.027,-0.162,-0.347,0.016,0.526,-0.279,-1.541
984,-0.4,0.243,0.149,-3.8,1.436,-2.339,-2.009,-1.001,0.0,1.306,0.076,-0.507,-0.298,-4.782,8.101,-0.596,-0.455,0.198,0.187,-0.282,-1.8
985,-0.095,0.193,-0.023,-4.239,1.746,-2.861,-2.205,-0.84,0.0,1.473,0.446,-0.535,-0.183,-3.111,6.985,-0.839,-0.505,0.255,0.237,-0.323,-2.097
