x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y,x18,x19,x20
-3.919,3.896,2.154,0.68,-2.888,-4.068,-1.416,-0.002,0.617,-0.127,-1.677,1.785,-0.105,-0.351,-1.699,0.346,0.434,0.0,0.28,-1.003,-0.688
-3.894,4.397,-0.906,-0.152,-2.586,-3.936,-1.758,0.159,1.777,1.471,0.417,1.849,0.029,1.262,0.553,-1.153,0.639,0.0,0.395,-1.622,-0.636
-4.438,3.716,1.355,0.479,-3.214,-3.826,-1.094,-0.176,1.016,0.322,-0.838,1.744,-0.172,0.439,-0.823,0.215,0.608,0.0,0.385,-1.113,-0.403
-3.068,4.001,2.196,0.623,-3.054,-4.317,-1.402,0.186,0.522,0.463,-1.253,1.639,0.156,0.118,-1.122,0.668,1.135,0.0,0.575,-0.988,-0.463
-2.417,4.099,3.06,0.664,-3.377,-4.13,-1.309,0.592,0.239,-0.141,-1.947,1.402,0.388,-0.184,-1.56,1.194,0.913,0.0,0.372,-1.044,-0.551
-2.78,3.11,3.008,0.604,-3.074,-4.168,-1.269,0.5,0.65,-0.996,-2.119,1.532,0.498,0.144,-1.501,1.004,0.426,0.0,0.654,-0.94,-0.616
-4.453,3.971,1.572,0.4,-3.234,-4.117,-1.51,0.016,0.874,0.108,-1.489,1.712,-0.082,0.173,-1.268,-0.002,0.344,0.0,0.3,-1.291,-0.702
-4.024,4.07,0.271,0.364,-3.058,-3.452,-1.4,-0.156,1.144,1.23,-0.24,1.826,-0.209,0.875,-0.415,0.059,1.041,0.0,0.306,-1.128,-0.326
-3.463,4.682,0.36,0.007,-2.79,-3.746,-1.547,-0.032,1.125,1.373,-0.281,1.494,-0.152,0.482,-0.287,-0.58,0.534,0.0,0.156,-1.512,-0.508
-3.373,3.839,-0.508,0.113,-2.801,-4.011,-1.423,0.265,1.78,1.176,0.283,1.826,0.333,0.903,0.452,-1.02,0.918,0.0,0.367,-1.507,-0.669
-3.908,3.187,1.17,0.681,-3.024,-3.651,-1.242,-0.211,0.78,-0.218,-1.166,1.676,-0.156,-0.353,-1.177,0.051,0.805,0.0,0.5,-1.062,-0.734
-3.602,4.794,-1.714,0.169,-2.663,-4.045,-1.652,0.052,1.798,1.981,0.621,1.9,0.169,0.863,0.756,-1.721,0.436,0.0,0.365,-1.535,-0.718
-4.34,4.426,-2.01,-0.334,-3.106,-4.207,-1.518,-0.103,2.298,2.351,1.065,1.884,-0.089,1.915,1.375,-2.058,0.122,0.0,0.295,-1.603,-0.715
-4.065,3.558,2.04,0.584,-2.817,-4.333,-1.231,0.169,0.786,-0.333,-1.444,1.893,0.374,0.033,-1.328,0.216,0.36,0.0,0.388,-0.983,-0.632
-4.403,3.133,0.714,0.083,-2.875,-4.165,-0.861,0.307,1.617,0.683,-0.292,1.828,0.132,0.466,-0.305,-0.9,0.31,0.0,0.417,-1.125,-0.815
-3.698,4.392,0.898,0.224,-2.913,-4.233,-1.622,0.048,1.183,0.781,-0.572,1.757,0.112,0.835,-0.473,0.063,1.119,0.0,0.432,-1.416,-0.485
-3.832,4.677,1.596,0.432,-3.263,-4.214,-1.931,0.135,0.931,0.718,-0.955,1.779,0.174,0.516,-0.925,0.369,1.106,0.0,0.302,-1.566,-0.544
-3.927,3.658,0.135,0.074,-3.121,-3.574,-1.546,-0.096,1.305,1.005,-0.038,1.772,-0.021,0.804,-0.197,-0.536,0.625,0.0,0.074,-1.144,-0.608
-4.782,4.349,1.115,0.321,-3.067,-3.905,-1.588,-0.06,0.948,0.47,-1.058,1.742,-0.3,0.541,-0.83,-0.094,0.275,0.0,0.462,-1.223,-0.663
-3.423,4.186,0.962,0.23,-3.29,-4.443,-1.478,0.135,1.235,0.966,-0.438,1.748,0.418,0.61,-0.389,-0.44,0.677,0.0,0.302,-1.467,-0.593
-4.327,4.236,0.496,0.27,-3.102,-4.345,-1.735,-0.093,1.018,1.07,-0.463,1.585,-0.053,0.521,-0.376,-0.385,0.704,0.0,0.254,-1.332,-0.748
-4.32,4.313,1.024,0.233,-2.964,-4.167,-1.687,-0.176,1.262,1.07,-0.639,1.843,-0.005,0.699,-0.609,-0.223,0.906,0.0,0.212,-1.354,-0.567
-4.018,4.577,0.464,0.43,-2.66,-4.162,-1.648,-0.192,1.154,1.349,-0.435,1.843,0.063,0.574,-0.49,-0.4,0.62,0.0,0.586,-1.175,-0.577
-3.417,3.993,1.93,0.32,-2.981,-4.179,-1.447,0.297,0.669,0.32,-1.084,1.772,0.447,0.287,-1.043,0.169,0.744,0.0,0.461,-1.221,-0.514
-3.912,4.106,-0.658,0.221,-3.007,-3.523,-1.34,0.147,1.763,1.264,0.072,1.761,0.011,0.964,0.253,-0.806,0.69,0.0,0.066,-1.511,-0.698
-3.9,3.416,1.651,0.482,-2.905,-4.324,-1.411,0.192,0.829,0.117,-0.829,1.885,0.345,0.051,-1.109,-0.106,0.537,0.0,0.669,-1.339,-0.452
-5.154,4.646,0.518,0.482,-2.944,-3.818,-1.683,-0.237,1.208,1.084,-0.499,2.109,-0.13,0.742,-0.561,-0.215,0.981,0.0,0.383,-1.422,-0.619
-3.411,4.804,1.037,0.229,-3.217,-3.883,-1.599,-0.069,1.126,1.245,-0.772,1.599,0.132,0.338,-0.708,-0.079,0.947,0.0,0.375,-1.486,-0.713
-4.415,4.094,1.948,0.58,-2.757,-3.825,-1.405,0.114,0.747,-0.071,-1.512,1.623,0.117,-0.268,-1.31,0.205,0.493,0.0,0.607,-1.165,-0.817
-3.7,4.026,-0.347,0.04,-2.921,-3.96,-1.489,0.196,1.722,1.121,0.034,1.577,-0.031,0.907,0.135,-1.167,0.246,0.0,0.187,-1.453,-0.676
-4.388,4.063,-0.42,0.435,-2.861,-3.736,-1.566,-0.23,1.656,1.193,-0.284,1.868,-0.254,0.746,-0.16,-0.622,0.489,0.0,0.347,-1.167,-0.732
-4.304,3.961,1.894,0.399,-2.871,-4.481,-1.367,0.533,0.947,0.954,-0.757,1.765,0.218,0.711,-0.576,0.435,1.02,0.0,0.351,-0.858,-0.351
-2.691,3.463,1.773,0.486,-2.962,-3.681,-1.364,0.091,0.684,-0.179,-1.229,1.516,0.251,-0.14,-1.186,0.407,0.794,0.0,0.291,-1.226,-0.697
-2.226,4.027,2.102,0.415,-2.887,-4.108,-1.278,0.506,1.148,0.523,-1.049,1.779,0.812,0.819,-0.844,0.411,0.589,0.0,0.332,-1.145,-0.406
-4.441,4.107,0.689,0.15,-2.942,-4.623,-1.422,0.375,1.248,0.968,-0.383,1.822,0.23,0.757,-0.364,-0.677,-0.024,0.0,0.344,-1.34,-0.635
-3.857,3.674,-0.101,0.061,-2.816,-3.657,-1.198,0.104,1.447,1.054,-0.153,1.576,0.104,0.517,-0.019,-0.988,0.109,0.0,0.244,-1.212,-0.677
-3.41,4.092,1.519,0.241,-3.041,-4.603,-1.314,0.297,1.196,1.002,-0.762,1.688,0.378,0.371,-0.78,-0.231,0.436,0.0,0.35,-1.103,-0.652
-3.982,3.43,-0.688,0.118,-3.158,-4.042,-1.292,0.201,1.737,1.33,0.324,1.678,-0.034,0.88,0.546,-1.126,0.551,0.0,0.196,-1.229,-0.614
-3.443,3.764,-0.699,0.203,-2.884,-3.967,-1.739,0.412,1.453,1.225,0.358,1.603,0.267,0.842,0.548,-0.82,0.933,0.0,0.398,-1.631,-0.551
-4.136,4.116,2.261,0.655,-2.791,-3.398,-1.408,-0.07,0.452,0.327,-1.365,1.756,0.086,-0.005,-1.372,0.847,0.674,0.0,0.484,-1.084,-0.349
-4.545,4.215,1.13,0.307,-2.672,-4.637,-1.445,0.242,1.327,0.954,-0.653,1.887,0.05,0.604,-0.579,0.007,0.966,0.0,0.385,-1.331,-0.737
-4.543,4.203,0.576,0.148,-3.091,-4.379,-1.582,0.205,1.418,1.236,-0.23,1.913,0.068,0.811,-0.34,-0.606,0.746,0.0,0.456,-1.351,-0.529
-4.331,3.261,1.333,0.222,-2.502,-4.173,-1.196,-0.229,0.983,0.089,-0.958,1.843,0.12,0.285,-0.909,-0.312,0.07,0.0,0.454,-1.059,-0.489
-4.978,3.626,2.118,0.453,-3.055,-3.911,-1.224,0.036,0.789,0.012,-1.452,2.028,0.024,0.215,-1.47,0.352,0.249,0.0,0.501,-0.995,-0.531
-4.577,3.288,1.603,0.523,-3.064,-4.016,-1.199,-0.105,0.761,-0.08,-1.366,1.8,-0.108,0.024,-1.203,0.133,0.238,0.0,0.383,-1.144,-0.702
-3.579,3.395,0.377,0.467,-2.983,-3.55,-1.589,-0.133,1.037,0.308,-0.716,1.529,0.035,0.025,-0.562,-0.238,0.465,0.0,0.461,-1.348,-0.675
-3.363,4.193,0.952,0.557,-3.059,-3.769,-1.336,-0.206,0.994,0.557,-1.187,1.562,-0.052,0.085,-1.079,-0.101,0.08,0.0,0.284,-1.016,-0.577
-2.346,4.057,-0.268,0.39,-2.62,-3.362,-1.65,-0.186,1.081,0.976,-0.348,1.248,0.074,0.057,-0.138,-0.556,0.297,0.0,0.404,-1.224,-0.589
-3.283,4.706,-0.107,0.082,-3.032,-4.027,-1.581,0.008,1.275,1.605,-0.064,1.607,0.299,0.746,-0.023,-0.688,0.682,0.0,0.198,-1.345,-0.507
-4.248,3.38,1.427,0.176,-3.186,-4.406,-1.192,0.136,1.134,0.486,-0.602,1.63,0.182,0.455,-0.485,-0.083,0.652,0.0,0.333,-1.193,-0.716
-3.238,4.111,-0.486,0.032,-3.044,-3.845,-1.454,0.083,1.545,1.442,0.224,1.564,0.018,0.967,0.408,-0.788,0.671,0.0,0.297,-1.571,-0.74
-5.759,3.728,2.512,0.281,-2.894,-4.646,-1.051,0.4,0.806,0.212,-1.227,1.801,0.121,0.221,-1.183,0.16,0.224,0.0,0.326,-0.977,-0.439
-4.133,3.5,2.778,0.741,-3.032,-3.559,-1.263,0.152,0.565,-0.772,-2.158,1.551,-0.064,0.011,-1.538,1.131,0.583,0.0,0.61,-1.185,-0.504
-4.927,4.214,1.243,0.218,-3.01,-3.706,-1.569,-0.112,0.952,0.65,-0.761,1.573,-0.042,0.465,-0.883,0.185,0.651,0.0,0.294,-1.353,-0.394
-3.855,3.618,1.408,0.379,-2.777,-4.093,-1.427,0.209,1.243,-0.158,-1.027,1.859,0.248,0.922,-0.757,0.158,0.109,0.0,0.162,-1.35,-0.447
-3.071,3.904,1.787,0.371,-3.421,-4.006,-1.639,0.098,0.742,0.473,-1.08,1.696,0.095,0.078,-1.151,0.272,0.622,0.0,0.321,-1.26,-0.499
-3.769,4.791,1.276,0.188,-2.969,-3.905,-1.801,0.392,0.994,0.907,-0.878,1.724,0.13,0.615,-0.814,-0.082,0.237,0.0,0.457,-1.569,-0.447
-3.296,3.728,1.795,0.565,-3.217,-4.152,-1.525,0.035,0.478,0.107,-1.152,1.409,0.233,-0.06,-1.031,0.616,0.982,0.0,0.636,-1.142,-0.28
-2.955,4.417,0.862,0.273,-2.752,-4.428,-1.627,0.048,1.037,0.905,-0.688,1.604,0.228,0.409,-0.609,-0.363,0.078,0.0,0.448,-1.41,-0.618
-4.107,4.875,-0.287,-0.108,-2.751,-4.163,-1.576,0.111,1.865,2.041,0.315,1.889,0.061,1.396,0.406,-1.006,0.486,0.0,0.35,-1.483,-0.568
-3.464,4.614,0.507,0.416,-2.851,-3.925,-1.873,-0.277,0.983,0.829,-0.99,1.536,-0.129,0.145,-0.856,-0.325,0.193,0.0,0.265,-1.4,-0.631
-4.578,3.439,1.68,0.725,-2.967,-3.686,-1.348,-0.215,0.771,-0.33,-1.534,1.647,-0.067,0.146,-1.064,0.479,0.477,0.0,0.359,-1.239,-0.556
-4.018,4.771,0.568,0.208,-2.853,-3.954,-1.531,0.127,0.98,1.369,-0.48,1.734,0.115,0.5,-0.5,-0.403,0.678,0.0,0.389,-1.181,-0.483
-3.71,3.775,1.723,0.267,-2.735,-4.194,-1.454,0.305,1.009,0.384,-0.8,1.795,0.307,0.727,-0.909,0.106,0.631,0.0,0.425,-1.284,-0.647
-4.726,3.774,2.01,0.453,-3.097,-4.015,-1.356,0.33,0.994,0.291,-1.026,1.862,0.104,0.066,-1.118,0.291,0.913,0.0,0.445,-1.123,-0.551
-3.637,4.327,-0.183,0.218,-2.967,-4.453,-1.526,0.527,1.728,1.368,0.175,1.735,0.403,1.025,0.336,-0.785,0.719,0.0,0.749,-1.43,-0.689
-4.532,4.361,-0.056,0.351,-2.894,-3.597,-1.387,-0.046,1.548,0.96,-0.474,1.669,-0.125,0.343,-0.405,-0.627,0.534,0.0,0.402,-1.239,-0.778
-2.953,4.06,2.653,0.453,-3.095,-3.982,-1.588,0.364,0.524,-0.027,-1.612,1.829,0.366,0.357,-1.49,0.832,0.732,0.0,0.493,-1.12,-0.537
-4.824,3.806,1.738,0.417,-3.145,-4.038,-1.497,-0.113,0.705,-0.379,-1.725,1.779,-0.085,-0.138,-1.377,0.063,-0.493,0.0,0.371,-1.316,-0.644
-4.26,4.269,0.055,0.015,-3.141,-4.531,-1.705,0.127,1.537,1.149,-0.113,1.691,0.115,0.555,-0.129,-0.891,0.933,0.0,0.33,-1.417,-0.786
-4.308,3.776,1.135,0.27,-3.104,-3.648,-1.452,-0.201,0.764,0.195,-1.123,1.873,-0.118,0.43,-1.168,-0.039,0.092,0.0,0.473,-1.236,-0.536
-3.503,4.125,-0.083,0.125,-2.897,-4.045,-1.671,0.376,1.711,1.065,-0.002,1.792,0.134,1.133,0.288,-0.638,0.658,0.0,0.29,-1.645,-0.61
-4.034,4.602,0.243,0.032,-2.608,-4.631,-1.704,0.201,1.582,1.431,-0.008,1.738,0.193,1.031,-0.014,-0.771,0.328,0.0,0.181,-1.666,-0.542
-3.723,4.107,2.192,0.606,-2.921,-4.019,-1.568,0.304,0.636,0.335,-1.298,1.701,0.073,0.34,-1.25,0.782,0.846,0.0,0.422,-1.23,-0.471
-4.474,4.413,1.305,0.387,-3.077,-3.858,-1.505,-0.103,1.033,0.808,-1.012,1.995,-0.011,0.572,-0.999,0.135,0.765,0.0,0.529,-1.16,-0.679
-4.142,3.988,0.693,0.018,-3.134,-4.126,-1.466,0.066,1.333,0.86,-0.516,1.609,0.129,0.933,-0.311,-0.499,0.432,0.0,0.142,-1.499,-0.592
-3.285,3.665,1.783,0.517,-2.819,-3.625,-1.335,-0.046,0.317,-0.032,-1.378,1.379,0.134,-0.477,-1.29,0.306,0.828,0.0,0.417,-0.952,-0.733
-3.246,3.957,1.881,0.826,-2.69,-4.247,-1.416,-0.053,0.884,-0.014,-1.348,1.776,0.326,-0.062,-1.233,0.395,0.817,0.0,0.505,-1.087,-0.684
-3.25,5.157,-0.51,-0.102,-2.869,-3.409,-1.822,0.195,1.349,1.829,0.019,1.571,-0.105,0.918,0.29,-0.772,1.097,0.0,0.438,-1.571,-0.688
-4.423,4.086,2.4,0.623,-2.813,-4.106,-1.455,0.194,0.664,0.358,-1.412,1.796,0.205,0.466,-1.319,0.808,0.928,0.0,0.361,-1.049,-0.511
-4.616,4.182,1.021,0.398,-3.048,-3.586,-1.53,-0.042,0.865,0.539,-1.206,1.647,-0.218,0.548,-0.88,0.274,0.386,0.0,0.599,-1.273,-0.501
-2.677,4.06,0.695,0.285,-2.788,-3.816,-1.748,-0.24,0.992,0.283,-0.816,1.766,0.319,0.046,-0.867,-0.352,0.414,0.0,0.559,-1.417,-0.778
-4.171,3.495,1.902,0.5,-2.697,-3.799,-1.114,0.071,0.435,0.19,-1.144,1.716,0.225,-0.172,-1.323,0.098,0.345,0.0,0.495,-0.901,-0.546
-3.192,3.378,1.226,0.376,-2.927,-3.579,-1.454,0.127,0.985,0.366,-0.965,1.567,0.157,0.124,-0.898,0.074,0.77,0.0,0.573,-0.955,-0.568
-3.958,4.261,1.051,0.491,-2.592,-3.719,-1.718,-0.152,0.972,0.329,-1.281,1.642,-0.062,0.545,-0.85,0.265,0.821,0.0,0.254,-1.366,-0.594
-4.991,4.18,1.239,0.444,-2.757,-4.096,-1.502,-0.035,1.078,0.348,-1.143,1.748,0.099,0.339,-1.041,-0.016,0.035,0.0,0.215,-1.182,-0.779
-4.517,5.297,-0.012,0.166,-2.847,-3.774,-1.525,-0.006,1.419,1.778,-0.172,1.683,-0.192,0.974,-0.126,-0.588,0.569,0.0,0.155,-1.446,-0.685
-4.719,2.953,2.531,0.57,-2.982,-4.462,-0.981,0.572,0.813,-0.318,-1.446,1.799,0.009,0.243,-1.164,0.711,1.047,0.0,0.6,-0.842,-0.471
-3.467,4.113,-0.421,0.267,-2.845,-3.408,-1.615,-0.014,1.509,0.995,-0.103,1.65,0.067,0.571,-0.02,-0.731,0.441,0.0,0.451,-1.449,-0.535
-5.018,3.79,0.869,0.168,-2.808,-4.281,-1.325,0.053,1.273,0.964,-0.51,2.016,0.047,0.804,-0.584,-0.467,0.658,0.0,0.346,-1.385,-0.804
-4.864,4.034,-1.038,-0.048,-2.554,-3.747,-1.317,0.107,1.886,1.706,0.5,2.014,-0.311,1.442,0.589,-1.155,0.555,0.0,0.305,-1.529,-0.588
-3.884,3.925,1.903,0.419,-2.638,-4.125,-1.429,0.192,0.949,-0.085,-1.511,1.807,0.112,0.051,-1.301,0.234,0.545,0.0,0.397,-1.228,-0.709
-4.31,3.818,1.785,0.491,-2.881,-4.551,-1.229,0.286,1.173,0.417,-0.971,2.109,0.104,0.587,-0.957,0.257,1.278,0.0,0.436,-1.193,-0.709
-3.547,4.128,1.452,0.292,-3.298,-3.869,-1.486,-0.129,1.033,1.017,-0.977,1.797,0.188,0.284,-0.928,-0.056,0.94,0.0,0.365,-1.114,-0.669
-3.132,3.838,0.211,0.062,-3.023,-4.102,-1.65,-0.022,1.174,0.738,-0.307,1.812,0.135,0.847,-0.22,-0.431,0.796,0.0,0.169,-1.486,-0.605
-4.282,3.964,1.854,0.473,-3.086,-4.164,-1.384,0.321,0.802,0.434,-1.149,1.799,0.035,0.485,-1.052,0.386,0.958,0.0,0.358,-1.276,-0.616
-3.528,4.204,1.133,0.247,-2.91,-3.849,-1.551,-0.109,1.068,1.005,-0.381,1.653,0.214,0.48,-0.519,0.019,1.136,0.0,0.401,-1.355,-0.499
-2.91,3.583,0.815,0.271,-2.663,-4.07,-1.324,-0.175,1.066,0.709,-0.708,1.703,0.4,0.119,-0.614,-0.583,0.036,0.0,0.35,-0.968,-0.801
-2.728,3.766,2.455,0.607,-3.044,-3.758,-1.42,0.069,0.723,-0.382,-1.601,1.832,0.067,-0.158,-1.616,0.677,0.634,0.0,0.407,-1.205,-0.393
-3.749,4.79,1.263,0.337,-2.772,-4.382,-1.731,0.098,0.965,0.866,-0.771,1.746,0.236,0.485,-0.807,0.092,1.027,0.0,0.137,-1.53,-0.583
-3.784,3.593,1.788,0.459,-2.678,-4.026,-1.317,0.038,0.68,0.32,-0.98,1.797,0.22,0.261,-1.037,0.348,1.069,0.0,0.603,-0.988,-0.494
-4.911,3.451,-0.693,0.211,-2.513,-3.72,-1.366,-0.003,1.667,1.099,0.136,1.637,-0.137,0.769,0.119,-0.854,0.399,0.0,0.574,-1.225,-0.525
-3.776,4.012,0.974,0.404,-2.878,-4.304,-1.241,0.273,1.062,0.744,-0.739,1.801,0.15,0.258,-0.531,-0.323,0.677,0.0,0.329,-1.186,-0.643
-4.157,3.853,1.463,0.429,-3.148,-4.202,-1.392,0.121,0.545,0.637,-1.064,1.614,0.244,0.051,-1.069,0.041,0.671,0.0,0.295,-1.101,-0.553
-3.823,4.585,-1.122,-0.138,-2.989,-3.956,-1.505,0.197,1.715,2.021,0.281,1.555,0.09,1.041,0.413,-1.528,-0.289,0.0,0.252,-1.512,-0.701
-4.822,4.319,0.832,0.315,-3.152,-4.173,-1.511,-0.267,1.023,0.752,-0.784,1.686,-0.097,0.333,-0.831,-0.054,0.515,0.0,0.389,-1.372,-0.581
-4.348,3.946,-0.032,0.168,-2.819,-3.756,-1.475,0.049,1.302,1.23,0.01,1.862,-0.218,0.955,0.121,-0.331,1.067,0.0,0.527,-1.368,-0.56
-3.121,3.283,1.527,0.492,-2.601,-4.495,-1.184,0.277,0.946,0.389,-0.736,1.476,0.434,-0.098,-0.787,-0.229,0.244,0.0,0.518,-1.048,-0.626
-4.215,3.462,1.978,0.65,-3.064,-3.682,-1.406,0.078,0.726,-0.002,-1.341,1.7,-0.181,0.555,-1.093,1.085,1.185,0.0,0.529,-0.944,-0.458
-3.301,3.784,0.671,0.161,-2.664,-3.844,-1.21,0.235,1.302,0.923,-0.327,1.805,0.309,0.523,-0.257,-0.49,1.07,0.0,0.347,-1.217,-0.71
-4.251,3.999,0.78,0.315,-2.993,-3.904,-1.497,0.069,1.348,0.575,-0.627,1.96,0.027,0.927,-0.541,-0.302,0.348,0.0,0.508,-1.355,-0.628
