x0,x1,x2,x3,x4,x5,x6,x7,x8,y,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
-0.579,-0.42,0.447,-4.185,-1.034,0.564,0.13,0.601,2.923,0.0,0.488,-4.147,0.987,2.251,8.28,-1.897,0.242,3.311,0.41,0.275,0.697
0.035,-0.076,0.222,-3.532,-1.177,0.337,0.119,0.36,2.195,0.0,0.381,-4.195,0.789,2.147,8.491,-1.564,0.591,2.244,0.222,0.135,0.799
-0.218,-0.123,-0.148,-4.545,-0.747,0.834,0.339,0.261,3.194,0.0,0.934,-4.843,0.867,2.705,8.49,-1.781,1.124,2.355,0.327,0.306,0.672
-0.469,0.053,0.299,-3.719,-0.9,0.378,0.284,0.161,2.679,0.0,0.359,-4.453,0.842,2.423,8.832,-1.708,0.432,2.836,0.245,0.112,0.591
-0.646,-0.293,0.812,-3.578,-1.376,0.54,-0.098,0.446,2.207,0.0,0.17,-5.008,0.69,1.853,8.948,-1.537,0.631,2.662,0.185,0.238,0.772
-1.06,-0.461,0.862,-4.193,-0.965,1.036,0.618,0.053,3.345,0.0,1.382,-5.737,0.976,2.78,8.562,-1.827,0.903,3.253,0.112,0.393,0.707
-0.826,-0.196,0.778,-4.259,-1.418,0.618,0.402,0.438,3.188,0.0,0.906,-4.746,0.727,2.587,8.276,-2.068,0.657,3.24,0.235,0.085,0.655
0.181,-0.079,0.546,-4.085,-1.15,0.392,0.257,0.272,2.763,0.0,0.353,-4.307,0.762,2.435,8.533,-1.824,0.651,2.457,0.334,-0.052,0.591
-0.564,0.031,0.856,-4.636,-1.216,0.312,0.102,0.445,3.043,0.0,0.468,-4.228,0.741,2.824,8.564,-2.164,0.144,3.549,0.328,0.015,0.694
-0.695,-0.327,0.243,-3.902,-0.897,0.477,0.304,0.308,2.773,0.0,0.445,-4.598,0.583,2.154,8.447,-1.748,0.411,3.187,0.516,-0.072,0.71
-0.468,-0.323,0.916,-4.07,-1.134,0.57,0.275,0.274,2.789,0.0,0.566,-4.855,0.93,2.4,8.571,-1.774,0.609,2.626,0.015,0.158,0.664
-0.179,-0.226,0.576,-4.341,-1.248,0.354,0.107,0.508,2.901,0.0,0.057,-3.921,0.728,2.406,8.339,-1.987,0.316,3.047,0.273,0.014,0.715
0.206,0.141,0.837,-4.205,-1.513,-0.131,-0.238,0.479,2.497,0.0,-0.699,-3.421,0.608,2.341,8.462,-1.821,0.118,2.611,0.293,-0.512,0.718
-0.161,-0.131,0.702,-3.904,-1.138,0.278,0.017,0.279,2.322,0.0,0.144,-4.002,0.818,2.099,8.346,-1.593,0.364,2.559,0.451,-0.026,1.043
-0.582,-0.347,0.449,-4.115,-0.93,0.705,0.534,0.071,2.932,0.0,0.783,-4.953,0.852,2.454,8.724,-1.793,0.769,3.003,0.348,0.142,0.787
-0.343,-0.122,0.675,-3.629,-1.403,0.287,0.029,0.584,2.369,0.0,-0.085,-4.609,0.819,2.177,8.502,-1.601,0.453,2.868,0.294,-0.165,0.679
-0.987,-0.215,0.53,-3.583,-0.909,0.906,0.265,0.377,2.401,0.0,1.127,-5.317,0.69,2.079,8.676,-1.51,0.81,2.996,0.334,0.535,0.831
-0.212,0.178,0.509,-3.792,-1.249,0.265,-0.109,0.497,2.508,0.0,-0.136,-3.985,0.954,2.525,8.63,-1.803,0.138,2.693,0.216,-0.125,0.629
-0.289,-0.269,0.722,-3.929,-1.226,0.673,0.183,0.315,2.815,0.0,0.579,-4.86,1.029,2.356,9.15,-1.854,0.758,2.44,0.144,0.116,0.743
-0.617,-0.593,0.798,-4.325,-1.109,0.953,0.248,0.243,2.828,0.0,0.975,-5.7,0.838,2.154,8.953,-1.916,1.382,2.426,0.27,0.4,0.765
-0.144,-0.255,1.229,-4.201,-1.508,0.323,0.03,0.525,2.826,0.0,0.141,-3.922,0.88,2.516,8.353,-1.956,0.323,2.71,0.232,-0.21,0.734
-0.163,-0.319,0.396,-4.033,-1.118,0.395,0.117,0.279,2.72,0.0,0.129,-4.158,1.017,2.187,9.044,-1.784,0.179,2.533,0.133,-0.24,0.705
-0.462,-0.222,0.437,-3.779,-1.252,0.592,0.349,0.392,2.531,0.0,0.9,-5.042,0.816,2.245,8.76,-1.696,0.904,2.787,0.228,0.268,0.772
-0.276,-0.36,0.515,-3.969,-1.309,0.451,0.206,0.541,2.606,0.0,0.499,-4.538,0.791,2.094,8.7,-1.689,0.617,2.73,0.277,0.027,0.685
-0.404,-0.379,0.405,-3.831,-1.17,0.534,0.271,0.337,2.615,0.0,0.636,-4.749,1.066,2.139,8.806,-1.913,0.657,2.711,0.007,0.058,0.73
-0.57,-0.182,0.481,-3.996,-1.324,0.361,0.271,0.365,2.919,0.0,0.243,-4.422,0.89,2.698,8.529,-1.608,0.382,3.203,0.087,-0.158,0.741
-0.078,0.022,0.101,-3.79,-0.737,0.554,0.322,0.072,2.67,0.0,0.392,-4.613,0.706,2.523,8.761,-1.798,0.777,2.195,0.368,0.136,0.602
0.486,-0.152,0.457,-3.95,-1.438,0.167,-0.101,0.853,2.259,0.0,-0.208,-3.968,0.605,1.846,8.729,-1.678,0.826,2.307,0.425,-0.137,0.755
-0.462,-0.128,0.9,-4.656,-1.327,0.319,0.037,0.518,3.122,0.0,-0.01,-4.12,1.078,2.522,8.662,-2.001,-0.039,3.482,0.145,-0.181,0.659
0.167,0.13,0.591,-3.631,-1.435,0.059,-0.101,0.78,2.38,0.0,-0.236,-3.718,0.831,2.105,8.478,-1.88,0.042,2.6,0.341,-0.117,0.578
0.012,-0.096,0.979,-3.733,-1.322,0.19,-0.045,0.71,2.362,0.0,-0.204,-3.93,0.786,2.037,8.437,-1.982,0.221,2.708,0.483,-0.364,0.793
-0.451,-0.431,0.57,-4.317,-0.858,0.777,0.052,0.453,2.969,0.0,0.723,-4.235,0.741,2.208,8.262,-1.945,0.27,2.632,0.644,0.18,0.631
-0.193,-0.197,0.459,-3.769,-1.468,0.087,0.061,0.307,2.496,0.0,-0.151,-3.838,1.088,2.302,8.413,-1.684,0.302,2.909,-0.035,-0.341,0.53
-0.41,-0.279,0.702,-3.544,-0.88,0.603,0.257,0.282,2.687,0.0,0.263,-4.681,0.8,2.369,9.101,-1.593,0.469,2.599,0.206,-0.01,0.581
-0.346,-0.124,0.069,-4.244,-0.888,0.653,0.36,0.216,2.868,0.0,0.977,-4.485,0.864,2.443,8.603,-1.824,0.492,2.742,0.205,0.233,0.719
-0.461,-0.336,0.589,-4.081,-0.986,0.656,0.217,0.273,2.938,0.0,0.635,-4.507,0.746,2.271,8.765,-1.734,0.465,2.635,0.341,0.093,0.411
0.131,-0.163,0.538,-3.673,-1.186,0.408,0.13,0.543,2.503,0.0,0.423,-4.046,1.031,2.172,8.555,-1.697,0.775,2.149,-0.015,0.019,0.636
-0.422,-0.032,0.257,-3.967,-0.932,0.242,0.49,0.051,3.06,0.0,0.086,-3.808,0.797,2.92,8.33,-2.228,0.06,2.906,0.311,-0.245,0.634
-0.455,-0.195,0.659,-4.06,-1.48,0.359,-0.027,0.454,2.649,0.0,0.071,-4.236,1.074,2.287,8.303,-1.973,0.318,2.9,0.043,-0.119,0.889
-0.587,-0.16,0.291,-4.134,-0.936,0.605,0.617,0.315,3.114,0.0,0.992,-4.515,1.062,2.657,8.416,-1.897,0.543,3.392,0.249,0.186,0.976
-0.191,-0.107,0.052,-3.924,-1.226,0.165,0.357,0.345,2.769,0.0,-0.004,-4.012,1.168,2.215,8.741,-1.57,0.146,3.187,0.153,-0.131,0.743
-0.266,-0.311,-0.087,-3.597,-0.685,0.533,0.081,0.331,2.308,0.0,0.319,-4.196,0.749,1.907,8.485,-1.559,0.574,2.456,0.18,0.016,0.594
-0.101,-0.113,0.103,-4.176,-0.998,0.74,0.451,0.278,2.86,0.0,1.005,-4.927,0.899,2.513,8.534,-1.863,1.096,2.395,0.381,0.199,0.634
-0.465,-0.368,0.635,-3.913,-1.183,0.825,0.336,0.348,2.646,0.0,0.992,-4.964,0.935,2.216,8.357,-1.606,0.96,2.498,0.261,0.277,0.604
-0.093,-0.224,0.638,-3.911,-1.185,0.384,0.355,0.228,2.727,0.0,0.308,-4.397,0.871,2.277,9.06,-1.726,0.418,2.472,0.128,-0.081,0.785
-0.32,-0.382,0.992,-4.46,-1.047,0.691,0.216,0.33,3.133,0.0,0.504,-4.356,0.766,2.332,8.489,-2.023,0.421,2.893,0.439,0.109,0.717
-0.159,-0.372,0.469,-4.591,-1.25,0.548,0.29,0.422,3.007,0.0,0.699,-5.227,0.757,2.46,9.034,-1.723,1.056,2.819,0.334,-0.031,0.816
-0.43,-0.05,0.394,-4.543,-1.244,0.05,-0.042,0.467,2.941,0.0,0.046,-3.64,0.847,2.63,8.506,-2.172,-0.198,3.487,0.467,-0.068,0.573
-0.326,0.031,0.733,-4.253,-1.103,0.457,0.115,0.475,3.155,0.0,0.504,-4.439,1.166,2.659,8.425,-2.191,0.427,2.992,0.375,0.054,0.785
0.037,-0.103,0.804,-3.608,-1.63,0.383,-0.122,0.707,2.083,0.0,0.019,-4.719,0.681,2.047,9.006,-1.49,0.894,2.354,0.256,-0.139,0.706
0.115,-0.152,-0.203,-3.582,-0.8,0.467,0.37,0.249,2.62,0.0,0.643,-4.248,0.719,2.438,8.574,-1.693,0.653,2.268,0.435,0.022,0.814
-0.269,-0.204,0.403,-3.672,-1.013,0.433,0.184,0.301,2.45,0.0,0.386,-4.313,0.749,2.062,8.671,-1.617,0.503,2.68,0.364,0.161,0.66
-0.694,-0.392,0.825,-4.159,-1.216,0.641,0.143,0.136,2.786,0.0,0.461,-5.397,1.022,2.275,9.44,-1.644,0.815,2.532,0.049,-0.043,0.626
-0.303,-0.212,-0.156,-3.879,-0.774,0.615,-0.049,0.515,2.537,0.0,0.452,-4.161,0.704,2.066,8.356,-1.694,0.116,2.714,0.429,0.225,0.741
0.149,0.04,-0.022,-3.51,-1.132,0.232,0.338,0.254,2.476,0.0,0.104,-4.195,0.968,2.4,8.633,-1.803,0.697,2.282,0.094,0.033,0.607
-0.428,-0.417,0.483,-3.833,-0.822,0.669,0.367,0.195,2.838,0.0,0.811,-4.541,0.735,2.245,8.429,-1.814,0.763,2.559,0.474,0.151,0.685
-0.335,-0.029,1.265,-4.098,-1.309,0.603,0.164,0.276,2.807,0.0,0.567,-4.911,0.669,2.484,8.509,-1.77,0.908,2.565,0.502,0.216,0.697
-0.388,-0.119,0.575,-3.523,-0.656,0.506,0.322,0.289,2.552,0.0,0.515,-4.282,0.759,2.226,8.645,-1.776,0.204,2.631,0.506,0.196,0.657
-0.476,-0.357,0.634,-3.728,-1.136,0.353,0.083,0.331,2.402,0.0,-0.077,-4.423,0.673,1.935,8.679,-1.578,0.344,2.941,0.203,0.076,0.611
-0.168,0.099,0.476,-4.003,-1.455,0.561,0.233,0.566,2.665,0.0,0.334,-4.602,0.781,2.531,8.877,-1.908,0.75,2.827,0.313,0.154,0.781
-0.324,-0.335,0.557,-3.924,-0.936,0.647,0.401,0.196,2.797,0.0,0.767,-4.884,0.782,2.478,8.588,-1.842,0.88,2.409,0.49,0.205,0.599
0.058,-0.044,1.235,-4.056,-1.382,0.309,0.108,0.483,2.588,0.0,0.143,-4.386,0.75,2.548,8.653,-1.888,0.614,2.534,0.452,-0.139,0.77
-0.223,-0.044,0.834,-4.083,-1.275,0.596,-0.077,0.733,2.575,0.0,0.215,-4.419,0.802,2.434,8.303,-1.812,0.656,2.8,0.423,0.18,0.725
-0.064,0.046,-0.253,-4.202,-1.126,0.092,-0.029,0.622,2.768,0.0,-0.204,-3.811,0.922,2.694,8.653,-2.112,-0.133,3.129,0.161,-0.268,0.682
-0.046,-0.241,0.058,-4.333,-0.766,0.608,0.432,0.094,2.981,0.0,0.998,-4.677,0.878,2.806,8.738,-1.806,0.792,2.378,0.298,0.329,0.72
-1.067,-0.343,0.816,-3.714,-0.984,0.674,0.33,0.246,2.844,0.0,0.649,-4.869,0.681,2.365,8.554,-1.756,0.188,3.275,0.221,0.101,0.997
-0.515,-0.389,0.63,-4.183,-1.11,0.918,0.253,0.513,2.858,0.0,0.839,-4.914,0.67,2.067,8.499,-1.943,0.846,2.914,0.505,0.156,0.9
-0.855,-0.232,0.305,-3.619,-0.749,0.622,0.406,0.155,2.565,0.0,0.9,-4.66,0.662,2.311,8.551,-1.85,0.483,2.932,0.459,0.243,0.65
-0.345,-0.227,0.693,-3.482,-1.311,0.468,0.46,0.16,2.542,0.0,0.868,-5.088,1.012,2.396,8.479,-1.827,1.385,2.535,0.109,0.245,0.548
-0.32,-0.437,0.319,-4.351,-0.983,0.64,0.132,0.355,2.732,0.0,0.535,-4.209,1.118,2.16,8.238,-1.925,0.347,2.833,0.268,0.105,0.716
-0.453,-0.438,1.29,-4.007,-1.072,0.839,-0.034,0.281,2.571,0.0,0.599,-4.697,0.585,2.11,8.485,-1.654,0.556,2.288,0.454,0.239,0.793
-0.83,0.042,0.235,-3.76,-0.788,0.343,0.584,0.04,2.904,0.0,0.736,-4.514,0.808,2.771,8.416,-1.94,0.617,3.394,0.269,0.076,0.643
-0.217,0.032,0.455,-3.461,-0.966,0.483,0.236,0.086,2.512,0.0,0.455,-4.314,0.842,2.47,8.685,-1.885,0.581,2.105,0.174,0.045,0.635
0.042,-0.367,0.059,-4.238,-0.819,0.839,0.395,0.101,3.072,0.0,0.904,-4.641,0.81,2.719,9.012,-1.844,0.804,1.972,0.363,0.218,0.891
-0.293,-0.256,0.232,-3.851,-1.112,0.475,0.219,0.285,2.673,0.0,0.676,-4.891,0.954,2.077,9.218,-1.486,0.565,2.621,0.05,0.147,0.724
0.02,-0.255,0.527,-4.167,-1.226,0.674,0.093,0.377,2.899,0.0,0.511,-4.446,0.7,2.22,8.3,-1.726,1.073,2.074,0.305,0.087,0.878
-0.906,-0.473,0.861,-4.283,-1.082,0.994,0.289,0.351,3.142,0.0,1.003,-5.015,0.983,2.355,8.595,-1.825,0.452,2.972,0.189,0.28,0.72
-0.394,0.021,0.472,-3.762,-1.101,0.235,0.195,0.224,2.546,0.0,0.205,-4.487,0.96,2.572,9.042,-1.734,0.058,3.012,0.005,0.052,0.506
