Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,y,x19,x20
887,0.77,-0.721,0.515,0.206,-0.128,1.03,1.171,-0.146,-1.03,2.552,9.211,-0.091,1.144,-7.78,8.251,0.346,0.431,0.709,0.0,-0.682,-1.304
888,0.544,-0.743,0.533,0.051,0.039,0.26,0.957,-0.006,-1.143,1.818,7.85,-0.003,1.055,-7.009,8.657,0.338,0.407,0.879,0.0,-0.882,-0.418
889,0.72,-0.545,0.515,-0.064,-0.08,0.308,0.832,-0.256,-1.157,1.274,7.207,-0.276,1.273,-6.576,8.155,0.139,0.311,1.034,0.0,-1.023,-0.4
890,0.41,-0.333,0.506,0.018,0.054,0.763,1.223,-0.453,-0.856,2.399,8.464,0.105,1.275,-6.882,8.068,0.652,0.326,0.69,0.0,-0.6,-0.742
891,0.48,-0.057,0.145,-0.192,-0.349,1.017,1.235,-0.396,-0.866,2.647,9.201,-0.342,0.875,-8.505,8.59,0.232,0.032,0.877,0.0,-0.511,-1.264
892,0.696,-0.608,0.675,-0.14,-0.054,1.276,1.202,-0.31,-1.301,2.98,9.094,-0.106,0.97,-7.667,8.367,0.322,0.536,0.818,0.0,-0.664,-1.308
893,0.738,-0.816,0.551,0.046,-0.333,0.888,0.97,0.064,-1.311,1.171,7.454,0.004,1.211,-6.906,8.139,0.256,0.512,0.758,0.0,-1.048,-0.855
894,0.842,-0.33,0.452,-0.253,-0.12,0.474,1.249,-0.11,-1.249,1.903,7.768,-0.302,1.202,-7.084,8.735,0.574,0.362,0.752,0.0,-1.23,-0.789
895,0.752,-0.431,0.2,0.106,-0.096,0.589,1.26,0.036,-0.965,2.548,8.29,-0.126,1.301,-6.948,8.252,0.517,0.198,0.907,0.0,-1.071,-0.81
896,0.633,-0.954,0.836,0.168,-0.076,0.931,1.164,-0.055,-1.137,2.473,9.275,-0.133,1.211,-7.971,8.539,0.269,0.52,0.761,0.0,-0.616,-1.079
897,0.884,-0.007,0.269,-0.391,-0.111,0.628,1.597,-0.458,-1.015,3.494,9.167,-0.177,1.338,-7.477,8.48,0.764,-0.005,0.822,0.0,-0.829,-0.698
898,0.844,-0.861,0.475,0.018,0.199,0.048,1.14,0.088,-1.207,2.075,7.613,-0.112,1.333,-6.33,8.24,0.635,0.377,0.832,0.0,-1.069,-0.246
899,0.598,0.375,0.052,-0.067,-0.246,0.799,1.163,-0.793,-0.59,2.603,8.9,-0.206,1.226,-8.355,8.784,0.434,-0.298,0.986,0.0,-0.331,-0.913
900,0.411,0.095,0.501,-0.177,-0.208,0.839,1.746,-0.891,-0.591,4.076,10.033,0.037,1.147,-8.006,8.546,0.534,0.06,0.687,0.0,-0.368,-0.92
901,0.677,-0.142,0.479,-0.063,0.23,0.052,1.666,-0.38,-0.715,3.168,8.252,-0.078,1.247,-6.604,8.548,0.637,0.311,0.707,0.0,-0.77,-0.141
902,0.662,-0.26,0.296,-0.187,-0.063,0.922,1.645,-0.153,-1.045,3.758,9.984,-0.022,1.077,-8.115,8.804,0.606,0.126,0.891,0.0,-0.771,-1.232
903,0.78,-0.025,0.232,-0.379,-0.068,0.699,1.291,-0.46,-0.997,3.314,9.455,-0.435,1.187,-8.061,8.692,0.44,-0.074,0.908,0.0,-0.742,-0.919
904,0.811,-0.621,0.297,-0.264,-0.32,1.035,1.259,-0.143,-1.192,2.417,8.944,-0.358,1.19,-8.172,8.523,0.156,0.359,0.778,0.0,-0.873,-1.307
905,0.924,0.194,0.014,-0.512,-0.034,-0.05,1.238,-0.311,-0.882,2.38,7.009,-0.057,1.18,-6.545,8.361,0.609,-0.063,0.781,0.0,-0.945,-0.087
906,0.71,-0.818,0.604,0.078,-0.154,0.467,1.428,-0.004,-1.188,2.462,8.539,-0.084,1.197,-7.019,8.394,0.676,0.672,0.543,0.0,-1.114,-0.576
907,0.941,-0.401,0.366,-0.248,-0.251,1.075,1.328,-0.296,-1.214,3.213,9.422,-0.249,1.245,-7.965,8.779,0.354,0.304,0.71,0.0,-1.05,-1.239
908,0.672,-0.485,0.45,-0.33,-0.12,0.384,1.262,-0.1,-1.39,2.616,7.95,-0.051,1.133,-6.888,8.804,0.6,0.381,0.761,0.0,-1.239,-0.605
909,0.839,-0.719,0.671,-0.098,0.071,0.19,1.557,0.001,-1.134,3.149,8.02,0.022,1.194,-6.06,8.094,0.627,0.567,0.531,0.0,-1.144,-0.41
910,0.384,0.361,0.218,-0.227,-0.183,0.508,1.432,-0.906,-0.713,2.338,8.168,-0.024,1.121,-7.538,8.641,0.666,-0.201,0.882,0.0,-0.46,-0.62
911,0.73,-0.503,0.628,-0.003,-0.157,0.758,1.179,-0.331,-1.097,1.791,8.314,-0.176,1.073,-7.5,8.196,0.32,0.335,0.851,0.0,-0.851,-0.95
912,0.669,-1.224,0.705,0.271,0.058,0.722,1.282,0.207,-1.383,3.334,9.394,0.295,1.407,-6.863,8.805,0.47,0.909,0.733,0.0,-1.214,-0.815
913,0.777,-0.348,0.271,0.331,-0.049,0.343,1.252,-0.162,-0.766,1.587,7.913,-0.072,1.012,-7.108,8.531,0.3,0.061,0.717,0.0,-0.645,-0.573
914,0.571,-0.193,0.794,-0.145,-0.184,0.896,1.147,-0.583,-0.834,2.042,8.48,-0.347,1.12,-7.749,8.059,0.413,0.284,0.763,0.0,-0.621,-1.187
915,0.702,-0.468,0.437,0.05,-0.368,0.907,1.244,-0.403,-1.094,2.718,8.991,-0.21,0.992,-7.608,8.114,0.472,0.191,0.825,0.0,-0.697,-1.211
916,0.703,-0.348,0.493,-0.29,0.183,-0.337,1.866,-0.185,-0.943,3.286,8.019,0.021,1.039,-6.119,8.399,1.056,0.305,0.729,0.0,-0.962,0.071
917,0.75,-0.37,0.747,-0.281,0.107,0.481,1.235,-0.476,-0.992,2.262,8.191,-0.087,1.394,-7.21,8.635,0.488,0.247,0.586,0.0,-0.925,-0.771
918,0.417,-0.34,0.577,-0.216,0.085,0.514,1.488,-0.397,-0.777,2.889,9.042,-0.169,1.322,-7.681,8.988,0.757,0.378,0.835,0.0,-0.66,-0.473
919,0.579,-0.663,0.696,0.189,-0.178,0.627,1.167,-0.111,-1.19,2.375,8.839,-0.189,1.288,-7.323,8.335,0.42,0.419,0.536,0.0,-0.92,-0.748
920,0.489,-0.024,0.6,-0.304,-0.062,0.72,1.437,-0.497,-0.868,2.696,8.325,-0.306,1.24,-7.33,8.134,0.602,0.156,0.757,0.0,-0.756,-0.787
921,0.787,-0.958,0.734,0.238,-0.081,0.299,0.986,0.154,-1.171,1.792,7.975,-0.055,1.253,-6.761,8.062,0.375,0.714,0.919,0.0,-1.173,-0.684
922,0.476,-0.495,0.575,0.071,-0.063,0.399,1.306,-0.283,-0.89,2.848,8.773,0.12,1.185,-7.289,8.799,0.519,0.41,0.764,0.0,-0.808,-0.685
923,0.791,-0.31,0.414,-0.335,-0.093,0.23,1.545,-0.252,-1.115,2.929,8.027,-0.081,1.298,-6.808,8.489,0.772,0.361,0.827,0.0,-1.035,-0.545
924,0.431,-0.43,0.556,0.122,-0.331,1.447,1.204,-0.273,-0.979,3.038,10.265,-0.433,1.343,-8.556,8.107,0.262,0.368,0.752,0.0,-0.609,-1.6
925,0.476,-0.205,0.343,-0.265,-0.236,0.677,1.343,-0.229,-0.986,2.641,8.635,-0.1,1.344,-7.57,8.601,0.529,0.172,0.725,0.0,-0.734,-0.816
926,0.775,-0.433,0.44,-0.276,-0.11,0.27,1.403,-0.006,-1.142,2.903,8.132,-0.15,1.112,-6.6,8.146,0.721,0.413,0.834,0.0,-1.121,-0.598
927,0.629,-1.02,0.623,0.195,-0.094,1.211,1.071,0.134,-1.282,1.754,8.742,-0.198,0.963,-7.807,8.45,0.219,0.575,0.375,0.0,-0.765,-1.325
928,0.667,-0.882,0.484,0.074,-0.036,0.528,1.347,-0.059,-1.172,2.377,8.977,-0.076,1.443,-7.657,8.858,0.725,0.462,0.858,0.0,-1.089,-0.76
929,0.931,-0.528,0.355,-0.236,0.097,0.014,1.329,0.07,-1.174,2.521,7.443,-0.127,1.039,-6.101,8.126,0.583,0.333,0.62,0.0,-1.21,-0.244
930,0.421,-0.177,0.321,-0.146,-0.189,1.046,1.083,-0.336,-0.945,1.811,8.083,-0.201,1.226,-7.886,8.097,0.471,0.158,1.071,0.0,-0.691,-1.291
931,0.571,-0.18,0.535,-0.32,-0.146,1.023,1.38,-0.417,-0.98,3.002,9.283,-0.332,1.246,-8.189,8.491,0.329,0.191,0.787,0.0,-0.668,-1.268
932,0.515,-0.232,0.413,-0.228,-0.179,0.304,1.392,-0.401,-0.915,2.182,7.626,-0.086,1.079,-6.877,8.146,0.783,0.148,0.881,0.0,-0.879,-0.448
933,0.649,-0.119,0.56,-0.405,0.155,0.271,1.49,-0.426,-0.872,3.147,8.255,-0.002,1.28,-6.604,8.29,0.764,0.323,0.704,0.0,-0.929,-0.542
934,0.628,0.259,0.584,0.281,-0.29,0.89,1.046,-0.853,-0.48,2.439,9.736,-0.109,1.237,-8.766,9.308,0.254,-0.111,0.886,0.0,-0.429,-1.02
935,0.691,-0.37,0.254,-0.048,-0.053,0.52,1.373,-0.322,-0.904,2.73,8.613,-0.146,1.081,-7.568,8.626,0.784,0.223,0.718,0.0,-0.724,-0.731
936,0.591,-0.597,0.586,0.13,0.055,0.372,1.322,-0.039,-1.003,2.661,8.349,-0.017,1.177,-6.626,8.21,0.585,0.364,1.041,0.0,-0.887,-0.505
937,0.606,-0.58,0.314,-0.263,-0.018,0.204,1.457,-0.087,-1.213,3.265,8.203,0.074,1.225,-6.305,8.137,0.488,0.335,0.633,0.0,-1.092,-0.42
938,0.937,-0.737,0.637,0.369,-0.228,0.886,1.141,0.071,-1.197,2.379,8.845,-0.198,1.287,-7.255,8.228,0.097,0.514,0.768,0.0,-1.077,-1.115
939,0.615,0.214,0.375,-0.367,-0.026,0.353,1.066,-0.557,-0.779,1.906,7.664,-0.002,1.131,-7.253,8.395,0.466,-0.018,0.785,0.0,-0.599,-0.741
940,1.092,-1.287,0.818,-0.047,0.017,0.469,0.92,0.448,-1.733,2.404,8.031,0.013,1.196,-6.348,8.199,0.397,0.933,0.482,0.0,-1.481,-0.764
941,0.517,-0.234,0.545,0.016,-0.051,0.153,1.211,-0.382,-0.744,2.339,8.584,-0.07,1.281,-7.312,8.472,0.587,0.347,0.623,0.0,-0.635,-0.555
942,0.976,-0.631,0.242,-0.017,-0.002,0.639,1.218,0.161,-1.14,2.675,9.032,-0.064,1.163,-7.609,8.567,0.39,0.387,0.695,0.0,-0.99,-1.088
943,0.841,-0.497,0.57,-0.187,-0.091,0.626,1.08,-0.247,-1.096,1.532,8.018,-0.073,1.037,-7.382,8.789,0.649,0.498,0.844,0.0,-0.848,-0.813
944,0.692,-0.111,0.246,-0.323,0.115,0.316,1.516,-0.298,-0.843,2.726,8.174,-0.147,1.176,-7.071,8.75,0.552,-0.034,0.717,0.0,-0.854,-0.462
945,0.741,-0.464,0.617,0.012,-0.279,0.492,1.081,-0.357,-0.966,2.303,7.84,-0.12,1.355,-6.797,8.101,0.224,0.371,0.894,0.0,-0.901,-0.618
946,0.478,-0.662,0.601,0.132,-0.262,0.582,1.355,-0.013,-1.063,2.594,8.612,-0.123,0.98,-7.361,8.068,0.669,0.37,0.874,0.0,-0.756,-0.838
947,0.406,-0.556,0.763,-0.074,-0.206,0.729,1.304,-0.351,-1.056,2.333,8.56,-0.087,0.99,-7.441,8.136,0.383,0.427,0.88,0.0,-0.617,-0.856
948,0.713,-0.427,0.631,-0.03,-0.21,0.69,1.271,-0.196,-1.067,2.892,8.914,-0.088,1.135,-7.479,8.092,0.425,0.346,0.742,0.0,-0.615,-0.926
949,0.585,-1.028,0.605,0.267,-0.104,0.964,1.181,0.138,-1.294,2.711,9.192,0.009,1.292,-7.344,8.097,0.074,0.744,0.771,0.0,-0.882,-1.156
950,0.531,-0.472,0.646,-0.208,0.075,0.431,1.416,0.071,-1.047,2.888,8.341,-0.058,1.169,-6.685,8.214,0.533,0.413,0.884,0.0,-1.019,-0.666
951,0.595,-0.096,0.433,0.054,-0.086,1.063,1.415,-0.659,-0.675,2.038,9.408,-0.246,1.036,-8.831,8.878,0.504,0.011,0.911,0.0,-0.366,-1.333
952,0.698,-0.457,0.558,-0.036,-0.12,0.691,1.32,-0.227,-1.087,3.17,9.352,-0.157,1.142,-7.486,8.404,0.357,0.497,0.62,0.0,-0.792,-0.844
953,0.833,-0.285,0.67,-0.304,-0.203,0.727,1.276,-0.416,-1.178,3.163,8.997,-0.283,1.142,-7.658,8.387,0.442,0.268,0.768,0.0,-0.858,-1.013
954,0.738,-0.023,0.671,-0.167,-0.086,0.169,1.413,-0.442,-0.761,2.116,7.569,-0.088,1.06,-6.839,8.102,0.327,0.2,0.902,0.0,-0.795,-0.585
955,0.701,-0.45,0.769,0.084,-0.154,0.805,1.463,-0.165,-1.103,3.042,9.784,-0.124,1.331,-7.988,8.985,0.498,0.454,0.604,0.0,-0.889,-0.914
956,0.781,-0.511,0.398,-0.135,-0.163,0.497,1.479,-0.226,-0.977,2.814,8.272,-0.072,1.293,-6.979,8.273,0.253,0.353,0.658,0.0,-0.822,-0.4
957,0.577,-0.176,0.601,0.001,0.208,0.21,1.949,-0.073,-0.932,3.819,9.14,-0.101,1.104,-6.503,8.466,0.924,0.497,0.79,0.0,-0.931,-0.467
958,0.606,0.068,0.354,-0.247,-0.207,0.778,1.287,-0.577,-0.762,2.971,9.186,-0.028,1.135,-7.989,8.786,0.568,0.146,0.896,0.0,-0.51,-0.946
959,0.644,-0.301,0.514,0.166,-0.181,0.756,1.103,-0.527,-0.942,2.631,9.248,-0.229,1.115,-7.953,8.779,0.317,0.112,0.766,0.0,-0.724,-0.916
960,0.75,-0.357,0.734,-0.191,0.027,0.595,1.374,-0.279,-1.071,2.786,8.685,-0.059,1.211,-7.291,8.444,0.464,0.41,0.722,0.0,-0.791,-0.791
961,0.81,-1.276,0.759,0.754,-0.179,0.783,1.14,0.19,-1.112,2.871,9.7,0.091,1.284,-7.422,8.945,0.382,0.842,0.835,0.0,-0.947,-0.86
962,0.703,-0.454,0.62,-0.02,-0.073,0.7,1.162,-0.453,-0.961,2.21,8.489,-0.074,1.147,-7.416,8.361,0.356,0.333,1.012,0.0,-0.747,-0.778
963,0.783,-0.622,0.565,-0.363,0.471,-0.647,1.353,0.009,-1.113,3.015,7.459,0.045,1.133,-5.704,8.489,0.84,0.573,0.77,0.0,-1.114,0.315
964,0.701,-0.524,0.786,-0.085,-0.003,0.035,1.313,-0.012,-1.129,2.777,8.651,0.163,1.016,-7.203,8.978,0.688,0.617,0.782,0.0,-0.865,-0.359
965,0.839,-0.477,0.548,0.081,0.071,0.148,1.691,-0.365,-0.838,2.995,8.343,-0.003,1.133,-6.356,8.308,0.831,0.412,0.598,0.0,-0.98,-0.15
966,0.542,-0.408,0.513,-0.088,0.025,0.796,1.364,-0.158,-0.975,2.904,8.555,-0.15,1.215,-6.885,8.202,0.287,0.309,0.655,0.0,-0.901,-0.829
967,0.629,-0.618,0.545,-0.091,-0.027,0.262,1.471,-0.108,-1.116,3.169,8.991,-0.016,1.279,-7.112,8.857,0.829,0.533,0.866,0.0,-1.079,-0.523
968,0.74,-0.634,0.46,0.299,-0.245,0.963,1.022,-0.416,-1.052,2.366,9.076,-0.33,1.098,-8.171,8.535,0.082,0.19,0.772,0.0,-0.646,-1.173
969,0.94,-1.516,0.186,0.259,-0.101,0.295,0.858,0.715,-1.68,2.191,7.629,0.083,1.184,-6.095,8.075,0.261,0.821,0.6,0.0,-1.368,-0.587
970,0.525,-0.449,0.705,-0.056,0.441,-0.162,1.654,-0.317,-0.806,2.933,8.412,-0.034,1.36,-6.389,8.62,1.032,0.467,0.89,0.0,-0.91,-0.084
971,0.62,-0.351,0.391,-0.088,-0.176,0.417,1.3,-0.288,-0.985,3.484,9.179,-0.201,1.15,-7.504,8.414,0.597,0.214,0.927,0.0,-0.762,-0.751
972,0.194,0.182,0.552,-0.347,-0.07,0.795,1.351,-0.742,-0.637,2.33,8.507,-0.167,1.176,-7.727,8.163,0.6,0.222,0.763,0.0,-0.518,-1.021
973,0.973,-0.128,0.233,-0.272,0.013,0.441,1.155,-0.393,-1.004,1.801,7.714,-0.156,1.163,-7.282,8.235,0.595,0.005,0.768,0.0,-0.777,-0.786
974,0.502,-1.179,0.492,0.023,0.013,0.845,1.213,0.032,-1.358,2.336,9.08,0.057,1.187,-7.817,8.935,0.364,0.887,0.734,0.0,-0.886,-0.954
975,0.764,-0.603,0.521,-0.291,0.192,0.08,1.142,0.076,-1.2,1.327,6.627,-0.003,1.152,-6.313,8.38,0.579,0.505,0.74,0.0,-1.111,-0.15
976,0.735,-0.775,0.415,0.46,-0.193,0.8,1.519,-0.19,-1.09,3.941,10.539,0.004,1.169,-7.862,8.837,0.465,0.416,0.569,0.0,-0.866,-0.793
977,0.434,-0.502,0.607,-0.059,-0.265,0.978,1.327,-0.19,-1.098,3.349,9.781,-0.077,1.219,-7.99,8.508,0.418,0.571,0.732,0.0,-0.647,-1.068
978,0.52,-0.45,0.964,-0.176,0.048,0.537,1.346,-0.346,-0.984,2.701,8.132,0.128,1.209,-6.728,8.095,0.619,0.554,0.553,0.0,-0.687,-0.592
979,0.579,-0.516,0.519,-0.244,-0.002,0.17,0.989,-0.258,-0.976,1.732,7.951,-0.011,1.264,-7.325,9.154,0.369,0.595,0.732,0.0,-0.894,-0.523
980,0.864,-0.569,0.42,-0.121,0.035,0.266,1.334,0.011,-1.276,2.924,8.151,-0.265,1.051,-6.55,8.068,0.617,0.399,0.764,0.0,-1.359,-0.49
981,0.722,-0.43,0.564,-0.228,-0.004,0.514,0.991,-0.34,-1.034,1.964,7.819,0.037,0.979,-7.136,8.351,0.522,0.431,0.842,0.0,-0.715,-0.656
982,0.563,-0.653,0.714,0.055,-0.213,0.805,1.587,-0.151,-1.124,3.69,9.479,-0.087,1.146,-7.418,8.722,0.476,0.623,0.804,0.0,-0.927,-0.966
983,0.454,-0.81,0.609,-0.021,-0.003,1.03,1.046,-0.027,-1.211,2.033,9.22,-0.073,1.192,-8.148,9.236,0.235,0.778,0.845,0.0,-0.818,-0.971
984,0.642,-0.643,0.747,-0.201,-0.098,0.572,1.105,-0.034,-0.991,2.818,9.1,0.015,1.154,-7.726,8.882,0.377,0.547,0.939,0.0,-0.761,-0.722
985,0.578,-0.143,0.273,-0.372,0.096,0.511,1.306,-0.424,-0.865,2.41,7.771,-0.133,1.181,-6.853,8.099,0.546,0.176,0.833,0.0,-0.856,-0.638
986,0.569,0.042,0.468,-0.373,-0.137,1.072,1.511,-0.615,-0.972,3.072,8.924,-0.425,1.134,-7.796,8.116,0.562,0.112,0.782,0.0,-0.618,-1.025
987,0.9,-0.153,0.198,-0.316,-0.199,0.391,1.12,-0.339,-0.921,2.42,8.212,-0.396,1.257,-7.505,8.505,0.224,-0.027,0.907,0.0,-0.882,-0.883
988,0.646,-0.331,0.318,0.054,0.198,0.135,1.368,-0.026,-0.813,2.333,7.751,-0.024,1.063,-6.435,8.168,0.756,0.215,0.651,0.0,-0.744,-0.263
989,0.769,-0.335,0.551,-0.043,-0.301,1.219,1.337,-0.349,-1.054,2.995,9.653,-0.308,1.057,-8.377,8.424,0.235,0.294,0.986,0.0,-0.61,-1.34
990,0.868,-0.407,0.171,-0.331,0.16,-0.303,1.267,-0.055,-1.141,2.565,7.107,0.046,1.028,-5.767,8.624,0.777,0.278,0.684,0.0,-1.202,0.155
991,1.03,0.065,0.15,-0.185,-0.06,0.224,1.282,-0.354,-0.883,2.202,8.284,-0.258,1.391,-7.423,8.996,0.443,-0.071,0.836,0.0,-0.933,-0.357
992,0.56,-1.097,0.636,0.201,0.008,1.005,1.137,0.11,-1.295,3.206,10.129,-0.106,1.166,-7.879,8.439,0.158,0.769,0.865,0.0,-0.807,-1.348
993,0.629,-0.402,0.414,0.037,-0.315,1.267,1.273,-0.43,-1.07,2.735,9.162,-0.073,1.184,-8.044,8.253,-0.03,0.342,0.913,0.0,-0.508,-1.149
994,0.806,-0.878,0.354,0.09,-0.041,0.55,1.295,0.197,-1.245,2.506,8.306,0.064,1.287,-6.625,8.2,0.239,0.414,0.895,0.0,-0.967,-0.658
995,0.556,-0.796,0.437,0.033,0.018,-0.038,1.693,0.05,-1.184,3.08,8.202,-0.16,1.297,-6.327,8.227,0.805,0.531,0.754,0.0,-1.138,-0.187
996,0.527,-0.209,0.506,-0.207,-0.267,0.398,1.022,-0.532,-0.865,2.331,7.983,-0.049,1.288,-7.04,8.133,0.368,0.305,0.723,0.0,-0.743,-0.813
997,0.393,-0.806,0.499,0.105,0.198,0.665,1.26,0.063,-0.984,2.734,9.135,-0.016,1.193,-7.287,8.677,0.571,0.682,1.014,0.0,-0.854,-0.805
998,0.663,-0.6,0.558,0.101,-0.032,0.463,1.179,-0.092,-1.12,2.603,8.608,-0.045,1.318,-7.031,8.297,0.609,0.54,0.748,0.0,-0.766,-0.662
999,0.533,-0.806,0.479,0.093,-0.124,0.634,1.191,-0.09,-1.156,2.909,9.097,-0.132,1.177,-7.302,8.546,0.44,0.5,0.805,0.0,-0.881,-0.683
