Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y,x18,x19,x20
849,2.178,-0.732,0.915,1.064,-0.732,-0.384,1.294,-2.23,-1.525,-0.274,0.033,-0.571,-0.377,2.69,-0.114,-0.63,-0.407,0.0,-1.206,-1.729,0.533
850,1.521,-0.331,0.438,0.605,-0.39,-0.084,0.815,-1.066,-0.55,-0.332,-0.204,-0.133,-0.263,1.91,-0.341,0.114,-0.013,0.0,-0.447,-0.59,0.188
851,1.682,-0.54,0.715,0.571,0.172,-0.255,0.876,-1.67,-0.816,-0.727,-0.068,-0.292,-0.394,1.753,-0.063,0.109,-0.359,0.0,-0.316,-0.986,0.49
852,2.206,-0.22,0.908,0.869,-0.09,-0.409,1.115,-1.493,-0.864,-0.762,-0.181,-0.472,-0.137,2.315,-0.008,0.264,-0.078,0.0,-0.53,-0.841,0.958
853,2.429,-0.572,0.836,0.882,-1.096,-0.546,0.79,-1.34,-0.321,-0.43,-0.293,-0.549,-0.303,2.751,-0.048,-0.248,-0.007,0.0,-0.63,-0.614,0.81
854,2.242,-0.726,1.119,0.035,0.612,0.301,1.629,-2.276,-1.431,-1.115,-0.235,-0.503,-0.384,1.905,-0.239,0.07,-0.594,0.0,-0.399,-1.881,0.95
855,2.569,-0.547,1.265,0.497,-0.303,-0.645,1.297,-2.489,-1.348,-0.378,-0.09,-0.527,-0.252,2.504,-0.15,-0.346,-0.667,0.0,-0.67,-1.456,1.248
856,1.495,-0.65,0.664,1.325,-0.805,-0.168,0.706,-1.141,-0.335,-0.154,0.074,-0.366,-0.213,1.722,-0.12,-0.076,0.1,0.0,-0.315,-0.375,0.619
857,2.429,-0.856,0.624,0.521,-1.967,-0.837,0.919,-1.604,-0.653,0.167,-0.093,-0.358,-0.534,3.484,-0.029,-0.968,-0.39,0.0,-1.402,-0.801,0.341
858,1.908,-0.147,0.609,0.555,-0.093,-0.31,0.7,-1.6,-0.949,-0.325,-0.071,-0.391,0.014,2.32,-0.079,0.224,-0.138,0.0,-0.5,-0.878,0.406
859,2.012,0.134,0.816,0.474,-0.214,-0.377,1.489,-2.037,-1.43,-0.275,-0.113,-0.444,0.273,2.752,-0.302,-0.164,-0.376,0.0,-0.833,-1.601,0.51
860,1.59,-0.214,0.921,0.306,-0.674,0.012,0.504,-0.736,-0.114,-0.087,-0.129,-0.166,-0.049,2.085,0.245,0.012,-0.194,0.0,-0.366,-0.132,1.06
861,2.22,0.153,0.344,-0.087,-0.794,-0.756,0.685,-1.055,-0.063,-0.18,-0.211,-0.514,0.237,3.071,0.114,-0.007,0.236,0.0,-1.002,-0.444,0.451
862,2.304,-0.692,0.536,0.421,-1.289,-0.796,0.833,-1.403,-0.427,-0.136,-0.236,-0.477,-0.302,3.233,-0.064,-0.415,0.035,0.0,-0.892,-0.575,0.362
863,1.643,-0.141,0.615,1.173,0.517,-0.079,1.325,-2.095,-1.476,-0.534,-0.06,-0.416,0.133,1.79,-0.187,0.341,-0.586,0.0,-0.203,-1.435,0.349
864,2.931,-0.453,0.612,0.984,-1.954,-1.237,0.825,-1.209,-0.099,0.149,-0.377,-0.675,-0.323,3.907,-0.336,-0.431,0.145,0.0,-1.159,-0.319,0.514
865,2.188,-0.532,0.988,0.042,0.406,-0.194,1.663,-2.41,-1.795,-0.426,-0.141,-0.429,-0.155,2.518,-0.082,-0.036,-0.649,0.0,-0.598,-1.904,0.572
866,1.362,-0.594,0.67,0.89,0.167,0.284,1.78,-2.117,-1.572,-0.562,0.091,-0.264,-0.274,1.814,-0.413,0.054,-0.655,0.0,-0.347,-1.651,0.345
867,2.949,0.152,0.949,0.329,-0.797,-0.867,1.706,-1.962,-1.052,-0.043,-0.527,-0.452,0.234,3.58,0.123,-0.246,-0.052,0.0,-1.282,-1.647,0.894
868,2.422,-0.294,0.693,1.191,-0.814,-0.579,0.891,-1.338,-0.218,-0.411,-0.28,-0.612,0.146,2.313,0.242,-0.079,0.253,0.0,-0.484,-0.673,0.716
869,1.892,-0.49,0.63,0.474,0.179,-0.324,0.95,-1.819,-1.293,-0.587,-0.175,-0.349,-0.241,1.998,-0.316,0.066,-0.332,0.0,-0.403,-1.134,0.309
870,2.544,0.025,0.223,0.868,-1.324,-1.135,1.174,-1.517,-0.671,0.369,-0.115,-0.705,0.09,3.475,0.011,-0.391,0.073,0.0,-1.248,-0.944,0.258
871,1.886,-0.389,0.548,0.136,-0.888,-0.046,0.569,-0.73,0.192,-0.306,-0.185,-0.358,-0.112,2.581,0.182,0.11,0.43,0.0,-0.464,-0.17,0.725
872,1.541,-0.476,0.927,0.778,0.866,0.267,1.421,-2.236,-1.763,-0.572,-0.047,-0.216,-0.137,1.52,-0.118,0.243,-0.719,0.0,-0.084,-1.78,0.682
873,2.262,-0.473,0.763,1.032,-0.529,-0.593,0.812,-1.645,-0.959,-0.497,-0.286,-0.478,-0.028,2.731,-0.211,-0.242,-0.261,0.0,-0.798,-0.906,0.727
874,2.142,-0.653,0.929,0.403,-1.338,-0.55,0.711,-0.877,0.226,-0.265,-0.203,-0.463,-0.234,2.289,-0.159,-0.068,0.231,0.0,-0.501,-0.042,0.862
875,2.531,-0.225,0.644,0.767,-1.193,-1.17,0.851,-1.679,-0.893,0.059,0.017,-0.594,-0.155,3.296,-0.058,-0.522,-0.267,0.0,-1.087,-1.0,0.317
876,2.858,-0.49,0.612,0.929,-1.238,-1.109,1.305,-1.85,-0.754,-0.177,-0.316,-0.638,-0.037,3.699,0.041,-0.418,-0.148,0.0,-1.199,-1.182,0.555
877,1.892,-0.563,0.161,1.194,-0.824,-0.56,1.136,-1.833,-0.899,-0.247,0.025,-0.37,-0.372,2.953,-0.019,-0.356,-0.085,0.0,-1.058,-1.101,0.065
878,2.384,-0.382,0.692,0.814,-1.487,-0.893,0.855,-1.257,-0.09,0.077,-0.248,-0.489,-0.332,2.887,-0.034,-0.461,-0.069,0.0,-0.986,-0.449,0.68
879,1.936,-0.356,0.424,0.515,-0.669,-0.508,0.951,-1.126,-0.427,-0.321,-0.086,-0.451,-0.172,2.316,-0.007,0.082,-0.044,0.0,-0.661,-0.463,0.506
880,1.354,-0.75,0.763,0.14,0.424,0.699,0.933,-1.41,-1.263,-1.109,-0.107,-0.201,-0.295,1.367,-0.158,0.538,-0.255,0.0,0.02,-1.131,0.668
881,2.754,-1.037,1.059,0.588,-0.452,-0.799,0.988,-2.04,-1.333,-0.901,-0.27,-0.611,-0.436,2.733,-0.211,-0.267,-0.315,0.0,-0.81,-1.079,0.753
882,2.223,-0.689,0.824,0.591,-0.931,-0.303,0.828,-1.095,-0.278,-0.256,-0.027,-0.582,-0.195,2.222,0.086,0.007,0.063,0.0,-0.561,-0.34,1.005
883,2.098,-0.268,0.945,0.838,-0.146,-0.663,1.296,-1.831,-1.309,-0.33,-0.185,-0.37,-0.299,2.18,-0.009,-0.056,-0.384,0.0,-0.451,-1.058,0.829
884,2.024,-0.526,0.446,0.731,-0.338,-0.62,1.256,-2.019,-1.547,-0.492,-0.026,-0.527,-0.181,2.48,-0.016,0.029,-0.29,0.0,-0.84,-1.424,0.048
885,2.784,-0.22,0.578,0.342,-1.944,-0.95,0.734,-0.938,0.122,0.319,-0.366,-0.62,0.036,3.64,0.057,-0.528,0.386,0.0,-1.348,-0.392,0.834
886,1.403,-0.5,0.635,0.843,0.89,0.46,1.856,-2.753,-1.983,-0.486,0.14,-0.202,-0.31,1.869,0.167,0.052,-0.788,0.0,-0.39,-2.504,0.197
887,2.832,-0.252,0.777,0.669,-0.751,-1.187,0.943,-1.423,-0.456,-0.489,-0.345,-0.818,-0.148,3.048,-0.057,0.01,-0.079,0.0,-0.824,-0.578,0.713
888,2.302,-0.102,0.576,0.589,-0.938,-0.985,0.961,-1.762,-0.8,0.051,-0.041,-0.689,0.131,3.155,-0.094,-0.391,-0.049,0.0,-1.212,-0.978,0.408
889,2.102,-0.462,1.015,0.855,-0.684,-0.319,0.95,-1.358,-0.733,-0.216,-0.026,-0.406,-0.297,2.369,-0.11,-0.073,-0.187,0.0,-0.786,-0.695,0.751
890,2.541,-0.222,1.316,0.086,-0.324,-0.491,1.178,-1.463,-0.963,-0.452,-0.16,-0.434,0.412,2.766,0.184,-0.007,-0.135,0.0,-0.935,-0.967,1.217
891,2.224,0.798,0.491,0.899,-0.392,-0.942,1.02,-1.577,-0.803,0.184,0.034,-0.591,0.53,2.688,-0.099,0.092,0.073,0.0,-0.693,-0.936,0.406
892,1.539,-0.432,0.726,0.666,0.34,-0.047,0.99,-1.78,-1.135,-0.599,-0.008,-0.364,-0.055,1.318,-0.043,0.274,-0.343,0.0,0.051,-1.137,0.281
893,1.125,-0.541,0.268,0.082,-0.569,-0.155,0.7,-1.067,-0.513,-0.4,0.136,-0.226,-0.233,1.938,-0.154,-0.005,-0.271,0.0,-0.568,-0.462,-0.177
894,1.433,-0.161,0.558,0.465,-0.667,0.106,0.641,-0.38,0.08,-0.239,-0.039,-0.181,0.022,1.79,0.053,0.168,0.191,0.0,-0.31,0.056,0.643
895,2.238,-0.139,0.767,0.794,-1.813,-0.867,0.245,-0.33,0.749,-0.009,-0.204,-0.353,-0.032,2.959,0.032,-0.301,0.379,0.0,-0.889,0.448,0.899
896,2.734,-0.154,1.121,0.597,-1.229,-0.616,0.985,-1.347,-0.314,-0.067,-0.368,-0.643,0.106,2.778,0.034,-0.22,0.157,0.0,-0.648,-0.64,1.37
897,1.738,-0.743,0.583,1.089,0.092,-0.162,1.149,-1.861,-1.316,-0.504,-0.113,-0.386,-0.348,1.924,-0.038,0.072,-0.534,0.0,-0.339,-1.179,0.392
898,1.49,-0.736,0.506,0.367,-0.311,0.053,0.572,-1.106,-0.384,-0.33,0.102,-0.262,-0.282,1.692,0.142,0.237,0.0,0.0,-0.281,-0.403,0.336
899,2.176,-0.367,0.685,0.862,-0.471,-0.617,1.437,-2.34,-1.439,-0.22,-0.057,-0.394,-0.258,3.303,-0.112,-0.223,-0.466,0.0,-1.191,-1.732,0.351
900,2.616,-0.451,0.409,0.474,-1.102,-1.04,0.943,-1.615,-0.503,-0.15,-0.324,-0.666,-0.348,3.132,0.028,-0.16,-0.004,0.0,-0.792,-0.788,0.429
901,1.588,-0.461,0.581,0.606,-0.548,0.104,0.915,-1.024,-0.754,-0.221,-0.004,-0.126,-0.139,2.333,-0.052,-0.151,-0.419,0.0,-0.743,-0.527,0.532
902,2.636,-0.424,1.305,0.457,0.226,-0.362,1.801,-2.849,-1.712,-0.659,-0.428,-0.506,-0.073,2.86,0.168,-0.284,-0.529,0.0,-0.809,-2.34,1.057
903,2.182,0.107,0.268,0.595,-1.01,-1.146,1.003,-1.517,-0.924,0.16,-0.079,-0.61,0.025,3.176,-0.322,-0.163,-0.252,0.0,-0.843,-0.832,0.164
904,2.078,-0.736,0.751,0.521,0.165,-0.514,1.629,-2.542,-1.66,-0.873,-0.045,-0.541,-0.177,2.879,-0.17,-0.264,-0.726,0.0,-0.76,-1.976,0.221
905,2.171,0.097,0.888,0.381,-0.65,-0.501,0.748,-1.045,0.068,-0.262,-0.339,-0.571,0.123,2.222,0.147,0.256,0.299,0.0,-0.592,-0.313,0.944
906,2.354,-0.034,0.835,0.198,-0.932,-0.82,1.046,-1.683,-0.592,0.015,-0.373,-0.38,-0.118,3.085,0.029,-0.543,-0.118,0.0,-1.116,-1.006,0.793
907,3.067,-0.346,1.239,0.381,-0.776,-1.123,1.332,-2.372,-1.239,-0.421,-0.428,-0.687,-0.281,3.586,0.289,-0.671,-0.334,0.0,-1.253,-1.632,0.895
908,2.619,-0.542,1.17,0.253,-0.663,-0.441,0.932,-1.655,-0.778,-0.588,-0.372,-0.549,-0.197,3.064,0.117,-0.329,-0.15,0.0,-0.882,-1.02,1.258
909,1.668,0.178,0.641,0.137,-0.049,-0.566,1.007,-1.563,-1.067,0.121,0.026,-0.317,0.187,1.947,-0.117,-0.042,-0.392,0.0,-0.573,-1.098,0.182
910,2.356,-0.481,0.834,0.326,-1.03,-0.612,0.383,-0.991,-0.111,-0.367,-0.304,-0.587,-0.092,2.71,-0.234,-0.044,0.271,0.0,-0.882,-0.174,0.95
911,2.432,-0.369,0.832,1.024,-0.574,-0.501,1.159,-1.628,-0.84,-0.233,-0.283,-0.498,-0.116,2.646,0.013,-0.355,-0.234,0.0,-1.043,-1.098,0.679
912,1.91,-0.756,0.845,0.645,0.306,0.242,1.464,-2.097,-1.577,-0.706,-0.021,-0.358,-0.362,2.128,-0.178,0.133,-0.602,0.0,-0.374,-1.67,0.498
913,1.948,-0.466,0.971,0.074,0.516,-0.056,1.534,-2.181,-1.448,-0.714,-0.3,-0.416,-0.123,1.891,0.047,0.203,-0.64,0.0,-0.269,-1.594,0.674
914,2.642,-0.551,0.885,0.865,0.002,-0.777,1.352,-2.357,-1.368,-0.739,-0.309,-0.771,-0.334,2.708,-0.136,-0.142,-0.407,0.0,-0.704,-1.677,0.784
915,2.461,-0.618,0.706,0.63,-0.195,-0.737,1.515,-2.455,-1.389,-0.471,-0.264,-0.537,-0.175,3.048,0.193,-0.14,-0.508,0.0,-0.909,-1.779,0.402
916,2.253,-0.962,0.547,0.44,-0.786,-0.431,1.137,-2.04,-1.029,-0.599,-0.175,-0.56,-0.382,3.031,-0.174,-0.252,-0.328,0.0,-0.8,-1.266,0.254
917,2.427,-0.185,0.911,1.165,-0.797,-0.733,1.007,-1.153,-0.164,-0.607,-0.367,-0.462,-0.035,2.765,0.045,0.001,0.171,0.0,-0.561,-0.479,0.88
918,1.989,-0.575,1.001,0.388,0.156,0.026,1.096,-2.047,-1.349,-0.746,-0.285,-0.318,-0.29,2.053,-0.287,0.185,-0.268,0.0,-0.22,-1.27,0.91
919,2.924,-0.014,1.229,0.611,-1.301,-0.905,0.805,-1.403,-0.582,0.09,-0.453,-0.504,0.132,3.832,0.035,-0.531,-0.052,0.0,-1.443,-0.742,1.321
920,1.844,-0.004,0.47,0.164,0.595,-0.319,1.315,-1.853,-1.671,-0.314,-0.063,-0.376,0.146,1.88,-0.223,0.172,-0.654,0.0,-0.433,-1.424,0.268
921,1.548,-0.465,0.834,0.36,-0.021,0.279,1.029,-1.522,-1.459,-0.501,-0.112,-0.22,-0.255,1.698,-0.343,0.051,-0.486,0.0,-0.468,-1.056,0.635
922,2.037,-0.371,0.614,0.423,-1.2,-0.967,0.628,-1.416,-0.384,0.026,-0.005,-0.534,-0.215,2.531,-0.157,-0.41,-0.145,0.0,-0.749,-0.516,0.501
923,2.319,-0.606,0.659,0.756,-0.624,-0.804,0.991,-1.692,-1.092,-0.291,0.062,-0.419,-0.197,3.369,-0.043,-0.259,-0.459,0.0,-1.227,-1.125,0.101
924,2.224,-0.681,0.841,0.046,-0.371,-0.429,1.224,-1.894,-1.158,-0.481,-0.293,-0.389,-0.349,2.653,-0.074,-0.224,-0.46,0.0,-0.78,-1.278,0.404
925,2.519,-0.528,1.015,0.513,-1.015,-0.342,0.923,-1.221,-0.492,-0.398,-0.29,-0.495,-0.076,3.214,0.018,-0.015,0.075,0.0,-0.816,-0.686,0.989
926,2.473,-0.031,0.835,1.172,-0.497,-0.643,0.94,-1.511,-0.916,-0.038,0.034,-0.504,0.086,2.968,-0.073,-0.13,-0.256,0.0,-0.955,-1.057,0.655
927,1.681,-0.306,0.93,0.682,0.642,-0.02,1.692,-2.56,-1.79,-0.584,-0.075,-0.335,0.21,2.185,-0.083,-0.034,-0.75,0.0,-0.614,-2.152,0.5
928,2.437,-0.631,0.727,0.677,-0.453,-0.516,0.946,-1.675,-0.998,-0.522,-0.31,-0.643,-0.356,2.564,-0.152,-0.155,-0.185,0.0,-0.817,-0.873,0.624
929,2.56,-0.541,1.179,0.344,-0.911,-0.594,1.127,-1.845,-0.776,-0.246,-0.177,-0.536,-0.15,3.185,0.027,-0.354,-0.179,0.0,-0.999,-1.144,0.998
930,3.058,0.022,0.609,0.162,-1.142,-1.148,1.015,-1.534,-0.401,-0.196,-0.573,-0.678,-0.065,3.889,0.081,-0.227,0.023,0.0,-1.157,-0.792,0.651
931,2.465,-0.862,1.439,0.645,0.586,0.131,2.142,-3.078,-2.163,-0.955,-0.223,-0.391,-0.357,2.897,0.073,-0.295,-0.869,0.0,-0.976,-2.786,0.93
932,2.0,-0.082,0.745,0.375,0.237,-0.293,1.043,-1.935,-1.151,-0.444,-0.132,-0.419,-0.187,1.843,-0.272,0.399,-0.219,0.0,-0.044,-1.163,0.624
933,1.576,-0.281,0.849,0.633,-0.518,-0.177,0.91,-1.128,-0.331,-0.36,-0.087,-0.106,-0.05,1.692,0.025,0.089,-0.111,0.0,-0.322,-0.397,0.787
934,1.944,-0.974,0.691,0.093,-0.059,-0.048,1.516,-2.229,-1.485,-0.891,-0.13,-0.306,-0.494,2.317,-0.133,-0.092,-0.449,0.0,-0.431,-1.749,0.482
935,0.749,-0.127,0.939,0.698,1.034,1.037,0.784,-0.95,-0.782,-0.457,0.142,0.011,-0.005,0.417,-0.082,0.903,-0.212,0.0,0.358,-0.635,0.799
936,1.897,-0.6,0.857,0.787,0.044,-0.174,1.05,-1.971,-1.355,-0.77,-0.18,-0.122,-0.346,2.296,-0.082,0.042,-0.549,0.0,-0.426,-1.29,0.503
937,1.185,-0.365,0.812,0.6,0.242,0.231,0.777,-1.34,-0.876,-0.501,-0.162,-0.09,-0.212,1.211,-0.202,0.375,-0.306,0.0,0.051,-0.7,0.652
938,1.196,-0.142,0.694,0.315,-0.429,0.14,0.992,-1.087,-0.552,0.063,-0.012,-0.022,-0.307,1.469,-0.173,0.004,-0.26,0.0,-0.146,-0.623,0.496
939,1.94,-0.168,0.755,0.73,-0.424,-0.511,1.043,-1.514,-0.81,-0.325,0.015,-0.28,0.083,2.432,0.051,-0.0,-0.25,0.0,-0.674,-0.96,0.222
940,2.091,-0.403,0.75,1.231,-0.505,-0.415,1.442,-2.173,-1.268,-0.334,0.01,-0.506,0.071,2.892,0.024,-0.188,-0.342,0.0,-0.862,-1.498,0.679
941,1.926,-0.5,1.198,0.735,-0.442,-0.08,1.063,-1.449,-0.912,-0.228,0.006,-0.414,-0.346,2.056,-0.111,-0.07,-0.409,0.0,-0.363,-0.78,1.161
942,2.363,-1.089,0.492,1.1,0.281,-0.331,1.44,-2.442,-1.696,-1.062,-0.233,-0.521,-0.55,2.89,-0.199,0.12,-0.554,0.0,-0.709,-1.893,0.093
943,2.607,0.266,0.984,0.353,-1.766,-1.037,0.879,-0.938,0.395,0.056,-0.277,-0.528,0.182,3.376,-0.096,-0.471,0.253,0.0,-1.141,-0.313,1.212
944,2.463,-0.772,1.174,-0.212,-0.844,-0.364,1.19,-1.999,-1.164,-0.223,-0.271,-0.579,-0.395,2.662,-0.006,-0.419,-0.365,0.0,-0.669,-1.299,0.852
945,2.102,-0.733,1.052,0.923,0.069,0.024,1.257,-1.603,-1.262,-0.999,-0.401,-0.201,-0.549,1.793,-0.297,0.095,-0.584,0.0,-0.071,-1.116,0.856
946,2.006,-0.443,0.908,0.578,-0.018,-0.404,1.075,-1.729,-1.198,-0.48,-0.146,-0.243,0.023,2.172,-0.302,0.108,-0.379,0.0,-0.405,-1.118,0.648
947,2.788,-0.12,0.812,0.772,-0.224,-1.037,1.359,-2.036,-1.621,-0.21,-0.323,-0.615,0.108,3.659,-0.127,-0.024,-0.4,0.0,-0.912,-1.653,0.526
948,1.891,-0.111,0.542,0.864,-0.307,-0.161,1.129,-1.625,-0.883,-0.432,-0.143,-0.316,0.054,2.381,0.066,0.029,-0.283,0.0,-0.613,-1.102,0.601
949,1.309,-0.248,1.234,0.893,0.586,0.513,1.152,-2.018,-1.752,-0.198,0.092,-0.152,-0.247,1.33,-0.27,0.173,-0.601,0.0,-0.367,-1.432,0.833
950,1.834,-1.081,1.215,0.807,-0.406,-0.066,0.905,-1.611,-0.893,-0.723,-0.185,-0.38,-0.672,1.734,-0.252,0.008,-0.324,0.0,-0.257,-0.777,0.873
951,1.467,-0.433,0.454,1.049,0.09,0.136,1.068,-1.483,-1.046,-0.478,-0.037,-0.195,0.019,1.456,-0.341,0.087,-0.376,0.0,-0.263,-1.03,0.17
952,1.991,-0.724,0.691,0.634,-1.364,-0.192,1.071,-1.392,-0.428,0.059,-0.099,-0.161,-0.632,2.561,-0.088,-0.56,-0.158,0.0,-0.857,-0.672,0.827
953,2.291,-0.567,0.922,0.254,-0.723,-0.26,1.467,-1.592,-0.871,-0.181,-0.294,-0.484,-0.109,2.39,0.08,-0.137,-0.054,0.0,-0.719,-1.214,0.797
954,2.232,-0.269,0.597,0.881,-0.773,-0.575,0.717,-1.078,-0.378,-0.245,-0.303,-0.383,0.064,2.338,-0.139,0.142,-0.044,0.0,-0.571,-0.445,0.698
955,2.167,-0.624,1.299,0.851,-0.965,-0.171,0.732,-0.966,0.013,-0.368,-0.027,-0.387,-0.331,2.183,-0.162,-0.126,0.002,0.0,-0.547,-0.153,1.636
956,2.95,-0.681,0.994,0.532,-1.577,-1.387,0.339,-1.182,0.705,-0.597,-0.551,-0.729,-0.547,2.787,0.168,-0.458,0.367,0.0,-0.894,0.065,1.045
957,0.86,-0.165,0.928,0.315,0.136,0.718,0.857,-1.184,-0.779,-0.33,-0.055,0.089,-0.19,1.176,-0.084,0.206,-0.349,0.0,-0.186,-0.676,0.923
958,2.157,-0.546,1.037,0.32,0.041,0.231,1.51,-1.865,-1.075,-0.931,-0.357,-0.398,-0.091,2.306,-0.232,0.348,-0.181,0.0,-0.518,-1.391,1.096
959,1.721,-1.187,0.785,0.501,-0.348,0.011,1.088,-1.637,-0.943,-0.581,-0.065,-0.306,-0.506,1.666,-0.094,0.005,-0.207,0.0,-0.195,-0.903,0.417
960,1.955,-0.561,0.398,0.897,-1.25,-0.413,0.845,-0.956,-0.252,-0.042,-0.223,-0.283,-0.323,2.519,-0.021,-0.074,0.146,0.0,-0.608,-0.221,0.517
961,2.074,-0.715,1.326,0.837,-0.492,0.137,1.42,-1.753,-1.555,-0.112,-0.052,-0.29,-0.192,2.709,-0.263,-0.266,-0.357,0.0,-0.836,-1.434,0.926
962,2.087,-0.213,0.854,1.537,-0.169,-0.21,1.223,-1.683,-1.096,-0.504,-0.175,-0.403,0.103,2.049,-0.131,0.14,-0.313,0.0,-0.342,-1.201,0.672
963,2.547,-0.234,0.618,0.491,-1.047,-1.163,1.089,-1.746,-0.87,-0.085,-0.196,-0.766,-0.165,2.977,0.133,-0.388,-0.121,0.0,-1.071,-0.929,0.442
964,2.883,-0.589,1.377,0.405,-0.77,-0.753,1.07,-1.933,-0.866,-0.803,-0.591,-0.483,-0.393,3.314,0.006,-0.418,-0.259,0.0,-0.964,-1.01,1.097
965,2.061,-0.803,0.364,0.544,-0.461,-0.122,1.092,-1.931,-1.179,-0.563,-0.045,-0.506,-0.305,2.565,-0.024,-0.208,-0.123,0.0,-0.56,-1.385,0.437
966,2.562,-0.19,0.862,0.817,-0.282,-0.662,1.433,-2.081,-1.303,-0.359,-0.394,-0.47,-0.039,3.093,-0.111,-0.283,-0.253,0.0,-0.884,-1.749,0.459
967,2.014,0.346,0.885,0.427,-0.374,-0.691,0.906,-1.067,-0.634,-0.095,-0.262,-0.242,0.206,2.322,-0.079,0.056,-0.107,0.0,-0.691,-0.658,0.649
968,1.78,-0.68,0.654,0.65,-0.727,-0.223,0.98,-1.348,-0.777,-0.208,0.035,-0.368,-0.25,2.269,-0.042,0.037,-0.105,0.0,-0.607,-0.701,0.483
969,2.699,-0.941,0.759,0.331,-0.982,-0.613,1.219,-1.826,-1.119,-0.578,-0.299,-0.456,-0.554,3.401,0.116,-0.287,-0.182,0.0,-1.199,-1.263,0.765
970,2.285,-0.259,0.283,0.764,-1.306,-1.113,0.771,-1.151,-0.162,0.052,0.051,-0.669,-0.041,3.074,0.004,-0.167,0.096,0.0,-1.002,-0.258,0.236
971,1.733,0.119,1.058,0.46,0.219,0.291,1.073,-1.312,-1.122,-0.079,-0.185,-0.317,0.337,1.756,-0.005,0.371,-0.209,0.0,-0.236,-1.057,0.897
972,1.617,-0.527,0.91,0.522,-0.472,-0.282,1.084,-1.454,-0.883,-0.155,-0.189,-0.183,-0.229,2.084,-0.282,0.009,-0.446,0.0,-0.464,-0.708,0.61
973,2.835,-0.493,0.846,1.042,-1.505,-1.089,0.986,-1.462,-0.389,-0.146,-0.293,-0.561,-0.372,3.322,0.151,-0.426,-0.072,0.0,-1.098,-0.629,0.751
974,2.289,-0.638,0.748,0.139,-0.604,-0.576,1.345,-2.433,-1.517,-0.335,-0.247,-0.697,-0.31,3.204,-0.05,-0.317,-0.455,0.0,-1.025,-1.561,0.515
975,2.783,-0.332,0.688,0.85,-0.579,-1.326,1.12,-2.035,-0.866,-0.503,-0.338,-0.598,-0.138,3.121,0.25,-0.323,-0.395,0.0,-1.121,-1.271,0.418
976,1.669,-0.327,0.632,0.54,-0.707,-0.273,1.024,-1.639,-1.006,-0.042,0.032,-0.253,-0.125,2.547,-0.157,-0.296,-0.354,0.0,-0.803,-1.112,0.305
977,3.094,-1.27,1.045,0.148,-1.964,-0.622,0.878,-1.486,-0.353,-0.304,-0.311,-0.551,-0.51,4.298,0.026,-0.629,-0.216,0.0,-1.336,-0.52,1.212
978,2.309,-0.253,0.52,0.519,-0.795,-0.503,1.116,-1.504,-0.796,-0.041,-0.336,-0.411,-0.179,3.213,0.028,-0.343,-0.289,0.0,-0.836,-1.067,0.355
979,1.658,-0.308,0.316,-0.103,-0.524,-0.307,0.715,-1.272,-0.31,-0.378,-0.172,-0.388,-0.323,2.289,-0.19,0.202,0.035,0.0,-0.396,-0.397,0.3
980,2.092,-0.073,0.427,0.46,-0.582,-1.006,0.907,-1.926,-1.248,0.011,-0.037,-0.587,0.02,3.093,-0.193,-0.415,-0.328,0.0,-1.067,-1.237,0.268
981,2.429,-0.31,0.678,1.19,-0.608,-0.468,0.955,-1.364,-0.539,-0.594,-0.31,-0.498,-0.053,2.5,0.111,-0.221,0.036,0.0,-0.601,-0.84,0.92
982,1.852,-0.772,0.639,0.337,0.164,-0.291,1.681,-2.477,-1.862,-0.651,0.019,-0.378,-0.2,2.31,0.024,-0.13,-0.583,0.0,-0.588,-1.828,0.162
983,1.633,-0.029,0.579,0.549,-0.815,-0.427,0.583,-0.914,0.016,0.149,-0.057,-0.34,0.104,2.038,-0.032,0.019,0.099,0.0,-0.367,-0.157,0.56
984,2.568,-0.457,0.592,0.304,-0.65,-0.87,1.275,-1.82,-0.95,-0.272,-0.344,-0.749,-0.096,2.829,-0.041,-0.039,-0.287,0.0,-0.693,-1.119,0.412
985,1.488,-0.441,0.801,0.185,-0.188,0.15,1.056,-1.408,-1.287,-0.328,0.024,-0.079,-0.127,2.274,-0.453,0.059,-0.482,0.0,-0.622,-1.026,0.495
986,2.087,-0.452,0.872,-0.208,0.236,-0.342,1.502,-2.399,-1.775,-0.476,-0.367,-0.42,-0.389,2.437,-0.264,-0.145,-0.562,0.0,-0.405,-1.838,0.584
987,2.733,-0.429,1.032,0.587,-0.514,-1.207,1.395,-2.327,-1.301,-0.686,-0.369,-0.509,-0.387,3.187,0.027,-0.433,-0.378,0.0,-1.095,-1.472,0.7
988,1.967,-0.686,0.986,0.49,-0.134,0.023,1.282,-1.836,-1.186,-0.718,-0.174,-0.464,-0.354,1.683,-0.251,0.142,-0.265,0.0,-0.044,-1.183,0.76
989,2.176,-0.225,0.851,0.592,-0.072,-0.381,1.115,-1.829,-1.154,-0.508,-0.352,-0.393,-0.024,2.875,-0.022,0.186,-0.35,0.0,-0.821,-1.25,0.603
990,1.911,-0.369,0.172,0.473,-0.658,-0.407,0.604,-1.03,-0.237,-0.257,-0.071,-0.373,-0.297,2.036,0.039,0.056,0.043,0.0,-0.389,-0.402,0.223
