x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,y,x13,x14,x15,x16,x17,x18,x19,x20
2.269,0.514,4.219,-0.692,0.105,-3.446,1.769,0.318,4.81,-1.573,0.181,-1.41,0.0,2.043,-0.353,-6.132,0.85,-2.548,1.118,-2.66,-0.136
2.247,0.437,4.972,-0.651,-0.166,-3.866,1.454,0.735,5.779,-1.542,0.311,-1.46,0.0,3.264,-0.532,-8.001,1.157,-2.7,1.089,-3.987,-0.166
2.213,0.158,4.361,-0.711,-0.494,-3.308,1.87,0.198,5.831,-1.896,0.457,-1.586,0.0,3.284,-0.808,-7.846,0.819,-2.679,0.876,-4.101,-0.335
2.136,-0.002,4.529,-0.665,-1.004,-3.534,2.459,0.475,6.185,-2.057,0.327,-1.575,0.0,2.969,-2.032,-7.785,1.05,-2.702,0.769,-4.647,-0.342
2.226,0.024,3.881,-0.759,-0.741,-2.969,2.155,0.794,5.879,-1.661,0.594,-1.404,0.0,3.012,-1.189,-7.316,0.827,-2.715,0.577,-4.155,-0.408
2.391,0.325,4.265,-0.657,0.182,-3.42,0.608,0.976,5.98,-1.34,0.294,-1.227,0.0,3.741,-0.068,-8.143,0.759,-2.476,0.855,-4.23,-0.252
2.215,0.63,3.977,-0.694,0.022,-2.964,1.004,0.207,5.481,-1.215,0.368,-1.31,0.0,3.341,-0.041,-7.072,1.224,-2.321,0.978,-3.878,-0.247
2.172,0.419,5.43,-0.607,-0.083,-4.54,1.862,0.476,5.9,-1.692,0.056,-1.564,0.0,2.892,-0.792,-7.847,1.019,-2.681,1.403,-3.998,-0.265
2.302,0.47,4.859,-0.824,0.16,-3.859,1.748,1.225,5.787,-1.56,0.179,-1.416,0.0,2.588,-0.387,-7.13,1.044,-2.694,1.38,-3.457,-0.127
2.315,1.088,3.79,-0.773,1.285,-2.821,0.222,0.622,3.522,-0.791,0.286,-1.015,0.0,1.875,1.618,-5.263,0.861,-2.481,1.686,-1.154,-0.463
2.314,0.204,4.428,-0.599,-0.72,-3.55,2.934,0.749,5.367,-1.621,0.094,-1.27,0.0,1.375,-2.098,-6.071,0.616,-2.619,0.683,-3.42,-0.033
2.222,0.014,4.49,-0.575,-0.923,-3.673,2.388,0.832,6.147,-1.778,0.486,-1.439,0.0,2.746,-1.722,-7.563,0.938,-2.743,0.78,-4.522,-0.487
2.222,0.426,4.674,-0.58,0.502,-3.722,1.265,0.542,5.318,-1.495,0.296,-1.548,0.0,2.809,-0.044,-7.453,0.791,-2.643,1.29,-3.228,-0.434
2.181,-0.012,4.841,-0.639,-0.778,-3.821,2.685,0.947,6.34,-2.07,0.006,-1.53,0.0,2.385,-2.217,-7.328,0.838,-2.53,0.806,-4.611,-0.404
2.204,0.483,5.268,-0.599,0.127,-4.034,1.467,0.2,5.609,-1.732,0.288,-1.456,0.0,2.912,-0.628,-7.944,1.08,-2.834,1.303,-3.858,-0.14
2.119,0.055,4.749,-0.576,-0.921,-3.935,2.603,0.802,5.718,-1.557,0.25,-1.243,0.0,2.095,-1.903,-7.019,0.925,-2.541,0.644,-3.997,-0.241
2.345,-0.051,4.504,-0.648,-1.081,-3.726,2.892,0.45,5.69,-1.732,0.421,-1.357,0.0,2.059,-1.836,-6.915,0.857,-2.792,0.735,-4.014,-0.343
2.402,0.052,4.964,-0.616,-0.861,-4.237,2.591,0.687,5.962,-1.742,0.36,-1.341,0.0,2.353,-1.269,-7.41,0.905,-2.809,0.763,-4.08,-0.188
2.184,0.532,5.108,-0.691,0.169,-4.076,1.668,0.448,5.615,-1.74,-0.044,-1.501,0.0,2.711,-0.526,-7.678,1.148,-2.787,1.194,-3.58,-0.276
2.267,0.085,3.903,-0.592,-0.428,-2.834,2.061,0.498,4.784,-1.596,0.403,-1.455,0.0,2.264,-0.773,-6.474,0.869,-2.522,0.902,-2.867,-0.222
2.198,0.223,3.797,-0.588,-0.497,-2.999,2.174,1.591,5.399,-1.303,0.281,-1.306,0.0,2.229,-1.055,-6.023,0.809,-2.401,0.555,-3.278,-0.423
2.152,0.554,4.116,-0.717,0.733,-3.321,0.785,0.431,5.15,-1.387,0.49,-1.502,0.0,2.976,0.301,-7.225,1.054,-2.647,1.281,-2.914,-0.218
2.329,0.205,4.658,-0.606,0.028,-3.654,1.631,0.87,5.089,-1.71,0.18,-1.403,0.0,2.238,-0.602,-7.135,0.805,-2.629,0.971,-3.122,-0.234
2.317,0.724,4.383,-0.576,0.785,-3.404,1.056,0.633,4.29,-1.221,0.147,-1.224,0.0,1.848,0.307,-6.148,0.731,-2.6,1.445,-1.949,-0.169
2.073,0.122,4.174,-0.575,-0.537,-3.442,1.894,0.656,6.333,-2.007,0.361,-1.582,0.0,3.41,-1.319,-7.899,0.821,-2.763,0.735,-4.64,-0.606
2.234,0.42,3.18,-0.775,-0.375,-2.139,0.616,0.302,5.317,-1.257,0.29,-1.188,0.0,4.022,-0.347,-7.313,0.951,-2.192,0.482,-4.454,-0.439
2.199,0.128,3.727,-0.624,-0.067,-2.831,1.762,1.058,4.82,-1.349,0.039,-1.285,0.0,1.91,-0.375,-5.682,0.824,-2.411,0.714,-2.578,-0.386
2.191,0.314,4.487,-0.579,0.711,-3.802,0.687,0.907,5.757,-1.442,0.363,-1.506,0.0,3.45,0.343,-7.997,0.86,-2.768,1.232,-3.602,-0.318
2.18,0.231,5.387,-0.649,-0.523,-4.519,2.177,1.162,5.924,-1.905,-0.208,-1.481,0.0,2.687,-1.645,-7.831,0.868,-2.433,0.958,-4.268,-0.092
2.023,0.325,4.611,-0.695,0.696,-3.806,0.571,0.739,5.719,-1.535,0.103,-1.587,0.0,3.502,0.028,-8.066,0.843,-2.647,1.284,-3.749,-0.277
2.179,-0.13,3.918,-0.574,-1.102,-3.01,3.119,1.075,6.076,-1.912,0.612,-1.384,0.0,1.948,-2.545,-6.486,1.023,-2.686,0.262,-4.086,-0.46
2.231,-0.064,4.446,-0.647,-0.741,-3.546,2.454,1.054,5.815,-1.353,0.506,-1.339,0.0,2.364,-1.105,-7.097,0.896,-2.818,0.664,-3.711,-0.287
2.276,0.279,5.324,-0.604,-0.803,-4.362,2.553,0.906,6.246,-1.861,0.127,-1.452,0.0,2.75,-1.212,-7.918,1.056,-2.766,0.86,-4.164,-0.238
2.11,-0.285,4.189,-0.652,-1.136,-3.131,2.63,0.683,6.161,-1.937,0.493,-1.36,0.0,2.636,-2.493,-7.516,0.945,-2.48,-0.035,-4.859,-0.406
2.199,0.089,4.487,-0.628,-0.567,-3.542,2.54,0.477,5.095,-1.742,0.345,-1.405,0.0,1.826,-1.123,-6.676,0.991,-2.607,0.803,-3.102,-0.076
2.317,0.888,5.404,-0.585,0.259,-4.479,1.662,0.429,4.584,-1.428,0.404,-1.268,0.0,1.635,0.025,-6.756,0.943,-2.788,1.422,-2.476,-0.163
1.973,0.255,4.146,-0.673,-0.223,-3.232,2.311,0.57,4.861,-1.487,0.302,-1.363,0.0,1.696,-0.584,-6.17,0.892,-2.665,0.996,-2.753,-0.388
1.932,-0.124,4.543,-0.614,-0.935,-3.546,2.081,0.493,5.702,-1.703,0.186,-1.35,0.0,2.787,-1.477,-7.516,1.098,-2.606,0.733,-4.055,-0.319
2.201,-0.286,3.962,-0.577,-0.88,-3.063,2.486,0.862,6.132,-1.874,0.244,-1.484,0.0,2.806,-1.94,-7.237,0.817,-2.36,0.21,-4.668,-0.416
2.083,0.243,5.393,-0.749,-0.696,-4.411,2.148,0.707,6.615,-2.034,0.128,-1.658,0.0,3.487,-2.01,-8.825,1.002,-2.822,1.014,-5.145,-0.415
2.04,0.592,4.106,-0.588,0.29,-3.199,1.916,0.851,4.842,-1.437,0.142,-1.471,0.0,2.021,-0.072,-6.063,0.766,-2.498,1.32,-2.38,-0.24
2.221,0.246,3.343,-0.619,-0.417,-2.355,1.798,0.966,4.706,-1.72,0.227,-1.371,0.0,2.602,-0.541,-6.262,0.85,-2.223,0.623,-3.171,-0.274
2.155,-0.061,5.66,-0.616,-1.081,-4.602,2.392,0.371,6.716,-1.973,0.338,-1.649,0.0,3.497,-1.658,-9.304,1.089,-2.963,0.76,-5.202,-0.359
2.136,-0.071,4.068,-0.605,-0.848,-3.273,2.46,0.754,5.687,-1.364,0.453,-1.251,0.0,2.56,-1.559,-7.097,0.876,-2.714,0.364,-3.938,-0.404
2.155,0.509,5.29,-0.689,0.548,-4.605,1.107,1.041,5.656,-1.44,0.261,-1.382,0.0,2.793,-0.226,-7.573,0.973,-2.724,1.573,-3.662,-0.227
2.404,0.104,4.61,-0.636,-0.19,-3.657,2.188,0.607,5.3,-2.007,0.401,-1.731,0.0,2.669,-0.514,-7.688,1.046,-2.679,1.107,-3.377,-0.44
2.135,-0.092,5.396,-0.588,-0.712,-4.525,2.506,0.239,6.123,-2.006,0.519,-1.451,0.0,2.572,-1.382,-8.294,0.994,-3.017,0.79,-4.229,-0.304
2.15,0.038,3.815,-0.572,-0.431,-2.775,2.122,0.622,5.131,-1.521,0.54,-1.288,0.0,2.324,-0.507,-6.498,0.738,-2.599,0.737,-3.216,-0.218
2.049,0.101,4.76,-0.573,-0.961,-3.909,2.791,0.547,6.162,-1.606,0.305,-1.466,0.0,2.595,-1.652,-7.582,0.98,-2.852,0.611,-4.204,-0.047
2.282,-0.039,4.788,-0.595,-0.677,-3.822,2.233,0.089,5.734,-1.769,0.464,-1.473,0.0,2.654,-1.096,-7.997,0.996,-2.71,0.806,-3.918,-0.356
2.222,0.478,4.511,-0.738,0.151,-3.706,1.01,0.492,5.615,-1.544,0.243,-1.392,0.0,3.191,-0.306,-7.652,1.043,-2.545,0.863,-4.142,-0.431
2.073,0.542,4.626,-0.597,0.338,-3.615,1.374,0.249,4.587,-1.484,0.397,-1.351,0.0,2.018,0.015,-6.713,0.804,-2.695,1.329,-2.508,-0.258
2.233,-0.009,4.281,-0.606,-0.776,-3.501,2.128,1.202,5.785,-1.576,0.482,-1.345,0.0,2.752,-1.342,-7.159,0.914,-2.563,0.725,-4.158,-0.327
2.372,0.5,4.305,-0.69,0.25,-3.257,1.81,0.41,4.381,-1.368,-0.016,-1.411,0.0,1.618,-0.183,-5.776,1.057,-2.415,1.024,-2.211,-0.211
2.106,0.136,3.576,-0.685,-0.751,-2.747,2.517,0.656,5.685,-1.679,0.265,-1.377,0.0,2.295,-1.852,-6.243,0.953,-2.404,0.512,-4.068,-0.143
2.312,0.21,4.983,-0.602,-0.119,-3.923,1.466,0.728,6.111,-1.829,0.39,-1.532,0.0,3.189,-0.62,-8.352,0.782,-2.865,1.068,-4.206,-0.575
2.15,0.042,4.731,-0.571,-0.416,-3.686,2.332,0.54,5.522,-1.539,0.428,-1.364,0.0,2.334,-0.886,-7.479,0.865,-2.749,0.971,-3.595,-0.635
2.291,0.397,4.729,-0.608,-0.227,-3.87,1.481,0.796,6.134,-1.379,0.425,-1.292,0.0,3.202,-0.692,-7.709,1.014,-2.796,1.027,-4.202,-0.197
2.316,0.195,4.583,-0.659,-0.561,-3.487,1.652,0.269,5.666,-1.571,0.522,-1.337,0.0,3.017,-0.492,-7.849,1.125,-2.657,0.913,-3.799,-0.105
2.065,-0.168,3.371,-0.626,-0.815,-2.539,2.499,0.603,4.985,-1.605,0.555,-1.182,0.0,1.868,-1.423,-5.986,0.582,-2.24,0.336,-3.27,-0.418
2.016,-0.23,4.344,-0.586,-1.076,-3.462,2.588,0.232,5.891,-1.893,0.492,-1.44,0.0,2.672,-1.833,-7.461,1.052,-2.616,0.355,-4.393,-0.36
2.033,0.193,5.427,-0.671,-0.54,-4.168,1.567,0.284,6.288,-1.682,0.202,-1.388,0.0,3.156,-1.184,-8.355,0.961,-2.87,0.903,-4.52,-0.195
2.283,0.363,4.405,-0.633,-0.05,-3.515,1.553,0.402,5.22,-1.502,0.395,-1.464,0.0,2.836,-0.218,-7.207,1.169,-2.654,1.117,-3.308,-0.177
2.053,0.682,5.318,-0.641,0.667,-4.333,1.597,0.531,5.324,-1.595,0.326,-1.488,0.0,2.324,-0.134,-7.291,0.822,-2.995,1.517,-3.001,-0.32
2.302,-0.062,4.835,-0.686,-1.077,-3.902,2.356,0.357,6.409,-1.641,0.134,-1.453,0.0,3.424,-2.243,-8.401,1.089,-2.684,0.642,-5.086,-0.341
2.269,0.828,4.874,-0.651,0.464,-4.278,1.646,0.342,5.242,-1.76,0.19,-1.639,0.0,2.196,-0.402,-6.698,0.786,-2.898,1.489,-2.973,-0.234
2.065,0.255,5.345,-0.576,0.035,-4.352,1.149,0.453,6.156,-1.806,0.009,-1.51,0.0,3.692,-0.509,-8.787,1.077,-2.76,1.277,-4.437,-0.256
2.291,0.032,3.346,-0.68,-0.64,-2.313,1.684,0.432,5.112,-1.432,0.182,-1.326,0.0,2.86,-0.938,-6.734,0.995,-2.195,0.521,-3.808,-0.234
2.26,0.211,3.939,-0.594,0.065,-3.027,1.229,0.716,4.641,-1.266,0.129,-1.188,0.0,2.533,-0.181,-6.641,1.114,-2.386,0.96,-2.955,-0.418
2.339,0.136,5.017,-0.593,-0.463,-4.16,1.691,0.348,5.777,-1.591,0.308,-1.355,0.0,2.835,-0.568,-7.834,0.931,-2.829,0.848,-3.716,-0.328
2.417,0.913,4.427,-0.717,0.625,-3.498,1.35,0.366,4.061,-1.503,0.526,-1.582,0.0,1.832,0.566,-6.136,1.146,-2.698,1.353,-1.675,-0.34
2.291,0.141,4.206,-0.679,-0.525,-3.183,2.29,-0.337,4.562,-1.636,0.408,-1.276,0.0,1.766,-0.891,-6.283,0.827,-2.489,0.807,-3.031,-0.293
2.253,-0.098,4.077,-0.587,-0.994,-2.981,2.92,0.495,5.638,-2.056,0.4,-1.539,0.0,2.023,-2.583,-6.597,1.086,-2.661,0.01,-4.235,-0.488
2.254,0.157,5.373,-0.572,-0.551,-4.161,1.689,0.138,6.085,-1.535,0.268,-1.256,0.0,3.042,-1.086,-8.425,0.899,-2.886,0.995,-4.383,-0.369
2.027,0.132,4.643,-0.574,-0.543,-3.762,2.024,0.022,5.404,-1.69,0.014,-1.567,0.0,2.707,-1.304,-7.594,1.181,-2.514,0.808,-4.022,-0.277
2.039,0.263,3.589,-0.579,-0.11,-2.664,1.915,0.808,4.937,-1.345,0.676,-1.38,0.0,2.28,-0.337,-6.225,0.858,-2.516,0.683,-2.958,-0.317
2.045,0.379,5.13,-0.65,-0.232,-4.308,1.954,0.559,5.747,-1.378,0.341,-1.285,0.0,2.197,-1.193,-7.114,0.713,-2.875,0.934,-3.829,-0.421
2.375,-0.304,3.85,-0.576,-0.812,-3.071,1.71,0.615,6.097,-1.886,0.46,-1.496,0.0,3.563,-1.249,-7.992,1.04,-2.626,0.379,-4.669,-0.333
2.196,0.181,4.154,-0.569,-0.405,-3.434,1.815,1.066,5.72,-1.642,0.69,-1.349,0.0,2.682,-0.69,-7.347,0.816,-2.803,0.729,-3.649,-0.447
2.269,0.329,4.682,-0.572,-0.199,-3.576,1.93,1.033,5.293,-1.317,0.609,-1.357,0.0,2.34,-0.465,-7.147,0.944,-2.915,1.194,-3.093,-0.395
1.919,-0.179,3.314,-0.675,-0.72,-2.572,2.038,0.958,5.702,-1.592,0.213,-1.554,0.0,3.28,-0.775,-7.173,0.916,-2.409,0.338,-3.909,-0.386
2.185,0.035,4.498,-0.569,-0.159,-3.635,1.969,0.106,4.667,-1.516,0.499,-1.332,0.0,2.107,-0.302,-6.806,1.041,-2.601,0.774,-3.072,-0.315
2.162,0.286,4.872,-0.569,-0.292,-4.05,2.324,0.88,5.637,-1.743,0.411,-1.473,0.0,2.22,-0.638,-7.385,0.887,-2.903,1.146,-3.216,-0.183
2.257,0.655,5.144,-0.589,0.546,-4.197,1.155,1.076,5.358,-1.13,0.237,-1.211,0.0,2.691,0.32,-7.328,0.807,-2.742,1.226,-3.071,-0.084
2.178,0.159,4.876,-0.599,-0.349,-3.894,1.686,0.423,5.828,-1.733,0.299,-1.428,0.0,2.869,-0.896,-7.662,1.023,-2.688,1.004,-4.064,-0.301
2.29,0.032,4.014,-0.631,-0.981,-3.147,2.956,0.349,5.342,-1.557,0.44,-1.213,0.0,1.722,-1.683,-6.384,0.978,-2.622,0.565,-3.472,-0.269
2.22,0.153,4.935,-0.67,-0.591,-3.917,1.853,0.44,5.718,-1.479,0.394,-1.215,0.0,2.717,-1.036,-7.957,1.058,-2.715,0.704,-4.248,-0.33
2.077,0.58,5.156,-0.722,0.283,-4.263,2.106,0.416,4.677,-1.812,0.058,-1.565,0.0,1.591,-0.378,-6.526,1.105,-2.716,1.352,-2.457,-0.196
2.107,-0.001,3.541,-0.57,-0.787,-2.786,1.934,0.971,5.658,-1.818,0.376,-1.499,0.0,3.138,-1.623,-7.245,0.975,-2.188,0.252,-4.546,-0.387
2.372,0.063,4.691,-0.605,-0.835,-3.868,1.902,0.684,6.22,-1.819,0.329,-1.382,0.0,3.504,-1.255,-8.268,0.957,-2.592,0.855,-4.816,-0.434
2.256,0.464,3.566,-0.697,-0.161,-2.518,2.041,0.961,4.728,-1.247,0.582,-1.263,0.0,1.864,-0.12,-5.56,1.075,-2.536,0.886,-2.526,-0.363
2.209,0.543,4.019,-0.661,0.912,-3.206,0.207,0.838,4.892,-1.378,0.311,-1.455,0.0,3.168,0.878,-7.185,0.89,-2.458,1.039,-2.836,-0.268
2.269,0.217,5.694,-0.61,-0.144,-4.691,1.871,0.671,6.036,-1.663,-0.096,-1.597,0.0,2.918,-0.952,-8.156,1.042,-2.76,1.224,-4.262,-0.049
2.282,0.214,5.5,-0.587,-0.533,-4.639,3.017,0.887,5.283,-1.804,-0.095,-1.444,0.0,1.267,-1.782,-6.824,0.634,-2.65,1.003,-3.287,-0.186
2.32,0.256,4.378,-0.596,0.077,-3.457,1.39,0.854,5.548,-1.531,0.259,-1.429,0.0,2.967,-0.244,-7.35,0.926,-2.722,1.134,-3.484,0.109
1.975,0.25,3.009,-0.627,0.055,-2.074,1.412,0.191,4.179,-1.535,0.31,-1.304,0.0,2.35,0.03,-5.607,0.957,-2.22,0.679,-2.511,-0.301
2.152,0.335,4.339,-0.609,0.151,-3.548,1.051,1.468,6.091,-1.407,0.65,-1.372,0.0,3.156,-0.231,-7.643,0.865,-2.8,1.024,-3.942,-0.402
2.107,-0.021,4.612,-0.594,-1.009,-3.778,2.399,0.312,5.893,-1.775,0.297,-1.598,0.0,3.007,-1.782,-7.971,1.049,-2.614,0.544,-4.677,-0.165
2.449,0.806,5.644,-0.592,0.751,-4.665,1.666,0.776,4.883,-1.392,0.012,-1.419,0.0,1.847,0.14,-7.031,0.83,-2.873,1.676,-2.511,-0.318
2.383,0.113,5.462,-0.599,-0.68,-4.719,1.833,1.155,7.231,-1.361,0.282,-1.216,0.0,3.332,-1.282,-8.739,1.015,-3.0,0.816,-4.886,-0.292
2.219,0.437,5.252,-0.596,-0.077,-4.484,0.95,0.699,5.973,-1.564,0.196,-1.38,0.0,3.634,-0.588,-8.352,1.01,-2.666,1.295,-4.43,-0.336
2.275,0.159,4.663,-0.575,0.418,-3.851,1.029,0.541,5.723,-1.455,0.124,-1.515,0.0,3.155,-0.021,-7.615,1.01,-2.688,1.237,-3.534,-0.072
2.255,0.379,4.517,-0.589,-0.042,-3.416,2.154,0.131,4.461,-1.642,0.134,-1.579,0.0,1.633,-0.527,-6.127,1.002,-2.467,1.104,-2.487,-0.098
1.986,0.259,4.199,-0.627,-0.237,-3.374,2.331,1.373,5.282,-1.634,0.202,-1.426,0.0,2.251,-0.945,-6.62,0.783,-2.486,0.807,-3.403,-0.109
2.144,0.179,4.027,-0.643,-0.528,-3.055,1.421,0.575,6.012,-1.505,0.315,-1.546,0.0,4.032,-0.865,-8.176,1.089,-2.501,0.617,-4.725,-0.26
2.287,0.395,4.686,-0.592,-0.052,-3.753,1.883,0.086,5.155,-1.432,0.564,-1.308,0.0,1.961,-0.426,-6.686,0.885,-2.886,1.06,-3.099,-0.42
2.298,0.504,4.654,-0.589,0.615,-3.751,1.227,0.357,4.886,-1.404,0.422,-1.322,0.0,2.472,0.291,-7.147,0.853,-2.666,1.329,-2.769,-0.351
2.09,0.652,5.456,-0.607,-0.01,-4.448,2.206,0.482,5.068,-1.633,-0.03,-1.432,0.0,1.771,-0.65,-6.996,0.96,-2.719,1.147,-2.653,-0.033
2.349,0.087,4.933,-0.634,-0.623,-4.139,2.673,1.036,5.531,-1.75,0.144,-1.499,0.0,2.02,-1.092,-7.089,0.85,-2.696,1.176,-3.4,-0.445
2.223,0.255,4.714,-0.684,-0.832,-3.732,2.119,0.621,6.398,-1.68,0.432,-1.312,0.0,3.212,-1.782,-8.051,1.04,-2.721,0.811,-4.912,-0.415
2.308,0.237,4.148,-0.575,-0.411,-3.361,2.238,-0.03,4.606,-1.72,0.187,-1.412,0.0,1.983,-0.868,-6.368,0.904,-2.406,0.795,-3.187,0.046
2.249,0.324,4.847,-0.581,-0.294,-3.922,2.184,0.711,5.254,-1.767,0.139,-1.442,0.0,2.289,-0.799,-7.144,0.842,-2.572,1.123,-3.196,-0.399
2.368,0.8,4.303,-0.595,1.015,-3.443,1.132,0.669,4.331,-1.377,0.436,-1.588,0.0,2.03,0.803,-6.364,0.796,-2.731,1.465,-1.917,-0.393
2.337,-0.235,3.699,-0.751,-0.947,-3.099,2.367,0.512,5.513,-1.567,0.414,-1.351,0.0,2.68,-1.494,-7.049,0.965,-2.557,0.563,-3.931,-0.215
2.091,0.413,3.569,-0.621,0.091,-2.477,1.807,0.428,4.201,-1.536,0.418,-1.32,0.0,2.107,0.144,-5.977,0.972,-2.303,0.864,-2.394,-0.281
2.316,0.039,3.549,-0.636,-0.668,-2.735,1.757,0.769,5.714,-1.504,0.496,-1.265,0.0,2.9,-1.12,-6.564,0.855,-2.49,0.56,-4.017,-0.489
2.183,0.333,4.91,-0.592,0.035,-3.959,1.738,0.666,5.641,-1.894,0.179,-1.647,0.0,2.822,-0.703,-7.55,0.924,-2.813,1.253,-3.688,-0.272
2.407,0.707,4.359,-0.635,0.032,-3.46,2.053,0.68,4.49,-1.477,0.257,-1.362,0.0,1.475,-0.552,-5.37,0.93,-2.578,1.357,-2.206,-0.268
1.933,-0.355,4.054,-0.595,-0.946,-3.252,3.276,1.036,5.47,-2.129,0.323,-1.558,0.0,1.324,-2.84,-6.099,0.749,-2.456,0.207,-3.912,-0.205
