x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,y,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
1.751,-0.034,4.208,-1.452,0.425,-3.193,0.288,-3.749,-1.798,-1.398,0.0,-1.375,-1.302,0.254,-3.135,0.09,0.373,-2.675,-0.842,0.1,0.302
1.345,-0.174,3.541,-1.896,0.483,-3.027,0.147,-3.981,-2.064,-1.33,0.0,-0.983,-1.397,0.049,-2.284,-0.01,0.77,-2.491,-0.743,-0.017,0.635
1.575,0.241,3.962,-1.33,0.65,-2.635,0.585,-4.207,-2.632,-1.436,0.0,-1.461,-0.851,0.143,-3.572,0.265,0.787,-2.891,-0.815,0.213,0.541
1.434,0.326,4.298,-0.701,0.784,-2.749,0.263,-3.582,-1.47,-1.315,0.0,-1.664,-0.966,0.333,-4.164,0.348,1.334,-2.82,-1.065,-0.141,1.101
1.579,-0.052,4.332,-1.186,0.708,-2.731,0.513,-4.153,-3.448,-1.467,0.0,-1.27,-0.165,0.202,-3.784,0.229,1.112,-1.916,0.065,0.092,0.499
1.479,-0.048,4.042,-1.511,0.416,-2.91,0.392,-4.071,-2.223,-1.459,0.0,-1.591,-0.981,0.01,-3.436,-0.092,0.844,-2.284,-0.604,0.003,0.851
1.686,-0.165,4.006,-1.547,0.84,-2.926,0.117,-3.818,-2.085,-1.196,0.0,-1.203,-0.943,0.236,-3.069,0.325,0.452,-2.276,-0.507,0.143,0.074
1.429,-0.182,4.163,-2.096,0.462,-3.148,0.407,-4.853,-2.656,-1.41,0.0,-0.895,-1.942,-0.113,-2.582,0.024,0.82,-3.627,-0.987,0.048,0.798
1.619,-0.293,4.351,-1.929,0.582,-2.766,0.314,-4.574,-2.149,-1.421,0.0,-1.535,-1.617,-0.047,-3.649,0.144,0.649,-3.041,-1.052,0.053,0.355
1.232,-0.324,3.232,-1.916,0.63,-2.871,0.453,-3.282,-1.229,-1.292,0.0,-1.259,-1.799,0.026,-2.283,-0.095,0.645,-2.8,-0.841,0.141,0.638
1.587,0.104,4.363,-1.382,0.649,-2.763,0.294,-4.22,-1.705,-1.267,0.0,-1.485,-1.678,-0.145,-3.72,0.196,0.669,-3.207,-1.16,0.054,0.489
1.565,0.302,3.958,-1.053,0.374,-2.59,0.697,-3.519,-2.479,-1.339,0.0,-1.481,-0.354,0.225,-3.559,0.13,1.177,-2.452,-0.394,0.051,0.666
1.135,-0.31,3.551,-1.703,0.508,-2.931,0.385,-3.881,-2.941,-1.396,0.0,-1.159,-0.411,-0.022,-2.252,0.0,0.656,-1.811,-0.033,0.021,0.317
1.155,-0.131,4.673,-1.003,0.439,-2.968,0.557,-3.418,-0.669,-1.425,0.0,-1.807,-2.031,0.53,-4.344,0.065,1.091,-3.198,-0.989,0.189,1.449
1.396,-0.128,4.375,-1.206,0.627,-2.766,0.253,-3.817,-2.089,-1.322,0.0,-1.582,-0.585,0.176,-3.94,0.039,1.396,-2.027,-0.287,-0.011,1.243
1.668,-0.132,3.002,-1.776,0.489,-3.078,0.438,-3.778,-1.875,-1.407,0.0,-1.069,-1.569,0.212,-2.049,0.153,0.635,-3.116,-0.941,0.09,0.576
1.641,0.043,3.943,-1.558,0.536,-2.602,0.238,-4.42,-2.874,-1.141,0.0,-1.024,-0.902,0.065,-3.005,0.122,1.05,-2.63,-0.623,0.243,0.655
1.398,-0.178,3.291,-1.753,0.497,-2.866,0.217,-4.027,-2.77,-1.157,0.0,-0.884,-0.815,0.032,-2.184,0.065,0.374,-2.172,-0.33,-0.036,0.199
1.349,-0.3,3.264,-1.881,0.419,-2.736,0.292,-3.76,-2.919,-1.532,0.0,-0.883,-0.742,0.191,-2.383,-0.013,1.253,-1.898,-0.296,-0.134,1.101
1.31,0.008,3.418,-1.198,0.626,-2.75,0.56,-3.6,-4.056,-1.394,0.0,-1.199,1.074,0.167,-2.674,0.181,1.388,-0.906,0.841,0.104,0.596
1.548,0.038,4.66,-1.341,0.456,-2.827,0.244,-3.792,-2.19,-1.427,0.0,-1.39,-1.036,-0.108,-3.765,0.19,0.327,-2.591,-0.749,0.078,-0.08
1.396,-0.047,3.866,-1.492,0.788,-2.811,0.257,-4.23,-2.534,-1.416,0.0,-1.326,-0.828,0.195,-3.61,0.369,1.032,-2.524,-0.525,0.043,0.783
1.488,0.452,4.702,-0.782,0.681,-2.796,0.606,-3.805,-2.765,-1.201,0.0,-1.584,-0.368,0.089,-4.095,0.346,1.331,-2.569,-0.56,0.027,0.735
1.431,-0.327,4.434,-1.892,0.457,-3.103,0.472,-4.153,-2.4,-1.547,0.0,-1.261,-1.204,-0.199,-3.07,-0.072,0.534,-2.581,-0.656,0.276,0.45
1.561,0.289,4.066,-1.379,0.529,-2.983,0.546,-3.947,-1.173,-1.337,0.0,-1.595,-1.953,-0.034,-3.594,-0.007,0.808,-3.608,-1.43,0.129,0.943
1.46,-0.103,3.912,-1.503,0.495,-2.688,0.443,-3.796,-2.379,-1.272,0.0,-1.297,-0.638,-0.065,-3.022,-0.006,0.748,-1.984,-0.383,-0.013,0.478
1.619,-0.122,4.243,-1.67,0.52,-3.045,0.181,-4.309,-2.834,-1.397,0.0,-1.064,-0.938,0.167,-2.92,0.052,0.923,-2.349,-0.552,0.044,0.705
1.398,-0.08,4.813,-0.946,0.474,-2.708,0.301,-3.578,-1.675,-1.205,0.0,-1.874,-0.844,0.221,-4.538,0.081,1.466,-1.966,-0.647,0.132,1.325
1.538,0.031,3.735,-1.687,0.441,-2.934,0.679,-4.091,-3.589,-1.3,0.0,-0.99,0.005,0.086,-2.67,-0.052,1.198,-1.829,0.208,0.079,0.826
1.472,0.003,4.606,-1.546,0.568,-2.684,0.333,-4.1,-1.415,-1.349,0.0,-1.484,-1.828,0.076,-3.892,0.095,0.526,-3.373,-1.11,0.004,0.469
1.633,-0.071,5.775,-0.721,0.483,-2.581,0.361,-3.908,-1.406,-1.232,0.0,-1.879,-1.253,0.18,-5.125,0.185,0.337,-2.592,-0.874,0.132,0.24
1.461,-0.065,3.567,-1.592,0.264,-2.754,0.246,-4.157,-3.205,-1.3,0.0,-0.939,-0.698,-0.04,-2.437,-0.125,0.974,-2.137,-0.411,0.023,0.794
1.661,-0.118,3.856,-1.753,0.283,-3.164,0.447,-4.138,-1.782,-1.287,0.0,-1.139,-2.032,0.004,-2.862,0.015,0.672,-3.011,-1.163,0.395,0.792
1.434,0.021,4.51,-0.995,0.485,-2.438,0.515,-3.926,-1.899,-1.287,0.0,-1.512,-1.185,0.186,-4.147,0.145,1.003,-2.73,-0.93,0.052,1.163
1.388,-0.091,4.964,-1.076,0.504,-2.747,0.544,-3.679,-1.333,-1.121,0.0,-1.741,-1.373,0.263,-4.524,0.086,1.106,-2.899,-0.951,0.013,1.157
1.452,0.309,4.844,-0.888,0.638,-2.657,0.364,-3.911,-2.095,-1.182,0.0,-1.648,-0.572,0.117,-4.406,0.224,0.941,-2.45,-0.25,0.087,0.478
1.745,-0.094,3.652,-1.65,0.45,-2.842,0.392,-4.238,-3.173,-1.423,0.0,-1.109,-0.378,0.157,-2.401,-0.021,0.83,-2.014,-0.042,0.11,0.36
1.473,0.073,4.181,-1.492,0.508,-3.173,0.556,-3.515,-1.832,-1.532,0.0,-1.558,-1.158,0.283,-3.3,-0.013,0.812,-2.689,-0.922,0.021,0.628
1.821,-0.183,5.006,-1.446,0.252,-2.695,0.301,-3.562,-1.372,-1.149,0.0,-1.529,-1.266,-0.03,-4.138,0.001,0.582,-2.427,-0.596,0.213,0.29
1.555,-0.188,5.0,-1.341,0.378,-2.811,0.426,-4.306,-2.574,-1.426,0.0,-1.507,-0.866,0.119,-4.234,0.027,0.69,-2.316,-0.245,-0.039,0.571
1.496,-0.296,4.147,-1.69,0.484,-2.91,0.331,-4.113,-2.649,-1.348,0.0,-1.241,-0.93,-0.115,-3.222,0.035,0.713,-2.259,-0.231,0.134,0.522
1.618,-0.06,4.545,-1.248,0.534,-3.222,0.348,-3.58,-1.897,-1.294,0.0,-1.648,-0.984,0.284,-3.649,0.06,0.687,-2.417,-0.452,0.068,0.424
1.567,-0.264,3.696,-1.956,0.194,-2.756,0.374,-4.089,-2.926,-1.355,0.0,-1.037,-0.836,0.256,-2.452,-0.052,0.739,-2.04,-0.477,0.148,0.495
1.405,-0.049,3.748,-1.362,0.604,-2.97,0.32,-3.528,-2.146,-1.36,0.0,-1.088,-0.748,0.103,-2.659,0.29,0.592,-2.304,-0.443,-0.1,0.139
1.523,-0.322,4.199,-1.796,0.425,-3.056,0.282,-4.188,-1.964,-1.541,0.0,-1.398,-1.627,0.026,-3.45,0.026,0.818,-2.671,-0.884,0.069,0.968
1.496,-0.133,4.006,-1.736,0.587,-2.964,0.468,-3.915,-2.38,-1.476,0.0,-1.088,-1.285,0.036,-2.686,-0.028,0.241,-2.513,-0.75,0.265,0.14
1.695,0.036,4.503,-1.511,0.548,-2.865,0.514,-3.765,-3.628,-1.347,0.0,-1.141,0.236,-0.057,-3.071,0.065,0.662,-1.574,0.04,0.004,0.036
1.454,-0.186,4.963,-1.44,0.432,-3.215,0.446,-4.136,-2.13,-1.587,0.0,-1.673,-1.05,0.112,-4.186,0.155,1.189,-2.404,-0.619,0.216,1.02
1.468,-0.054,4.237,-1.204,0.378,-3.185,0.553,-3.456,-3.533,-1.483,0.0,-1.327,0.608,-0.007,-2.99,0.109,0.727,-1.016,0.722,0.056,0.183
1.582,-0.313,3.875,-1.793,0.424,-3.091,0.622,-4.304,-1.733,-1.423,0.0,-1.435,-1.884,-0.09,-2.972,-0.047,0.784,-3.097,-0.815,-0.158,0.983
1.696,-0.152,4.371,-1.546,0.449,-3.101,0.481,-4.252,-2.249,-1.297,0.0,-1.65,-0.704,0.089,-3.39,-0.01,0.785,-2.06,-0.164,-0.035,0.518
1.465,-0.083,4.348,-0.985,0.383,-2.709,0.472,-2.963,-1.767,-1.131,0.0,-1.568,-0.467,0.213,-3.905,0.189,1.012,-1.916,-0.288,0.24,0.658
1.662,0.469,3.81,-1.189,0.815,-2.934,0.315,-4.458,-3.51,-1.398,0.0,-1.14,-0.062,0.192,-2.964,0.352,0.889,-2.315,-0.214,-0.013,0.32
1.397,0.174,4.657,-0.976,0.456,-2.586,0.398,-3.915,-2.245,-1.247,0.0,-1.549,-0.612,0.344,-4.042,0.083,0.666,-2.506,-0.489,0.109,0.327
1.459,-0.328,3.535,-1.776,0.514,-2.717,0.272,-4.069,-3.051,-1.174,0.0,-1.037,-0.413,-0.135,-2.637,0.086,0.659,-1.732,-0.023,0.01,0.548
1.487,-0.192,4.605,-1.612,0.209,-2.804,0.412,-4.07,-1.743,-1.433,0.0,-1.423,-1.857,0.121,-3.486,-0.046,0.431,-3.047,-0.986,0.134,0.566
1.472,-0.178,3.75,-1.741,0.463,-2.641,0.444,-4.06,-2.068,-1.222,0.0,-1.293,-1.212,0.154,-3.009,-0.067,0.831,-2.65,-0.697,-0.011,0.947
1.658,-0.155,4.283,-1.683,0.538,-2.966,0.61,-4.467,-3.178,-1.417,0.0,-1.507,-0.38,0.181,-3.31,-0.014,0.966,-2.359,0.025,0.141,0.514
1.617,-0.312,4.315,-1.326,0.39,-2.878,0.301,-3.489,-2.121,-1.457,0.0,-1.504,-0.701,0.29,-3.523,0.065,0.872,-1.976,-0.4,0.27,0.497
1.504,0.127,3.421,-1.942,0.709,-2.704,0.137,-4.362,-2.806,-1.43,0.0,-0.877,-1.113,0.202,-2.443,0.232,0.276,-2.864,-0.68,0.33,0.12
1.455,-0.013,4.204,-1.425,0.542,-2.996,0.177,-3.9,-2.324,-1.423,0.0,-1.438,-0.717,-0.095,-3.174,-0.109,0.899,-2.051,-0.479,0.03,0.584
1.556,0.017,4.469,-1.311,0.385,-2.996,0.442,-3.589,-2.856,-1.446,0.0,-1.315,-0.509,0.235,-3.192,0.126,0.644,-2.063,-0.225,0.174,0.025
1.539,-0.085,3.484,-1.974,0.133,-3.018,0.323,-3.826,-2.512,-1.347,0.0,-0.761,-1.279,-0.147,-1.931,-0.05,0.689,-2.481,-0.82,0.262,0.398
1.454,-0.127,5.121,-1.242,0.236,-2.841,0.189,-4.009,-1.699,-1.279,0.0,-1.685,-1.155,-0.222,-4.309,-0.133,0.758,-2.46,-0.787,-0.052,0.68
1.566,-0.295,4.574,-1.444,0.493,-3.15,0.649,-3.784,-3.15,-1.494,0.0,-1.519,0.071,0.274,-3.674,-0.013,1.079,-1.38,0.584,0.108,0.558
1.645,-0.13,4.025,-1.683,0.562,-2.904,0.153,-4.037,-2.247,-1.294,0.0,-1.446,-0.93,0.307,-3.21,0.085,0.765,-2.389,-0.443,0.082,0.841
1.513,-0.204,4.385,-1.508,0.621,-2.982,0.397,-4.039,-2.17,-1.221,0.0,-1.409,-0.703,0.21,-3.5,0.142,0.982,-2.083,-0.258,0.195,0.55
1.747,-0.226,4.802,-1.448,0.45,-3.225,0.501,-4.011,-2.405,-1.632,0.0,-1.477,-0.905,-0.135,-3.449,-0.012,0.173,-2.302,-0.463,-0.045,0.064
1.461,-0.224,4.506,-1.508,0.386,-2.719,0.403,-4.228,-2.95,-1.245,0.0,-1.29,-0.437,-0.072,-3.22,-0.122,0.521,-2.034,0.023,0.018,0.289
1.19,-0.297,4.177,-1.313,0.29,-2.61,0.489,-4.066,-2.733,-1.349,0.0,-1.381,-0.54,-0.133,-3.755,-0.048,1.184,-1.795,-0.164,0.274,1.424
1.502,-0.273,3.664,-1.754,0.272,-2.7,0.511,-3.796,-2.088,-1.261,0.0,-1.271,-1.261,0.128,-3.029,-0.036,0.934,-2.47,-0.594,0.042,0.974
1.633,-0.065,4.247,-1.264,0.39,-2.77,0.362,-3.767,-1.868,-1.246,0.0,-1.439,-1.021,-0.159,-3.524,-0.011,0.716,-2.275,-0.713,-0.06,0.472
1.52,0.01,3.307,-1.679,0.482,-2.432,0.452,-3.861,-2.057,-0.997,0.0,-1.292,-0.86,0.156,-2.704,-0.083,0.783,-2.361,-0.56,0.016,0.376
1.535,0.028,4.289,-1.575,0.56,-3.326,0.33,-4.568,-2.982,-1.516,0.0,-1.108,-1.153,0.087,-2.951,0.126,0.571,-2.952,-0.833,0.103,0.423
1.532,-0.292,3.757,-1.875,0.15,-2.969,0.394,-3.93,-2.722,-1.331,0.0,-1.218,-0.352,0.17,-2.793,-0.072,1.066,-1.684,0.02,0.008,1.087
1.584,-0.085,4.198,-1.349,0.52,-2.832,0.411,-4.017,-1.993,-1.182,0.0,-1.507,-1.075,0.032,-3.595,0.077,1.268,-2.436,-0.842,0.159,1.025
1.538,-0.196,4.151,-1.711,0.72,-2.46,0.329,-4.213,-2.295,-1.144,0.0,-1.305,-1.015,0.074,-3.282,0.048,0.653,-2.422,-0.618,0.046,0.264
1.495,-0.037,4.134,-1.654,0.66,-3.009,0.329,-3.846,-1.609,-1.374,0.0,-1.413,-1.606,0.28,-3.325,0.098,0.592,-2.979,-1.222,-0.078,0.508
1.515,0.075,4.658,-1.265,0.495,-2.746,0.409,-4.429,-3.133,-1.673,0.0,-1.345,-0.567,-0.048,-3.782,0.161,0.849,-2.195,-0.393,0.006,0.253
1.509,-0.094,3.888,-1.214,0.495,-2.63,0.378,-3.422,-1.155,-1.319,0.0,-1.31,-1.937,-0.041,-3.473,-0.008,1.015,-3.096,-1.124,0.205,1.289
1.704,-0.277,3.506,-1.709,0.663,-3.08,0.042,-3.602,-2.273,-1.353,0.0,-1.108,-0.85,0.124,-2.51,0.281,0.488,-1.838,-0.3,-0.032,0.173
1.58,-0.238,4.371,-1.55,0.305,-2.878,0.64,-4.352,-3.253,-1.324,0.0,-1.623,-0.236,-0.126,-3.354,-0.009,0.887,-1.906,0.204,0.278,0.54
1.533,0.218,5.016,-0.978,0.369,-2.568,0.238,-3.836,-1.847,-1.252,0.0,-1.716,-0.837,0.239,-4.357,0.086,0.875,-2.54,-0.626,0.214,0.22
1.426,0.031,3.327,-1.541,0.589,-2.443,0.334,-3.951,-2.591,-1.075,0.0,-1.189,-0.713,0.264,-2.755,0.321,1.241,-2.319,-0.294,0.061,0.585
1.444,-0.307,4.041,-1.643,0.295,-3.184,0.628,-3.542,-2.659,-1.543,0.0,-1.289,-0.362,0.022,-2.995,-0.036,0.892,-1.765,0.158,0.174,0.638
1.622,0.136,4.262,-1.044,0.95,-3.167,0.204,-3.929,-2.881,-1.248,0.0,-1.465,0.149,0.219,-3.74,0.213,1.246,-1.758,0.176,0.187,0.729
1.53,0.006,4.598,-1.308,0.389,-2.908,0.336,-3.596,-0.931,-1.484,0.0,-1.555,-2.19,-0.04,-3.712,0.138,0.137,-3.526,-1.237,0.147,0.257
1.485,-0.211,4.145,-1.222,0.385,-2.568,0.504,-3.838,-2.608,-1.25,0.0,-1.531,-0.097,0.024,-3.828,0.046,1.581,-1.458,0.196,0.101,1.15
1.449,-0.104,3.969,-1.843,0.537,-2.977,0.489,-3.876,-1.516,-1.335,0.0,-1.377,-1.888,0.018,-3.073,-0.068,0.165,-3.333,-1.152,0.124,0.13
1.573,0.128,3.756,-1.16,0.675,-2.859,0.456,-3.865,-3.021,-1.254,0.0,-1.369,0.019,0.244,-2.982,0.146,1.126,-1.789,-0.056,-0.071,0.583
1.613,-0.299,3.291,-2.158,0.375,-2.709,0.066,-3.857,-1.618,-1.271,0.0,-1.155,-1.401,-0.192,-2.697,0.11,0.738,-2.488,-0.755,0.027,0.719
1.066,-0.038,4.805,-0.951,0.431,-2.818,0.439,-3.882,-2.029,-1.466,0.0,-1.866,-0.768,-0.021,-4.692,0.157,1.306,-2.18,-0.526,0.092,1.321
1.454,-0.234,3.776,-1.541,0.564,-2.689,0.387,-3.644,-1.168,-1.393,0.0,-1.42,-1.86,0.252,-3.371,0.337,0.729,-3.173,-0.903,0.036,0.741
1.497,-0.223,4.11,-1.528,0.519,-2.851,0.296,-3.844,-1.725,-1.129,0.0,-1.409,-1.183,-0.01,-3.375,0.125,0.899,-2.635,-0.489,0.095,0.731
1.539,0.355,3.645,-1.47,0.43,-3.07,0.227,-4.502,-3.465,-1.368,0.0,-0.968,-0.46,0.048,-2.602,0.118,0.913,-2.607,-0.493,0.259,0.497
1.359,-0.042,3.481,-1.581,0.572,-3.137,0.472,-3.604,-1.511,-1.324,0.0,-1.43,-1.396,0.201,-2.675,0.099,0.592,-2.588,-1.039,-0.017,0.348
1.511,0.175,3.61,-1.801,0.822,-2.994,0.426,-4.182,-2.097,-1.34,0.0,-1.065,-1.82,0.142,-2.45,0.127,0.217,-3.438,-1.31,0.096,0.001
1.611,0.339,4.614,-0.992,0.717,-2.741,0.543,-4.279,-2.097,-1.161,0.0,-1.553,-1.06,0.195,-4.146,0.316,0.95,-2.959,-0.923,0.061,0.61
1.649,-0.189,4.751,-1.231,0.462,-3.339,0.308,-4.028,-1.928,-1.456,0.0,-1.434,-1.551,0.276,-3.689,0.148,0.416,-2.829,-0.842,0.129,0.476
1.226,-0.234,3.288,-1.876,0.401,-3.041,0.204,-3.835,-2.437,-1.625,0.0,-0.988,-1.26,0.024,-1.815,-0.038,0.885,-2.353,-0.693,0.083,0.655
1.575,-0.174,4.277,-1.868,0.366,-2.943,0.385,-4.762,-2.966,-1.49,0.0,-1.379,-0.939,-0.02,-3.169,-0.106,1.129,-2.461,-0.212,0.069,0.921
1.429,0.195,4.242,-1.489,0.603,-3.104,0.375,-4.395,-2.781,-1.376,0.0,-1.264,-0.892,0.072,-3.291,0.165,0.673,-2.555,-0.674,0.125,0.573
1.377,-0.146,4.875,-1.3,0.449,-3.03,0.439,-4.11,-3.43,-1.629,0.0,-1.621,0.199,0.065,-4.117,0.137,0.869,-1.331,0.086,0.189,0.453
1.247,-0.139,4.44,-1.328,0.551,-2.983,0.68,-3.777,-1.141,-1.438,0.0,-1.746,-1.976,0.063,-4.09,0.087,0.737,-3.334,-0.908,0.261,0.885
1.706,0.251,4.749,-1.063,0.695,-2.543,0.171,-3.813,-1.895,-1.173,0.0,-1.806,-0.572,0.285,-4.59,0.248,1.001,-2.201,-0.725,0.211,0.808
1.294,-0.049,4.291,-1.58,0.614,-2.844,0.58,-4.054,-1.499,-1.235,0.0,-1.566,-1.839,-0.029,-3.807,0.07,0.893,-3.419,-0.993,0.028,0.939
1.518,0.427,4.055,-1.312,0.33,-2.889,0.455,-3.343,-2.269,-1.588,0.0,-1.342,-0.674,0.268,-2.974,0.148,0.834,-2.539,-0.917,0.295,0.507
1.696,0.071,4.3,-1.49,0.477,-2.842,0.352,-3.763,-0.894,-1.338,0.0,-1.457,-2.428,0.204,-3.525,0.192,0.316,-3.585,-1.345,0.07,0.255
1.553,-0.317,4.518,-1.924,0.184,-2.651,0.492,-4.379,-2.479,-1.205,0.0,-1.077,-1.239,0.003,-3.056,-0.053,0.209,-2.496,-0.77,-0.041,-0.049
1.438,0.249,3.586,-1.038,0.591,-2.637,0.404,-3.681,-1.894,-1.094,0.0,-1.189,-1.157,0.278,-3.179,0.077,0.643,-2.756,-1.047,0.008,0.586
1.557,-0.276,4.136,-1.599,0.502,-2.967,0.56,-3.773,-1.738,-1.524,0.0,-1.472,-1.675,0.095,-3.117,0.089,0.542,-3.204,-0.829,-0.054,0.406
1.596,0.172,4.908,-0.933,0.724,-2.647,0.143,-3.534,-1.751,-1.344,0.0,-1.745,-0.663,0.335,-4.67,0.214,0.9,-2.235,-0.669,0.116,0.475
1.253,-0.226,4.327,-1.087,0.739,-2.639,0.236,-3.515,-1.287,-1.228,0.0,-1.65,-1.314,0.375,-4.022,0.247,0.836,-2.711,-0.686,0.017,0.58
1.359,0.067,3.427,-1.576,0.436,-2.636,0.37,-4.072,-2.094,-1.133,0.0,-1.152,-1.545,0.237,-2.974,0.155,0.846,-3.081,-0.929,-0.004,0.882
1.565,-0.023,4.824,-1.032,0.536,-2.991,0.443,-3.496,-2.238,-1.504,0.0,-1.757,-0.561,0.08,-4.114,0.123,1.05,-2.08,-0.2,0.048,0.754
1.6,-0.109,4.454,-1.089,0.293,-2.829,0.521,-3.401,-1.408,-1.395,0.0,-1.666,-1.18,0.238,-4.152,-0.01,1.095,-2.817,-0.664,0.199,0.834
1.376,0.028,3.607,-1.579,0.468,-2.924,0.636,-3.505,-1.758,-1.413,0.0,-1.258,-1.271,0.038,-2.603,0.051,0.56,-2.586,-0.928,0.124,0.268
1.351,-0.096,3.45,-1.602,0.593,-3.202,0.355,-3.766,-2.599,-1.601,0.0,-1.116,-1.242,0.13,-2.709,0.148,1.068,-2.656,-0.76,0.039,1.0
1.435,-0.235,3.799,-1.541,0.712,-2.718,0.262,-4.475,-2.697,-1.393,0.0,-1.24,-0.968,0.082,-3.427,0.297,1.165,-2.604,-0.466,0.081,1.04
1.457,-0.192,3.52,-2.126,0.565,-3.021,0.549,-3.857,-1.397,-1.419,0.0,-1.259,-2.214,-0.067,-2.692,0.054,0.545,-3.724,-1.068,-0.112,0.839
1.46,-0.031,3.965,-1.617,0.363,-2.621,0.553,-3.784,-1.489,-1.052,0.0,-1.107,-1.704,0.115,-3.132,0.063,0.474,-3.16,-1.233,0.186,0.22
1.692,-0.147,4.347,-1.445,0.486,-3.187,0.447,-3.735,-2.156,-1.571,0.0,-1.478,-1.143,-0.112,-3.202,-0.124,0.489,-2.122,-0.677,0.093,0.48
1.425,-0.066,3.724,-1.678,0.376,-2.543,0.442,-3.812,-2.273,-1.145,0.0,-1.198,-1.083,0.178,-3.24,0.057,1.105,-2.555,-0.516,0.106,0.952
1.576,0.01,4.395,-1.203,0.409,-3.072,0.532,-3.632,-2.474,-1.438,0.0,-1.556,-0.653,0.392,-3.559,0.015,0.552,-2.149,-0.324,-0.014,0.26
1.399,-0.301,3.057,-1.999,0.361,-2.708,0.459,-4.112,-2.426,-1.016,0.0,-0.75,-1.069,0.033,-1.823,0.021,0.336,-2.34,-0.417,0.252,0.02
