Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y,x17,x18,x19,x20
900,0.666,-0.567,1.442,-0.286,0.729,0.601,-0.159,1.005,3.175,-0.038,0.297,1.155,0.807,-0.598,0.704,1.861,0.0,0.454,-0.75,-0.886,0.249
901,0.372,-0.635,1.703,-0.08,0.691,0.553,-0.206,0.914,3.972,-0.003,-0.076,1.034,0.853,-0.684,0.78,2.506,0.0,0.759,-1.159,-1.068,0.242
902,0.451,-0.493,1.072,-0.317,0.641,0.715,-0.025,0.964,3.312,0.2,0.496,1.054,0.51,-0.268,0.94,1.856,0.0,0.569,-0.819,-0.849,0.057
903,0.343,-0.559,1.567,0.108,0.74,0.693,-0.035,0.894,4.029,0.24,-0.211,0.893,0.871,-0.788,0.71,2.533,0.0,0.688,-0.747,-1.067,-0.013
904,0.224,-0.351,1.402,0.009,0.449,0.694,-0.112,1.033,3.507,0.103,0.17,0.825,0.549,-0.481,0.723,2.291,0.0,0.633,-1.237,-0.919,0.284
905,0.468,-0.403,1.405,-0.221,0.805,0.791,-0.229,1.057,3.851,0.167,0.255,1.008,0.774,-0.439,0.884,2.355,0.0,0.589,-0.761,-1.147,0.151
906,0.127,-0.314,1.33,-0.086,0.324,0.546,-0.323,1.043,3.769,0.063,0.176,1.077,0.73,-0.344,0.589,2.372,0.0,0.532,-1.133,-1.137,0.382
907,0.495,-0.599,1.451,-0.131,0.715,0.539,-0.501,1.051,3.57,-0.068,0.359,0.966,0.695,-0.227,0.666,2.05,0.0,0.613,-1.141,-0.894,0.41
908,0.021,-0.487,1.229,-0.134,0.633,1.037,-0.073,0.659,3.094,0.106,0.625,0.845,0.493,-0.112,0.582,2.179,0.0,0.53,-1.313,-0.788,0.339
909,0.425,-0.47,1.407,-0.123,0.875,0.808,0.064,0.852,3.791,0.308,0.467,0.785,0.84,-0.318,0.624,2.188,0.0,0.63,-0.571,-1.004,-0.024
910,0.185,-0.429,1.332,-0.074,0.699,0.71,0.011,0.876,4.04,0.145,0.048,0.83,0.911,-0.69,0.584,2.353,0.0,0.723,-0.721,-1.356,0.095
911,0.775,-0.522,1.143,0.011,0.646,0.896,0.033,1.113,2.959,0.197,0.234,0.949,0.6,-0.699,0.533,1.614,0.0,0.492,-0.769,-0.987,-0.013
912,0.365,-0.44,1.368,-0.122,0.381,0.603,-0.33,0.971,3.669,0.063,0.172,1.235,0.868,-0.309,0.566,2.341,0.0,0.451,-1.222,-1.007,0.414
913,0.317,-0.408,1.564,-0.026,0.582,0.586,-0.498,1.049,3.72,0.018,-0.117,1.117,0.858,-0.516,0.857,2.281,0.0,0.371,-0.932,-1.174,0.455
914,0.399,-0.585,1.596,-0.172,0.479,0.382,-0.46,1.083,3.467,-0.158,0.292,0.984,0.724,-0.418,0.444,2.358,0.0,0.642,-1.158,-0.799,0.373
915,0.457,-0.587,1.426,-0.134,0.509,0.479,-0.279,1.06,3.834,-0.196,-0.008,1.187,0.754,-0.802,0.626,2.562,0.0,0.63,-1.251,-1.299,0.378
916,0.493,-0.524,1.642,-0.201,0.889,0.657,0.152,1.179,4.085,0.008,0.284,1.064,0.64,-0.589,0.758,2.46,0.0,0.579,-0.58,-1.13,0.061
917,0.626,-0.541,0.981,-0.047,0.801,0.938,0.047,1.062,3.765,0.356,0.197,0.888,0.72,-0.547,0.775,1.89,0.0,0.397,-0.249,-1.218,0.13
918,0.23,-0.568,0.953,0.011,0.755,0.597,0.24,0.833,3.833,0.112,0.365,0.661,0.756,-0.227,0.657,2.159,0.0,0.691,-0.65,-1.08,0.114
919,0.223,-0.446,1.526,0.004,0.77,0.713,-0.144,1.113,4.07,0.184,0.338,1.143,0.666,-0.757,0.713,2.461,0.0,0.495,-0.461,-1.13,-0.043
920,0.051,-0.432,1.205,-0.051,0.771,0.939,0.358,1.056,4.327,0.336,0.307,0.703,0.661,-0.548,0.632,2.553,0.0,0.509,-0.423,-1.507,-0.147
921,0.089,-0.336,1.466,-0.042,0.373,0.812,0.311,0.978,3.904,0.392,0.127,0.717,0.758,-0.473,0.637,2.509,0.0,0.419,-0.509,-1.234,-0.207
922,0.384,-0.658,1.253,-0.011,0.827,0.873,-0.027,0.767,3.591,0.241,0.34,0.699,0.623,-0.363,0.618,2.007,0.0,0.441,-0.484,-0.951,0.049
923,0.227,-0.434,1.419,-0.015,0.896,0.725,0.198,0.919,4.139,0.12,0.225,0.804,0.788,-0.473,0.682,2.509,0.0,0.521,-0.323,-1.163,-0.193
924,0.407,-0.58,1.468,-0.221,0.841,0.637,-0.101,0.926,3.658,-0.051,0.155,1.028,0.826,-0.522,0.768,2.039,0.0,0.544,-0.517,-0.986,0.063
925,0.068,-0.426,1.646,-0.082,0.339,0.663,-0.035,0.907,3.925,0.039,0.009,0.945,1.026,-0.726,0.487,2.715,0.0,0.69,-1.136,-1.154,0.207
926,0.326,-0.382,1.248,-0.181,0.698,0.798,0.153,0.991,4.092,0.251,0.236,0.803,0.794,-0.489,0.805,2.461,0.0,0.612,-0.696,-1.366,-0.113
927,0.495,-0.565,1.397,-0.124,0.995,0.881,-0.034,0.973,3.622,0.385,0.307,0.844,0.649,-0.32,0.73,1.962,0.0,0.317,-0.065,-0.854,-0.037
928,0.18,-0.493,1.584,-0.13,0.645,0.568,-0.09,0.822,3.953,0.082,0.195,0.879,0.771,-0.573,0.676,2.372,0.0,0.769,-0.948,-1.066,0.14
929,0.568,-0.455,1.146,-0.151,0.659,0.715,-0.752,1.037,3.39,-0.06,0.247,1.142,0.542,-0.364,0.598,2.011,0.0,0.471,-1.07,-0.958,0.506
930,0.166,-0.216,1.379,-0.154,0.535,0.838,-0.475,0.898,3.692,0.013,0.367,0.824,0.669,-0.133,0.673,2.568,0.0,0.674,-1.334,-1.078,0.375
931,0.255,-0.208,1.531,-0.427,0.538,0.82,0.359,0.946,3.382,0.427,0.461,0.835,0.889,-0.232,0.662,2.363,0.0,0.658,-0.89,-0.863,-0.055
932,-0.24,-0.409,1.482,-0.113,0.582,0.639,0.056,0.883,4.039,0.169,0.172,0.979,0.684,-0.77,0.789,2.666,0.0,0.348,-0.505,-1.11,-0.055
933,0.347,-0.342,1.543,-0.307,0.406,0.564,-0.352,0.964,3.397,-0.127,0.434,1.181,0.812,-0.332,0.482,2.54,0.0,0.669,-1.412,-0.962,0.403
934,0.157,-0.45,1.038,-0.013,0.719,0.953,-0.119,0.954,3.945,0.269,0.226,0.871,0.769,-0.332,0.787,2.225,0.0,0.315,-0.854,-1.275,0.365
935,0.193,-0.38,1.294,-0.019,0.593,0.654,-0.13,0.787,3.374,0.225,0.217,0.88,0.776,-0.229,0.617,1.991,0.0,0.589,-0.756,-1.026,0.32
936,0.438,-0.526,1.406,-0.092,0.723,0.458,-0.004,1.073,3.991,-0.012,0.296,0.881,0.754,-0.685,0.749,2.467,0.0,0.867,-0.737,-1.104,0.192
937,0.573,-0.328,1.36,-0.007,0.657,0.771,0.311,1.008,3.416,0.117,0.209,0.984,0.735,-0.774,0.844,2.001,0.0,0.591,-0.544,-1.163,-0.267
938,0.252,-0.358,1.397,-0.124,0.285,0.496,-0.73,0.959,2.967,0.093,0.089,0.819,0.677,-0.184,0.433,2.297,0.0,0.534,-1.598,-0.625,0.605
939,-0.251,-0.421,1.222,0.088,0.541,1.109,0.417,0.762,4.063,0.437,0.257,0.535,0.806,-0.37,0.452,2.561,0.0,0.428,-0.604,-1.162,-0.333
940,0.692,-0.362,1.317,-0.353,0.614,0.346,-0.734,1.12,3.003,-0.206,0.289,1.175,0.783,-0.474,0.798,1.986,0.0,0.65,-1.177,-0.864,0.529
941,0.326,-0.115,1.086,-0.225,0.064,0.517,-0.963,0.929,2.84,-0.2,0.708,1.065,0.566,0.074,0.621,2.269,0.0,0.552,-2.198,-0.792,0.829
942,0.586,-0.602,1.316,0.073,0.866,0.89,-0.277,0.889,3.431,0.212,0.127,0.893,0.745,-0.528,0.624,1.623,0.0,0.341,-0.34,-1.166,0.097
943,0.481,-0.549,1.48,-0.24,0.701,0.669,-0.031,1.045,4.15,0.139,0.224,1.01,0.729,-0.635,0.672,2.621,0.0,0.783,-0.72,-1.26,-0.043
944,-0.02,-0.495,1.39,-0.132,0.439,0.668,0.091,0.733,3.496,0.181,0.184,0.578,0.741,-0.481,0.476,2.158,0.0,0.722,-0.68,-1.298,-0.055
945,0.39,-0.626,1.062,-0.113,0.841,0.987,0.447,0.933,3.533,0.412,0.463,0.775,0.687,-0.523,0.665,1.69,0.0,0.394,0.264,-0.803,-0.341
946,0.395,-0.256,1.389,-0.203,0.516,0.54,-0.208,1.025,3.399,-0.118,0.525,0.928,0.587,-0.363,0.54,2.348,0.0,0.633,-1.208,-0.882,0.28
947,-0.109,-0.564,1.366,-0.058,0.899,0.729,0.169,0.777,4.065,0.311,0.2,0.81,0.561,-0.595,0.838,2.247,0.0,0.543,-0.312,-1.246,-0.127
948,-0.096,-0.484,1.526,-0.137,0.523,0.687,-0.099,0.91,4.011,-0.026,0.144,1.118,0.899,-0.936,0.724,2.47,0.0,0.445,-0.826,-1.318,-0.073
949,0.238,-0.365,1.731,0.117,0.55,0.427,0.037,0.969,4.108,0.021,0.075,1.141,0.912,-0.805,0.671,2.588,0.0,0.599,-0.75,-1.348,0.06
950,0.621,-0.484,1.524,-0.36,0.635,0.479,-0.357,1.063,3.188,0.088,0.284,1.235,0.586,-0.336,0.461,1.978,0.0,0.694,-0.702,-0.897,0.181
951,0.417,-0.473,1.304,-0.23,0.42,0.319,-0.581,0.942,3.625,-0.183,0.471,1.006,0.617,-0.379,0.529,2.717,0.0,0.661,-1.56,-0.937,0.446
952,0.678,-0.417,1.547,-0.039,1.039,0.577,0.127,1.184,4.153,-0.045,-0.003,1.043,0.753,-1.074,1.011,2.386,0.0,0.903,-0.478,-1.295,-0.249
953,0.186,-0.534,1.488,-0.207,0.668,0.461,-0.44,1.014,3.781,-0.158,0.379,1.304,0.687,-0.754,0.619,2.382,0.0,0.467,-0.914,-0.995,0.248
954,0.216,-0.403,1.531,-0.245,0.479,0.572,-0.113,1.06,3.896,-0.03,0.141,1.181,0.707,-0.688,0.648,2.44,0.0,0.722,-1.032,-1.036,0.236
955,0.538,-0.509,1.356,-0.075,0.652,0.561,-0.423,1.027,3.494,-0.127,0.234,1.21,0.658,-0.665,0.591,2.234,0.0,0.591,-1.042,-0.914,0.15
956,-0.229,-0.31,1.476,-0.048,0.34,0.63,-0.024,0.928,4.011,0.042,0.125,1.119,0.881,-0.727,0.703,3.035,0.0,0.429,-1.183,-1.046,0.241
957,0.305,-0.346,1.428,0.097,0.669,0.77,0.09,0.914,4.055,0.127,-0.159,0.581,1.018,-0.398,0.448,2.554,0.0,0.692,-1.001,-1.079,0.261
958,0.045,-0.381,1.524,-0.209,0.748,0.488,-0.062,1.09,4.052,-0.057,0.264,0.958,0.78,-0.763,0.693,2.91,0.0,0.636,-0.874,-0.969,0.007
959,0.388,-0.578,1.363,-0.193,0.788,0.831,-0.033,1.082,3.336,0.178,0.281,1.134,0.712,-0.67,0.788,1.989,0.0,0.306,-0.572,-0.801,0.137
960,0.296,-0.426,1.295,-0.227,0.535,0.488,0.301,0.986,4.2,0.129,0.264,0.848,0.728,-0.453,0.608,2.583,0.0,0.867,-1.106,-1.197,0.043
961,0.536,-0.456,1.416,-0.081,0.71,0.527,-0.368,1.105,3.864,-0.088,0.077,1.108,0.622,-0.665,0.681,2.283,0.0,0.451,-0.767,-1.153,0.253
962,0.138,-0.547,1.52,-0.181,0.647,0.377,-0.251,0.812,3.719,-0.001,0.066,1.018,0.847,-0.537,0.585,2.383,0.0,0.718,-1.008,-1.003,0.195
963,0.183,-0.391,1.067,-0.012,0.287,0.565,-0.407,0.907,3.202,-0.075,0.383,0.902,0.606,-0.186,0.638,2.268,0.0,0.691,-1.616,-0.771,0.654
964,0.432,-0.522,1.132,-0.147,0.741,0.618,0.212,0.977,3.574,0.135,0.602,1.022,0.486,-0.736,0.476,2.213,0.0,0.602,-0.792,-1.034,-0.109
965,0.461,-0.492,0.921,-0.307,0.583,0.673,-0.488,1.043,3.331,-0.118,0.6,1.106,0.425,-0.12,0.78,2.082,0.0,0.541,-1.318,-0.956,0.706
966,0.443,-0.501,1.236,-0.148,0.43,0.709,-0.432,1.131,3.704,-0.073,0.335,1.358,0.605,-0.54,0.504,2.413,0.0,0.628,-1.494,-1.192,0.447
967,0.411,-0.391,1.284,-0.026,0.346,0.444,-0.546,1.199,3.596,-0.173,0.014,1.093,0.769,-0.654,0.657,2.722,0.0,0.775,-1.799,-0.875,0.58
968,0.506,-0.583,1.251,0.051,0.436,0.677,-0.194,1.122,3.361,0.018,0.002,1.05,0.721,-0.696,0.705,1.976,0.0,0.608,-0.768,-1.183,0.169
969,0.287,-0.45,1.369,-0.074,0.77,0.564,-0.11,0.92,3.825,-0.042,0.162,0.706,0.693,-0.536,0.659,2.234,0.0,0.632,-0.834,-1.394,0.178
970,0.411,-0.285,1.265,-0.257,0.467,0.671,0.142,0.977,3.283,0.146,0.355,1.058,0.775,-0.441,0.617,1.919,0.0,0.495,-0.456,-0.969,-0.036
971,0.189,-0.461,1.602,-0.307,0.46,0.616,-0.053,0.937,3.629,-0.189,0.316,1.133,0.619,-0.825,0.539,2.655,0.0,0.452,-0.771,-0.985,0.091
972,0.676,-0.625,1.326,-0.279,0.803,0.345,-0.674,1.034,3.553,-0.337,0.395,1.083,0.617,-0.53,0.774,2.108,0.0,0.796,-1.239,-0.921,0.466
973,0.282,-0.342,1.044,-0.167,0.503,0.775,-0.32,0.835,3.02,-0.048,0.622,0.845,0.686,-0.216,0.509,1.925,0.0,0.488,-1.087,-0.749,0.441
974,0.373,-0.375,1.364,0.018,0.599,0.537,-0.32,0.978,3.643,-0.23,0.079,0.913,0.634,-0.635,0.724,2.348,0.0,0.641,-0.874,-1.044,0.332
975,-0.039,-0.271,1.355,-0.201,0.433,0.509,-0.578,0.929,3.162,0.004,0.278,1.258,0.715,-0.593,0.585,2.328,0.0,0.442,-1.318,-0.71,0.394
976,0.535,-0.419,1.316,-0.22,0.694,0.439,-0.009,1.034,3.369,-0.11,0.543,1.078,0.649,-0.414,0.871,2.129,0.0,0.768,-0.786,-0.894,0.106
977,0.141,-0.376,1.258,-0.04,0.588,0.487,-0.845,1.026,3.257,-0.001,0.191,1.081,0.693,-0.012,0.883,2.182,0.0,0.534,-1.518,-0.728,0.773
978,0.281,-0.572,1.178,-0.175,0.797,0.751,-0.072,1.027,4.005,0.218,0.507,0.951,0.594,-0.478,0.817,2.428,0.0,0.651,-0.68,-1.047,0.136
979,0.301,-0.345,1.283,-0.14,0.502,0.405,-0.156,0.839,3.42,-0.038,0.224,0.612,0.848,-0.274,0.574,2.296,0.0,0.817,-1.265,-0.919,0.302
980,0.208,-0.345,1.108,-0.162,0.567,0.685,-0.336,0.805,3.796,0.095,0.271,0.482,0.677,0.069,0.796,2.543,0.0,0.572,-1.442,-1.047,0.493
981,-0.031,-0.292,1.247,-0.031,0.27,0.943,-0.287,0.938,3.835,0.27,0.189,1.112,0.846,-0.356,0.663,2.678,0.0,0.418,-1.496,-1.341,0.302
982,0.413,-0.519,1.277,-0.177,0.987,0.557,-0.044,0.975,4.024,0.01,0.265,0.669,0.696,-0.321,0.782,2.075,0.0,0.666,-0.503,-1.27,0.218
983,0.243,-0.22,1.366,-0.141,0.444,0.789,-0.086,1.002,3.793,-0.032,0.082,1.352,0.78,-0.884,0.709,2.774,0.0,0.689,-1.437,-0.845,0.085
984,0.626,-0.407,1.308,0.09,0.698,0.465,-0.306,1.15,3.034,-0.063,0.066,0.854,0.637,-0.725,0.745,1.869,0.0,0.684,-0.752,-0.902,0.173
985,0.584,-0.677,1.404,-0.118,0.748,0.659,-0.025,1.04,3.453,0.116,0.343,0.772,0.48,-0.6,0.873,1.871,0.0,0.7,-0.839,-0.915,0.418
986,0.211,-0.652,1.442,-0.051,0.654,0.574,-0.301,0.826,3.66,0.024,0.225,1.027,0.543,-0.186,0.695,2.177,0.0,0.426,-1.031,-0.871,0.41
987,0.19,-0.4,1.511,-0.03,0.558,0.309,-0.297,0.718,3.727,-0.237,0.264,0.632,0.652,-0.446,0.58,2.298,0.0,0.903,-1.127,-1.222,0.271
988,0.027,-0.653,1.262,-0.073,0.478,0.651,-0.281,0.896,3.613,0.111,0.237,1.026,0.75,-0.682,0.418,2.21,0.0,0.509,-1.008,-1.076,0.307
989,0.263,-0.37,1.688,-0.216,0.669,0.745,0.096,0.999,4.023,0.156,0.386,0.976,0.714,-0.697,0.672,2.625,0.0,0.629,-0.898,-1.136,0.048
990,0.12,-0.392,1.425,0.051,0.515,0.641,-0.412,0.92,3.632,-0.009,0.253,0.811,0.728,-0.131,0.652,2.221,0.0,0.225,-1.06,-0.983,0.523
991,0.11,-0.614,1.484,-0.066,0.597,0.512,0.1,0.923,3.823,0.04,0.15,0.915,0.713,-0.985,0.593,2.507,0.0,0.72,-0.873,-1.125,0.013
992,0.274,-0.298,1.55,-0.204,0.492,0.901,0.0,0.958,3.649,0.272,0.228,1.027,0.781,-0.619,0.775,2.427,0.0,0.595,-0.673,-0.987,-0.049
993,0.643,-0.587,1.179,-0.085,0.368,0.504,-0.657,0.967,3.332,-0.077,0.446,1.08,0.559,-0.152,0.652,1.919,0.0,0.622,-1.469,-0.894,0.892
994,0.493,-0.375,1.176,-0.125,0.673,0.324,-0.726,1.028,3.066,-0.305,0.427,1.192,0.54,-0.305,0.992,1.772,0.0,0.701,-1.222,-0.906,0.659
995,0.511,-0.366,1.521,-0.045,0.591,0.391,-0.702,1.018,3.536,-0.213,0.251,1.007,0.726,-0.462,0.771,2.416,0.0,0.804,-1.216,-0.98,0.482
996,0.486,-0.489,1.412,-0.217,0.736,0.742,-0.076,1.138,3.725,0.091,0.044,0.975,0.763,-0.641,0.715,2.194,0.0,0.521,-0.544,-0.916,0.106
997,0.583,-0.492,1.735,0.06,0.741,0.426,0.003,0.921,4.146,0.045,0.099,0.558,0.723,-0.397,0.656,2.487,0.0,0.923,-0.891,-1.086,0.058
998,0.726,-0.727,0.677,0.004,0.902,0.772,0.433,0.92,2.762,0.484,-0.033,0.604,0.666,-0.745,0.63,0.963,0.0,0.445,0.12,-0.953,-0.251
999,0.521,-0.462,1.45,-0.144,0.604,0.425,-0.246,0.931,3.475,-0.199,0.204,0.818,0.672,-0.502,0.499,1.962,0.0,0.731,-0.968,-1.068,0.278
