Unnamed: 0,x0,x1,x2,y,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
887,1.816,-0.732,-4.734,0.0,0.81,1.036,0.685,2.76,0.253,-3.747,-0.701,1.994,4.212,1.273,1.504,-1.361,-0.119,1.298,-4.012,0.927,-0.126
888,1.517,-0.437,-4.34,0.0,0.848,0.901,0.596,3.587,0.406,-4.748,-0.96,2.898,5.229,1.11,1.727,-1.426,-0.09,1.307,-5.13,1.454,-0.253
889,1.43,-0.674,-3.373,0.0,0.711,0.724,0.435,2.931,0.161,-4.153,-0.816,2.12,4.381,1.258,1.82,-1.664,-0.197,1.256,-4.22,1.169,-0.192
890,1.576,-0.516,-3.431,0.0,0.509,0.637,0.336,2.548,0.673,-3.263,-0.908,1.805,4.205,1.132,1.629,-1.359,-0.617,1.494,-3.843,0.975,-0.253
891,1.623,-0.735,-3.464,0.0,0.595,0.787,0.673,2.718,0.648,-3.872,-0.678,2.028,4.665,1.378,1.777,-1.571,-0.442,1.379,-3.965,1.185,-0.03
892,1.801,-1.001,-3.883,0.0,0.743,0.849,1.147,2.514,0.848,-3.908,-0.873,2.08,4.747,1.248,1.489,-1.155,-0.149,1.282,-4.723,1.159,-0.129
893,1.711,-0.776,-5.172,0.0,0.793,0.637,0.459,2.659,0.648,-3.777,-0.798,2.182,4.547,0.955,1.594,-1.434,-0.565,1.007,-4.062,1.248,-0.3
894,1.943,-0.767,-4.855,0.0,1.078,0.807,0.835,3.083,0.872,-3.982,-0.863,2.294,4.751,1.335,1.662,-1.58,-0.399,1.327,-4.259,0.998,-0.147
895,1.764,-0.681,-4.058,0.0,0.647,0.954,0.82,2.717,0.501,-3.679,-0.767,1.892,4.301,1.183,1.716,-1.622,-0.343,1.218,-3.913,0.845,0.022
896,1.688,-0.67,-3.582,0.0,0.565,0.767,0.628,3.083,1.199,-4.153,-0.922,2.751,5.228,1.281,1.522,-1.521,-0.816,1.201,-4.121,1.344,0.238
897,1.531,-0.621,-3.369,0.0,0.571,1.027,0.707,2.535,0.381,-3.648,-0.37,1.8,4.16,1.213,1.762,-1.46,-0.155,1.077,-3.648,0.695,0.011
898,2.082,-0.708,-5.499,0.0,0.772,0.962,0.55,2.81,0.578,-4.212,-1.047,2.016,4.789,1.554,1.702,-1.702,-0.414,1.252,-4.518,1.059,-0.203
899,1.713,-0.78,-4.002,0.0,0.592,0.645,0.686,2.745,0.651,-4.021,-0.794,2.327,4.802,1.125,1.489,-1.506,-0.547,1.083,-4.331,1.198,-0.181
900,1.443,-0.647,-4.011,0.0,0.985,0.845,0.538,3.089,0.263,-4.281,-0.693,2.35,4.485,1.301,1.652,-1.671,-0.07,1.108,-4.304,1.297,-0.026
901,1.621,-0.763,-4.447,0.0,0.825,0.797,0.6,2.231,0.691,-3.263,-0.641,1.27,4.258,1.264,1.644,-1.451,-0.436,1.153,-3.339,0.566,0.067
902,1.676,-0.84,-3.646,0.0,0.562,0.824,0.77,3.317,0.195,-4.339,-0.523,2.365,4.7,1.257,1.991,-1.597,0.123,1.229,-4.262,1.053,-0.099
903,1.549,-0.792,-3.317,0.0,0.651,0.726,0.897,2.723,0.86,-3.866,-0.784,2.185,4.892,1.267,1.626,-1.448,-0.416,0.99,-4.483,1.006,-0.169
904,1.712,-0.579,-4.445,0.0,0.714,0.791,0.597,3.037,0.801,-4.189,-0.85,2.658,5.036,1.305,1.54,-1.619,-0.312,1.102,-4.496,1.207,-0.104
905,1.481,-0.728,-3.362,0.0,0.475,0.773,0.659,3.123,0.68,-4.244,-0.814,2.689,5.106,1.292,1.581,-1.692,-0.395,1.118,-4.52,1.478,-0.171
906,1.623,-0.865,-3.536,0.0,0.564,1.013,0.816,3.229,0.196,-4.607,-0.777,2.382,4.651,1.545,1.57,-1.521,-0.15,1.356,-4.477,1.348,0.241
907,1.595,-0.666,-3.96,0.0,0.446,1.08,0.832,2.585,0.419,-3.658,-0.703,1.736,4.341,1.408,1.819,-1.436,-0.157,1.067,-4.1,0.706,-0.11
908,1.601,-0.51,-3.755,0.0,0.757,1.003,0.487,2.836,0.249,-3.944,-0.857,1.94,4.387,1.23,1.57,-1.431,-0.135,1.527,-4.425,1.037,-0.264
909,1.635,-0.715,-4.058,0.0,0.562,0.859,0.588,2.541,0.976,-3.514,-0.969,1.986,4.548,1.274,1.51,-1.369,-0.675,1.197,-3.978,0.873,-0.086
910,1.52,-0.555,-3.696,0.0,0.57,0.885,0.756,3.541,0.468,-4.542,-0.671,2.347,4.736,1.493,1.738,-1.835,-0.03,1.159,-4.505,1.101,-0.079
911,1.53,-0.585,-3.307,0.0,0.369,0.756,0.437,3.041,0.389,-4.141,-0.757,2.511,4.618,1.223,1.633,-1.581,-0.495,1.15,-4.415,1.093,-0.106
912,1.697,-0.598,-3.666,0.0,0.711,0.834,0.422,3.237,0.234,-4.282,-0.886,2.201,4.569,1.398,1.599,-1.841,-0.251,1.202,-4.463,1.284,-0.235
913,1.471,-0.563,-3.185,0.0,0.38,0.709,0.691,2.899,1.33,-3.878,-0.775,2.262,5.05,1.165,1.738,-1.538,-0.77,1.06,-4.115,1.234,-0.125
914,1.532,-0.616,-3.375,0.0,0.487,1.102,0.863,2.805,0.522,-4.003,-0.531,1.802,4.69,1.206,1.746,-1.659,-0.138,1.055,-3.788,0.973,-0.073
915,1.597,-0.689,-3.505,0.0,0.685,0.966,0.215,2.778,0.21,-4.252,-0.728,2.126,4.477,1.34,1.749,-1.368,-0.201,1.165,-3.91,1.038,-0.054
916,1.609,-0.774,-3.518,0.0,0.581,0.943,0.738,2.778,0.364,-4.146,-0.559,2.106,4.612,1.319,1.775,-1.56,-0.257,0.981,-4.196,1.07,-0.044
917,1.754,-0.639,-4.305,0.0,0.766,0.667,0.664,2.558,0.48,-3.719,-0.913,1.999,4.346,0.961,1.769,-1.348,-0.271,1.242,-4.432,1.226,-0.363
918,1.953,-0.718,-4.812,0.0,0.832,0.723,0.834,2.731,1.048,-3.824,-0.819,2.026,4.997,1.192,1.663,-1.48,-0.403,1.222,-4.07,1.009,-0.073
919,1.631,-0.569,-3.42,0.0,0.515,0.685,0.528,2.975,1.187,-4.096,-0.78,2.531,5.006,1.48,1.795,-1.64,-0.615,1.286,-4.097,1.336,0.131
920,1.891,-0.684,-4.075,0.0,0.536,0.675,0.609,2.744,1.059,-3.726,-0.792,2.417,4.989,1.133,1.621,-1.643,-0.605,1.324,-4.246,1.246,-0.211
921,1.875,-0.588,-4.828,0.0,0.765,0.886,0.444,2.7,0.665,-3.85,-0.783,2.112,4.486,1.266,1.626,-1.702,-0.444,1.177,-3.77,1.149,-0.061
922,1.695,-0.715,-3.518,0.0,0.643,0.685,0.733,2.785,0.782,-3.866,-0.518,1.971,4.659,1.194,1.926,-1.429,-0.343,1.27,-3.831,1.008,-0.083
923,2.009,-0.832,-4.525,0.0,0.894,0.906,0.852,2.885,0.221,-4.051,-0.768,2.361,4.206,1.228,1.579,-1.387,-0.157,0.965,-4.225,1.079,0.008
924,1.922,-0.748,-3.792,0.0,0.526,0.83,0.689,2.796,0.843,-3.824,-0.726,2.261,5.003,1.081,1.697,-1.486,-0.501,1.254,-3.772,1.126,-0.046
925,1.837,-0.737,-5.028,0.0,0.93,0.84,0.698,2.762,0.506,-3.777,-0.79,2.068,4.539,1.323,1.452,-1.41,-0.215,1.415,-4.438,0.951,-0.216
926,1.632,-0.726,-3.946,0.0,0.715,0.866,0.423,2.826,0.425,-4.018,-0.768,2.144,4.461,1.251,1.482,-1.47,-0.236,0.967,-4.109,1.169,-0.129
927,1.918,-0.65,-4.829,0.0,0.733,0.657,0.596,3.0,0.412,-4.522,-0.611,2.518,4.894,1.241,1.665,-1.714,-0.324,1.243,-4.354,1.407,-0.221
928,1.916,-0.719,-4.624,0.0,0.809,0.892,0.643,2.735,0.999,-3.971,-0.798,2.057,4.83,1.499,1.777,-1.552,-0.558,1.206,-3.768,1.073,0.201
929,1.581,-0.878,-3.687,0.0,0.845,0.599,0.672,2.902,1.057,-4.224,-0.984,2.461,5.133,1.317,1.773,-1.361,-0.679,1.229,-4.659,1.236,-0.086
930,1.854,-0.56,-4.304,0.0,0.905,0.943,0.703,2.864,0.705,-3.907,-0.842,2.061,5.051,1.162,1.676,-1.446,-0.236,1.419,-4.824,1.08,-0.305
931,1.568,-0.651,-3.9,0.0,0.766,0.899,0.804,2.732,0.864,-3.867,-0.716,2.37,4.891,1.325,1.624,-1.519,-0.416,1.283,-4.108,1.034,-0.167
932,1.981,-0.685,-5.02,0.0,1.005,0.926,0.647,2.889,0.231,-4.088,-0.649,2.293,4.293,1.497,1.754,-1.675,-0.089,1.274,-4.191,1.263,0.02
933,1.585,-0.742,-3.291,0.0,0.863,0.856,0.834,2.455,0.083,-3.522,-0.659,1.492,4.036,1.27,1.703,-1.274,0.063,1.156,-4.405,0.607,-0.163
934,1.645,-0.722,-3.78,0.0,0.799,0.711,0.631,2.574,0.89,-3.606,-0.852,1.911,4.844,1.293,1.778,-1.62,-0.594,1.223,-4.072,1.203,-0.216
935,1.453,-0.694,-3.63,0.0,0.587,0.818,0.674,2.624,0.275,-3.81,-0.572,2.025,4.171,1.279,1.7,-1.932,-0.406,1.239,-3.785,1.151,-0.171
936,1.612,-0.429,-4.14,0.0,0.84,0.702,0.458,2.911,0.068,-3.862,-0.796,2.449,3.988,1.18,1.786,-1.596,0.037,1.144,-4.478,1.391,-0.083
937,1.891,-0.75,-4.387,0.0,0.874,0.882,0.808,2.647,0.83,-3.898,-0.786,1.978,4.753,1.307,1.575,-1.513,-0.486,1.263,-3.917,0.923,0.074
938,1.372,-0.57,-4.001,0.0,0.527,0.643,0.571,3.246,1.167,-4.502,-1.0,3.193,5.79,1.366,1.818,-1.615,-0.786,1.077,-4.798,1.62,-0.337
939,1.857,-0.751,-4.63,0.0,1.038,0.728,0.739,3.137,0.301,-4.515,-0.858,2.587,5.04,1.266,1.701,-1.522,-0.108,0.972,-4.571,1.518,-0.083
940,1.726,-0.541,-4.529,0.0,0.794,0.674,0.491,2.423,0.625,-3.441,-0.737,1.826,4.216,1.284,1.771,-1.569,-0.528,1.317,-3.657,1.06,-0.181
941,1.735,-0.6,-4.137,0.0,0.705,0.841,0.622,2.97,0.74,-4.289,-0.767,2.436,4.815,1.331,1.772,-1.522,-0.234,1.536,-4.418,1.221,0.007
942,1.999,-0.777,-4.909,0.0,1.045,1.095,0.656,2.815,0.132,-4.021,-0.655,1.933,4.34,1.426,1.613,-1.404,0.032,1.016,-4.326,1.128,-0.01
943,1.681,-0.519,-4.114,0.0,0.725,0.645,0.448,2.569,0.69,-3.469,-0.85,2.022,4.086,1.23,1.583,-1.529,-0.533,1.092,-3.712,0.907,-0.037
944,1.707,-0.725,-4.377,0.0,0.98,0.859,0.947,2.39,0.878,-3.67,-0.821,2.165,4.576,1.37,1.656,-1.385,-0.52,1.206,-4.207,1.004,0.054
945,1.636,-0.52,-4.732,0.0,0.839,0.953,0.338,2.911,0.103,-3.947,-0.705,2.06,4.138,1.179,1.695,-1.87,-0.217,1.209,-4.049,1.156,-0.129
946,1.674,-0.59,-3.933,0.0,0.53,0.942,0.401,2.728,0.325,-3.783,-0.834,1.942,4.211,1.286,1.637,-1.439,-0.122,1.159,-4.103,0.939,-0.212
947,1.692,-0.751,-4.33,0.0,0.904,0.708,0.67,3.226,0.452,-4.421,-1.046,2.439,4.738,1.4,1.733,-1.501,-0.148,1.223,-4.771,1.349,-0.111
948,1.806,-0.532,-4.96,0.0,0.761,0.817,0.319,2.676,0.574,-3.609,-0.717,1.705,4.4,1.338,1.713,-1.593,-0.229,1.199,-3.79,0.776,-0.259
949,1.741,-0.613,-4.402,0.0,0.656,0.796,0.348,2.806,0.199,-4.167,-0.786,2.382,4.38,1.407,1.767,-1.672,-0.275,1.148,-3.969,1.464,-0.023
950,1.799,-0.713,-4.248,0.0,0.872,0.829,0.8,3.004,0.837,-4.252,-0.777,2.354,5.05,1.224,1.588,-1.396,-0.381,1.138,-4.54,1.241,-0.256
951,1.546,-0.718,-4.239,0.0,0.863,1.094,0.749,3.031,0.098,-4.601,-0.908,2.105,4.978,1.274,1.692,-1.432,-0.091,1.3,-5.2,0.989,-0.259
952,1.774,-0.398,-4.124,0.0,0.735,0.927,0.636,3.119,0.382,-4.089,-0.83,2.435,4.499,1.342,1.706,-1.53,-0.205,0.977,-4.485,1.119,0.031
953,1.55,-0.782,-3.228,0.0,0.667,0.713,0.585,2.814,1.075,-4.081,-1.021,2.235,5.283,1.204,1.631,-1.364,-0.736,1.206,-4.483,1.101,-0.118
954,1.553,-0.525,-3.272,0.0,0.617,0.665,0.548,2.605,0.515,-3.563,-0.618,1.879,4.206,1.171,1.669,-1.771,-0.497,1.179,-3.869,0.926,-0.175
955,1.679,-0.63,-3.627,0.0,0.296,0.603,0.625,2.766,1.582,-3.772,-0.914,2.544,5.355,1.59,1.808,-1.549,-1.021,1.327,-4.022,1.205,-0.059
956,1.525,-0.703,-3.359,0.0,0.728,0.863,0.427,2.847,0.025,-3.874,-0.774,2.17,4.228,1.219,1.554,-1.722,0.019,1.225,-4.229,1.243,-0.148
957,1.691,-0.493,-5.05,0.0,0.824,0.96,0.612,3.05,0.552,-4.01,-0.641,2.442,4.829,1.209,1.69,-1.628,-0.313,1.072,-4.144,1.155,-0.065
958,1.534,-0.606,-3.513,0.0,0.427,0.478,0.341,2.867,0.825,-3.928,-0.968,2.146,4.968,1.115,1.669,-1.455,-0.534,1.199,-4.366,1.333,-0.49
959,1.93,-0.676,-4.595,0.0,0.824,0.828,0.586,2.727,0.388,-3.779,-0.595,1.948,3.999,1.383,1.582,-1.819,-0.144,1.258,-3.983,0.96,-0.095
960,1.755,-0.755,-4.134,0.0,0.652,0.843,0.561,2.572,0.398,-3.675,-0.605,1.74,4.095,1.363,1.815,-1.5,-0.299,1.161,-3.484,0.849,0.022
961,1.669,-0.618,-4.307,0.0,0.867,0.915,0.723,2.951,0.551,-4.009,-0.952,2.42,4.534,1.549,1.664,-1.221,-0.234,1.282,-4.271,1.278,-0.112
962,1.713,-0.545,-4.726,0.0,1.009,0.87,0.501,3.109,0.381,-4.143,-0.871,2.323,4.346,1.294,1.777,-1.748,-0.292,0.916,-4.356,1.224,0.025
963,1.898,-0.62,-3.983,0.0,0.732,0.577,0.615,2.618,0.843,-3.376,-0.568,2.074,4.369,1.092,1.533,-1.457,-0.254,1.244,-3.694,0.98,-0.094
964,1.75,-0.739,-4.541,0.0,0.808,0.845,0.427,3.267,0.499,-4.766,-1.092,2.655,5.25,1.419,1.472,-1.592,-0.524,1.254,-4.713,1.45,-0.099
965,1.321,-0.641,-3.237,0.0,0.537,0.873,0.569,2.705,0.191,-3.642,-0.818,2.136,4.026,1.274,1.666,-1.51,-0.244,1.312,-4.059,1.071,-0.076
966,1.795,-0.741,-4.741,0.0,1.085,0.952,0.672,2.551,0.407,-4.01,-0.975,2.143,4.607,1.295,1.583,-1.436,-0.239,1.234,-4.428,1.223,-0.091
967,1.838,-0.834,-4.206,0.0,0.605,0.779,0.909,2.298,0.745,-3.842,-0.505,1.637,4.599,1.256,1.753,-1.392,-0.388,1.083,-3.518,0.878,0.087
968,2.187,-0.838,-5.78,0.0,0.939,0.8,0.749,2.746,0.921,-4.134,-1.0,2.413,5.134,1.477,1.616,-1.575,-0.481,1.272,-4.462,1.286,-0.14
969,1.751,-0.804,-3.72,0.0,0.595,0.813,0.784,2.832,0.64,-4.171,-0.954,2.437,4.76,1.237,1.554,-1.714,-0.416,1.103,-4.582,1.375,-0.127
970,1.76,-0.679,-4.54,0.0,0.52,0.88,0.722,2.814,0.835,-3.745,-0.823,1.84,4.569,1.417,1.824,-1.549,-0.544,1.163,-4.28,0.828,-0.159
971,1.866,-0.542,-4.237,0.0,1.053,0.549,0.634,2.596,0.573,-3.253,-0.606,1.798,3.842,1.145,1.601,-1.466,-0.153,0.888,-3.581,0.998,-0.035
972,1.888,-0.648,-4.121,0.0,0.492,0.898,0.617,2.816,0.482,-3.858,-0.968,2.063,4.58,1.34,1.926,-1.168,-0.31,1.289,-4.3,0.909,-0.021
973,1.905,-0.507,-3.986,0.0,0.63,0.523,0.715,3.043,1.105,-4.279,-0.885,2.908,5.392,1.13,1.612,-1.594,-0.652,1.394,-4.36,1.633,-0.19
974,2.026,-0.754,-4.575,0.0,0.653,0.647,0.749,2.387,0.956,-3.421,-0.621,2.04,4.404,1.131,1.607,-1.618,-0.487,1.286,-3.898,1.038,-0.19
975,1.795,-0.506,-4.064,0.0,0.662,0.601,0.423,2.742,0.898,-3.746,-0.831,2.368,4.83,1.249,1.684,-1.501,-0.584,1.034,-4.084,1.398,-0.1
976,1.557,-0.816,-3.886,0.0,0.569,1.02,0.921,2.739,0.563,-4.052,-0.909,2.001,4.738,1.262,1.639,-1.508,-0.48,1.096,-4.241,0.959,-0.011
977,1.924,-0.787,-4.62,0.0,0.774,0.683,0.636,2.381,0.59,-3.626,-0.857,2.08,4.325,1.292,1.806,-1.494,-0.284,1.229,-4.35,1.179,-0.325
978,1.716,-0.683,-4.027,0.0,0.626,0.842,0.517,2.399,0.583,-3.493,-0.64,1.557,4.172,1.374,1.655,-1.298,-0.328,1.068,-3.764,0.732,-0.058
979,1.833,-0.52,-4.53,0.0,0.519,1.054,0.37,2.762,0.06,-4.028,-0.559,2.076,4.153,1.394,1.584,-1.858,-0.052,1.033,-3.637,0.956,0.085
980,1.836,-0.668,-5.114,0.0,0.758,0.971,0.771,2.545,-0.006,-3.701,-0.519,1.513,3.763,1.373,1.826,-1.527,0.091,1.241,-3.787,0.83,0.014
981,1.684,-0.596,-4.886,0.0,0.699,0.891,0.643,2.753,0.14,-3.678,-0.763,1.919,3.865,1.419,1.829,-1.504,-0.166,0.98,-3.844,0.928,0.061
982,1.837,-0.693,-4.086,0.0,0.725,0.597,0.654,2.858,1.07,-4.346,-0.727,2.541,5.101,1.435,1.653,-1.408,-0.418,1.271,-4.261,1.362,-0.074
983,1.936,-0.788,-4.767,0.0,0.711,0.839,0.547,2.803,0.759,-3.761,-0.829,2.104,4.71,1.315,1.551,-1.562,-0.613,1.129,-4.022,1.041,-0.188
984,1.546,-0.77,-3.985,0.0,0.895,0.938,0.913,2.56,0.697,-3.709,-0.607,1.558,4.462,1.438,1.51,-1.531,-0.354,1.197,-3.8,0.714,0.015
985,1.561,-0.598,-4.49,0.0,0.88,0.444,0.587,2.67,1.24,-3.666,-0.866,2.661,4.795,1.38,1.661,-1.385,-0.477,1.192,-4.082,1.473,-0.09
986,1.772,-0.635,-3.554,0.0,0.521,0.598,0.583,2.501,1.071,-3.529,-0.368,2.197,4.618,1.346,1.8,-1.643,-0.492,1.253,-3.493,1.139,-0.248
987,1.826,-0.742,-4.708,0.0,0.92,1.003,0.628,3.096,0.328,-4.252,-0.799,2.524,4.456,1.413,1.732,-1.508,-0.139,1.085,-4.361,1.258,0.05
988,1.776,-0.656,-3.723,0.0,0.802,0.957,0.862,2.973,0.783,-4.219,-0.971,2.449,5.421,1.416,1.778,-1.39,-0.284,1.451,-4.841,1.232,-0.217
989,1.87,-0.757,-4.966,0.0,0.83,0.698,0.762,2.643,0.991,-3.848,-0.84,2.122,4.786,1.264,1.872,-1.636,-0.429,1.23,-4.044,1.134,-0.013
990,1.521,-0.683,-3.283,0.0,0.361,0.757,0.683,3.039,0.567,-4.022,-0.774,2.483,4.334,1.16,1.647,-1.894,-0.558,1.199,-4.369,1.383,-0.085
991,1.701,-0.714,-3.425,0.0,0.662,0.724,0.739,2.749,0.902,-3.823,-0.734,2.05,4.749,1.234,1.754,-1.678,-0.575,1.299,-3.936,0.807,-0.123
992,1.719,-0.819,-3.654,0.0,0.663,0.982,0.704,2.277,0.635,-3.196,-0.662,1.356,3.861,1.254,1.819,-1.296,-0.381,1.211,-3.686,0.6,-0.105
993,1.518,-0.911,-3.754,0.0,0.589,1.123,0.583,2.765,0.283,-4.139,-0.951,1.904,4.943,1.525,1.697,-1.526,-0.246,1.123,-4.525,1.081,-0.257
994,1.637,-0.626,-3.226,0.0,0.564,0.792,0.566,2.572,0.576,-3.843,-0.803,2.201,4.571,1.089,1.413,-1.263,-0.507,1.083,-4.301,1.168,-0.185
995,1.552,-0.776,-3.467,0.0,0.583,0.92,0.519,3.229,0.657,-4.53,-0.895,2.67,5.422,1.237,1.846,-1.478,-0.419,1.235,-4.809,1.394,-0.241
996,1.993,-0.645,-5.317,0.0,0.491,0.655,0.742,2.288,0.547,-3.199,-0.306,1.842,3.743,1.281,1.78,-1.442,-0.255,1.094,-3.374,0.996,-0.031
997,1.622,-0.732,-3.786,0.0,0.689,0.773,0.599,2.761,0.67,-3.951,-0.819,2.542,4.675,1.38,1.771,-1.535,-0.538,1.376,-4.066,1.273,-0.092
998,1.762,-0.825,-4.185,0.0,0.533,0.915,0.73,2.575,0.787,-3.74,-1.007,1.925,4.663,1.312,1.671,-1.512,-0.459,1.372,-4.302,0.758,-0.049
999,1.616,-0.719,-4.126,0.0,0.753,0.839,0.844,3.114,0.752,-4.454,-0.911,2.676,5.052,1.275,1.713,-1.48,-0.373,1.194,-4.733,1.54,-0.082
