Unnamed: 0,x0,x1,x2,x3,y,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
851,-0.376,2.155,0.034,-1.366,0.0,0.742,-2.509,-0.255,-1.168,-0.183,0.175,0.049,-0.023,0.197,-0.827,-0.914,-3.753,0.143,-0.365,0.842,3.94
852,-0.221,1.821,0.129,-1.345,0.0,0.696,-2.215,-0.109,-1.203,-0.114,-0.45,-0.085,-0.195,0.498,-0.505,-1.04,-3.756,-0.106,-0.381,0.839,3.484
853,-0.834,1.827,0.115,-0.763,0.0,0.7,-1.577,0.042,-0.469,-0.001,-0.617,0.381,-0.064,0.34,-0.286,-0.925,-3.415,0.427,0.138,0.476,3.764
854,-0.359,1.919,-0.132,-1.19,0.0,0.768,-2.479,-0.251,-0.992,-0.258,-0.274,0.001,-0.146,0.321,-0.632,-0.925,-3.468,-0.273,-0.498,0.635,3.424
855,-0.931,1.963,0.147,-1.052,0.0,1.042,-1.852,0.275,-0.553,0.382,-0.798,0.338,-0.195,0.463,-0.054,-0.88,-3.327,0.293,0.167,0.711,4.165
856,-1.184,1.844,0.201,-0.374,0.0,0.551,-1.469,0.379,0.478,0.332,-1.811,0.711,-0.077,0.774,0.353,-1.124,-3.424,0.522,0.481,0.461,4.1
857,-1.105,2.089,0.18,-1.205,0.0,0.853,-2.261,0.048,-0.666,0.017,0.087,0.249,-0.214,0.423,-0.342,-1.013,-3.586,0.143,-0.134,0.531,4.759
858,-0.373,2.15,0.017,-1.269,0.0,1.135,-2.536,-0.211,-1.407,-0.26,0.465,-0.001,-0.31,0.509,-0.675,-0.91,-3.637,-0.281,-0.424,0.792,4.208
859,-0.949,1.797,-0.074,-0.626,0.0,1.053,-1.53,0.362,-0.167,0.379,-1.079,0.485,-0.132,0.62,-0.147,-0.812,-2.849,0.281,0.328,0.609,3.822
860,-0.857,1.948,0.035,-1.211,0.0,0.839,-2.634,-0.146,-1.165,-0.164,0.275,-0.046,-0.195,0.278,-0.597,-0.946,-3.272,0.127,-0.402,0.714,3.709
861,-0.635,1.916,0.063,-1.259,0.0,0.977,-2.125,-0.055,-1.044,-0.199,0.613,0.244,-0.124,0.162,-0.588,-0.958,-3.388,-0.029,-0.101,0.681,4.481
862,-0.834,2.079,0.191,-1.296,0.0,1.083,-2.4,-0.217,-1.08,-0.108,0.416,0.032,-0.339,0.376,-0.809,-0.805,-3.49,-0.175,-0.273,0.563,4.214
863,-0.386,2.213,0.098,-1.487,0.0,0.893,-3.074,-0.6,-1.518,-0.508,0.506,-0.131,-0.269,-0.026,-0.976,-0.765,-3.892,-0.321,-0.804,0.929,3.613
864,-0.783,2.195,-0.044,-0.907,0.0,1.03,-2.41,-0.096,-0.669,0.162,-0.047,0.071,-0.134,0.356,-0.303,-0.938,-3.669,0.115,-0.153,0.744,4.516
865,-0.795,1.784,0.057,-0.7,0.0,0.784,-2.064,0.22,-0.282,0.168,-0.785,0.176,-0.425,0.672,0.137,-0.853,-3.283,0.491,0.068,0.698,4.015
866,-0.94,1.795,0.116,-1.235,0.0,0.889,-2.12,-0.035,-0.543,0.107,0.026,0.303,-0.221,0.365,-0.496,-0.709,-3.056,0.055,-0.177,0.585,3.92
867,-0.35,1.472,-0.169,-1.346,0.0,1.057,-2.604,-0.305,-1.064,-0.279,-0.244,-0.185,-0.518,0.66,-0.489,-1.101,-3.561,0.268,-0.512,1.19,2.631
868,-0.491,1.863,0.065,-1.416,0.0,0.929,-2.733,-0.23,-1.291,0.091,-0.326,-0.351,-0.357,0.61,-0.393,-0.986,-3.806,0.209,-0.61,0.977,3.435
869,-0.894,1.906,0.006,-1.091,0.0,1.121,-2.259,-0.022,-0.902,-0.002,0.177,0.118,-0.189,0.537,-0.352,-0.646,-3.031,0.111,-0.178,0.617,3.947
870,-0.705,2.233,0.162,-1.078,0.0,0.985,-2.387,-0.164,-0.577,-0.163,0.703,0.281,-0.094,0.284,-0.368,-0.797,-3.506,-0.095,-0.134,0.514,4.74
871,-0.291,1.712,-0.158,-1.412,0.0,1.124,-2.838,-0.49,-1.716,-0.27,0.896,-0.266,-0.13,0.039,-0.876,-0.737,-3.034,-0.1,-0.64,0.903,3.227
872,-1.197,1.846,0.332,-0.974,0.0,0.61,-1.925,0.233,-0.684,0.348,-0.544,0.098,-0.113,0.558,-0.029,-0.859,-3.556,-0.045,-0.048,0.337,4.418
873,-1.469,1.974,0.08,-0.399,0.0,0.697,-1.388,0.56,0.345,0.479,-1.676,0.587,-0.061,0.903,0.332,-0.892,-3.2,0.547,0.416,0.387,4.21
874,-0.372,2.01,-0.126,-1.389,0.0,1.046,-2.957,-0.472,-1.313,-0.128,0.011,-0.073,-0.276,0.238,-0.803,-0.821,-3.528,-0.133,-0.596,1.055,3.545
875,-0.777,1.836,0.081,-1.052,0.0,0.81,-2.018,0.059,-0.571,0.081,-0.718,0.079,-0.071,0.539,-0.222,-1.072,-3.624,0.23,-0.071,0.745,3.725
876,-0.841,2.164,0.253,-1.104,0.0,0.636,-2.365,-0.194,-0.949,-0.006,-0.153,0.11,-0.061,0.22,-0.528,-0.756,-3.697,0.028,-0.2,0.66,3.906
877,-0.869,2.175,0.069,-1.183,0.0,0.897,-2.098,-0.131,-0.65,0.003,-0.071,0.145,-0.226,0.423,-0.134,-0.754,-3.451,0.11,-0.144,0.482,4.231
878,0.25,1.842,-0.137,-1.65,0.0,1.111,-3.069,-0.626,-1.821,-0.662,0.399,-0.325,-0.373,0.004,-1.071,-1.018,-3.832,-0.462,-0.856,1.18,2.881
879,-0.984,2.052,0.174,-1.166,0.0,1.074,-2.502,-0.08,-0.97,0.028,0.457,0.125,0.033,0.357,-0.321,-0.909,-3.363,0.159,-0.341,0.567,4.611
880,-1.181,1.857,0.489,-0.409,0.0,0.496,-1.449,0.306,0.003,0.219,-0.543,0.343,-0.207,0.516,-0.052,-0.829,-3.179,0.419,0.325,0.319,4.161
881,-0.667,1.91,0.021,-1.467,0.0,0.988,-2.553,-0.186,-1.317,-0.047,0.484,-0.096,-0.298,0.278,-0.658,-0.896,-3.52,0.0,-0.212,0.895,4.005
882,-1.115,2.076,0.401,-1.137,0.0,0.741,-2.415,-0.053,-0.629,-0.051,-0.946,-0.0,-0.284,0.587,-0.143,-0.898,-3.937,0.444,-0.269,0.625,3.587
883,-0.64,2.091,-0.244,-1.293,0.0,1.26,-2.544,-0.298,-1.054,-0.2,0.609,0.27,-0.066,0.105,-0.704,-0.577,-3.401,0.246,-0.189,0.931,4.319
884,-0.743,1.955,0.282,-1.104,0.0,0.756,-2.161,-0.027,-0.881,-0.148,-0.198,0.214,-0.439,0.48,-0.416,-1.0,-3.791,0.086,-0.084,0.69,3.954
885,-0.912,2.308,0.131,-1.111,0.0,0.908,-2.468,-0.133,-1.06,0.088,-0.083,-0.017,-0.0,0.255,-0.528,-0.723,-3.506,0.005,-0.505,0.478,4.164
886,-0.864,2.225,-0.001,-1.308,0.0,1.062,-2.805,-0.241,-1.59,-0.027,0.474,-0.333,-0.127,0.258,-0.718,-0.991,-3.779,-0.181,-0.467,0.78,4.375
887,-0.617,2.101,-0.119,-1.422,0.0,1.228,-3.044,-0.348,-1.141,-0.227,0.339,0.007,-0.151,0.114,-0.547,-0.808,-3.627,-0.259,-0.572,0.858,4.303
888,-0.911,2.126,0.058,-1.115,0.0,0.538,-2.257,0.127,-0.642,0.261,-0.729,0.077,-0.104,0.488,-0.225,-1.04,-3.682,0.128,-0.124,0.637,4.32
889,-1.035,1.761,0.183,-0.764,0.0,0.472,-2.109,0.087,-0.586,0.182,-0.581,-0.028,-0.112,0.564,-0.264,-0.946,-3.55,0.339,-0.069,0.53,3.845
890,-0.968,2.091,0.135,-0.755,0.0,0.769,-2.199,0.09,-0.293,0.219,-1.016,0.257,-0.099,0.378,0.06,-0.926,-3.65,0.329,0.034,0.706,4.181
891,-0.568,1.967,0.029,-1.233,0.0,1.04,-2.512,-0.158,-1.021,0.058,-0.021,-0.125,-0.157,0.345,-0.32,-0.819,-3.445,0.26,-0.281,0.77,4.108
892,-1.053,2.025,0.293,-0.816,0.0,0.75,-1.88,0.066,-0.514,-0.084,-0.594,0.451,-0.179,0.361,-0.326,-0.903,-3.63,0.25,0.167,0.501,4.078
893,-0.65,1.788,-0.011,-1.291,0.0,0.776,-2.121,-0.043,-1.151,0.014,0.21,-0.091,-0.346,0.166,-0.62,-1.044,-3.444,-0.199,-0.296,0.722,4.048
894,-0.614,2.081,0.161,-1.074,0.0,1.017,-2.468,-0.208,-0.737,-0.224,-0.291,0.238,-0.186,0.259,-0.441,-1.099,-3.853,0.075,-0.174,0.761,4.222
895,-0.369,1.967,0.016,-1.369,0.0,0.797,-2.808,-0.442,-1.595,-0.476,0.334,-0.169,-0.259,0.049,-0.891,-0.791,-3.624,-0.264,-0.832,0.814,3.159
896,-0.66,2.174,-0.009,-1.321,0.0,0.875,-2.48,-0.172,-0.949,-0.181,-0.084,0.173,-0.476,0.297,-0.403,-0.973,-3.712,-0.074,-0.316,0.853,4.209
897,-0.375,1.894,-0.142,-1.278,0.0,0.862,-2.829,-0.313,-1.289,-0.367,0.596,0.021,-0.102,0.254,-0.899,-0.833,-3.558,-0.242,-0.544,0.827,3.71
898,-0.756,1.884,0.078,-1.434,0.0,0.884,-2.678,-0.239,-1.052,-0.301,0.596,-0.006,-0.363,0.255,-0.634,-0.758,-3.423,-0.074,-0.416,0.784,3.957
899,-0.686,1.831,0.211,-1.041,0.0,0.965,-2.067,0.121,-0.579,0.088,-0.723,0.152,-0.12,0.591,-0.218,-0.845,-3.508,0.158,-0.168,0.687,3.809
900,-0.554,1.961,-0.048,-1.351,0.0,0.573,-2.342,-0.147,-0.998,-0.007,-0.873,-0.14,-0.159,0.303,-0.327,-1.085,-3.768,-0.005,-0.412,0.671,3.368
901,-0.706,1.725,-0.052,-1.261,0.0,0.89,-2.227,-0.022,-1.11,-0.016,-0.096,-0.108,-0.403,0.591,-0.468,-1.016,-3.5,0.068,-0.171,0.861,3.815
902,-0.57,1.884,0.126,-1.312,0.0,1.072,-2.216,-0.019,-1.337,0.005,0.223,-0.05,-0.326,0.426,-0.465,-1.017,-3.437,-0.16,-0.294,0.691,4.229
903,-0.075,1.807,0.043,-1.589,0.0,0.572,-2.829,-0.497,-1.407,-0.468,0.275,-0.03,-0.385,0.145,-1.075,-0.912,-3.837,-0.352,-0.775,0.887,3.125
904,-0.521,1.595,0.067,-1.149,0.0,0.329,-1.925,-0.009,-0.626,-0.245,-0.791,0.129,-0.213,0.491,-0.354,-0.987,-3.427,0.248,-0.216,0.61,2.872
905,-0.745,1.951,0.038,-1.212,0.0,0.775,-1.897,0.056,-1.094,0.193,-0.606,-0.202,-0.231,0.68,-0.375,-1.037,-3.315,0.051,-0.132,0.659,3.777
906,-0.341,1.776,0.022,-1.342,0.0,0.664,-2.473,-0.274,-1.491,-0.299,0.213,-0.3,-0.299,0.261,-0.842,-0.913,-3.771,-0.341,-0.485,0.874,3.385
907,-0.902,2.255,0.06,-1.123,0.0,0.798,-2.324,-0.036,-0.887,-0.192,0.859,0.235,-0.257,0.358,-0.493,-0.794,-3.52,-0.062,-0.179,0.468,5.173
908,-0.063,2.022,0.0,-1.56,0.0,0.981,-2.806,-0.515,-1.614,-0.651,1.528,0.19,-0.295,-0.053,-1.299,-0.797,-3.567,-0.472,-0.785,0.856,4.25
909,-1.048,1.754,0.136,-0.847,0.0,0.377,-1.803,0.396,-0.468,0.276,-1.063,0.053,-0.151,0.841,-0.22,-1.11,-3.43,0.343,0.115,0.447,3.71
910,-0.743,1.948,0.209,-0.995,0.0,1.108,-2.39,-0.094,-0.55,0.203,-0.716,0.013,-0.24,0.61,-0.124,-0.955,-3.686,0.396,-0.094,0.787,3.824
911,-0.553,1.849,0.08,-1.239,0.0,0.833,-2.199,-0.191,-1.228,-0.116,0.119,0.126,-0.148,0.059,-0.653,-0.736,-3.343,0.27,-0.165,0.858,3.617
912,-1.454,1.799,0.337,-0.253,0.0,0.546,-1.467,0.485,0.271,0.667,-1.641,0.35,-0.089,0.892,0.566,-0.932,-3.12,0.597,0.357,0.231,3.767
913,-0.393,1.923,0.03,-1.174,0.0,0.779,-2.202,-0.226,-1.091,-0.101,-0.171,-0.024,-0.23,0.021,-0.475,-0.906,-3.738,-0.161,-0.357,0.879,3.859
914,-0.687,1.772,0.119,-1.23,0.0,0.9,-2.19,-0.173,-0.796,-0.195,0.301,0.067,-0.255,0.467,-0.427,-0.775,-3.303,-0.094,-0.278,0.701,3.865
915,-1.149,1.648,0.325,-0.302,0.0,0.421,-1.352,0.311,-0.034,0.308,-0.834,0.359,-0.045,0.624,0.124,-0.801,-3.066,0.059,0.317,0.282,3.64
916,-0.722,2.249,0.178,-1.636,0.0,0.884,-2.823,-0.299,-1.266,-0.164,0.384,-0.031,-0.387,0.257,-0.558,-0.835,-4.075,-0.043,-0.465,0.629,4.954
917,-0.325,2.114,-0.23,-1.234,0.0,1.009,-2.452,-0.306,-1.166,-0.279,-0.3,-0.03,-0.218,0.154,-0.516,-0.953,-3.754,0.082,-0.523,0.893,3.575
918,-0.718,1.99,0.145,-1.351,0.0,0.654,-2.247,-0.177,-1.198,-0.155,-0.071,-0.196,-0.118,0.331,-0.568,-0.936,-3.642,-0.093,-0.41,0.57,3.687
919,-0.795,2.042,-0.042,-1.159,0.0,0.996,-2.325,0.109,-0.948,0.099,-0.206,-0.035,-0.153,0.615,-0.376,-0.946,-3.552,0.116,-0.219,0.722,4.416
920,-0.57,2.12,-0.015,-1.393,0.0,0.847,-2.784,-0.308,-1.05,-0.173,0.408,-0.019,-0.11,0.226,-0.767,-0.842,-3.644,0.015,-0.305,0.811,4.032
921,-0.691,1.943,0.128,-1.044,0.0,1.048,-2.303,-0.097,-0.846,0.071,-0.043,-0.096,-0.148,0.381,-0.333,-0.781,-3.612,0.169,-0.241,0.73,4.426
922,-1.15,1.772,0.307,-0.54,0.0,0.478,-1.386,0.44,-0.077,0.522,-1.542,0.331,-0.139,0.866,0.147,-0.934,-3.056,0.393,0.261,0.248,3.667
923,-0.543,2.017,0.154,-1.133,0.0,0.849,-2.287,-0.324,-1.055,-0.086,-0.069,0.131,-0.268,0.161,-0.679,-0.567,-3.368,0.112,-0.365,0.811,3.562
924,-0.699,1.724,0.004,-1.324,0.0,1.04,-2.463,-0.204,-0.943,-0.164,-0.108,0.205,-0.24,0.382,-0.526,-0.953,-3.478,0.129,-0.196,0.885,3.873
925,-0.685,1.723,0.005,-0.682,0.0,0.61,-1.685,0.152,-0.455,0.088,-0.977,0.302,-0.08,0.523,-0.145,-0.931,-3.26,0.13,-0.029,0.529,3.541
926,-1.013,2.176,-0.261,-0.989,0.0,1.079,-2.153,0.123,-0.697,0.161,-0.239,0.151,-0.326,0.538,-0.204,-0.977,-3.616,0.342,0.025,0.627,4.859
927,-0.726,1.885,-0.009,-1.384,0.0,0.905,-2.847,-0.327,-1.548,-0.294,0.312,-0.076,-0.35,0.177,-0.794,-0.764,-3.624,0.103,-0.424,0.913,3.623
928,-0.421,1.878,0.214,-1.292,0.0,0.46,-2.141,-0.112,-0.673,-0.225,-0.87,0.088,-0.103,0.456,-0.216,-1.088,-3.894,0.105,-0.208,0.728,3.251
929,-0.4,1.467,-0.024,-1.258,0.0,0.789,-2.285,-0.25,-1.114,-0.1,-0.124,0.06,-0.289,0.037,-0.511,-1.031,-3.581,0.056,-0.124,1.017,3.346
930,-0.528,2.135,0.114,-1.458,0.0,0.9,-2.884,-0.423,-1.71,-0.432,1.063,-0.137,-0.175,0.219,-1.061,-0.728,-3.642,-0.367,-0.828,0.718,4.178
931,-0.749,1.754,0.029,-0.547,0.0,0.791,-1.678,0.147,-0.3,0.331,-0.97,0.224,0.069,0.536,-0.015,-0.873,-3.279,0.7,0.319,0.683,3.809
932,-1.267,1.928,0.432,-0.853,0.0,0.732,-2.05,0.151,-0.268,0.127,-0.534,0.349,-0.037,0.713,-0.151,-1.076,-3.691,0.299,-0.005,0.489,4.324
933,-1.09,2.231,0.058,-1.264,0.0,0.856,-2.537,0.027,-1.042,0.313,-0.319,-0.161,-0.201,0.523,-0.251,-0.93,-3.713,0.04,-0.01,0.728,4.473
934,-0.341,2.251,-0.092,-1.479,0.0,0.955,-2.684,-0.463,-1.204,-0.583,0.625,0.124,-0.132,0.105,-0.784,-0.932,-3.91,-0.342,-0.495,0.836,4.224
935,-1.241,1.903,0.176,-0.944,0.0,0.909,-1.805,0.191,-0.575,0.498,-0.932,0.053,-0.103,0.589,-0.058,-0.846,-3.178,0.86,0.209,0.6,3.803
936,-0.513,1.514,0.277,-0.976,0.0,0.68,-2.22,-0.09,-0.586,0.23,-1.168,0.132,-0.202,0.544,-0.275,-1.049,-3.58,0.475,-0.132,0.893,2.973
937,-0.623,2.123,0.097,-0.972,0.0,1.102,-2.504,-0.269,-1.08,-0.035,0.096,0.163,-0.353,0.255,-0.384,-0.612,-3.256,0.314,-0.277,0.687,4.032
938,-0.602,2.233,0.082,-1.245,0.0,0.829,-2.549,-0.281,-0.981,-0.277,0.225,0.315,-0.242,0.154,-0.782,-1.048,-3.594,-0.121,-0.22,0.743,4.094
939,-0.374,1.949,0.254,-1.346,0.0,0.937,-1.998,-0.103,-0.901,-0.275,-0.461,0.116,-0.243,0.325,-0.508,-0.935,-3.726,-0.057,-0.346,0.735,3.454
940,-0.99,2.093,0.271,-1.13,0.0,0.711,-2.395,-0.093,-0.983,-0.18,0.359,0.042,-0.243,0.418,-0.474,-0.94,-3.821,-0.109,-0.416,0.338,4.498
941,-0.569,2.15,-0.018,-1.456,0.0,1.125,-2.752,-0.421,-1.576,-0.304,0.307,-0.05,-0.255,0.048,-0.76,-0.851,-3.79,-0.255,-0.523,0.947,3.818
942,-0.724,1.772,0.091,-0.882,0.0,0.747,-1.763,0.107,-0.729,0.143,-0.585,0.15,-0.375,0.641,-0.156,-0.983,-3.229,0.088,-0.013,0.568,3.644
943,-0.69,1.839,-0.147,-1.085,0.0,0.756,-2.293,0.023,-0.705,0.003,0.058,-0.004,0.031,0.476,-0.289,-1.045,-3.457,-0.072,-0.28,0.735,4.062
944,-0.572,2.032,0.071,-1.251,0.0,0.945,-2.517,-0.266,-1.585,-0.281,0.83,-0.165,-0.316,0.079,-0.877,-0.853,-3.549,-0.344,-0.437,0.74,4.133
945,-0.039,1.666,-0.006,-1.221,0.0,0.838,-2.529,-0.485,-1.71,-0.418,0.548,-0.371,-0.196,0.075,-0.845,-0.639,-3.325,-0.196,-0.659,0.976,2.691
946,-0.656,1.982,0.151,-1.231,0.0,0.921,-2.194,-0.05,-1.079,-0.106,-0.22,-0.048,-0.156,0.206,-0.548,-0.943,-3.978,0.088,-0.242,0.759,4.181
947,-1.051,2.223,0.117,-1.183,0.0,0.779,-2.321,-0.065,-1.255,0.184,-0.14,-0.333,-0.361,0.434,-0.32,-0.796,-3.457,0.25,-0.382,0.522,3.878
948,-1.265,2.108,0.203,-0.83,0.0,0.755,-1.969,0.276,-0.348,0.378,-0.943,0.11,-0.012,0.664,0.005,-0.872,-3.437,0.52,0.015,0.488,4.219
949,-0.307,1.965,0.222,-1.351,0.0,0.92,-2.571,-0.394,-1.304,-0.449,0.23,-0.022,-0.272,0.271,-0.715,-1.007,-3.887,-0.19,-0.693,0.864,3.317
950,-1.039,1.809,0.137,-0.768,0.0,0.672,-1.695,0.277,-0.234,0.261,-1.159,0.278,-0.33,0.612,-0.078,-0.918,-3.317,0.385,0.186,0.573,3.558
951,-0.814,2.289,0.169,-1.264,0.0,0.971,-2.633,-0.23,-0.93,-0.303,0.557,0.096,-0.155,0.373,-0.484,-0.859,-3.736,-0.004,-0.353,0.57,4.875
952,-1.099,1.672,0.252,-1.161,0.0,0.6,-2.224,-0.007,-0.803,0.225,-0.375,-0.103,0.03,0.758,-0.138,-0.929,-3.427,0.196,-0.183,0.354,3.723
953,-0.523,1.956,0.01,-1.362,0.0,0.91,-2.58,-0.291,-1.377,-0.103,0.306,-0.03,-0.237,0.236,-0.685,-0.892,-3.521,-0.049,-0.347,0.904,3.875
954,-0.202,1.946,0.015,-1.371,0.0,1.001,-2.671,-0.363,-1.168,-0.369,0.568,0.065,-0.213,0.247,-0.896,-0.868,-3.547,-0.32,-0.518,0.877,3.733
955,-0.621,2.053,0.082,-1.106,0.0,0.797,-2.51,-0.265,-1.367,-0.154,-0.241,-0.084,-0.151,0.271,-0.636,-1.093,-3.957,-0.023,-0.359,0.863,3.761
956,-0.052,1.897,-0.069,-1.233,0.0,1.007,-2.612,-0.353,-1.005,-0.605,0.377,0.187,-0.244,0.33,-0.598,-0.804,-3.309,-0.223,-0.468,0.849,3.301
957,-0.589,1.85,-0.061,-1.325,0.0,0.825,-2.358,-0.228,-0.747,-0.089,-0.314,0.132,-0.255,0.44,-0.444,-0.991,-3.514,0.148,-0.205,0.807,3.444
958,-1.26,2.138,0.204,-0.547,0.0,0.647,-1.56,0.238,-0.43,0.23,-0.492,0.381,-0.197,0.721,0.008,-0.796,-3.297,0.249,0.204,0.274,4.498
959,-0.769,2.29,-0.117,-1.175,0.0,0.948,-2.397,-0.08,-0.772,-0.117,0.118,-0.086,-0.086,0.454,-0.371,-0.851,-3.561,-0.096,-0.383,0.678,4.398
960,-0.445,1.959,0.055,-1.457,0.0,0.821,-2.529,-0.214,-1.552,-0.189,0.301,-0.256,-0.215,0.235,-0.781,-0.939,-3.773,-0.149,-0.468,0.905,3.674
961,-0.971,1.889,0.282,-0.714,0.0,0.525,-2.159,-0.055,-0.327,0.153,-0.794,0.16,-0.051,0.585,-0.135,-0.738,-3.337,0.28,-0.316,0.433,3.459
962,-1.035,2.074,-0.011,-0.862,0.0,1.011,-2.131,0.211,-0.413,0.279,-0.356,0.204,-0.089,0.614,-0.169,-1.011,-3.518,0.434,0.131,0.643,4.945
963,-0.474,1.713,0.271,-0.876,0.0,0.594,-2.003,-0.051,-0.406,-0.166,-1.152,0.393,-0.217,0.501,-0.264,-1.076,-3.712,0.138,0.036,0.757,3.191
964,-0.236,1.941,-0.181,-1.687,0.0,1.102,-3.218,-0.534,-1.997,-0.478,1.582,-0.239,-0.052,0.148,-1.075,-0.739,-3.471,-0.466,-0.923,0.924,4.199
965,-0.578,1.856,0.092,-1.32,0.0,0.789,-2.129,-0.052,-0.751,0.021,-0.659,0.143,-0.126,0.429,-0.312,-0.996,-3.84,0.059,-0.27,0.719,3.924
966,-0.25,2.057,-0.285,-1.422,0.0,0.928,-2.877,-0.498,-1.598,-0.487,0.952,-0.208,-0.214,0.114,-0.905,-0.878,-3.73,-0.266,-0.635,1.022,4.115
967,-0.692,2.05,0.182,-0.864,0.0,1.027,-2.449,-0.091,-0.649,0.031,-0.044,0.142,-0.133,0.432,-0.357,-0.746,-3.481,0.122,-0.23,0.684,4.185
968,-0.739,1.92,0.187,-0.629,0.0,0.9,-1.813,0.097,-0.412,-0.013,-0.333,0.387,-0.21,0.469,-0.13,-0.849,-3.412,0.395,0.259,0.627,4.521
969,-0.32,1.961,0.05,-1.209,0.0,0.832,-2.711,-0.289,-1.32,-0.474,0.567,0.119,-0.226,0.338,-0.766,-0.704,-3.425,-0.133,-0.373,0.757,3.827
970,-1.088,1.825,0.394,-0.623,0.0,0.51,-1.483,0.325,-0.301,0.476,-1.082,0.211,-0.184,0.699,-0.061,-0.857,-3.342,0.366,0.232,0.494,3.793
971,-0.741,1.952,-0.062,-1.491,0.0,0.943,-3.023,-0.429,-1.442,-0.128,0.411,-0.238,-0.23,0.137,-0.829,-0.841,-3.803,-0.24,-0.559,1.007,3.609
972,-1.049,1.978,0.273,-0.62,0.0,0.592,-1.786,0.274,-0.171,0.251,-1.041,0.447,-0.114,0.752,0.014,-0.775,-2.977,0.555,0.108,0.376,3.767
973,-0.541,1.616,0.221,-1.181,0.0,0.476,-2.451,-0.226,-0.766,-0.233,-0.47,0.136,-0.374,0.284,-0.489,-0.985,-3.539,-0.241,-0.315,0.729,2.933
974,-0.663,2.187,0.041,-1.316,0.0,1.077,-3.383,-0.575,-2.053,-0.419,1.76,-0.483,-0.341,-0.059,-1.087,-0.684,-3.7,-0.445,-0.909,0.724,4.566
975,-1.367,2.321,0.4,-1.181,0.0,1.077,-2.238,0.315,-0.627,0.329,-0.006,0.137,-0.078,0.767,-0.052,-1.056,-3.863,0.209,0.146,0.391,5.519
976,-0.679,2.039,0.171,-1.032,0.0,0.764,-2.552,-0.323,-1.11,-0.058,0.257,0.076,-0.202,0.225,-0.64,-0.744,-3.594,-0.073,-0.449,0.734,4.05
977,0.027,2.213,-0.12,-1.536,0.0,1.059,-3.055,-0.583,-1.708,-0.429,0.21,-0.155,-0.276,0.124,-0.772,-0.821,-3.906,-0.014,-0.754,1.033,3.629
978,-0.517,1.924,0.15,-1.341,0.0,0.637,-2.553,-0.165,-0.657,-0.318,-0.339,0.278,-0.139,0.227,-0.53,-1.013,-3.814,-0.128,-0.5,0.825,3.681
979,-0.718,1.765,0.166,-1.16,0.0,0.703,-2.111,-0.12,-0.646,-0.026,-0.298,0.255,-0.109,0.376,-0.403,-0.916,-3.312,0.214,-0.02,0.771,3.52
980,-0.211,2.086,-0.221,-1.58,0.0,0.937,-3.144,-0.592,-1.916,-0.706,1.54,-0.191,-0.308,0.01,-1.199,-0.588,-3.304,-0.39,-0.876,0.908,3.876
981,-1.162,2.192,0.118,-0.659,0.0,1.082,-2.111,0.262,0.032,0.207,-0.494,0.389,-0.284,0.859,0.147,-0.902,-3.605,0.298,0.118,0.547,5.187
982,-0.495,1.763,-0.016,-1.329,0.0,0.985,-2.341,-0.15,-0.816,-0.272,-0.311,0.208,-0.27,0.495,-0.383,-1.061,-3.406,0.31,-0.197,0.84,3.534
983,-0.75,1.882,-0.182,-1.307,0.0,0.887,-2.511,-0.053,-0.78,-0.068,0.207,-0.038,-0.157,0.436,-0.245,-0.938,-3.219,0.186,-0.151,0.855,4.147
984,-1.304,2.11,0.186,-0.598,0.0,1.141,-2.19,0.041,-0.307,0.322,-0.242,0.293,-0.05,0.362,-0.024,-0.785,-3.325,0.412,0.194,0.684,4.69
985,-0.78,2.205,0.242,-1.21,0.0,0.832,-2.408,-0.053,-0.851,-0.078,-0.137,0.084,-0.068,0.36,-0.313,-0.903,-3.859,-0.014,-0.226,0.612,4.476
986,-0.907,1.985,0.137,-0.839,0.0,0.834,-2.097,0.181,-0.397,0.172,-0.662,0.174,-0.036,0.813,-0.06,-0.979,-3.393,0.247,-0.194,0.606,4.163
987,-0.705,2.033,0.068,-0.834,0.0,0.436,-1.733,0.05,-0.541,-0.086,-0.664,0.385,-0.023,0.467,-0.388,-0.88,-3.483,0.057,-0.037,0.431,3.938
988,-0.241,1.876,-0.024,-1.252,0.0,0.868,-2.089,-0.193,-1.037,-0.307,0.002,0.115,-0.126,0.356,-0.613,-0.819,-3.423,0.185,-0.222,0.759,3.612
989,-0.43,1.901,-0.131,-1.465,0.0,0.728,-2.202,-0.115,-1.48,-0.076,0.046,-0.221,0.031,0.327,-0.761,-0.92,-3.489,0.009,-0.324,0.808,3.557
990,-1.084,2.026,0.208,-1.089,0.0,1.008,-2.336,-0.002,-0.902,0.07,-0.104,-0.025,-0.218,0.461,-0.387,-1.101,-3.907,0.249,-0.219,0.695,4.46
991,-0.914,1.91,0.014,-1.235,0.0,0.742,-1.968,0.166,-1.047,0.17,-0.434,-0.136,0.018,0.565,-0.262,-0.859,-3.342,0.479,0.045,0.538,3.965
992,-0.614,1.889,-0.095,-1.019,0.0,0.682,-2.112,0.042,-0.691,-0.077,-0.475,0.086,-0.035,0.603,-0.23,-1.03,-3.682,0.352,-0.116,0.735,4.031
