Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,y,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
888,0.474,1.476,3.234,-0.195,0.519,1.431,6.524,2.722,0.31,-3.543,0.0,0.202,-3.954,7.599,0.897,-6.763,-9.52,5.402,-0.128,-1.641,0.054
889,0.084,1.451,3.573,-0.31,0.679,1.263,6.386,2.83,0.087,-3.651,0.0,0.415,-3.398,7.564,0.195,-6.629,-9.184,5.538,-0.207,-1.745,0.159
890,0.366,1.564,2.8,0.038,0.591,1.44,6.494,1.984,0.089,-3.45,0.0,0.12,-3.219,7.733,0.85,-6.361,-8.92,5.072,-0.031,-1.114,-0.229
891,0.225,1.71,3.042,-0.45,0.024,1.196,7.487,3.087,-0.001,-3.876,0.0,0.164,-4.384,8.346,1.06,-7.273,-9.751,5.726,-0.053,-1.633,-0.104
892,0.126,2.064,3.297,-0.468,0.597,1.248,7.71,3.157,0.051,-4.47,0.0,0.481,-3.531,7.704,0.053,-8.246,-11.28,5.825,-0.132,-1.806,-0.096
893,0.353,1.588,3.551,-0.916,0.478,1.328,7.913,3.298,0.181,-3.981,0.0,0.312,-4.434,8.453,0.603,-7.58,-10.722,6.329,0.045,-1.731,0.059
894,0.383,1.335,3.209,-0.157,0.839,1.584,6.661,1.35,0.146,-3.319,0.0,-0.057,-2.399,8.019,0.508,-6.403,-9.311,5.443,0.047,-1.135,-0.072
895,0.4,1.427,3.134,-0.494,0.49,1.378,7.232,1.849,0.068,-3.736,0.0,-0.031,-3.324,8.048,0.844,-6.927,-9.854,5.845,0.08,-1.125,-0.04
896,0.111,1.753,2.937,-0.769,0.467,1.47,7.801,2.123,-0.239,-3.717,0.0,0.273,-3.397,8.09,0.61,-7.335,-9.873,5.844,0.103,-1.444,-0.079
897,0.372,1.535,3.095,-0.214,0.704,1.385,6.776,2.465,0.293,-3.521,0.0,0.031,-3.554,7.947,0.628,-6.406,-9.412,5.592,0.129,-1.64,0.062
898,0.282,1.788,3.128,-0.203,0.768,1.291,7.062,2.869,0.015,-3.677,0.0,0.256,-3.839,7.916,0.714,-6.936,-9.611,5.369,0.009,-1.733,-0.075
899,0.387,1.57,3.111,-0.718,1.302,1.461,7.435,2.866,0.035,-3.672,0.0,0.039,-3.855,7.643,0.259,-7.251,-10.045,5.882,0.055,-1.654,-0.109
900,0.036,1.609,3.065,-0.484,0.765,1.491,7.507,3.593,0.056,-3.794,0.0,0.591,-4.536,7.906,0.885,-7.107,-10.017,5.551,-0.004,-1.784,-0.102
901,0.213,1.825,3.585,0.029,0.524,1.543,7.115,2.841,0.056,-4.071,0.0,0.177,-3.441,8.427,0.33,-7.669,-10.31,5.894,-0.129,-1.253,0.003
902,0.366,2.171,3.21,-0.034,0.582,1.242,7.699,2.132,0.143,-4.085,0.0,0.289,-3.117,7.511,0.941,-7.877,-10.669,4.898,-0.071,-1.305,-0.023
903,0.513,1.879,3.368,-0.428,0.656,1.408,7.476,3.143,0.093,-3.955,0.0,0.367,-4.402,7.979,1.004,-7.412,-10.443,5.694,-0.026,-1.648,0.186
904,0.316,1.697,3.093,-0.162,0.756,1.482,6.897,3.069,-0.183,-3.635,0.0,0.425,-4.053,7.783,0.869,-6.825,-9.176,4.95,-0.061,-1.514,-0.148
905,0.332,1.58,3.22,-0.282,0.665,1.308,7.142,2.631,0.021,-3.546,0.0,-0.029,-3.763,8.746,0.945,-6.801,-9.643,6.045,-0.074,-1.534,0.059
906,0.508,1.678,3.298,-0.396,0.9,1.469,7.079,2.915,-0.001,-3.775,0.0,-0.025,-3.838,8.344,0.251,-6.771,-10.338,5.996,-0.028,-1.677,-0.226
907,0.194,1.77,3.452,-0.923,0.654,1.393,8.752,3.009,0.008,-4.48,0.0,0.324,-4.098,8.302,0.605,-8.479,-11.856,6.053,-0.184,-1.547,-0.041
908,0.562,1.68,2.749,-0.464,0.889,1.435,7.326,3.007,-0.008,-3.641,0.0,0.352,-3.937,7.239,0.659,-6.908,-9.757,4.926,0.109,-1.63,-0.153
909,0.255,1.508,2.848,-0.166,0.77,1.364,6.389,3.199,0.067,-3.381,0.0,0.649,-3.849,6.816,0.437,-6.78,-8.885,4.676,-0.066,-1.713,0.01
910,0.524,1.368,3.225,-0.648,1.092,1.587,6.84,2.673,-0.107,-3.581,0.0,0.053,-3.995,7.93,0.736,-6.766,-9.717,5.827,-0.243,-1.333,-0.155
911,0.471,1.17,3.65,-0.933,0.664,1.377,6.807,2.293,0.167,-3.417,0.0,-0.102,-3.753,9.215,0.679,-6.483,-9.428,7.477,-0.056,-1.278,0.069
912,0.352,1.495,3.599,-0.232,0.502,1.423,7.41,2.431,0.104,-3.813,0.0,-0.18,-3.477,8.62,0.909,-7.363,-10.156,6.04,-0.033,-1.403,0.122
913,0.215,2.118,3.479,-0.145,0.915,1.352,7.261,2.576,0.191,-4.044,0.0,0.264,-3.127,7.626,0.361,-7.704,-10.522,5.441,0.015,-1.856,0.11
914,0.49,1.009,3.628,-0.662,0.882,1.395,6.23,3.012,0.234,-3.363,0.0,-0.091,-4.196,8.717,0.787,-6.182,-9.019,6.863,-0.184,-1.565,-0.263
915,0.058,1.011,3.092,-0.544,0.214,1.463,6.629,3.108,0.022,-3.51,0.0,0.171,-3.712,8.182,0.273,-6.557,-8.991,6.057,-0.114,-1.786,0.02
916,0.663,1.704,3.302,-0.353,0.395,1.309,7.454,2.541,0.234,-4.256,0.0,0.166,-4.174,7.995,1.056,-7.485,-10.9,5.517,-0.03,-1.647,-0.047
917,0.198,1.141,3.097,-0.625,0.733,1.549,6.206,2.049,-0.051,-3.471,0.0,0.006,-2.994,7.768,0.365,-6.163,-8.869,5.79,-0.094,-1.216,-0.024
918,0.378,1.805,3.48,-0.619,0.989,1.458,7.478,2.131,-0.091,-3.977,0.0,0.462,-3.406,7.481,0.488,-7.858,-10.206,5.501,0.004,-1.264,-0.213
919,0.159,2.045,3.308,-0.241,0.558,1.281,7.998,2.312,-0.083,-4.421,0.0,0.221,-3.378,8.134,0.792,-8.029,-11.019,5.45,-0.044,-1.441,-0.051
920,0.54,1.839,3.388,-0.749,0.463,1.442,8.382,1.982,0.023,-4.163,0.0,0.27,-3.78,7.805,0.763,-8.125,-11.418,5.678,0.174,-1.209,-0.027
921,0.142,1.765,2.897,-0.003,0.625,1.372,7.499,3.154,0.124,-3.766,0.0,0.326,-3.672,7.852,0.417,-7.096,-10.077,5.322,0.174,-1.65,-0.058
922,0.304,1.201,3.248,-0.845,1.234,1.465,6.81,2.072,-0.041,-3.322,0.0,-0.019,-3.454,8.21,0.443,-6.494,-9.22,6.275,-0.049,-1.148,-0.227
923,0.155,1.794,3.419,-0.613,0.364,1.38,7.794,3.174,-0.108,-3.859,0.0,0.138,-4.252,8.148,0.63,-7.605,-10.404,6.035,0.011,-1.586,-0.114
924,-0.018,1.196,3.483,-0.991,0.704,1.281,7.721,3.301,-0.088,-3.815,0.0,0.16,-3.803,8.734,0.138,-7.28,-10.199,6.85,0.177,-2.056,-0.094
925,0.365,1.694,2.6,0.019,0.453,1.484,6.655,2.247,-0.18,-3.525,0.0,0.01,-3.675,7.987,1.065,-6.291,-8.801,4.778,-0.023,-1.24,-0.178
926,0.247,1.587,3.672,-0.737,0.621,1.453,7.504,1.072,0.158,-3.978,0.0,-0.081,-2.219,8.111,0.262,-7.513,-10.479,6.309,-0.024,-1.197,0.114
927,0.007,1.762,3.246,-0.54,-0.014,1.249,7.539,3.246,-0.084,-3.81,0.0,0.231,-3.546,8.468,0.179,-7.145,-9.971,6.16,-0.031,-1.66,0.094
928,0.257,1.707,3.669,-0.724,0.645,1.332,8.136,2.05,0.097,-4.155,0.0,0.175,-2.865,7.855,0.132,-8.207,-11.324,6.051,0.034,-1.438,-0.031
929,0.464,1.633,3.144,-0.356,1.182,1.448,7.348,1.776,0.089,-3.683,0.0,0.15,-3.256,8.005,0.728,-7.283,-9.963,5.696,0.214,-1.458,-0.215
930,0.539,0.986,3.647,-0.597,0.951,1.461,5.924,3.752,0.24,-3.214,0.0,0.371,-4.809,7.71,0.629,-6.171,-8.81,5.796,-0.243,-1.622,0.055
931,0.261,1.89,3.396,-0.354,0.317,1.338,7.493,2.274,0.124,-3.93,0.0,0.296,-3.764,8.048,0.981,-7.493,-10.455,5.676,-0.099,-1.4,-0.023
932,0.274,1.318,3.446,-0.646,0.412,1.534,7.19,1.53,0.269,-3.523,0.0,-0.097,-3.177,8.697,1.082,-6.566,-9.708,6.228,0.008,-1.262,0.279
933,0.425,1.188,3.158,-0.664,0.647,1.521,7.196,2.691,0.034,-3.409,0.0,0.069,-4.122,8.106,0.907,-6.754,-9.839,5.754,-0.114,-1.517,-0.05
934,0.21,1.692,3.078,-0.702,-0.04,1.125,7.482,2.712,0.193,-3.825,0.0,0.233,-3.696,7.33,0.61,-7.421,-10.222,5.604,0.107,-1.786,0.001
935,0.207,1.721,3.504,-0.577,0.856,1.464,7.779,3.593,0.059,-4.137,0.0,0.625,-4.412,8.245,0.878,-7.87,-10.809,5.75,-0.295,-1.896,-0.075
936,0.332,1.535,3.624,-0.699,0.743,1.285,7.255,1.949,0.168,-3.873,0.0,-0.019,-3.197,8.478,0.373,-7.246,-10.219,6.573,-0.018,-1.213,-0.109
937,0.227,1.535,3.324,-0.315,0.425,1.343,6.899,2.397,0.172,-3.921,0.0,0.13,-3.366,7.884,0.826,-6.957,-9.667,5.703,0.025,-1.526,-0.108
938,0.268,1.1,3.414,-0.86,0.753,1.502,6.67,3.624,-0.04,-3.223,0.0,0.264,-4.886,8.692,0.886,-6.392,-8.795,6.629,-0.217,-1.631,-0.045
939,0.109,1.612,3.217,-0.801,0.066,1.269,7.614,2.0,0.197,-4.026,0.0,0.257,-2.869,7.701,-0.055,-7.577,-10.631,5.869,0.022,-1.497,0.023
940,0.232,0.978,3.249,-1.047,0.445,1.538,6.982,3.165,0.324,-3.507,0.0,0.095,-4.043,8.674,0.306,-6.676,-9.776,7.103,-0.08,-1.817,0.049
941,0.444,1.906,3.404,0.155,-0.146,1.223,6.543,3.539,0.307,-3.716,0.0,0.433,-4.684,7.735,1.443,-6.755,-9.315,4.924,-0.089,-1.608,0.148
942,0.421,1.538,3.232,-0.8,1.423,1.456,7.956,2.286,-0.162,-3.929,0.0,0.063,-3.689,8.306,0.6,-7.775,-10.678,6.104,-0.037,-1.462,-0.143
943,0.263,1.004,3.393,-0.845,0.646,1.437,6.535,2.25,-0.027,-3.462,0.0,-0.196,-3.504,8.056,0.477,-6.275,-9.181,6.467,-0.098,-1.267,-0.166
944,0.248,1.99,3.538,-0.056,0.123,1.52,7.268,2.794,0.009,-4.121,0.0,0.217,-3.386,8.156,0.448,-7.59,-10.439,5.617,-0.244,-1.663,-0.051
945,0.718,1.268,3.098,-0.666,1.182,1.4,7.224,2.561,0.053,-3.783,0.0,-0.032,-4.262,8.436,0.885,-6.781,-10.054,6.216,0.051,-1.763,-0.051
946,0.437,1.574,3.041,-0.453,1.047,1.396,7.299,1.791,0.107,-3.501,0.0,-0.101,-2.879,8.543,0.298,-7.004,-9.931,6.358,0.107,-1.401,-0.181
947,0.412,2.003,3.469,0.146,1.015,1.325,6.644,3.341,-0.02,-3.796,0.0,0.109,-3.682,8.635,0.281,-6.943,-9.847,5.886,-0.359,-1.887,-0.138
948,0.537,1.205,3.192,-0.985,1.325,1.326,7.402,2.649,-0.032,-3.839,0.0,0.188,-4.559,8.047,0.845,-7.009,-10.073,6.228,-0.059,-1.368,-0.221
949,0.478,1.854,3.236,-0.234,0.38,1.304,7.671,2.824,0.176,-3.996,0.0,0.291,-4.075,8.14,0.941,-7.723,-10.612,5.541,-0.097,-1.429,-0.113
950,0.379,1.336,3.298,-0.161,0.326,1.412,5.957,3.307,0.338,-3.467,0.0,-0.003,-4.122,7.893,0.453,-6.232,-9.063,5.667,-0.078,-1.705,-0.06
951,0.22,1.19,3.185,-0.768,0.41,1.258,6.7,1.388,0.189,-3.447,0.0,-0.078,-2.967,8.022,0.713,-6.324,-9.119,6.236,0.079,-1.047,0.158
952,0.581,1.696,3.093,0.079,0.573,1.549,6.76,2.052,0.1,-3.931,0.0,0.155,-3.652,7.674,1.28,-7.092,-9.773,4.775,-0.227,-1.319,-0.12
953,0.52,1.636,3.28,-0.954,0.629,1.171,8.282,3.053,0.056,-3.994,0.0,0.366,-4.987,8.308,1.357,-7.762,-11.088,5.956,-0.03,-1.53,-0.293
954,0.142,1.264,3.249,-0.742,0.44,1.163,7.315,2.896,-0.045,-3.709,0.0,0.259,-3.936,8.126,0.516,-6.736,-9.631,5.811,0.056,-1.576,0.09
955,0.39,1.908,3.592,-0.083,0.545,1.494,7.603,2.731,0.106,-3.963,0.0,0.181,-3.552,8.58,0.998,-7.711,-10.423,5.664,-0.081,-1.73,-0.038
956,0.26,2.193,3.251,0.042,0.341,1.225,7.256,2.422,-0.033,-4.018,0.0,0.224,-3.089,7.955,0.617,-7.597,-9.76,5.228,-0.12,-1.498,-0.059
957,0.468,1.102,3.047,-0.495,0.836,1.429,6.742,1.892,0.078,-3.194,0.0,-0.06,-3.259,8.792,0.867,-6.152,-9.159,6.226,-0.049,-1.397,-0.246
958,0.081,1.562,3.323,-0.606,0.157,1.568,7.133,2.397,0.15,-3.699,0.0,0.077,-3.159,8.138,0.317,-7.062,-9.846,5.982,-0.091,-1.671,0.13
959,0.524,1.454,3.191,-0.49,1.045,1.156,6.484,2.799,0.102,-3.574,0.0,0.304,-4.002,7.699,0.736,-6.389,-9.424,5.412,0.026,-1.847,-0.149
960,0.388,2.111,3.318,-0.052,0.875,1.479,7.877,3.849,0.056,-4.115,0.0,0.415,-4.681,8.553,0.71,-7.956,-10.924,5.607,0.053,-1.847,-0.082
961,0.029,1.127,3.545,-0.921,0.483,1.31,6.4,1.613,0.055,-3.456,0.0,0.15,-2.384,7.622,-0.286,-6.383,-9.133,6.351,-0.055,-1.131,0.019
962,0.044,1.103,3.361,-0.707,0.051,1.749,7.333,3.134,-0.082,-3.647,0.0,0.235,-4.054,7.968,0.723,-6.957,-9.425,5.671,0.095,-1.634,0.028
963,0.32,1.728,3.166,-0.253,0.576,1.227,7.078,2.692,0.06,-3.597,0.0,-0.076,-3.552,8.207,0.627,-7.139,-9.662,5.818,0.017,-1.643,-0.089
964,0.093,1.646,3.399,-0.758,0.616,1.481,7.419,2.727,0.116,-4.009,0.0,0.41,-3.465,7.798,0.255,-7.406,-10.211,5.869,0.071,-1.588,0.061
965,0.393,1.36,3.311,-0.862,0.165,1.566,7.405,2.18,0.217,-3.54,0.0,-0.038,-4.168,8.573,1.134,-6.878,-9.883,6.411,0.053,-1.145,-0.106
966,0.585,1.63,3.293,-0.91,0.976,1.529,7.819,2.907,0.058,-4.233,0.0,0.345,-4.705,8.285,0.824,-7.817,-10.907,6.34,-0.087,-1.592,-0.272
967,0.231,1.265,3.395,-0.374,0.498,1.539,6.843,1.678,0.061,-3.783,0.0,-0.137,-2.575,8.117,0.477,-6.699,-9.778,5.845,-0.19,-1.381,-0.159
968,0.401,1.647,3.317,-0.724,0.159,1.537,7.467,2.016,0.046,-3.821,0.0,0.194,-3.65,8.403,1.131,-7.139,-10.245,5.962,-0.244,-1.169,0.027
969,0.106,1.244,3.521,-0.569,0.779,1.368,6.954,3.263,0.093,-3.907,0.0,0.253,-3.641,8.451,0.125,-7.153,-10.093,6.445,-0.192,-1.862,0.042
970,0.348,1.806,3.231,-0.355,0.802,1.179,7.512,1.148,0.091,-3.947,0.0,-0.15,-2.376,8.387,0.647,-7.214,-10.35,5.876,0.047,-1.134,0.078
971,0.106,1.585,3.6,-0.523,-0.127,1.368,7.18,3.182,0.119,-3.741,0.0,0.091,-3.698,8.457,0.357,-7.418,-9.856,6.388,-0.029,-1.663,0.05
972,0.446,1.396,3.549,-0.456,0.878,1.529,6.126,2.983,0.121,-3.231,0.0,0.027,-3.762,8.796,0.241,-6.346,-9.014,6.776,-0.221,-1.601,-0.036
973,0.036,1.891,3.301,-0.095,0.407,1.684,6.347,2.906,-0.069,-3.614,0.0,0.333,-3.492,7.866,0.26,-6.688,-8.9,5.306,-0.061,-1.674,-0.139
974,0.431,1.21,3.095,-0.517,0.94,1.479,6.794,2.908,-0.024,-3.387,0.0,0.237,-4.051,8.031,0.653,-6.486,-9.24,5.716,0.024,-1.518,-0.196
975,0.17,1.842,3.349,-0.241,1.068,1.549,7.556,2.487,-0.04,-4.027,0.0,-0.002,-3.367,8.262,0.63,-7.627,-10.278,5.7,-0.069,-1.503,-0.25
976,0.07,2.309,3.26,0.529,0.355,1.373,6.818,2.172,0.131,-3.698,0.0,-0.05,-2.85,8.812,0.602,-6.977,-9.462,5.672,-0.067,-1.38,-0.03
977,-0.025,1.466,3.778,-0.316,0.694,1.514,5.768,2.719,0.131,-3.4,0.0,-0.027,-2.671,8.878,-0.567,-6.394,-8.719,7.163,-0.302,-1.582,-0.016
978,0.394,1.53,3.14,-0.532,0.745,1.322,7.908,2.784,0.015,-3.846,0.0,0.321,-4.195,7.497,0.968,-7.523,-10.345,4.982,0.081,-1.575,0.082
979,0.636,1.584,2.979,-0.571,0.959,1.282,7.805,1.759,-0.021,-3.836,0.0,-0.046,-3.701,8.018,1.108,-7.273,-10.258,5.614,0.233,-1.046,-0.3
980,0.25,1.845,3.152,-0.417,0.87,1.223,7.333,2.341,-0.06,-3.693,0.0,-0.055,-3.421,7.665,0.433,-7.259,-9.823,5.526,0.142,-1.68,0.099
981,0.339,1.28,2.987,-0.33,0.618,1.444,6.515,1.774,-0.031,-3.436,0.0,-0.135,-2.951,8.383,0.443,-6.19,-8.873,5.859,0.214,-1.313,-0.214
982,0.398,1.792,3.367,-0.096,1.371,1.506,6.731,3.988,-0.063,-3.885,0.0,0.756,-4.876,7.359,0.818,-7.082,-9.851,4.791,-0.341,-1.555,-0.248
983,0.659,2.222,3.184,0.212,0.797,1.182,7.656,2.076,0.201,-4.301,0.0,-0.011,-3.217,7.952,0.952,-7.736,-10.924,5.049,0.046,-1.54,-0.031
984,0.379,1.769,3.461,-0.349,0.514,1.478,7.389,3.527,0.124,-3.975,0.0,0.376,-4.486,7.901,0.896,-7.396,-10.416,5.436,-0.214,-1.673,0.141
985,0.271,1.921,3.347,0.056,0.186,1.335,7.418,2.319,0.191,-4.042,0.0,-0.055,-3.092,7.81,0.702,-7.619,-10.67,5.125,-0.079,-1.586,0.336
986,0.385,0.927,3.517,-1.122,0.982,1.166,6.762,2.246,-0.003,-3.245,0.0,-0.127,-3.791,8.825,0.605,-6.171,-9.087,7.085,-0.015,-1.347,-0.073
987,0.422,1.719,3.349,-0.013,0.569,1.371,6.665,2.725,0.158,-3.674,0.0,0.245,-3.47,8.39,0.615,-6.775,-9.626,5.804,0.033,-1.757,-0.221
988,0.408,1.725,3.403,-0.463,1.021,1.394,6.936,3.017,0.161,-3.805,0.0,0.208,-4.425,7.93,1.142,-6.778,-9.532,5.434,-0.024,-1.662,-0.003
989,0.124,1.779,3.488,0.123,-0.419,1.458,7.285,2.908,0.214,-4.038,0.0,-0.028,-3.284,8.588,0.618,-7.586,-10.346,5.745,-0.037,-1.788,0.046
990,0.291,1.695,3.548,0.113,0.515,1.539,6.669,3.417,-0.118,-3.639,0.0,0.421,-4.339,8.552,0.984,-6.817,-8.978,5.399,-0.128,-1.644,0.069
991,0.349,1.075,3.216,-1.11,0.917,1.505,7.115,2.768,-0.119,-3.38,0.0,0.135,-4.338,7.833,0.778,-6.705,-9.384,5.972,-0.175,-1.296,-0.198
992,0.38,1.22,3.452,-0.75,0.838,1.336,6.476,3.335,0.076,-3.483,0.0,0.155,-4.472,8.617,0.252,-6.389,-9.232,6.804,-0.124,-1.576,-0.038
993,0.479,1.592,3.224,0.033,0.995,1.661,6.659,2.124,0.012,-3.601,0.0,-0.158,-3.306,8.312,1.117,-6.598,-9.264,5.487,0.03,-1.121,-0.118
994,0.427,0.905,3.132,-0.979,0.885,1.691,7.333,2.78,-0.045,-3.68,0.0,0.453,-4.043,7.363,0.385,-7.165,-10.17,5.477,-0.14,-1.851,0.027
995,0.135,1.148,3.204,-0.47,0.692,1.501,6.694,2.635,0.094,-3.558,0.0,-0.06,-3.199,8.639,0.201,-6.524,-9.244,6.418,-0.003,-1.867,-0.163
996,0.254,1.875,3.307,-0.226,0.407,1.297,7.071,1.473,0.025,-3.854,0.0,-0.191,-2.352,7.577,0.606,-7.297,-9.691,5.334,-0.107,-1.118,-0.022
997,0.253,1.919,3.134,-0.236,0.929,1.588,7.378,2.194,-0.134,-4.142,0.0,0.224,-3.028,7.961,0.11,-7.614,-10.427,5.538,-0.236,-1.328,-0.067
998,0.55,1.643,3.621,-0.43,0.408,1.476,7.324,2.69,0.308,-3.873,0.0,0.096,-3.825,8.173,0.614,-7.405,-10.459,6.14,0.021,-1.713,0.095
999,0.09,1.225,3.122,-0.65,0.151,1.568,6.819,3.253,0.066,-3.657,0.0,0.561,-4.023,7.286,0.302,-6.865,-9.443,5.464,0.109,-1.792,-0.001
