x0,x1,y,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
0.381,0.186,0.0,-0.034,1.518,-0.348,0.235,-2.231,0.791,0.137,0.646,2.493,0.065,-0.015,0.537,-4.134,-1.423,0.164,2.569,0.177,-1.455
0.808,-0.121,0.0,0.206,1.286,0.046,0.384,-2.245,0.468,0.194,0.56,2.301,-0.154,0.207,0.439,-3.857,-0.988,0.133,2.057,0.007,-1.194
0.193,0.106,0.0,-0.014,1.212,-0.555,0.02,-1.904,0.927,0.021,0.443,2.459,-0.077,-0.044,0.627,-4.12,-1.101,0.299,2.83,0.045,-1.397
0.492,0.106,0.0,0.064,1.197,0.242,0.347,-2.185,0.536,0.008,0.388,2.597,-0.317,0.166,0.823,-4.22,-1.364,0.213,2.112,0.128,-1.284
0.69,0.002,0.0,0.208,1.143,-0.105,0.302,-2.167,0.355,-0.159,0.095,2.485,0.007,0.333,0.782,-4.178,-1.061,0.043,2.115,0.112,-1.455
0.204,0.331,0.0,0.046,1.235,-0.24,0.175,-2.117,0.526,0.014,0.642,2.803,-0.06,-0.025,0.241,-4.777,-1.589,0.004,2.513,0.049,-1.566
1.188,-0.091,0.0,0.473,1.358,0.684,0.394,-2.323,0.671,-0.071,0.596,2.798,-0.085,0.408,0.533,-4.43,-1.592,0.104,2.134,-0.209,-1.186
0.51,-0.036,0.0,0.147,1.389,-0.05,0.422,-2.191,0.621,0.051,0.741,2.858,-0.063,0.272,0.57,-4.202,-1.398,0.326,2.226,0.086,-1.156
0.306,0.065,0.0,-0.301,1.11,-0.287,0.049,-2.168,0.519,0.194,0.278,2.386,-0.181,-0.11,0.369,-4.535,-1.065,0.192,2.642,0.136,-1.611
0.331,0.215,0.0,-0.215,1.206,-0.397,0.058,-2.032,0.93,-0.093,0.699,2.757,0.224,0.159,0.744,-4.402,-1.603,0.28,2.638,0.348,-1.322
0.418,0.054,0.0,-0.197,1.256,-0.399,0.057,-2.333,0.752,0.084,0.388,2.443,-0.051,0.096,0.515,-4.146,-1.168,0.015,2.763,0.265,-1.4
0.418,-0.021,0.0,-0.062,1.498,-0.78,0.361,-2.171,0.472,0.061,0.422,2.53,-0.168,-0.01,0.614,-4.074,-1.297,-0.053,2.517,0.331,-1.576
-0.032,0.29,0.0,-0.455,1.588,-0.716,0.03,-2.572,1.085,-0.118,0.302,2.836,-0.164,-0.195,0.176,-4.444,-1.495,0.124,3.374,0.423,-1.652
0.129,0.118,0.0,-0.269,1.345,-0.619,-0.033,-2.362,0.897,-0.1,0.766,2.762,0.133,0.063,0.524,-4.308,-1.626,0.18,3.04,0.343,-1.439
0.048,0.052,0.0,-0.335,0.931,-0.796,0.227,-1.637,0.772,0.092,0.426,2.727,-0.148,0.034,0.647,-4.805,-1.144,0.468,2.969,0.432,-1.8
0.26,0.115,0.0,-0.029,1.105,0.174,0.256,-1.908,0.382,0.036,0.431,2.442,-0.357,0.172,0.391,-4.21,-1.333,0.245,2.016,-0.013,-1.224
0.448,0.123,0.0,0.14,1.713,-0.493,0.488,-2.565,0.776,-0.213,0.391,2.646,-0.228,0.103,0.792,-4.195,-1.374,0.078,2.406,0.302,-1.5
0.235,0.105,0.0,-0.238,0.807,-0.655,0.14,-1.514,0.586,0.006,0.631,2.552,0.177,0.065,0.329,-4.204,-1.3,0.307,2.311,0.269,-1.297
0.329,0.013,0.0,-0.367,1.278,-0.352,0.087,-2.389,0.444,0.11,0.464,2.584,0.145,-0.122,0.372,-4.209,-1.449,0.102,2.511,0.332,-1.355
0.497,0.114,0.0,-0.237,1.454,-0.36,0.217,-2.098,0.727,0.075,0.42,2.502,0.126,0.025,0.72,-4.298,-1.006,0.243,2.625,0.249,-1.422
0.15,0.156,0.0,-0.261,1.615,-0.911,0.103,-2.432,0.982,-0.113,0.62,2.735,-0.123,-0.143,0.277,-4.57,-1.466,0.1,3.122,0.515,-1.747
0.344,-0.056,0.0,-0.25,1.148,-0.377,0.301,-2.049,-0.102,-0.321,-0.48,2.53,-0.354,-0.006,0.783,-4.425,-1.039,0.289,2.274,0.384,-1.575
0.263,0.225,0.0,-0.084,1.143,-0.176,0.158,-2.236,1.022,-0.44,0.44,2.875,-0.15,0.147,0.462,-4.433,-1.478,0.428,2.848,0.477,-1.55
0.362,-0.094,0.0,-0.167,1.642,-0.536,-0.001,-2.361,0.913,-0.038,0.244,2.524,-0.16,-0.179,0.32,-4.198,-1.124,0.218,3.066,0.348,-1.647
-0.001,0.365,0.0,-0.314,1.643,-0.344,0.093,-2.695,0.718,-0.006,0.427,2.671,0.065,-0.164,0.396,-4.41,-1.429,0.031,3.028,0.269,-1.641
0.105,-0.086,0.0,-0.455,1.18,-0.512,-0.09,-2.142,0.503,0.035,-0.165,2.248,-0.143,-0.435,0.2,-4.188,-0.853,0.319,2.683,0.522,-1.482
0.243,0.145,0.0,0.032,1.382,-0.478,0.497,-2.439,0.554,0.172,0.921,2.785,0.026,0.349,0.706,-4.236,-1.357,0.188,2.372,0.111,-1.477
0.324,0.039,0.0,-0.196,1.448,-0.688,0.248,-2.454,0.539,0.243,0.473,2.584,0.027,-0.0,0.468,-4.357,-1.143,0.075,2.862,0.319,-1.822
0.569,-0.033,0.0,0.148,1.585,0.172,0.305,-2.441,0.725,-0.028,0.325,2.534,-0.197,-0.041,0.376,-4.075,-1.357,0.159,2.468,0.008,-1.311
0.433,0.02,0.0,-0.45,1.973,-0.111,0.111,-3.041,0.872,0.101,0.184,2.38,0.043,-0.363,0.185,-4.145,-1.155,0.045,3.183,0.187,-1.567
0.541,-0.001,0.0,0.082,1.292,-0.314,0.281,-2.164,0.666,0.127,0.594,2.645,-0.289,0.169,0.499,-4.098,-1.481,0.027,2.537,0.034,-1.407
0.814,0.2,0.0,-0.072,1.652,-0.131,0.138,-2.47,0.727,0.281,0.624,2.626,0.046,0.013,0.273,-4.485,-1.189,-0.218,2.813,0.039,-1.575
0.168,0.341,0.0,-0.001,1.293,-0.056,0.611,-2.379,0.068,-0.156,0.374,2.75,0.001,0.215,0.706,-4.6,-1.707,0.338,1.757,0.187,-1.522
0.689,0.064,0.0,-0.018,1.269,-0.362,0.338,-2.33,0.33,0.084,0.595,2.749,0.061,0.221,0.893,-4.382,-1.43,0.011,2.122,0.131,-1.416
1.137,-0.099,0.0,0.346,1.063,0.344,0.364,-2.15,0.712,-0.155,0.18,2.404,-0.131,0.379,0.52,-3.863,-1.188,0.19,1.888,-0.079,-1.101
0.59,0.138,0.0,-0.163,1.361,-0.072,0.312,-2.318,0.364,0.013,0.2,2.527,-0.072,0.023,0.394,-4.115,-1.199,0.201,2.285,0.179,-1.371
0.359,0.119,0.0,0.004,1.404,-0.022,0.54,-2.087,-0.061,0.11,0.014,2.32,-0.315,-0.056,0.423,-4.371,-1.011,0.11,2.0,-0.009,-1.594
0.526,0.202,0.0,0.084,1.163,0.121,0.167,-2.337,0.697,0.203,0.826,2.558,0.046,0.094,0.447,-4.259,-1.356,0.264,2.357,-0.021,-1.275
0.688,-0.197,0.0,0.196,1.262,-0.136,0.568,-2.103,0.291,0.178,0.404,2.298,-0.079,0.156,0.422,-3.652,-1.04,0.139,1.965,-0.053,-1.259
0.405,0.305,0.0,-0.053,0.634,-0.436,0.169,-1.777,0.505,-0.15,0.11,2.627,-0.443,0.151,0.646,-4.719,-1.362,0.431,2.329,0.319,-1.414
0.712,-0.038,0.0,0.114,1.164,0.113,0.399,-2.173,0.604,-0.045,0.531,2.799,-0.201,0.325,0.586,-3.906,-1.44,0.222,2.165,0.103,-1.315
0.737,0.117,0.0,-0.057,1.195,0.233,0.046,-2.51,0.843,0.061,1.042,2.685,0.265,0.158,0.481,-4.31,-1.465,0.088,2.58,-0.062,-1.128
0.262,-0.012,0.0,-0.194,1.693,-0.409,0.334,-2.58,0.657,-0.152,-0.054,2.535,-0.08,-0.152,0.449,-4.449,-0.973,0.191,2.885,0.39,-1.717
0.856,-0.016,0.0,-0.098,1.489,-0.504,0.139,-2.383,0.943,-0.199,0.402,2.535,0.061,0.107,0.561,-4.051,-1.288,0.061,2.779,0.308,-1.386
-0.298,0.103,0.0,-0.259,1.065,-0.617,0.225,-1.746,0.434,-0.186,-0.103,2.844,-0.185,-0.129,0.447,-4.61,-1.272,0.587,2.617,0.551,-1.687
0.311,-0.062,0.0,-0.434,0.823,-0.34,0.153,-1.881,0.161,0.285,0.124,2.451,0.019,-0.306,0.128,-3.973,-0.887,0.324,2.124,0.235,-1.245
0.069,0.244,0.0,-0.408,1.135,-0.79,0.181,-2.073,0.105,-0.02,0.381,2.572,-0.077,-0.17,0.48,-4.41,-1.459,0.209,2.453,0.446,-1.551
0.33,0.122,0.0,-0.176,1.199,-0.415,0.038,-1.969,0.759,-0.063,0.248,2.594,-0.293,-0.104,0.314,-4.308,-1.091,0.108,2.759,0.394,-1.575
0.23,0.071,0.0,-0.212,1.06,-0.279,0.311,-2.008,0.44,0.022,0.281,2.659,-0.277,0.129,0.664,-4.332,-1.339,0.363,2.132,0.188,-1.257
-0.036,0.201,0.0,-0.38,0.987,-0.903,0.142,-1.887,-0.043,-0.191,-0.185,2.63,-0.504,-0.095,0.7,-4.341,-1.294,0.215,2.184,0.598,-1.559
0.748,0.007,0.0,-0.088,0.53,-0.132,-0.074,-1.608,0.348,0.068,0.083,2.517,-0.096,0.377,0.813,-3.989,-1.106,0.252,2.034,0.255,-1.297
0.631,0.085,0.0,-0.022,1.391,0.153,0.275,-2.185,0.39,0.363,0.711,2.566,0.027,0.103,0.407,-4.137,-1.308,0.148,1.843,-0.082,-1.132
0.021,0.257,0.0,-0.416,1.351,-0.997,0.365,-2.187,-0.305,-0.135,-0.174,2.996,-0.331,-0.091,0.52,-5.203,-1.454,0.153,2.685,0.625,-2.154
0.386,0.225,0.0,-0.241,1.311,-0.34,-0.299,-2.482,1.098,-0.012,0.613,2.749,0.172,-0.044,0.518,-4.473,-1.306,0.265,3.413,0.284,-1.652
0.045,0.158,0.0,-0.516,1.454,-0.727,0.159,-2.406,0.395,0.12,0.322,2.64,-0.251,-0.316,0.178,-4.46,-1.49,0.172,2.896,0.381,-1.646
0.626,-0.197,0.0,0.12,0.713,-0.286,0.267,-1.641,0.388,-0.052,0.208,2.338,-0.258,0.346,0.777,-3.825,-0.912,0.316,1.993,0.174,-1.332
0.203,0.082,0.0,-0.278,1.331,-0.573,0.228,-2.152,0.503,0.062,0.625,2.989,-0.163,0.008,0.58,-4.391,-1.696,0.25,2.72,0.439,-1.707
0.595,0.203,0.0,-0.119,1.349,0.073,0.18,-2.301,0.522,0.119,0.425,2.317,-0.074,-0.097,0.211,-4.199,-1.067,0.057,2.214,0.016,-1.187
0.092,0.223,0.0,-0.277,1.354,-0.686,0.134,-2.336,1.019,-0.113,0.411,2.74,-0.047,-0.082,0.492,-4.408,-1.173,0.182,2.978,0.478,-1.693
0.269,0.055,0.0,-0.21,1.282,-0.234,0.017,-2.449,1.041,0.09,0.697,2.49,-0.202,0.151,0.532,-4.085,-1.192,0.242,2.908,0.133,-1.303
0.02,0.185,0.0,-0.354,1.642,-0.657,0.244,-2.509,0.988,-0.146,0.55,2.876,-0.259,-0.083,0.659,-4.976,-1.629,0.322,3.414,0.526,-1.918
0.455,0.057,0.0,-0.154,1.487,-0.248,0.36,-2.48,0.572,0.101,0.652,2.631,0.089,-0.044,0.491,-4.22,-1.437,0.228,2.396,0.173,-1.266
0.178,0.083,0.0,-0.43,1.543,-0.375,0.219,-2.595,0.583,0.311,0.57,2.39,-0.033,-0.173,0.428,-4.299,-1.071,0.084,2.798,0.246,-1.618
0.207,0.139,0.0,-0.259,1.467,-0.262,0.214,-2.149,0.556,-0.046,0.155,2.495,-0.092,-0.167,0.374,-4.375,-1.246,0.175,2.632,0.237,-1.432
0.568,0.121,0.0,0.007,1.385,-0.071,0.122,-2.433,1.01,0.305,0.62,2.585,0.01,0.095,0.626,-4.272,-1.211,0.13,2.426,-0.079,-1.085
0.481,-0.029,0.0,0.063,1.709,0.1,0.46,-2.512,0.538,0.226,0.755,2.643,0.079,0.137,0.491,-4.598,-1.187,-0.087,2.454,-0.061,-1.455
-0.086,0.242,0.0,-0.423,1.434,-1.357,0.225,-2.188,0.721,-0.065,0.556,2.768,0.085,0.008,0.45,-4.395,-1.437,0.176,2.881,0.615,-1.654
0.52,0.166,0.0,-0.104,1.516,0.262,0.136,-2.66,0.96,0.038,0.687,2.63,0.147,0.315,0.776,-4.063,-1.168,0.075,2.519,-0.071,-1.197
0.617,-0.115,0.0,0.029,1.688,0.095,0.444,-2.545,0.317,0.133,0.493,2.654,-0.079,0.04,0.308,-4.318,-1.308,-0.046,2.288,-0.015,-1.401
0.625,0.008,0.0,0.118,1.349,0.134,0.251,-2.459,0.351,0.072,0.444,2.762,-0.081,0.087,0.489,-4.291,-1.397,0.098,1.965,-0.047,-1.34
0.319,0.035,0.0,0.148,1.595,-0.147,0.238,-2.389,0.972,0.044,0.38,2.459,-0.35,0.105,0.434,-4.083,-0.882,0.048,2.524,-0.008,-1.258
0.167,0.261,0.0,-0.37,1.485,-0.6,0.536,-2.295,0.435,-0.201,0.675,2.995,0.242,0.042,0.508,-4.545,-1.78,0.253,2.596,0.558,-1.774
0.444,0.132,0.0,-0.211,1.344,-0.3,0.113,-2.319,0.628,-0.01,0.459,2.467,-0.048,0.039,0.526,-4.126,-1.35,0.121,2.535,0.273,-1.37
0.258,-0.012,0.0,-0.295,1.765,-0.52,0.254,-2.664,1.124,0.18,0.624,2.537,0.089,-0.203,0.395,-4.487,-1.046,0.141,2.93,0.135,-1.551
0.655,0.018,0.0,0.115,1.868,0.196,0.461,-2.577,0.756,-0.034,0.198,2.4,-0.469,-0.107,0.537,-4.149,-0.998,0.06,2.271,0.054,-1.371
0.669,0.06,0.0,0.001,1.081,-0.177,0.242,-2.058,0.49,-0.111,0.602,2.657,-0.046,0.231,0.596,-4.295,-1.524,0.301,2.368,0.156,-1.509
0.298,-0.099,0.0,-0.27,0.827,-0.389,-0.009,-1.779,0.598,-0.07,0.063,2.466,-0.251,-0.034,0.563,-4.42,-1.134,0.437,2.412,0.31,-1.41
0.258,0.12,0.0,-0.515,1.605,-0.155,-0.013,-2.436,0.487,-0.175,0.489,2.542,-0.041,-0.126,0.567,-4.225,-1.543,0.147,2.678,0.582,-1.472
0.214,0.285,0.0,-0.257,1.435,-0.365,0.208,-2.179,0.962,0.043,0.652,2.615,-0.204,-0.041,0.318,-4.305,-1.321,0.13,2.942,0.248,-1.439
0.243,0.273,0.0,-0.216,1.403,-0.27,0.312,-2.442,0.285,0.307,0.782,2.542,0.108,-0.017,0.631,-4.384,-1.365,0.056,2.249,0.129,-1.281
-0.15,0.131,0.0,-0.266,1.012,-0.993,0.239,-1.866,0.359,-0.121,0.06,2.755,-0.28,-0.1,0.626,-4.288,-1.342,0.294,2.456,0.657,-1.483
0.112,0.1,0.0,-0.16,1.042,-0.649,-0.204,-2.042,1.178,0.059,0.605,2.82,-0.03,-0.074,0.257,-4.329,-1.364,0.347,3.282,0.338,-1.414
-0.01,0.324,0.0,-0.438,1.907,-1.017,0.182,-2.6,0.651,-0.136,0.097,2.672,-0.158,-0.267,0.392,-4.479,-1.222,0.196,3.363,0.643,-1.962
0.59,0.293,0.0,0.079,1.574,0.333,0.432,-2.686,0.55,0.13,0.656,2.731,0.271,0.22,0.542,-4.406,-1.293,0.107,2.189,0.033,-1.096
0.449,0.113,0.0,-0.188,1.209,-0.012,-0.018,-2.182,0.562,0.133,0.489,2.382,-0.075,-0.121,0.244,-4.05,-1.282,0.038,2.461,0.099,-1.454
-0.016,0.102,0.0,-0.008,1.536,-0.399,0.436,-2.414,0.362,-0.009,0.005,2.458,-0.507,-0.186,0.379,-4.265,-1.119,0.332,2.278,0.145,-1.409
0.323,0.17,0.0,-0.335,0.944,-0.478,0.15,-1.932,0.076,-0.058,0.266,2.577,0.065,-0.109,0.461,-4.193,-1.379,0.184,1.958,0.265,-1.403
0.265,0.021,0.0,-0.347,1.211,-0.265,-0.062,-2.414,1.055,0.058,0.716,2.655,0.158,-0.181,0.328,-4.573,-1.506,0.259,2.841,0.327,-1.429
0.289,0.238,0.0,0.082,1.43,-0.227,0.307,-2.402,0.801,0.114,0.698,2.214,-0.17,0.073,0.445,-4.187,-1.061,0.15,2.348,0.074,-1.331
0.507,0.106,0.0,0.124,1.292,-0.05,0.417,-2.348,0.334,0.025,0.334,2.535,-0.112,0.085,0.53,-4.271,-1.119,0.048,2.238,0.095,-1.605
0.573,0.1,0.0,-0.148,1.184,-0.096,0.303,-2.05,0.261,0.115,0.308,2.647,-0.111,-0.074,0.543,-4.535,-1.412,0.144,2.091,0.163,-1.436
0.591,0.081,0.0,-0.169,0.99,0.039,0.036,-2.072,0.551,0.234,0.651,2.494,0.104,0.046,0.432,-4.123,-1.193,0.129,2.275,0.028,-1.162
0.182,0.184,0.0,0.005,1.299,-0.354,0.242,-2.047,0.809,-0.089,0.241,2.555,-0.34,-0.128,0.364,-4.503,-1.232,0.306,2.546,0.166,-1.389
0.162,0.146,0.0,-0.202,1.337,-0.909,0.371,-2.231,0.175,-0.054,0.25,2.614,-0.314,0.142,0.707,-4.36,-1.278,0.088,2.449,0.288,-1.513
0.889,0.099,0.0,0.245,1.076,0.069,0.323,-1.975,0.648,-0.03,0.651,2.592,-0.197,0.399,0.513,-4.237,-1.348,0.014,2.25,-0.096,-1.241
