Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,y
857,0.789,0.405,-0.251,0.549,-0.729,0.033,0.377,-0.56,0.376,0.161,-0.293,0.687,-0.122,-0.411,-0.875,-0.354,-0.343,0.768,-0.01,-0.351,0.0
858,0.225,0.169,0.038,0.332,-0.476,-0.164,0.084,-0.313,0.188,0.125,-0.057,0.971,0.062,-0.354,-0.63,-0.556,-0.266,0.48,0.01,-0.134,0.0
859,0.677,0.513,-0.338,0.384,-0.769,-0.187,0.263,-0.637,0.737,0.34,-0.506,0.683,-0.362,-0.609,-0.698,-0.258,-0.093,0.918,-0.068,-0.243,0.0
860,-0.191,0.144,-0.099,0.571,-1.081,0.272,0.151,0.015,0.225,-0.169,-0.382,0.916,-0.009,-0.729,-0.627,0.274,-0.447,-0.083,-0.144,-0.349,0.0
861,0.148,0.176,-0.173,0.271,-0.513,-0.086,0.345,-0.434,0.257,0.123,-0.119,0.5,0.004,-0.416,-1.108,-0.217,-0.237,0.3,-0.351,-0.431,0.0
862,-0.234,0.357,-0.547,0.49,-0.895,0.067,0.328,-0.262,0.476,0.021,-0.412,0.814,-0.217,-0.798,-0.635,0.111,-0.082,0.247,-0.196,-0.22,0.0
863,0.969,0.408,-0.275,0.729,-0.462,-0.354,0.296,-0.984,0.358,0.225,-0.45,0.545,-0.136,-0.317,-0.76,-0.851,-0.363,1.239,-0.127,-0.356,0.0
864,1.025,0.517,-0.338,0.764,-0.711,-0.165,0.294,-0.462,0.101,0.026,-0.342,0.525,-0.272,-0.595,-0.819,-0.675,-0.314,1.098,-0.179,-0.482,0.0
865,-0.153,0.183,-0.228,0.617,-0.734,0.018,0.197,-0.767,0.368,0.049,-0.522,0.795,-0.162,-0.681,-0.832,0.322,-0.319,0.365,-0.438,-0.406,0.0
866,0.501,0.466,-0.561,0.34,-0.945,-0.413,0.444,-0.606,0.898,0.314,-0.567,0.351,-0.121,-0.898,-0.864,-0.319,0.188,1.286,-0.168,-0.363,0.0
867,0.082,0.193,-0.334,0.529,-0.739,-0.046,-0.059,-0.392,0.327,-0.008,-0.372,1.037,-0.076,-0.619,-0.6,-0.157,-0.194,0.416,-0.224,-0.391,0.0
868,1.268,0.553,-0.246,0.399,-0.431,-0.255,0.422,-0.975,0.397,0.308,-0.253,0.752,-0.352,-0.266,-0.868,-0.939,-0.33,1.348,-0.247,-0.392,0.0
869,0.906,0.348,0.094,0.591,-0.544,-0.381,0.326,-0.549,0.244,0.055,-0.042,0.764,-0.106,-0.433,-0.729,-0.904,-0.333,1.216,-0.193,-0.259,0.0
870,1.086,0.546,-0.491,0.839,-0.547,-0.224,0.434,-0.651,0.116,0.145,-0.348,0.68,-0.243,-0.404,-0.971,-0.797,-0.399,1.279,-0.323,-0.532,0.0
871,0.461,0.325,-0.133,0.356,-1.035,-0.113,0.58,-0.214,0.516,0.172,-0.257,0.359,-0.121,-0.602,-1.025,-0.078,-0.15,0.724,-0.136,-0.243,0.0
872,-0.2,0.293,-0.211,-0.143,-0.73,-0.05,0.265,-0.202,0.434,0.193,-0.35,0.788,-0.281,-0.717,-0.326,0.004,0.056,0.395,0.344,0.266,0.0
873,0.261,0.279,-0.204,0.572,-0.764,-0.041,0.314,-0.18,0.434,0.223,-0.388,0.551,-0.261,-0.607,-0.407,-0.167,-0.216,0.511,0.158,-0.229,0.0
874,0.7,0.433,-0.327,0.899,-0.22,-0.078,0.169,-1.246,0.199,0.109,-0.348,0.768,-0.174,-0.285,-1.519,-0.133,-0.407,0.618,-0.862,-0.886,0.0
875,-0.292,0.296,-0.023,0.342,-0.957,0.1,0.232,0.071,0.755,0.167,-0.324,0.557,-0.031,-0.843,-0.591,0.208,-0.013,0.191,0.074,-0.162,0.0
876,1.239,0.634,-0.246,0.721,-0.731,-0.186,0.533,-0.445,0.425,0.224,-0.493,0.505,-0.675,-0.392,-0.863,-0.959,-0.233,1.238,-0.44,-0.602,0.0
877,0.68,0.316,-0.66,0.917,-1.283,-0.077,0.472,-0.526,0.376,-0.015,-0.734,0.686,0.056,-0.814,-1.024,-0.266,-0.246,0.96,-0.523,-0.704,0.0
878,-0.126,0.161,-0.376,0.307,-0.962,0.11,0.161,0.007,0.103,-0.1,-0.319,0.648,-0.018,-0.587,-0.576,0.068,-0.305,0.172,-0.011,-0.004,0.0
879,0.285,0.466,-0.574,0.556,-1.372,-0.28,0.347,-0.485,0.877,0.047,-0.673,0.521,-0.183,-1.03,-0.703,-0.265,-0.013,0.992,-0.035,-0.285,0.0
880,0.358,0.388,-0.133,0.431,-0.99,-0.006,0.261,-0.38,0.326,-0.089,-0.233,0.705,-0.207,-0.81,-1.151,0.142,-0.297,0.7,-0.536,-0.308,0.0
881,0.593,0.204,-0.335,0.517,-0.607,-0.07,0.325,-0.659,0.224,0.179,-0.373,0.482,0.342,-0.365,-1.114,-0.379,-0.273,0.726,-0.455,-0.291,0.0
882,1.151,0.539,-0.516,0.889,-0.722,-0.194,0.61,-0.792,0.437,0.17,-0.424,0.433,-0.19,-0.45,-1.015,-0.956,-0.337,1.377,-0.621,-0.787,0.0
883,-0.605,0.114,-0.154,0.157,-1.103,0.185,0.013,0.079,0.511,0.081,-0.247,0.638,0.199,-0.88,-0.55,0.381,0.052,-0.022,0.081,-0.137,0.0
884,0.525,0.236,0.185,0.667,-0.579,0.037,0.288,-0.578,0.0,-0.057,0.064,0.791,-0.03,-0.261,-1.226,-0.353,-0.437,0.66,-0.638,-0.711,0.0
885,0.155,0.39,-0.234,0.454,-0.826,-0.102,0.082,-0.532,0.451,0.112,-0.284,0.636,-0.278,-0.712,-0.751,-0.322,-0.136,0.695,0.02,-0.325,0.0
886,0.131,0.236,-0.128,0.519,-0.26,-0.225,0.126,-1.112,0.252,0.162,-0.193,0.934,-0.042,-0.357,-1.152,0.05,-0.362,0.375,-0.426,-0.439,0.0
887,-0.261,0.342,-0.674,0.065,-1.428,-0.182,0.386,0.157,0.805,0.075,-0.655,0.509,-0.241,-1.242,-0.24,0.294,0.198,0.502,0.592,0.145,0.0
888,0.63,0.595,0.107,0.63,-0.662,-0.015,0.192,-0.71,0.211,0.241,-0.207,0.81,-0.445,-0.563,-1.013,-0.568,-0.11,1.044,-0.46,-0.611,0.0
889,0.071,0.493,-0.109,0.598,-0.724,0.222,0.247,-0.666,0.602,0.173,-0.215,0.809,-0.165,-0.471,-1.196,0.054,-0.267,0.474,-0.494,-0.717,0.0
890,-0.217,0.222,0.089,0.271,-1.073,0.14,0.04,-0.184,0.34,0.104,-0.124,1.205,-0.306,-0.634,-0.884,0.071,-0.144,0.1,-0.229,-0.191,0.0
891,0.252,0.3,-0.25,0.479,-0.815,-0.207,0.146,-0.726,0.457,0.194,-0.36,0.851,-0.061,-0.723,-0.889,-0.106,-0.037,0.685,-0.328,-0.349,0.0
892,0.251,0.127,-0.221,0.519,-0.686,-0.048,0.141,-0.758,0.432,0.456,-0.19,0.922,-0.026,-0.365,-1.402,-0.035,-0.223,0.474,-0.631,-0.627,0.0
893,0.099,0.609,-0.539,0.073,-0.955,-0.459,0.129,-0.376,0.726,0.257,-0.576,0.616,-0.473,-1.159,-0.285,-0.12,0.442,0.844,0.308,-0.055,0.0
894,0.02,0.389,-0.387,0.702,-0.834,0.176,0.402,-0.51,0.33,0.218,-0.359,0.621,-0.294,-0.506,-1.052,-0.091,-0.32,0.392,-0.256,-0.59,0.0
895,0.475,0.34,0.209,0.395,-0.348,-0.0,0.287,-0.271,-0.037,0.116,0.028,0.858,-0.369,-0.11,-0.628,-0.749,-0.423,0.405,-0.138,-0.166,0.0
896,0.775,0.589,-0.145,0.429,-0.477,-0.168,0.18,-0.715,0.392,0.356,-0.199,0.68,-0.578,-0.443,-1.043,-0.657,-0.225,1.153,-0.384,-0.558,0.0
897,0.597,0.552,-0.761,0.615,-0.9,-0.353,0.497,-0.709,0.793,0.247,-0.859,0.438,-0.308,-0.777,-0.528,-0.472,-0.014,1.339,-0.221,-0.361,0.0
898,0.745,0.493,0.233,0.69,-0.34,0.02,0.307,-0.678,0.202,0.33,0.121,0.777,-0.369,-0.057,-1.001,-0.841,-0.463,0.745,-0.368,-0.581,0.0
899,0.349,0.692,-0.777,0.608,-1.314,-0.176,0.244,-0.35,0.754,0.013,-0.832,0.759,-0.451,-1.244,-0.472,-0.092,-0.036,0.955,0.084,-0.256,0.0
900,0.753,0.508,-0.204,0.669,-0.541,-0.001,0.131,-0.838,0.351,0.388,-0.179,0.699,-0.357,-0.294,-1.06,-0.154,-0.279,0.706,-0.267,-0.485,0.0
901,0.398,0.455,-0.532,0.686,-0.852,-0.407,0.641,-1.01,0.846,0.256,-0.544,0.5,-0.132,-0.776,-0.977,0.025,-0.217,0.933,-0.267,-0.455,0.0
902,0.189,0.393,-0.049,0.544,-0.838,-0.085,0.176,-0.245,0.629,0.279,-0.278,0.925,-0.119,-0.699,-0.76,-0.502,-0.087,0.65,-0.165,-0.485,0.0
903,1.058,0.61,-0.464,0.292,-0.922,-0.166,0.333,-0.542,0.889,0.525,-0.681,0.538,-0.481,-0.675,-0.44,-0.566,0.212,1.282,0.113,-0.092,0.0
904,0.661,0.545,-0.326,0.623,-0.575,-0.083,0.469,-0.623,0.351,0.212,-0.239,0.751,-0.177,-0.414,-0.846,-0.597,-0.095,0.85,-0.287,-0.554,0.0
905,0.316,0.332,-0.126,0.68,-0.517,-0.08,0.056,-0.797,0.378,0.055,-0.279,1.143,-0.211,-0.39,-0.889,-0.228,-0.322,0.436,-0.373,-0.455,0.0
906,0.315,0.468,-0.837,0.736,-1.187,-0.123,0.354,-0.585,0.64,0.326,-0.686,0.498,0.058,-0.938,-1.102,-0.096,0.018,0.779,-0.531,-0.824,0.0
907,0.546,0.663,-0.428,0.875,-0.712,-0.088,0.433,-0.708,0.524,0.317,-0.324,0.696,-0.476,-0.569,-1.292,-0.368,-0.249,1.024,-0.88,-0.711,0.0
908,0.119,0.508,-0.133,0.563,-0.886,-0.114,0.226,0.024,0.501,0.073,-0.201,0.498,-0.425,-0.463,-0.568,-0.271,-0.32,0.426,-0.164,-0.3,0.0
909,1.074,0.461,-0.124,0.782,-0.255,-0.433,0.349,-0.925,0.216,0.13,-0.318,0.523,0.011,-0.262,-0.994,-0.767,-0.353,1.035,-0.343,-0.5,0.0
910,0.233,0.331,-0.578,0.511,-0.761,-0.052,0.325,-0.635,0.193,-0.057,-0.652,0.875,-0.059,-0.571,-0.778,0.136,-0.202,0.495,0.108,-0.274,0.0
911,0.457,0.483,-0.419,0.548,-0.684,-0.028,0.246,-0.705,0.441,0.16,-0.44,0.902,-0.308,-0.621,-0.913,-0.07,-0.302,0.543,-0.315,-0.351,0.0
912,-0.213,0.552,-0.633,0.533,-1.204,0.064,0.412,-0.304,0.959,0.257,-0.692,0.546,-0.106,-0.945,-0.757,0.217,-0.132,0.465,-0.222,-0.36,0.0
913,-0.239,0.241,-0.36,0.079,-1.039,-0.151,0.072,-0.187,0.571,0.236,-0.401,0.937,-0.193,-0.808,-0.469,0.034,0.173,0.558,0.252,-0.007,0.0
914,-0.502,-0.089,-0.246,0.265,-0.994,0.229,0.241,0.04,0.276,0.025,-0.224,0.892,0.051,-0.753,-0.727,0.122,-0.077,-0.129,-0.139,-0.128,0.0
915,-0.374,0.262,-0.296,0.27,-0.92,0.057,0.326,-0.217,0.536,-0.016,-0.455,0.79,-0.111,-0.673,-0.527,0.355,-0.201,0.025,0.198,-0.044,0.0
916,0.561,0.442,-0.818,0.507,-0.745,-0.172,0.094,-0.942,0.38,0.202,-0.617,0.938,-0.074,-0.624,-0.763,-0.251,-0.055,0.894,-0.132,-0.309,0.0
917,0.124,0.445,-0.74,0.647,-0.741,-0.169,0.231,-0.942,0.522,0.165,-0.726,0.751,-0.126,-0.816,-1.155,0.447,-0.195,0.63,-0.517,-0.452,0.0
918,0.914,0.599,-0.003,0.709,-0.257,-0.199,0.315,-0.667,0.37,0.281,-0.309,0.77,-0.421,-0.234,-0.602,-0.776,-0.401,1.081,0.156,-0.286,0.0
919,0.327,0.319,-0.332,0.487,-0.806,0.178,0.169,-0.515,0.171,0.145,-0.24,0.891,-0.348,-0.481,-0.996,-0.081,-0.339,0.393,-0.314,-0.572,0.0
920,0.402,0.418,-0.379,0.553,-0.896,-0.029,0.376,-0.5,0.304,-0.026,-0.313,0.657,-0.022,-0.639,-1.016,-0.242,-0.279,0.709,-0.358,-0.522,0.0
921,0.147,0.352,-0.405,0.438,-0.819,0.068,0.351,-0.588,0.323,0.096,-0.549,0.653,-0.248,-0.779,-1.02,0.058,-0.208,0.483,-0.316,-0.41,0.0
922,-0.649,-0.006,-0.486,0.285,-1.262,0.409,0.331,-0.15,0.545,-0.011,-0.611,0.613,0.175,-0.904,-0.935,1.103,-0.312,-0.295,-0.2,-0.265,0.0
923,0.348,0.219,-0.294,0.592,-0.585,-0.201,0.304,-0.683,0.201,0.082,-0.276,0.758,-0.016,-0.499,-1.065,-0.089,-0.432,0.69,-0.443,-0.376,0.0
924,0.905,0.524,-0.322,0.494,-0.317,-0.211,0.42,-0.867,0.183,0.205,-0.247,0.548,-0.09,-0.332,-1.059,-0.731,-0.361,1.131,-0.229,-0.371,0.0
925,0.091,0.369,-0.304,0.692,-0.497,0.063,0.31,-0.816,0.261,0.174,-0.368,0.832,-0.172,-0.486,-0.964,0.073,-0.35,0.528,-0.506,-0.462,0.0
926,0.404,0.493,-0.233,0.612,-0.924,-0.064,0.53,-0.396,0.402,0.104,-0.314,0.605,-0.156,-0.684,-1.085,-0.171,-0.364,0.921,-0.353,-0.42,0.0
927,0.114,0.374,-0.659,0.449,-1.491,0.081,0.222,-0.177,0.554,0.054,-0.559,0.729,-0.169,-0.992,-0.808,0.183,0.004,0.569,-0.282,-0.503,0.0
928,0.995,0.615,-0.386,0.832,-0.415,-0.18,0.481,-1.032,0.284,-0.02,-0.277,0.561,-0.343,-0.394,-1.106,-0.761,-0.342,1.069,-0.558,-0.719,0.0
929,0.925,0.607,0.015,0.486,-0.433,-0.118,0.238,-0.717,0.32,0.001,-0.033,0.766,-0.379,-0.303,-0.812,-0.956,-0.373,1.256,-0.305,-0.393,0.0
930,0.502,0.398,-0.45,0.652,-0.903,0.001,0.29,-0.882,0.418,-0.03,-0.442,0.867,-0.068,-0.613,-1.15,-0.117,-0.339,0.838,-0.457,-0.61,0.0
931,-0.022,0.408,-0.241,0.718,-0.86,-0.052,0.157,-0.505,0.244,-0.053,-0.333,0.894,-0.353,-0.723,-1.145,-0.015,-0.248,0.4,-0.47,-0.588,0.0
932,0.8,0.644,-0.179,0.899,-0.565,-0.292,0.563,-1.026,0.436,0.214,-0.471,0.628,-0.399,-0.651,-1.319,-0.516,-0.353,1.323,-0.825,-0.813,0.0
933,-0.166,0.411,-0.454,0.474,-1.334,0.139,0.052,-0.256,0.447,-0.107,-0.471,1.063,-0.031,-1.034,-0.937,0.059,-0.089,0.539,-0.275,-0.383,0.0
934,0.311,0.527,-0.205,0.597,-0.911,0.07,0.211,-0.345,0.445,0.109,-0.361,0.744,-0.599,-0.628,-0.94,0.106,-0.161,0.43,-0.227,-0.403,0.0
935,0.015,0.223,-0.124,0.954,-0.592,-0.088,0.109,-0.799,0.617,0.128,-0.231,0.823,-0.069,-0.638,-1.143,-0.314,-0.433,0.681,-0.401,-0.675,0.0
936,0.135,0.212,-0.041,0.28,-0.704,-0.295,0.095,-0.475,0.435,-0.006,-0.33,0.94,-0.121,-0.787,-0.544,-0.05,0.007,0.413,0.139,-0.041,0.0
937,0.206,0.323,0.235,0.62,-0.405,0.029,0.301,-0.652,0.193,0.239,-0.079,0.812,-0.326,-0.354,-1.087,-0.757,-0.302,0.539,-0.713,-0.784,0.0
938,0.223,0.319,-0.331,0.431,-0.482,0.234,0.221,-0.958,0.254,0.035,-0.311,1.027,-0.211,-0.54,-1.083,-0.026,-0.237,0.477,-0.319,-0.364,0.0
939,1.083,0.73,-0.246,0.566,-0.331,-0.228,0.606,-0.77,0.298,0.22,-0.116,0.56,-0.548,-0.217,-0.642,-1.012,-0.316,1.089,0.004,-0.313,0.0
940,0.577,0.549,-0.027,0.628,-0.414,-0.301,0.3,-1.08,0.075,0.151,-0.168,0.785,-0.147,-0.389,-1.212,-0.242,-0.302,0.818,-0.573,-0.466,0.0
941,0.131,0.304,-0.457,0.637,-0.988,0.015,0.316,-0.503,0.699,0.071,-0.449,0.784,-0.203,-0.848,-1.053,0.165,-0.33,0.541,-0.306,-0.507,0.0
942,0.793,0.775,-0.214,0.657,-0.244,-0.2,0.385,-0.566,-0.009,0.071,-0.046,0.403,-0.373,-0.186,-0.755,-1.063,-0.443,0.982,-0.193,-0.328,0.0
943,0.341,0.512,-0.151,0.482,-1.035,-0.156,0.293,-0.329,0.314,0.111,-0.364,0.561,-0.488,-0.673,-0.632,-0.495,-0.211,0.891,-0.013,-0.267,0.0
944,0.87,0.467,-0.449,0.788,-0.774,0.032,0.248,-0.613,0.322,0.233,-0.394,0.761,-0.235,-0.428,-1.012,-0.461,-0.188,1.019,-0.273,-0.484,0.0
945,-0.432,-0.025,-0.352,0.533,-0.945,0.028,0.136,-0.202,0.555,0.06,-0.413,0.683,0.217,-0.889,-0.638,0.264,-0.254,0.068,-0.077,-0.382,0.0
946,0.321,0.237,-0.46,0.538,-1.166,0.007,0.13,-0.477,0.197,0.114,-0.548,0.89,-0.085,-0.722,-0.986,0.248,-0.36,0.495,-0.064,-0.47,0.0
947,-0.203,0.416,-0.137,0.247,-0.892,-0.069,0.239,-0.227,0.642,0.205,-0.259,0.704,-0.343,-0.786,-0.679,-0.058,0.092,0.484,-0.113,-0.193,0.0
948,0.349,0.532,-0.714,0.743,-0.73,0.002,0.454,-0.922,0.561,0.287,-0.649,0.557,-0.393,-0.583,-0.963,-0.031,-0.233,0.768,-0.328,-0.422,0.0
949,0.461,0.53,-0.572,0.722,-0.422,-0.055,0.381,-1.083,0.375,0.151,-0.469,0.935,-0.19,-0.402,-1.016,-0.019,-0.357,0.628,-0.472,-0.521,0.0
950,0.386,0.239,-0.077,0.098,-0.743,-0.158,0.109,-0.413,0.295,0.146,-0.056,0.703,-0.152,-0.424,-1.008,-0.179,-0.307,0.561,-0.104,-0.203,0.0
951,0.043,0.467,-0.483,0.509,-0.734,0.082,0.353,-0.682,0.385,0.034,-0.336,0.75,-0.461,-0.685,-1.002,0.022,-0.169,0.533,-0.335,-0.398,0.0
952,-0.16,0.217,-0.446,0.436,-0.978,-0.093,0.292,-0.3,0.527,0.052,-0.415,0.787,-0.049,-0.894,-0.728,-0.021,-0.259,0.409,-0.027,-0.243,0.0
953,0.392,0.346,-0.25,0.358,-0.937,-0.255,0.338,-0.327,0.511,0.185,-0.29,0.703,-0.034,-0.625,-0.626,-0.431,-0.133,0.717,0.011,-0.116,0.0
954,0.462,0.493,-0.056,0.758,-0.793,-0.078,0.393,-0.27,-0.002,-0.026,-0.171,0.726,-0.486,-0.384,-0.904,-0.77,-0.385,0.693,-0.351,-0.565,0.0
955,0.247,0.226,0.168,0.67,-0.517,-0.133,0.129,-0.392,-0.007,-0.064,-0.097,0.856,-0.088,-0.434,-1.228,-0.294,-0.347,0.557,-0.434,-0.58,0.0
956,-0.297,0.151,-0.489,0.23,-1.033,0.025,0.11,-0.239,0.592,0.18,-0.44,0.791,0.075,-0.868,-0.568,0.212,-0.107,0.196,0.167,-0.025,0.0
957,0.577,0.416,-0.422,0.47,-0.726,-0.17,0.3,-0.912,0.232,-0.1,-0.402,0.689,-0.365,-0.467,-0.964,-0.222,-0.378,0.764,-0.394,-0.358,0.0
958,0.014,-0.014,-0.168,0.317,-0.516,0.112,0.284,-0.353,0.021,-0.012,-0.202,0.46,0.224,-0.335,-0.788,-0.134,-0.431,0.14,-0.19,-0.108,0.0
959,0.318,0.358,-0.435,0.445,-0.987,-0.098,0.202,-0.3,0.328,0.065,-0.367,0.574,0.031,-0.768,-0.993,0.175,-0.159,0.614,-0.068,-0.137,0.0
960,0.275,0.352,-0.247,0.699,-0.901,-0.109,0.327,-0.772,0.58,0.165,-0.39,0.578,-0.163,-0.675,-1.118,-0.064,-0.017,0.66,-0.519,-0.587,0.0
961,0.023,0.162,0.08,0.515,-0.663,0.264,0.114,-0.237,0.313,-0.016,-0.004,0.963,-0.052,-0.48,-0.95,0.019,-0.426,0.098,-0.247,-0.313,0.0
962,0.588,0.715,-0.374,0.415,-1.141,-0.001,0.332,-0.377,0.581,0.176,-0.606,0.64,-0.624,-0.809,-0.527,0.028,0.063,0.857,-0.129,-0.264,0.0
963,0.829,0.366,0.004,0.597,-0.448,-0.057,0.247,-0.715,0.368,-0.004,-0.217,0.645,-0.038,-0.36,-1.07,-0.338,-0.396,0.962,-0.495,-0.357,0.0
964,0.494,0.611,-0.884,0.72,-1.07,-0.214,0.611,-0.677,0.621,0.141,-0.826,0.436,-0.29,-0.977,-0.788,-0.033,-0.152,1.003,-0.407,-0.406,0.0
965,0.143,0.164,-0.267,0.575,-0.603,0.066,0.31,-0.718,0.154,0.11,-0.417,0.571,0.147,-0.388,-1.013,0.227,-0.391,0.276,-0.313,-0.413,0.0
966,0.679,0.394,-0.185,0.653,-0.705,-0.03,0.231,-0.521,0.042,-0.075,-0.234,0.866,-0.081,-0.307,-0.837,-0.816,-0.354,0.842,-0.287,-0.36,0.0
967,-0.261,0.304,-0.985,0.456,-1.311,-0.206,0.413,-0.391,0.812,-0.003,-0.815,0.485,0.026,-1.182,-0.772,0.271,0.109,0.749,-0.131,-0.259,0.0
968,-0.187,0.065,0.152,0.47,-0.963,0.12,-0.002,-0.166,0.134,-0.047,-0.078,0.956,-0.026,-0.666,-1.445,0.42,-0.436,0.205,-0.512,-0.522,0.0
969,-0.114,0.192,-0.022,0.268,-0.774,0.207,0.281,-0.318,0.263,0.223,-0.209,0.588,0.006,-0.502,-0.801,-0.222,-0.153,0.162,-0.203,-0.259,0.0
970,0.379,0.295,-0.036,0.395,-0.401,-0.035,0.236,-0.507,0.196,0.278,-0.171,0.581,-0.271,-0.183,-1.124,-0.214,-0.412,0.543,-0.228,-0.426,0.0
971,0.199,0.434,-0.602,0.383,-0.983,-0.216,0.355,-0.855,0.671,-0.097,-0.648,0.78,-0.153,-1.113,-0.867,-0.144,0.135,1.039,-0.152,-0.302,0.0
972,0.385,0.459,-0.224,0.349,-0.815,-0.069,0.223,-0.313,0.347,0.13,-0.129,1.094,-0.243,-0.728,-0.988,-0.593,-0.277,0.857,-0.253,-0.373,0.0
973,-0.171,0.402,-0.629,0.41,-1.184,-0.042,0.032,-0.548,0.726,0.219,-0.684,0.951,-0.213,-0.971,-0.857,0.156,0.046,0.58,-0.155,-0.364,0.0
974,0.34,0.361,-0.545,0.332,-1.094,0.012,0.259,-0.424,0.503,0.045,-0.502,0.71,-0.365,-0.932,-0.763,0.056,0.2,0.698,-0.073,-0.336,0.0
975,0.409,0.336,-0.133,0.475,-0.54,0.126,0.398,-0.363,0.209,0.065,-0.121,0.65,-0.032,-0.361,-0.676,-0.526,-0.433,0.613,-0.144,-0.269,0.0
976,-0.072,0.238,-0.161,0.439,-0.896,0.007,-0.124,-0.347,-0.023,0.016,-0.167,1.129,-0.228,-0.517,-0.704,-0.129,-0.273,0.274,-0.124,-0.262,0.0
977,0.693,0.425,-0.118,0.609,-0.411,-0.269,0.148,-0.577,0.468,0.202,-0.139,0.923,-0.361,-0.332,-0.644,-0.665,-0.25,0.9,-0.084,-0.29,0.0
978,0.197,0.482,0.163,0.459,-0.694,0.139,0.181,-0.531,0.126,0.148,-0.092,0.668,-0.259,-0.432,-0.903,-0.346,-0.336,0.403,-0.323,-0.442,0.0
979,-0.051,0.042,-0.428,0.689,-0.823,-0.041,0.326,-0.505,0.258,0.011,-0.499,0.588,0.205,-0.527,-0.989,0.28,-0.424,0.22,-0.437,-0.522,0.0
980,-0.154,0.16,-0.18,0.317,-0.794,-0.061,-0.024,-0.439,0.511,0.161,-0.137,1.274,-0.105,-0.644,-0.995,0.201,-0.276,0.241,-0.2,-0.261,0.0
981,0.377,0.493,-0.287,0.744,-0.62,-0.131,0.228,-1.029,0.353,0.194,-0.42,0.915,-0.387,-0.603,-1.375,0.135,-0.371,0.724,-0.611,-0.634,0.0
982,0.635,0.402,-0.362,0.447,-0.472,-0.492,0.368,-0.544,0.249,0.114,-0.281,0.556,-0.268,-0.524,-0.606,-0.73,-0.17,0.977,-0.147,-0.183,0.0
983,0.179,0.405,-0.683,0.557,-1.007,0.014,0.318,-0.508,0.643,0.275,-0.68,0.721,-0.195,-0.767,-0.504,0.089,-0.047,0.526,0.1,-0.232,0.0
984,0.796,0.489,-0.449,0.658,-0.405,-0.142,0.367,-0.809,0.365,0.253,-0.376,0.521,-0.186,-0.359,-1.04,-0.558,-0.422,0.917,-0.275,-0.413,0.0
985,-0.27,0.178,-0.123,0.306,-0.775,-0.002,-0.038,-0.44,0.569,0.197,-0.236,0.97,0.034,-0.757,-0.551,0.032,0.05,0.262,-0.101,-0.182,0.0
986,1.009,0.269,-0.308,0.836,-0.58,0.079,0.556,-0.714,0.175,0.031,-0.315,0.565,-0.064,-0.22,-1.121,-0.434,-0.401,0.831,-0.584,-0.719,0.0
987,0.507,0.572,-0.24,0.683,-1.019,-0.417,0.406,-0.3,0.753,-0.003,-0.449,0.592,-0.314,-0.958,-0.888,-0.588,-0.193,1.16,-0.365,-0.458,0.0
988,1.378,0.574,-0.252,0.82,-0.087,-0.384,0.375,-1.044,0.08,0.294,-0.299,0.615,-0.579,-0.189,-1.015,-1.198,-0.453,1.536,-0.441,-0.575,0.0
989,0.059,0.078,-0.219,0.423,-0.995,-0.168,0.065,-0.277,0.337,0.018,-0.276,0.956,0.156,-0.746,-0.748,-0.309,-0.256,0.674,-0.126,-0.359,0.0
990,0.629,0.596,-0.277,0.579,-0.943,0.032,0.22,-0.584,0.417,0.244,-0.319,0.938,-0.421,-0.44,-0.901,-0.236,-0.214,0.768,-0.284,-0.393,0.0
991,-0.275,0.098,0.201,0.222,-0.664,0.215,-0.108,-0.161,-0.088,0.048,0.026,1.009,-0.062,-0.25,-1.023,-0.097,-0.404,-0.113,-0.23,-0.235,0.0
992,0.569,0.291,0.058,0.55,-0.457,0.083,0.129,-0.527,0.23,0.189,-0.055,0.719,-0.225,-0.162,-0.959,-0.555,-0.294,0.589,-0.335,-0.574,0.0
993,0.58,0.466,0.521,0.355,-0.194,-0.08,0.146,-0.594,0.275,0.304,0.376,0.886,-0.376,0.061,-0.899,-0.786,-0.45,0.708,-0.293,-0.178,0.0
994,-0.186,0.354,0.086,0.476,-0.696,0.052,-0.086,-0.277,0.203,0.04,-0.195,0.783,-0.285,-0.675,-0.728,-0.087,-0.387,0.255,0.0,-0.205,0.0
995,0.522,0.398,-0.615,0.639,-1.084,-0.301,0.125,-0.637,0.391,-0.02,-0.593,0.817,-0.159,-0.809,-0.661,-0.414,-0.233,0.998,-0.223,-0.343,0.0
996,-0.1,0.251,-0.183,0.526,-0.662,0.051,0.253,-0.432,0.103,0.044,-0.231,0.61,0.177,-0.4,-0.761,-0.14,-0.371,0.266,0.057,-0.227,0.0
997,0.089,0.418,-0.455,0.273,-1.068,-0.231,0.277,-0.126,0.433,0.181,-0.513,0.68,-0.412,-0.937,-0.468,-0.141,0.132,0.699,0.049,-0.052,0.0
998,-0.205,0.261,-0.365,0.636,-0.978,-0.046,0.227,-0.441,0.557,0.123,-0.53,0.767,0.002,-0.863,-0.559,0.129,-0.241,0.38,0.137,-0.185,0.0
999,0.231,0.599,-0.19,0.365,-0.8,-0.142,0.268,-0.351,0.58,0.234,-0.347,0.671,-0.347,-0.724,-0.439,-0.451,-0.0,0.712,0.219,-0.121,0.0
